BioWare Version 5.0.3.0 Export
Device:	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11
1.662500	-77.411484	69.151106	360.932741	-41.804530	-39.285260	-3.994743	0.108844	-0.115824	-0.790770	0.157146	-1.260202	-0.033640	0.181412	-0.069912	0.000000	0.000000	0.012476	-0.031192	1.146557	-0.175827	-0.183471	-0.030690	0.160019	-0.153352
1.663542	-77.564072	70.142927	360.017214	-41.574580	-39.448834	-4.065314	0.109575	-0.115479	-0.790770	0.157146	-1.260202	0.448217	0.085041	-0.027188	0.000000	0.000000	-0.063818	-0.031192	3.154292	-0.095518	0.052651	-0.006276	-0.016692	-0.030282
1.664583	-77.716660	70.676985	356.965456	-41.922023	-39.345380	-3.834525	0.110222	-0.117440	-0.828917	0.271587	-0.457108	0.441007	-0.110105	0.021641	0.000000	0.000000	0.203211	0.006955	-1.262726	0.143007	0.117659	0.008983	0.000000	0.000000
1.665625	-77.564072	71.058455	360.932741	-42.182185	-39.181806	-3.767768	0.108557	-0.116870	-0.790770	0.233440	0.345987	-0.038446	0.085041	0.000278	-0.245792	-0.111120	0.012476	0.159543	1.949651	-0.187843	-0.279842	0.037974	0.143535	-0.096347
1.666667	-77.869247	71.439924	358.186159	-41.938807	-39.348737	-3.701011	0.109856	-0.117087	-0.905211	0.538615	-2.464843	0.183256	0.222388	-0.013455	0.000000	0.000000	-0.140112	0.045102	-0.459632	-0.020015	0.096030	0.008983	0.000000	0.000000
1.667708	-77.564072	72.050276	357.880983	-41.868312	-39.288617	-3.647605	0.109781	-0.116989	-0.981505	0.500468	-0.457108	0.265969	0.362138	-0.008877	0.000000	0.000000	0.088770	0.197690	-1.262726	-0.190247	-0.178665	0.027293	0.000000	0.000000
1.668750	-77.564072	72.813215	356.049929	-42.220790	-39.288617	-3.540794	0.110346	-0.118581	-0.867064	0.424175	-0.858655	0.672322	0.032048	0.020115	0.000000	0.000000	0.012476	0.197690	0.343463	0.130991	-0.087100	-0.024587	0.253593	0.381384
1.669792	-78.327011	73.347273	357.880983	-41.896846	-39.305402	-3.599921	0.109828	-0.117069	-1.172240	0.729350	-0.858655	0.171240	0.012822	0.044529	0.000000	0.000000	-0.063818	0.045102	0.343463	-0.180633	-0.188278	-0.021535	0.548175	-0.525919
1.670833	-78.250717	74.262800	353.913698	-42.000911	-39.250318	-3.472129	0.110904	-0.118676	-0.981505	1.110820	-2.063296	-0.093721	0.073024	0.079624	0.000000	0.000000	0.012476	0.006955	-1.262726	-0.017611	-0.087100	0.019664	0.000000	0.000000
1.671875	-77.792953	74.873152	356.660280	-41.930415	-39.293652	-3.376762	0.110171	-0.117564	-1.248534	1.034526	0.747534	0.312632	-0.088355	0.111667	0.118196	0.418219	-0.140112	0.350278	-1.262726	-0.039241	-0.000342	-0.006276	0.000000	0.000000
1.672917	-77.564072	75.483503	356.049929	-42.279536	-38.754559	-3.344337	0.108846	-0.118746	-1.324828	1.301555	0.747534	0.295810	-0.093162	0.149814	0.124626	0.395714	0.203211	0.121396	2.752745	-0.185440	-0.075084	0.007457	0.027276	-0.067365
1.673958	-78.021835	75.941267	354.829226	-41.786067	-38.978253	-3.168861	0.109851	-0.117764	-1.362975	1.492290	1.149081	0.042865	0.145363	0.207798	-0.126504	0.037304	0.165064	0.388425	0.343463	-0.202263	0.115256	0.013560	-0.335570	-0.588893
1.675000	-78.250717	76.780500	354.524050	-42.056300	-38.823071	-3.123084	0.109508	-0.118627	-1.401121	1.568584	-1.260202	0.038059	-0.146154	0.218479	0.000000	0.000000	-0.063818	0.159543	0.343463	-0.027224	0.100836	-0.032216	-0.293587	-0.079265
1.676042	-78.021835	77.390852	353.303347	-42.405421	-38.924848	-3.147880	0.110174	-0.120026	-1.439268	1.911907	2.353722	0.257358	-0.196743	0.224583	0.083588	0.109341	0.050623	0.159543	-0.861179	0.213704	-0.036511	0.021190	0.000000	0.000000
1.677083	-77.945541	78.458967	354.218874	-42.177150	-38.976575	-2.898017	0.110035	-0.119071	-1.820738	2.293376	1.952175	0.153015	-0.076219	0.270359	0.039043	0.078382	0.088770	0.045102	0.343463	-0.020015	0.014078	0.030345	-0.040988	-0.058273
1.678125	-78.403305	78.993025	354.218874	-41.517512	-38.559400	-2.762595	0.108858	-0.117209	-1.782591	2.751140	1.149081	0.284795	0.022556	0.345127	-0.019630	0.247846	0.050623	0.121396	1.548104	-0.265749	-0.132882	-0.001698	0.085835	-0.171661
1.679167	-77.869247	79.755964	352.082644	-41.786067	-38.814679	-2.703467	0.110243	-0.118683	-2.125914	2.980022	2.755269	-0.050862	-0.288187	0.380222	0.104595	-0.018460	0.012476	0.121396	0.745010	0.055488	0.250200	-0.012380	-0.335834	0.074480
1.680208	-78.174423	80.442610	351.167116	-42.052943	-38.554364	-2.594749	0.109789	-0.119752	-2.164061	3.323345	3.156816	0.489675	-0.338776	0.462620	0.107316	0.155117	0.126917	-0.031192	0.343463	0.145411	0.305595	0.010509	-0.889748	0.423367
1.681250	-77.869247	81.129255	351.167116	-41.732356	-38.868085	-2.516547	0.110683	-0.118839	-2.545531	3.590373	3.558363	0.874399	-0.507366	0.458042	0.142584	0.245731	0.012476	0.006955	0.745010	0.223317	0.057457	0.001353	-0.077123	0.299750
1.682292	-77.869247	81.739607	350.861940	-41.997554	-38.707868	-2.421180	0.110322	-0.119698	-2.698118	3.704814	2.353722	0.786880	-0.276051	0.468723	0.117283	0.334313	0.012476	-0.107486	1.949651	-0.010402	-0.087100	-0.006276	0.044675	-0.005335
1.683333	-78.098129	82.807722	350.556765	-41.937129	-38.766309	-2.335349	0.110585	-0.119630	-2.698118	3.971843	3.156816	0.609438	-0.372422	0.519077	0.117974	0.193055	0.012476	-0.107486	3.154292	-0.090711	0.153828	0.024242	-0.048768	-0.028758
1.684375	-77.869247	83.570662	349.641237	-41.534297	-38.387433	-2.207557	0.109791	-0.118791	-2.965147	4.048137	2.755269	0.363703	-0.341059	0.584690	0.123784	0.132003	-0.101965	0.006955	1.949651	-0.178230	-0.190681	-0.024587	0.097803	-0.091416
1.685417	-78.174423	83.875837	350.861940	-42.044551	-38.394147	-2.116004	0.109428	-0.119832	-3.384764	4.505901	5.164552	0.334864	-0.560237	0.628940	0.108477	0.064839	-0.063818	-0.183780	1.548104	0.235333	0.052651	0.008983	-0.034010	0.152014
1.686458	-78.250717	84.791365	349.641237	-41.561152	-38.182202	-2.098838	0.109204	-0.118868	-3.461058	4.696636	7.975381	0.563776	-0.709601	0.657932	0.088974	0.070690	-0.063818	-0.069339	3.154292	-0.093114	-0.140092	0.013560	0.044413	-0.029520
1.687500	-77.945541	85.096540	348.420534	-41.735713	-37.748242	-1.866141	0.108341	-0.119785	-3.651793	5.039958	8.376928	0.783075	-1.155288	0.731174	0.137913	0.093480	-0.254553	0.083249	-0.058085	-0.102727	0.040634	-0.015431	0.000000	0.000000
1.688542	-77.716660	86.012068	349.946413	-41.504084	-38.010236	-1.959601	0.108617	-0.118601	-3.956968	5.154399	7.573834	1.097103	-1.174514	0.812046	0.155075	0.144854	-0.025671	-0.183780	1.146557	0.155024	-0.378617	-0.038320	0.330221	0.135208
1.689583	-78.021835	86.851299	348.115358	-42.193934	-38.123761	-1.770774	0.109515	-0.121207	-4.223997	5.459575	9.983117	1.077877	-1.191337	0.825779	0.119335	0.107970	-0.025671	0.006955	0.343463	-0.178230	0.006868	-0.006276	-0.019997	-0.518922
1.690625	-78.021835	87.385357	346.894655	-41.869990	-38.016950	-1.704017	0.109592	-0.120699	-4.643614	5.841045	12.392399	1.375082	-1.603258	0.918857	0.129374	0.110962	-0.101965	-0.183780	-0.861179	-0.246523	0.242990	-0.029164	0.000000	0.000000
1.691667	-77.945541	88.148296	345.979128	-41.635005	-38.175488	-1.644889	0.110340	-0.120340	-4.872496	6.069926	13.195493	1.360662	-1.521306	0.979893	0.115290	0.103116	-0.063818	-0.183780	0.745010	-0.246523	0.149022	0.008983	-0.200027	-0.330900
1.692708	-77.564072	88.606060	346.284304	-41.393306	-38.113690	-1.486579	0.110065	-0.119536	-5.330259	6.184367	17.210963	1.995928	-1.742888	1.060764	0.101266	0.115968	-0.292700	-0.107486	1.548104	-0.090711	0.230974	-0.000173	-0.149198	-0.058595
1.693750	-77.792953	89.597881	345.979128	-41.331202	-37.958508	-1.333991	0.109713	-0.119462	-5.864317	6.451396	20.021794	1.738177	-2.306576	1.053135	0.115203	0.086814	-0.254553	-0.260074	0.745010	0.079521	-0.152108	-0.013905	0.204170	0.106738
1.694792	-77.564072	89.979351	343.537722	-41.675288	-37.846661	-1.303474	0.110167	-0.121312	-6.131346	6.565837	24.840359	2.373443	-2.516141	1.135532	0.101292	0.095548	-0.216406	-0.298221	1.949651	-0.319623	-0.005148	0.007457	0.002641	-0.163939
1.695833	-77.716660	91.047466	345.673952	-41.782710	-37.903424	-1.234809	0.109651	-0.120873	-6.703550	6.832866	26.045001	2.758167	-2.889490	1.138584	0.110942	0.105900	-0.368994	-0.260074	-0.459632	-0.161407	-0.014761	-0.036794	0.000000	0.000000
1.696875	-77.564072	91.123760	344.758425	-41.700465	-37.526227	-1.114646	0.108848	-0.120956	-7.199461	7.023601	30.863566	3.228007	-2.920732	1.214878	0.094634	0.104590	-0.178259	-0.374515	0.343463	-0.314816	-0.388230	-0.015431	1.130342	-0.916596
1.697917	-77.335190	91.581524	343.537722	-41.878382	-37.841626	-1.086036	0.110153	-0.121903	-7.733519	7.557658	34.075941	3.194361	-3.725348	1.260654	0.109325	0.093742	-0.140112	-0.298221	1.949651	0.322852	-0.193084	-0.016957	0.099035	0.165595
1.698958	-77.335190	92.191875	342.927370	-41.556117	-37.841626	-0.880042	0.110349	-0.121181	-8.610899	8.015422	41.705337	3.406451	-4.117923	1.210300	0.098739	0.081679	-0.140112	-0.298221	2.351198	-0.078695	-0.048527	0.010509	0.020639	-0.033470
1.700000	-76.953720	92.725933	340.791140	-41.651789	-37.673016	-0.849525	0.110546	-0.122221	-9.068663	8.168010	40.902242	4.521169	-4.628618	1.237766	0.113163	0.110536	0.012476	-0.336368	-3.270461	-0.236910	-0.135285	-0.021535	0.000000	0.000000
1.701042	-76.801132	93.336285	341.706667	-41.916987	-37.509442	-0.784675	0.109771	-0.122670	-9.297544	8.816508	48.531635	4.560623	-4.594852	1.275913	0.094677	0.093972	-0.063818	-0.412662	1.548104	-0.232104	0.149022	-0.021535	-0.096261	-0.149928
1.702083	-76.877426	94.175518	342.011843	-40.844447	-37.564526	-0.616828	0.109834	-0.119424	-9.526426	9.312420	52.547110	5.171857	-4.802015	1.311008	0.091385	0.098423	-0.140112	-0.298221	1.548104	0.081924	0.240587	-0.020009	-0.155407	0.052919
1.703125	-76.343369	94.480694	340.485964	-41.942164	-37.178937	-0.473777	0.109194	-0.123183	-9.259398	9.465007	56.964125	5.403171	-5.604348	1.245395	0.098384	0.094852	-0.216406	-0.298221	1.548104	-0.239314	0.043038	-0.035268	-0.027800	-0.154585
1.704167	-76.267075	94.938457	339.265261	-41.616542	-37.177258	-0.345985	0.109582	-0.122667	-9.030516	9.960918	61.381145	5.934095	-5.927228	1.195041	0.096564	0.096676	-0.025671	0.045102	1.548104	0.060295	0.151425	-0.032216	-0.097813	0.038947
1.705208	-76.114487	95.777691	339.570436	-41.383235	-37.334119	-0.336448	0.109945	-0.121869	-8.496458	9.770183	66.199708	6.106730	-6.182696	1.166050	0.093395	0.092247	0.050623	0.273984	1.146557	-0.195053	0.011675	-0.041371	-0.010182	-0.170121
1.706250	-75.733017	96.082867	338.349733	-41.389949	-37.432538	-0.414649	0.110633	-0.122329	-8.076841	9.960918	70.616729	6.175024	-6.300817	1.114170	0.089226	0.087444	0.165064	0.464719	-0.058085	0.194478	0.067070	-0.032216	0.000000	0.000000
1.707292	-75.351547	96.540630	338.654909	-40.980403	-37.370740	-0.298301	0.110351	-0.121009	-6.970579	9.541301	74.230650	6.924244	-6.568422	1.196567	0.088487	0.093280	0.088770	0.693601	-0.861179	0.019439	-0.226850	0.019664	0.000000	0.000000
1.708333	-74.970078	97.227276	337.129030	-40.911586	-37.095319	-0.130454	0.110033	-0.121353	9.508912	1.759318	93.103364	4.443061	-8.276796	3.152744	0.088899	0.047722	-1.475256	0.388425	1.548104	0.199284	0.156473	0.314159	-0.101074	0.128728
1.709375	-75.046371	97.150982	336.823854	-40.993830	-36.829968	-0.069419	0.109345	-0.121707	13.933961	-3.504965	70.616724	5.417185	-7.901647	-0.771817	0.111895	0.076713	-6.396216	-2.892215	-4.073555	-0.236511	0.424680	0.352306	0.000000	0.000000
1.710417	-74.359726	97.913921	334.992800	-41.010615	-37.135297	0.199517	0.110854	-0.122422	24.157349	-3.810141	87.080157	5.195483	-7.113016	-1.089199	0.081684	0.059663	4.742700	7.216733	5.563574	0.090338	-0.222767	-1.217824	0.040040	0.016237
1.711458	-73.291613	98.905743	334.382448	-41.032435	-36.257306	0.365456	0.108431	-0.122711	-10.708982	5.726604	75.033745	6.682713	-6.803941	0.760166	0.090678	0.089063	2.225000	4.203122	5.563575	1.404528	-1.152352	-0.963002	0.207124	0.252451
1.712500	-73.596788	98.219097	334.992800	-40.681636	-36.477643	0.512322	0.108891	-0.121440	-19.673522	7.824688	84.269331	7.273319	-7.802379	1.297276	0.092589	0.086310	9.167749	7.331174	1.548104	0.564985	-0.907702	-0.279408	0.586331	0.364953
1.713542	-72.757555	98.753155	333.772097	-41.029078	-36.993237	0.413140	0.110834	-0.122925	-12.845214	7.900982	83.867778	7.348821	-7.902237	4.045384	0.094223	0.087624	16.224940	0.998776	-0.058085	-0.160406	0.307872	2.676219	0.000000	0.000000
1.714583	-72.070910	99.210918	334.992800	-41.039149	-36.230450	0.334938	0.108153	-0.122508	-4.948791	11.143474	87.481705	6.742998	-8.705775	1.124851	0.099515	0.077079	4.628260	-5.066592	-2.065820	-0.019216	0.781922	0.211925	0.000000	0.000000
1.715625	-72.986437	100.279034	331.941042	-40.559108	-36.143781	0.487526	0.108886	-0.122188	0.239198	2.445964	86.678606	7.933416	-8.186189	1.344578	0.094443	0.091527	-18.488806	-0.145633	1.146556	-1.132330	0.000146	0.494212	-0.000128	-0.987592
1.716667	-73.215319	101.957500	332.856569	-40.344264	-36.309033	0.745018	0.109083	-0.121206	5.694215	15.721110	86.277063	7.659248	-7.312481	-1.113613	0.084756	0.088775	-15.246313	-11.589725	5.563575	-0.009805	-0.518361	-3.224355	0.093171	-0.001762
1.717708	-73.367907	101.881207	330.109987	-40.762202	-36.472607	0.876625	0.110486	-0.123481	0.048464	6.832867	89.087890	8.620754	-7.523606	0.203220	0.084451	0.096767	-11.965673	3.630918	3.957386	-0.647468	-0.311681	-0.317555	0.078759	-0.163610
1.718750	-73.825668	101.728619	327.668581	-41.598078	-36.162244	1.033028	0.110362	-0.126952	-13.798888	14.157084	90.292532	7.597162	-9.118774	1.782505	0.100991	0.084139	6.001551	-5.333621	2.752745	-0.002393	0.386583	-0.110036	-0.140436	-0.000869
1.719792	-73.062731	101.270855	324.006472	-40.916621	-36.038647	1.250466	0.111228	-0.126283	-11.586365	8.320598	91.497176	7.723933	-9.027571	4.457371	0.098665	0.084417	9.778101	2.333920	1.548104	-0.244520	0.383578	2.087230	-0.247773	-0.157948
1.720833	-72.147203	101.652325	324.921999	-40.505397	-35.751477	1.305779	0.110031	-0.124662	-7.733521	9.045390	92.300269	7.357034	-8.784842	1.460545	0.095177	0.079708	13.135035	3.096860	2.351198	0.189272	0.402322	0.662059	-0.171114	0.080500
1.721875	-71.613146	103.025616	324.006472	-40.451686	-35.793134	1.536568	0.110470	-0.124848	-0.638183	10.723857	92.300271	8.215004	-8.723321	2.189915	0.094510	0.089003	-1.704138	1.036923	3.154292	0.479667	-0.532546	-0.346547	0.168832	0.152068
1.722917	-70.239855	104.932964	323.396120	-40.493647	-35.549298	1.649101	0.109925	-0.125214	0.086610	8.282451	92.701818	7.967265	-8.918587	0.677768	0.096207	0.085945	-6.205480	1.075070	2.351198	0.637882	-0.334274	-1.544362	0.142172	0.271301
1.723958	-68.790270	106.077374	322.785769	-39.679591	-35.410596	1.710137	0.109703	-0.122929	4.435365	12.593059	94.308001	8.016934	-9.030100	0.871555	0.095751	0.085008	-2.505224	-0.412662	-1.664273	0.089134	-0.004787	-0.168019	0.000000	0.000000
1.725000	-67.722155	106.764019	324.006472	-39.862544	-35.493909	1.708229	0.109547	-0.123030	-1.477417	16.560343	99.126565	7.927613	-9.113492	3.036777	0.091938	0.079975	0.393946	0.846189	-4.073555	0.009826	0.274232	0.224132	0.000000	0.000000
1.726042	-66.272570	106.382549	322.785769	-40.189845	-35.034772	1.925667	0.108539	-0.124509	-14.142211	18.505839	102.740494	8.849070	-9.670446	3.120701	0.094125	0.086130	2.377588	0.197690	-1.262726	0.130991	0.351016	0.411815	0.000000	0.000000
1.727083	-66.272570	105.467022	321.259890	-39.582240	-34.981366	1.948555	0.108888	-0.123209	-12.654480	24.838237	101.134307	9.092604	-9.191234	3.726475	0.090881	0.089906	0.851709	1.036923	0.343463	-0.243118	-0.323342	0.668162	0.941419	-0.707845
1.728125	-66.654039	105.619610	320.039186	-40.089137	-34.989758	2.103050	0.109330	-0.125263	-12.425598	26.554850	102.338943	9.707242	-9.417742	2.846043	0.092025	0.094854	1.957972	-2.167422	-0.058085	0.199684	-0.012719	-0.923329	0.000000	0.000000
1.729167	-66.959215	105.924786	317.902956	-39.676234	-34.515820	2.190789	0.108573	-0.124806	-3.918823	23.388652	105.551320	9.264237	-9.941899	2.943699	0.094190	0.087770	-2.200048	1.456540	1.548104	-0.510482	0.014439	0.431651	-0.009327	-0.329747
1.730208	-67.111803	106.458843	317.902956	-39.184443	-34.519177	2.238472	0.108584	-0.123259	-2.011475	25.982646	108.763696	9.100816	-10.303593	3.087131	0.094734	0.083675	-1.742285	-2.930362	0.745010	-0.234108	0.043279	-0.497609	-0.058091	-0.314234
1.731250	-67.416979	107.221783	312.409792	-39.536921	-34.312268	2.478798	0.109831	-0.126555	-0.447449	22.740153	111.172980	9.144474	-10.301431	3.630344	0.092661	0.082254	-1.131933	2.600949	1.146557	0.140205	0.129916	-0.016957	-0.113310	0.122283
1.732292	-67.416979	107.755840	311.494265	-38.961207	-34.258862	2.614220	0.109982	-0.125078	-6.932434	27.317790	109.968344	9.097012	-9.987200	3.065769	0.090819	0.082724	2.034266	1.380246	0.745010	0.297418	-0.297027	-0.143605	0.398688	0.399214
1.733333	-67.035509	107.908428	310.578737	-39.216334	-34.197064	2.772530	0.110108	-0.126269	-12.387451	28.042582	108.362151	9.372587	-10.138124	4.481785	0.093558	0.086493	1.919825	3.173154	1.146557	0.746631	-0.545165	-0.171071	0.475480	0.651194
1.734375	-66.119982	108.747662	310.273561	-38.983027	-34.016705	2.843102	0.109635	-0.125641	-12.807068	29.568461	112.377624	9.276457	-10.550045	4.126255	0.093880	0.082547	3.979761	2.600949	1.146557	0.140205	-0.029903	0.248546	0.026081	0.122283
1.735417	-65.051867	109.129131	310.883913	-38.320033	-34.100018	2.932747	0.109687	-0.123262	-8.038696	29.682902	110.771431	9.269247	-10.538751	4.254429	0.095140	0.083679	1.805384	-0.450809	0.343463	-0.470629	0.025853	0.454539	-0.075273	-1.370248
1.736458	-63.297106	109.205425	310.883913	-38.993098	-33.847790	2.913674	0.108876	-0.125427	-7.466492	28.385905	110.771437	9.350959	-10.984559	4.503147	0.099164	0.084417	-2.886694	-0.374515	-0.459632	-0.154198	0.115738	-0.297719	0.000000	0.000000
1.737500	-61.694933	109.358013	308.137331	-38.576838	-33.759137	2.991875	0.109559	-0.125194	-6.703552	32.658364	112.377624	10.045506	-10.551009	3.767674	0.093889	0.089391	-4.603308	-1.175601	-0.459632	0.056890	0.007591	-0.352651	0.000000	0.000000
1.738542	-60.397936	109.815777	307.221804	-38.502986	-33.249951	3.215035	0.108228	-0.125326	-8.420166	31.857280	115.188450	10.176283	-10.514598	4.204075	0.091282	0.088345	-2.657812	0.159543	-0.861179	0.053085	-0.207142	-0.425893	0.000000	0.000000
1.739583	-59.711290	109.892071	304.170046	-38.504664	-33.341656	3.245552	0.109615	-0.126589	-12.463745	33.039836	114.786908	9.700236	-11.010272	4.611485	0.095919	0.084506	1.156885	-2.167422	1.146557	-0.362482	0.177741	-0.134450	-0.155021	-0.316148
1.740625	-59.634996	109.892071	302.338991	-38.336817	-33.339978	3.331383	0.110273	-0.126801	-12.578186	32.200602	116.794642	10.154655	-10.969296	5.238621	0.093920	0.086945	2.759058	-0.832278	2.351198	-0.526906	0.230492	0.648326	-0.098032	-0.224101
1.741667	-59.863878	110.044659	301.423464	-38.424098	-32.971173	3.554543	0.109385	-0.127475	-11.586365	32.582072	115.590000	9.889694	-11.340482	5.046360	0.098110	0.085558	3.483850	-0.145633	3.957386	0.072311	-0.109331	0.002879	0.027627	0.018272
1.742708	-60.321642	110.578716	298.676882	-37.680537	-32.607403	3.537377	0.109173	-0.126158	-9.297546	32.200602	116.794637	10.154654	-11.148101	4.869358	0.095450	0.086945	0.584681	-0.488955	1.146557	0.013631	-0.243794	0.050181	0.212631	0.011889
1.743750	-60.474230	111.265362	297.151003	-37.443873	-32.664166	3.657540	0.109924	-0.126010	-9.831604	31.590251	120.810109	10.353725	-11.567232	4.460423	0.095747	0.085702	-1.437109	0.006955	1.146557	-0.178230	-0.371166	-0.441152	0.323723	-0.155448
1.744792	-60.321642	111.723125	294.099245	-38.125331	-32.660809	3.752907	0.111054	-0.129634	-10.251221	32.315043	121.613209	10.789920	-11.786411	4.841892	0.096917	0.088723	-1.093786	-0.260074	0.745010	0.240140	-0.012237	-0.239736	0.016426	0.322331
1.745833	-59.940172	112.104595	295.014772	-37.714106	-32.492200	4.016121	0.110138	-0.127838	-12.463745	32.772807	123.620939	10.520152	-11.877613	5.040257	0.096081	0.085100	-0.445288	-0.183780	-1.664273	-0.085905	0.124989	0.109691	0.000000	0.000000
1.746875	-59.100939	112.409771	294.099245	-37.636897	-32.633954	4.037102	0.110962	-0.127973	-15.210327	33.573893	126.431773	11.192469	-12.098834	5.377476	0.095695	0.088526	0.050623	-0.069339	0.343463	0.308433	0.011675	0.073070	-0.033991	0.898010
1.747917	-58.566881	112.562359	292.878542	-36.801020	-31.767712	4.168709	0.108467	-0.125653	-16.087708	34.794596	130.045696	11.356493	-12.202295	5.433933	0.093831	0.087327	-0.330847	0.045102	4.358933	-0.501871	-0.205100	0.071544	0.047053	-0.115136
1.748958	-57.575060	112.791241	290.131960	-36.889979	-31.585675	4.298409	0.108867	-0.127149	-15.248474	35.748269	129.242598	11.778268	-12.438537	5.212681	0.096242	0.091133	-0.445288	-0.069339	-0.459632	-0.012805	-0.019568	-0.193959	0.000000	0.000000
1.750000	-56.812120	112.486065	290.437136	-36.631495	-31.408673	4.267891	0.108143	-0.126125	-14.409241	34.909035	134.462715	11.911450	-12.433851	5.285923	0.092471	0.088586	-0.903051	0.464719	-2.065820	0.114168	-0.144778	-0.084096	0.000000	0.000000
1.751042	-55.744005	112.486065	287.080202	-36.379725	-31.759015	4.485329	0.110628	-0.126723	-13.913330	34.756447	137.273542	12.161991	-12.739908	5.275242	0.092807	0.088597	-0.178259	-0.374515	0.745010	0.247349	0.045441	-0.143605	-0.060994	0.332008
1.752083	-55.209948	112.409771	285.249147	-36.378047	-31.320019	4.462441	0.109799	-0.127531	-13.493713	33.688332	137.675086	12.309591	-13.243514	5.505650	0.096194	0.089410	1.080591	1.532834	0.745010	-0.515289	-0.164366	-0.038320	0.220622	-0.691654
1.753125	-54.752184	112.714947	286.469851	-36.049067	-31.203137	4.409035	0.108923	-0.125839	-14.905151	34.069802	140.887465	12.606796	-13.139692	5.452244	0.093264	0.089481	1.729090	1.113217	3.957386	0.314241	0.165604	-0.081044	-0.041847	0.079406
1.754167	-54.065538	112.867535	283.723269	-35.968501	-30.600567	4.624565	0.107854	-0.126773	-16.164001	33.650185	141.690558	12.633233	-13.508114	5.647557	0.095335	0.089161	1.652796	1.723569	1.146557	-0.125758	-0.272874	-0.047475	0.237994	-0.109683
1.755208	-53.912951	112.486065	282.502565	-35.960108	-30.810834	4.622658	0.109064	-0.127291	-17.041384	34.336831	145.706028	13.232449	-13.274275	5.542271	0.091103	0.090816	1.729090	1.418393	1.146557	-0.106532	0.117418	-0.053578	-0.102409	-0.092915
1.756250	-53.912951	112.409771	281.281862	-35.622736	-30.704022	4.716118	0.109157	-0.126644	-16.316591	34.336831	145.706030	13.714306	-13.324985	5.629246	0.091451	0.094123	0.851709	0.884336	2.351198	0.007423	-0.082414	0.024242	0.035052	0.003157
1.757292	-53.302599	113.020123	279.145632	-35.720087	-30.530377	4.769524	0.109371	-0.127962	-16.888796	33.383156	146.910671	13.694077	-13.601962	5.635350	0.092587	0.093214	-0.445288	0.617307	0.745010	-0.457611	-0.164125	-0.081044	0.220299	-0.614235
1.758333	-52.921129	113.172710	276.704226	-35.219904	-30.201550	4.912575	0.109147	-0.127284	-17.232119	34.374978	148.115310	13.711902	-13.768148	5.670445	0.092956	0.092576	-1.170080	-0.221927	1.949651	0.318046	-0.065230	-0.143605	0.033457	0.163130
1.759375	-52.921129	113.630474	273.957644	-34.978205	-30.148144	4.893502	0.110047	-0.127677	-17.956911	33.879067	146.509123	13.261288	-13.621067	5.652135	0.092971	0.090515	-0.750463	0.312131	0.745010	-0.117147	-0.183351	-0.142079	0.246105	-0.157242
1.760417	-52.310778	113.325298	272.126589	-35.139338	-30.027905	4.988869	0.110345	-0.129129	-19.139467	33.955361	149.319952	14.461122	-14.225610	5.800145	0.095269	0.096847	-0.330847	-0.527102	1.548104	-0.064275	-0.156915	-0.119191	0.101359	-0.041519
1.761458	-52.615953	113.249004	269.685183	-34.634119	-29.714184	5.055626	0.110181	-0.128424	-19.177614	33.421303	150.524591	13.932602	-14.372570	5.960362	0.095483	0.092560	0.241358	-0.565249	1.548104	0.419985	-0.217237	0.021190	0.140325	0.271290
1.762500	-52.005602	112.943829	268.159304	-34.375636	-29.647351	5.040368	0.110559	-0.128191	-18.948732	33.077981	153.736969	13.954231	-14.261779	5.873387	0.092767	0.090767	1.118738	0.083249	-0.861179	0.539748	-0.161962	-0.027638	0.000000	0.000000
1.763542	-51.700426	112.333477	266.633425	-34.110438	-29.373608	5.124291	0.110165	-0.127930	-18.605410	32.696511	152.532330	14.058574	-14.481079	5.945103	0.094938	0.092168	0.622828	-0.183780	0.745010	0.074714	-0.193205	-0.030690	0.259332	0.100286
1.764583	-51.471544	112.028301	262.971315	-34.607264	-29.154950	5.198677	0.110867	-0.131601	-19.177614	32.391335	151.729236	14.077800	-14.517128	5.830663	0.095678	0.092782	-0.140112	-0.069339	2.351198	-0.093114	0.144215	-0.114613	-0.061337	-0.039603
1.765625	-50.937487	112.257183	264.497194	-33.689143	-28.769360	5.164345	0.108770	-0.127371	-19.368349	32.505776	150.926140	14.391828	-14.721887	5.986302	0.097544	0.095357	-0.140112	0.083249	0.745010	-0.102727	-0.144899	-0.123769	0.194492	-0.137887
