BioWare Version 5.0.3.0 Export
Device:	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11
2.123958	0.176100	0.352199	0.017274	0.006503	-0.298087	0.021988	17.256148	0.376439	-66.648285	19.863533	460.107315	85.095876	-44.486898	13.762267	0.096688	0.184948	0.170102	0.672251	0.176782	0.221305	-0.154145	-0.276338	0.871949	1.251852
2.125000	-0.205370	0.199611	0.017274	-0.325834	0.120767	0.069672	-6.991195	-18.862483	-66.419403	19.253181	459.304209	84.813089	-44.472477	13.743957	0.096826	0.184656	0.246396	0.824839	2.184518	-0.189855	-0.197524	-0.261079	0.090420	-0.086909
2.126042	-0.205370	0.428493	0.932802	-0.246946	0.174173	0.079209	-0.186720	-0.264736	-66.457550	19.329475	460.910406	85.290141	-44.378510	13.754638	0.096284	0.185047	0.246396	0.824839	-3.035594	0.051074	-0.052967	-0.291596	0.000000	0.000000
2.127083	-0.129076	0.123317	-0.287902	-0.408079	-0.037772	0.050599	0.000000	0.000000	-66.190521	18.833565	459.304216	85.482001	-44.361686	13.757690	0.096585	0.186112	0.322690	0.862986	0.578330	0.128980	-0.289089	-0.265656	0.499869	0.223021
2.128125	-0.205370	0.047023	0.932802	-0.238553	-0.146262	0.107819	0.156798	-0.255739	-66.190521	18.680977	459.304213	85.330995	-44.361687	13.742431	0.096585	0.185783	0.284543	0.748545	0.578330	0.136189	0.093993	-0.293122	-0.162525	0.235488
2.129167	-0.052782	0.275905	0.627626	0.176028	0.124124	0.041062	-0.197768	0.280466	-65.999786	18.528389	462.918152	85.420921	-44.494228	13.743957	0.096117	0.184527	0.170102	0.824839	1.782971	0.532930	-0.154145	-0.300752	0.086454	0.298900
2.130208	-0.129076	0.352199	0.322450	-0.077421	-0.037772	0.033433	0.117140	-0.240101	-65.923492	18.299507	457.296474	85.595955	-44.393049	13.777526	0.097077	0.187178	0.284543	1.130015	0.176782	-0.128771	-0.339678	-0.299226	1.921446	-0.728417
2.131250	-0.129076	0.199611	0.627626	0.513400	0.122446	0.075394	-0.195093	0.818003	-65.847198	17.994331	462.115059	86.097042	-44.291874	13.759215	0.095846	0.186311	0.398984	0.786692	0.979877	0.374714	-0.139726	-0.287019	0.142595	0.382410
2.132292	-0.129076	-0.105565	0.627626	-0.151273	0.229257	0.090653	-0.365277	-0.241025	-65.732758	17.651009	460.107315	86.038360	-44.429220	13.771422	0.096563	0.186996	0.208249	1.130015	-0.626312	0.192466	0.041001	-0.277864	0.000000	0.000000
2.133333	-0.052782	0.428493	0.322450	-0.079099	-0.142905	0.083024	0.443184	-0.245307	-65.427582	17.765450	461.713509	85.549294	-44.409994	13.809569	0.096185	0.185287	0.208249	1.053721	0.578329	0.277582	-0.296299	-0.290071	0.512336	0.479972
2.134375	-0.052782	0.047023	-0.898253	-0.574247	-0.142905	0.039155	0.000000	0.000000	-65.618317	17.574715	459.705769	85.802238	-44.566566	13.830932	0.096946	0.186646	0.208249	1.053721	0.578330	0.438201	-0.392670	-0.268708	0.678973	0.757701
2.135417	-0.129076	0.275905	0.017274	-0.327512	0.229257	0.050599	-13.271670	-18.959649	-65.351288	17.269539	460.107317	85.741155	-44.405188	13.847716	0.096511	0.186350	0.322690	1.053721	1.381424	-0.204274	-0.192718	-0.276338	0.139507	-0.147872
2.136458	0.328688	0.428493	0.627626	-0.330869	-0.081107	0.004822	0.129228	-0.527176	-65.160553	17.116951	460.508865	86.152316	-44.344985	13.888915	0.096296	0.187081	0.170102	1.168162	-1.830953	-0.050865	0.183154	-0.296174	0.000000	0.000000
2.137500	-0.281664	0.581081	-0.898253	-0.082456	-0.041129	0.199372	0.000000	0.000000	-65.274994	17.040657	461.311939	86.799593	-44.544936	13.887389	0.096561	0.188158	0.246396	1.015574	-1.027859	-0.041252	-0.101153	-0.268708	0.000000	0.000000
2.138542	-0.052782	0.275905	0.627626	-0.159666	0.124124	-0.000900	-0.197768	-0.254396	-65.122406	17.002510	461.311937	86.801996	-44.631694	13.904174	0.096749	0.188163	0.170102	0.977427	-0.626312	-0.440396	-0.057774	-0.273286	0.000000	0.000000
2.139583	-0.052782	0.199611	0.322450	-0.074064	0.284341	0.180298	-0.881815	-0.229691	-65.122406	16.811775	462.115044	86.974635	-44.631695	13.948424	0.096581	0.188210	0.246396	0.939280	0.176783	0.365101	-0.342081	-0.283967	1.935039	2.065257
2.140625	-0.205370	0.504787	-0.898253	0.087069	0.174173	0.180298	0.000000	0.000000	-65.236847	16.621040	458.099566	87.307886	-44.542533	13.954528	0.097233	0.190587	0.322690	0.939280	-0.626312	0.043864	-0.144532	-0.256501	0.000000	0.000000
2.141667	0.099806	0.275905	0.322450	0.092104	0.180887	0.094468	-0.560976	0.285640	-65.046112	16.468452	458.902687	87.317504	-44.145034	14.001830	0.096197	0.190275	0.284543	0.862986	0.979877	0.369908	-0.243307	-0.264131	0.248303	0.377505
2.142708	-0.205370	0.581081	-0.898253	0.253237	0.174173	0.124985	0.000000	0.000000	-64.931671	16.201424	460.910397	87.254013	-44.378750	13.986571	0.096285	0.189308	0.170102	0.977427	2.586065	0.041461	0.038597	-0.297700	-0.014925	0.016032
2.143750	-0.052782	0.047023	0.932802	0.264987	0.284341	-0.014251	-0.304825	0.284076	-64.893524	16.277718	462.516596	87.570447	-44.569090	14.052184	0.096362	0.189335	0.360837	0.862986	-1.027859	-0.031639	0.195171	-0.242768	0.000000	0.000000
2.144792	-0.052782	0.199611	-0.287902	-0.241910	0.284341	0.138337	0.000000	0.000000	-64.931671	16.125130	461.311945	88.142225	-44.137822	14.068969	0.095679	0.191069	0.246396	0.824839	1.381424	0.292002	-0.101153	-0.279389	0.073224	0.211377
2.145833	-0.281664	0.352199	-0.287902	-0.245267	-0.147940	0.075394	0.000000	0.000000	-64.779083	15.972542	460.107298	87.268432	-44.369136	14.081176	0.096432	0.189670	0.360837	0.748545	1.381424	0.457427	0.098799	-0.262605	-0.071520	0.331127
2.146875	-0.281664	0.047023	0.932802	-0.238553	-0.254752	0.212723	0.273104	-0.255739	-64.779083	15.896248	461.311943	87.514167	-44.128208	14.136108	0.095658	0.189707	0.284543	0.939280	-1.027859	0.284792	-0.195121	-0.267182	0.000000	0.000000
2.147917	0.176100	0.504787	0.322450	-0.248624	0.182565	0.037247	-0.566182	-0.771048	-64.702789	15.705513	462.115053	87.847425	-44.701631	14.155944	0.096733	0.190099	0.246396	0.710398	-0.224765	-0.182645	0.091590	-0.283967	0.000000	0.000000
2.148958	-0.129076	0.199611	-1.508605	-0.074064	0.069040	0.105912	0.000000	0.000000	-64.435760	15.514778	459.705755	87.859437	-44.202951	14.204772	0.096155	0.191121	0.322690	1.015574	0.979877	-0.282180	0.048210	-0.290071	-0.049201	-0.287975
2.150000	-0.281664	0.428493	0.322450	-0.414792	-0.147940	0.088746	0.458800	-1.286378	-64.588348	15.667366	460.910398	87.769516	-44.164378	14.256652	0.095820	0.190426	0.246396	0.862986	0.979877	0.048670	-0.149339	-0.250398	0.152406	0.049670
2.151042	-0.205370	0.428493	0.627626	-0.498716	0.334390	0.113541	-0.532786	-0.794607	-64.626495	15.400337	458.099567	87.866647	-44.407710	14.290221	0.096939	0.191807	0.284543	0.977427	-0.224765	0.282389	-0.098750	-0.296174	0.000000	0.000000
2.152083	-0.281664	0.428493	0.322450	0.256594	0.172494	0.145966	-0.534949	0.795764	-64.702789	15.324043	460.910408	88.594241	-44.364331	14.323791	0.096254	0.192216	0.246396	0.901133	2.987612	0.447814	-0.101153	-0.258027	0.033857	0.149890
2.153125	0.023512	0.809963	0.322450	-0.087491	-0.248038	0.117356	0.769229	-0.271333	-64.435760	15.057014	462.516581	88.771680	-44.540249	14.317687	0.096300	0.191932	0.246396	1.053721	4.593800	0.277582	-0.004782	-0.270234	0.001041	0.060425
2.154167	0.099806	0.352199	0.017274	-0.497037	0.234292	0.165040	-13.563169	-28.773443	-64.512054	15.095161	458.501120	88.448040	-44.352315	14.358886	0.096733	0.192907	0.437131	1.130015	0.979877	0.192466	-0.040951	-0.296174	0.041792	0.196419
2.155208	-0.052782	0.275905	-1.813780	-0.327512	0.017313	0.220353	0.000000	0.000000	-64.626495	15.171455	462.516605	88.764475	-44.359525	14.451964	0.095909	0.191916	0.322690	1.015574	0.176782	0.199676	-0.048161	-0.280915	0.272430	1.129501
2.156250	0.176100	0.047023	-0.287902	0.097140	-0.137869	0.186020	0.000000	0.000000	-64.435760	14.751839	461.311937	88.871215	-44.588435	14.451964	0.096656	0.192649	0.360837	1.015574	0.979877	0.360295	-0.045758	-0.258027	0.046697	0.367694
2.157292	0.099806	-0.105565	1.543153	-0.235197	0.180887	0.111634	-0.117219	-0.152413	-64.321320	14.866280	462.516605	88.944321	-44.340299	14.451964	0.095867	0.192305	0.284543	1.091868	0.578330	0.114560	-0.195121	-0.279389	0.337387	0.198088
2.158333	-0.052782	0.275905	-2.424132	-0.159666	-0.196311	0.056321	0.000000	0.000000	-64.359467	14.637398	459.705767	88.557190	-44.101774	14.465697	0.095935	0.192639	0.093808	1.168162	-0.626312	0.029444	-0.158952	-0.311433	0.000000	0.000000
2.159375	-0.205370	0.123317	1.237977	-0.156309	0.120767	0.124985	-0.097552	-0.126261	-64.397614	14.675545	463.319675	88.956331	-44.634218	14.505370	0.096336	0.191998	0.322690	1.053721	2.184518	0.438201	-0.192718	-0.251924	0.088220	0.200594
2.160417	-0.434252	0.352199	0.627626	0.006503	0.115732	0.048691	-0.184396	0.010361	-64.359467	14.522957	463.721235	89.528113	-44.583629	14.528258	0.096143	0.193065	0.284543	1.015574	2.987612	-0.201871	-0.195121	-0.270234	0.065310	-0.067569
2.161458	0.099806	0.352199	-1.203429	-0.161344	-0.406577	0.111634	0.000000	0.000000	-64.130585	14.408516	460.910391	89.776248	-44.424652	14.566405	0.096385	0.194780	0.170102	0.977427	-1.027859	-0.038849	0.086783	-0.297700	0.000000	0.000000
2.162500	0.023512	-0.105565	-0.898253	0.100497	-0.034415	0.090653	0.000000	0.000000	-64.206879	14.179634	463.319672	89.308811	-44.429458	14.578612	0.095894	0.192759	0.170102	0.824839	-0.224765	-0.029236	0.086783	-0.254975	0.000000	0.000000
2.163542	-0.205370	0.275905	1.237977	-0.159666	0.013956	0.140244	-0.011273	-0.128973	-64.016144	14.103340	463.319674	89.313617	-44.321071	14.604552	0.095660	0.192769	0.284543	0.901133	1.782971	0.206886	-0.050564	-0.268708	0.028359	0.116034
2.164583	0.404982	0.199611	-0.898253	-0.577604	0.187601	0.126893	0.000000	0.000000	-63.901703	14.027046	460.910398	89.800282	-44.795719	14.682372	0.097190	0.194832	0.093808	0.939280	1.381424	-0.036446	-0.014395	-0.238191	0.010420	-0.026383
2.165625	-0.129076	0.352199	-2.118956	0.090426	0.069040	0.132615	0.000000	0.000000	-64.130585	13.721870	463.319691	89.819510	-44.617396	14.691527	0.096299	0.193861	0.208249	0.862986	2.987612	-0.031639	-0.199928	-0.288545	0.066919	-0.010590
2.166667	-0.205370	0.275905	0.932802	-0.243589	-0.039450	0.140244	0.042292	-0.261137	-64.092438	13.760017	461.713503	89.817107	-44.904107	14.725097	0.097255	0.194530	0.170102	0.748545	0.979877	-0.425976	-0.154145	-0.267182	0.157311	-0.434725
2.167708	-0.205370	0.275905	-2.118956	0.427798	0.067361	0.098282	0.000000	0.000000	-63.939850	13.798164	464.122786	90.135942	-44.894494	14.763244	0.096730	0.194207	0.360837	0.824839	2.586065	0.532930	-0.142129	-0.290071	0.054960	0.206078
2.168750	0.023512	0.352199	-1.203429	-0.161344	-0.087821	0.079209	0.000000	0.000000	-63.901703	13.454842	463.721235	90.719736	-44.458420	14.729674	0.095873	0.195634	0.131955	0.977427	-0.626312	-0.119158	-0.252920	-0.280915	0.000000	0.000000
2.169792	-0.129076	0.733669	0.322450	0.249880	-0.037772	0.092560	0.117140	0.774943	-63.977997	13.416695	462.918144	89.919045	-45.041454	14.734252	0.097299	0.194244	0.284543	0.977427	1.381424	0.121770	0.093993	-0.329743	-0.068041	0.088148
2.170833	0.099806	0.275905	2.153505	0.092105	0.074075	0.124985	-0.034398	0.042770	-63.749115	13.149666	462.918144	90.738963	-44.834293	14.793761	0.096851	0.196015	0.284543	0.977427	2.586065	0.202079	-0.243307	-0.299226	0.094084	0.078142
2.171875	-0.205370	0.199611	1.543153	0.093783	-0.039450	0.058228	0.025565	0.060774	-63.596527	12.882629	462.918129	90.755783	-45.210162	14.773924	0.097663	0.196051	0.170102	0.939280	1.782971	0.043864	-0.154145	-0.280915	0.086454	0.024602
2.172917	0.176100	0.352199	1.543153	0.090426	0.182565	0.132615	-0.118307	0.058598	-63.443939	12.730042	464.122784	90.845708	-44.670510	14.822752	0.096247	0.195736	0.398984	0.977427	0.176782	0.202079	-0.139726	-0.270234	0.790382	1.143096
2.173958	-0.205370	0.428493	0.017274	0.340518	0.120767	0.155503	-6.991183	19.712495	-63.291351	12.844482	464.122791	90.838500	-44.757268	14.851744	0.096434	0.195721	0.246396	0.939280	-0.626312	0.365101	-0.245710	-0.317536	0.000000	0.000000
2.175000	0.099806	0.123317	0.322450	-0.240232	0.074075	0.086838	-0.229726	-0.745021	-63.215057	12.730042	463.319679	91.166943	-45.041573	14.853270	0.097215	0.196769	0.284543	0.786692	2.184518	0.294405	-0.002378	-0.297700	0.001089	0.134769
2.176042	-0.510545	0.199611	0.322450	0.093783	-0.046164	0.168854	0.143167	0.290845	-63.062469	12.615601	467.736698	90.772607	-45.080146	14.857847	0.096379	0.194068	0.246396	0.824839	1.381424	0.452621	-0.101153	-0.282441	0.073224	0.327648
2.177083	0.023512	0.123317	0.627626	-0.659849	0.125803	0.092560	-0.200442	-1.051341	-63.024323	12.806335	466.933607	91.403066	-44.981372	14.885313	0.096334	0.195752	0.093808	0.901133	0.176782	0.206886	-0.158952	-0.306855	0.899137	1.170285
2.178125	0.023512	0.199611	1.237977	0.345553	-0.087821	0.063950	0.070939	0.279127	-62.757294	12.615601	465.327421	91.896939	-44.964549	14.882261	0.096630	0.197489	0.131955	0.939280	1.381424	-0.357683	-0.108363	-0.319062	0.078443	-0.258924
2.179167	-0.052782	0.352199	0.322450	0.090426	-0.036093	0.111634	0.111934	0.280434	-62.604706	12.882629	466.933619	92.040738	-45.051308	14.895994	0.096483	0.197117	0.208249	0.977427	2.184518	-0.199468	-0.199928	-0.296174	0.091520	-0.091310
2.180208	-0.052782	0.581081	1.543153	-0.250303	-0.036093	0.155503	0.023389	-0.162202	-62.452118	12.844482	468.941359	91.802213	-45.089881	14.897520	0.096152	0.195765	0.284543	0.901133	0.979877	0.367505	-0.146935	-0.277864	0.149953	0.375052
2.181250	-0.357958	0.428493	-0.898253	-0.414792	-0.256430	0.098282	0.000000	0.000000	-62.299530	13.149658	468.138268	92.104225	-45.080268	14.943297	0.096297	0.196746	0.475278	0.862986	-1.429406	0.530527	-0.134919	-0.259553	0.000000	0.000000
2.182292	-0.205370	0.047023	-0.593077	0.181063	-0.199667	0.001008	0.000000	0.000000	-62.032501	12.958923	467.736713	92.196549	-44.918889	15.019591	0.096035	0.197112	0.284543	0.939280	0.979877	0.204483	-0.146935	-0.319062	0.149953	0.208682
2.183333	-0.281664	0.123317	-0.593077	0.011538	0.012277	0.065857	0.000000	0.000000	-61.918060	13.225952	466.933605	92.822199	-45.104419	14.995176	0.096597	0.198791	0.475278	1.053721	0.979877	0.036654	0.346937	-0.316010	-0.354062	0.037407
2.184375	0.023512	0.199611	0.932802	0.093783	-0.141226	0.010544	0.151400	0.100539	-61.879913	13.340393	468.539797	92.654371	-45.294759	15.019591	0.096672	0.197751	0.360837	0.901133	0.176782	-0.114352	-0.045758	-0.287019	0.258836	-0.646850
2.185417	-0.205370	0.199611	0.627626	0.009860	0.013956	0.073487	-0.022236	0.015709	-61.651031	13.531128	468.941336	92.883281	-45.328524	15.076048	0.096661	0.198070	0.360837	0.977427	2.586065	0.041460	-0.238500	-0.277864	0.092225	0.016032
2.186458	-0.129076	0.199611	1.848329	-0.493680	-0.091177	0.147873	0.049330	-0.267096	-61.574738	13.607422	471.350616	92.717856	-45.130976	15.079100	0.095748	0.196707	0.475278	0.901133	-0.626312	-0.274971	-0.038548	-0.258027	0.000000	0.000000
2.187500	0.023512	0.352199	-0.898253	-0.077421	-0.248038	0.079209	0.000000	0.000000	-61.307709	13.569275	471.752171	92.961189	-44.776853	15.054686	0.094916	0.197055	0.437131	1.168162	-0.224765	0.270372	-0.089137	-0.285493	0.000000	0.000000
2.188542	0.099806	0.123317	1.237977	-0.324155	-0.086142	0.208909	0.069583	-0.261843	-61.231415	13.683716	471.752172	93.114598	-45.157534	15.150816	0.095723	0.197380	0.398984	1.053721	-1.830953	0.116963	0.101203	-0.322114	0.000000	0.000000
2.189583	-0.205370	0.428493	-0.593077	0.340518	0.013956	0.098282	0.000000	0.000000	-61.116974	13.683716	469.744450	92.713055	-45.198511	15.143187	0.096219	0.197369	0.246396	1.091868	-0.626312	0.355488	-0.052967	-0.326692	0.000000	0.000000
2.190625	0.404982	0.581081	-1.813780	0.169314	0.027383	0.128800	0.000000	0.000000	-61.002533	13.645569	471.752176	93.277621	-45.046742	15.207274	0.095488	0.197726	0.513425	1.091868	-0.224765	0.275179	-0.373444	-0.312959	0.000000	0.000000
2.191667	0.023512	0.275905	-1.813780	0.008181	-0.087821	0.092560	0.000000	0.000000	-60.926239	13.607422	472.153732	93.681574	-45.282864	15.199644	0.095907	0.198413	0.398984	1.053721	1.381424	0.598820	-0.477025	-0.297700	0.345314	0.433480
2.192708	-0.205370	0.352199	0.017274	-0.161344	-0.092856	0.031525	5.375422	-9.340188	-60.697357	13.721863	470.949085	93.594053	-45.413003	15.237791	0.096429	0.198735	0.208249	0.901133	0.979877	-0.114352	-0.248113	-0.293122	0.253209	-0.116700
2.193750	0.099806	0.199611	1.848329	-0.157987	-0.192954	0.058228	0.104394	-0.085476	-60.697357	13.645569	472.153732	93.679170	-45.172074	15.274412	0.095672	0.198408	0.208249	0.862986	1.381424	0.128980	0.281929	-0.282441	-0.204086	0.093367
2.194792	-0.205370	0.199611	-0.287902	-0.241910	0.280984	0.195557	0.000000	0.000000	-60.621063	13.721863	472.153730	93.513744	-45.263640	15.311033	0.095866	0.198058	0.284543	0.901133	0.979876	-0.114352	-0.050564	-0.262605	0.051603	-0.116700
2.195833	0.023512	0.504787	-0.898253	0.758456	0.179208	0.010544	0.000000	0.000000	-60.621063	13.531128	470.145987	93.927306	-44.926339	15.336973	0.095558	0.199783	0.398984	1.015574	1.381424	0.279986	0.004831	-0.335847	-0.003497	0.202679
2.196875	-0.357958	0.123317	0.627626	-0.156309	-0.096213	0.128800	0.153297	-0.249047	-60.544769	13.760010	470.547539	93.671959	-45.162460	15.361387	0.095979	0.199070	0.246396	0.710398	2.586065	0.379521	-0.149339	-0.241242	0.057747	0.146756
2.197917	0.023512	0.504787	0.322450	-0.080778	-0.354849	0.094468	1.100479	-0.250512	-60.392181	13.798157	470.145992	93.749865	-45.201032	15.442259	0.096143	0.199406	0.284543	0.786692	1.381424	-0.187451	-0.291492	-0.279389	0.211009	-0.135694
2.198958	-0.052782	0.581081	0.932802	-0.082456	0.070718	0.090653	-0.075813	-0.088396	-60.659210	13.721870	469.744446	94.477458	-45.169671	15.449889	0.096158	0.201125	0.246396	0.710398	2.184518	0.138593	-0.197524	-0.305329	0.090420	0.063443
2.200000	0.176100	0.352199	-0.593077	0.174349	0.235971	0.079209	0.000000	0.000000	-60.621063	14.027046	470.145994	93.896065	-45.215454	15.536864	0.096173	0.199717	0.360837	0.824839	2.987612	-0.029236	0.195171	-0.317536	-0.065327	-0.009786
2.201042	0.023512	0.581081	0.322450	0.253237	-0.354849	0.081116	1.100479	0.785354	-60.468475	14.141487	470.949095	94.370712	-45.205841	15.636047	0.095989	0.200384	0.246396	0.862986	3.389159	-0.433186	0.043404	-0.305329	-0.012807	-0.127815
2.202083	-0.129076	0.123317	0.932802	-0.072385	-0.358206	0.176484	0.384011	-0.077600	-60.430328	14.065193	470.145992	94.696756	-45.107066	15.661987	0.095943	0.201420	0.398984	0.862986	0.979877	0.209289	0.245760	-0.308381	-0.250807	0.213587
2.203125	-0.052782	0.352199	-1.813780	-0.329191	0.017313	0.073487	0.000000	0.000000	-60.659210	14.332222	471.350639	94.760244	-44.976928	15.681823	0.095421	0.201040	0.322690	1.130015	2.987612	0.272776	0.096396	-0.297700	-0.032265	0.091302
2.204167	-0.510545	0.428493	-0.593077	-0.163022	-0.099570	0.128800	0.000000	0.000000	-60.621063	14.522957	471.752163	94.989151	-45.119080	15.761169	0.095641	0.201354	0.398984	0.977427	0.979877	0.202079	-0.043354	-0.303803	0.044245	0.206229
2.205208	-0.052782	0.428493	0.627626	-0.163022	0.017313	0.018174	-0.027584	-0.259745	-60.582916	14.713692	472.153709	94.896826	-45.261234	15.825256	0.095861	0.200987	0.246396	0.939280	2.586065	0.525720	-0.342081	-0.314485	0.132279	0.203290
2.206250	0.023512	0.123317	0.627626	0.179385	0.125803	0.107819	-0.200442	0.285815	-60.735504	14.828133	472.555258	94.648686	-45.222661	15.884765	0.095698	0.200291	0.360837	0.786692	1.782971	0.053477	-0.045758	-0.306855	0.025664	0.029993
2.207292	0.023512	0.047023	-0.287902	-0.070707	-0.034415	0.094468	0.000000	0.000000	-60.773651	14.980721	472.153709	94.880003	-45.273251	15.904601	0.095887	0.200952	0.398984	1.015574	1.782971	0.039057	-0.043354	-0.283967	0.024316	0.021906
2.208333	0.023512	0.504787	1.848329	-0.164701	0.018991	0.094468	-0.010275	-0.089108	-60.735504	15.133308	470.547546	94.870395	-45.174478	16.022094	0.096004	0.201617	0.322690	1.015574	-1.027859	0.440604	-0.289089	-0.320588	0.000000	0.000000
2.209375	0.099806	0.275905	-0.287902	-0.243589	0.180887	0.006730	0.000000	0.000000	-60.849945	15.247749	470.949089	94.943493	-44.940759	16.052612	0.095426	0.201600	0.589719	1.168162	0.979877	0.350682	-0.031338	-0.303803	0.031982	0.357884
2.210417	-0.129076	0.733669	-0.593077	0.165957	0.229257	0.054413	0.000000	0.000000	-60.926239	15.514778	471.350639	95.006981	-44.897381	16.121276	0.095253	0.201563	0.475278	1.091868	-1.830953	0.114560	0.009638	-0.280915	0.000000	0.000000
2.211458	-0.129076	0.275905	-1.203429	0.008181	-0.091177	0.054413	0.000000	0.000000	-61.078827	15.438484	469.342901	94.931477	-45.051551	16.191467	0.095989	0.202265	0.398984	1.168162	-0.224765	0.109754	0.101203	-0.299226	0.000000	0.000000
2.212500	0.099806	0.352199	-1.508605	0.090426	-0.139548	0.157410	0.000000	0.000000	-61.193268	15.400337	472.956810	95.335424	-45.106944	16.228088	0.095372	0.201573	0.398984	1.168162	0.979877	0.190063	-0.043354	-0.314485	0.044245	0.193966
2.213542	-0.129076	0.047023	-1.508605	-0.070707	-0.144583	0.231797	0.000000	0.000000	-61.307709	15.476631	470.547525	95.330618	-45.210525	16.312011	0.096081	0.202595	0.398984	1.053721	1.782971	-0.123965	-0.236097	-0.300752	0.132418	-0.069527
2.214583	-0.052782	0.352199	0.627626	-0.832731	0.124124	0.073487	-0.197768	-1.326795	-61.345856	15.552925	471.752171	95.245502	-45.261114	16.341003	0.095943	0.201897	0.437131	1.206309	-2.634047	-0.213887	-0.185508	-0.296174	0.000000	0.000000
2.215625	-0.205370	0.123317	0.017274	0.011538	0.013956	0.075394	-0.807887	0.667938	-61.574738	15.324043	468.539820	95.581164	-45.179164	16.435607	0.096425	0.203998	0.437131	1.015574	1.381424	0.279985	0.103606	-0.273286	-0.074999	0.202679
2.216667	-0.205370	-0.029271	1.237977	-0.320798	0.013956	0.006730	-0.011273	-0.259131	-61.651031	15.285896	470.547522	95.021394	-45.039411	16.507323	0.095717	0.201938	0.284543	0.901133	0.979877	0.206886	-0.339678	-0.326692	0.346654	0.211135
2.217708	0.023512	0.123317	2.153505	0.263308	-0.248038	0.165040	0.115179	0.122270	-61.803619	15.247749	467.736719	95.425350	-45.193584	16.521056	0.096622	0.204015	0.360837	0.824839	2.184518	0.452621	-0.093943	-0.302278	0.043004	0.207195
2.218750	-0.205370	0.275905	0.017274	0.176028	0.013956	0.075394	-0.807887	10.190233	-62.070648	15.247749	468.941364	95.505661	-44.873107	16.595824	0.095690	0.203662	0.170102	1.015574	1.782971	0.039057	-0.250517	-0.290071	0.140505	0.021906
2.219792	0.099806	0.428493	-0.287902	-0.414792	-0.032736	-0.008529	0.000000	0.000000	-62.375824	15.018867	468.138241	95.680693	-44.988701	16.629394	0.096101	0.204386	0.284543	0.748545	-0.224765	0.296808	-0.098750	-0.296174	0.000000	0.000000
2.220833	0.099806	0.581081	0.322450	-0.418149	-0.139548	0.075394	0.432774	-1.296789	-62.452118	15.057014	470.146004	95.437367	-44.656211	16.737731	0.094984	0.202995	0.208249	0.748545	0.578329	-0.345667	-0.007185	-0.308381	0.012424	-0.597699
2.221875	-0.281664	0.504787	0.017274	0.003146	0.119089	0.124985	-6.894029	0.182107	-62.528412	14.866280	466.532078	95.690311	-44.901946	16.760619	0.096246	0.205110	0.322690	0.862986	-0.626312	0.209289	-0.048161	-0.274812	0.000000	0.000000
2.222917	0.099806	0.275905	-0.287902	-0.075742	0.287698	0.086838	0.000000	0.000000	-62.604706	14.980721	470.547554	95.522483	-44.714010	16.865905	0.095025	0.203003	0.284543	0.786692	-0.224765	-0.348070	-0.098750	-0.291596	0.000000	0.000000
2.223958	-0.205370	0.123317	0.017274	-0.324155	0.013956	0.170762	-0.807887	-18.765317	-62.871735	14.904427	467.736692	96.089450	-44.875387	16.891845	0.095942	0.205435	0.208249	0.786692	0.979877	0.374714	-0.151742	-0.291596	0.154858	0.382410
2.225000	-0.129076	0.275905	-0.898253	0.595645	-0.144583	-0.029510	0.000000	0.000000	-63.100616	14.751839	468.138268	95.858140	-44.841624	16.962035	0.095787	0.204765	0.284543	0.786692	2.586065	-0.107142	-0.243307	-0.273286	0.094084	-0.041431
2.226042	0.099806	0.199611	-0.287902	0.261630	-0.139548	0.145966	0.000000	0.000000	-63.253204	14.713692	467.736715	95.780234	-44.706680	17.024596	0.095581	0.204774	0.398984	0.939280	-0.626312	0.525720	-0.332468	-0.296174	0.000000	0.000000
2.227083	-0.129076	0.275905	1.848329	0.008181	0.015634	-0.014251	-0.008458	0.004426	-63.138763	14.789986	468.138248	96.819446	-44.747653	17.047485	0.095586	0.206818	0.208249	0.901133	-0.626312	0.688742	-0.151742	-0.308381	0.000000	0.000000
2.228125	-0.205370	0.352199	-0.593077	-0.329191	0.013956	0.115449	0.000000	0.000000	-63.367645	14.561104	467.736700	96.111081	-45.003000	17.114623	0.096214	0.205481	0.398984	0.862986	-1.027859	0.289599	0.101203	-0.271760	0.000000	0.000000
2.229167	0.252394	0.657375	0.322450	0.251559	0.077432	0.073487	-0.240137	0.780148	-63.596527	14.446663	466.933630	95.957677	-44.921051	17.128356	0.096204	0.205506	0.322690	1.091868	0.979877	0.355488	0.048210	-0.311433	-0.049201	0.362789
2.230208	0.176100	0.199611	-1.203429	-0.493680	0.235971	0.083024	0.000000	0.000000	-63.558380	14.141487	466.532078	96.539068	-44.677721	17.212280	0.095766	0.206929	0.513425	1.206309	2.184518	-0.213887	-0.180702	-0.238191	0.082719	-0.097911
