BioWare Version 5.0.3.0 Export
Device:	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11
2.247917	-0.272547	0.785012	-0.303257	0.157966	-0.067127	0.099206	0.000000	0.000000	2.287859	-0.062859	-2.298162	-0.169791	0.510831	0.613461	0.000000	0.000000	-28.256350	79.425122	218.739625	-52.991442	-23.364899	0.459511	0.106816	-0.242258
2.248958	-0.348841	0.479836	0.001919	-0.422784	-0.122211	-0.062918	0.000000	0.000000	2.249712	-0.062859	-1.093521	0.071137	0.267499	0.614987	0.000000	0.000000	-28.027468	78.624036	218.739623	-52.298498	-23.061365	0.512916	0.105428	-0.239090
2.250000	-0.196253	0.785012	0.001919	-0.093804	-0.225666	0.062967	0.000000	0.000000	2.249712	-0.101006	-0.691974	0.314469	0.604799	0.576840	0.000000	0.000000	-27.607851	77.670362	216.330331	-51.435320	-22.360329	0.531227	0.103362	-0.237763
2.251042	-0.119959	0.632424	-0.913608	-0.006524	-0.063770	-0.053382	0.000000	0.000000	2.364153	-0.062859	-1.093521	0.071137	0.371080	0.589047	0.000000	0.000000	-27.455263	76.754834	212.314859	-50.735166	-22.543458	0.552589	0.106179	-0.238962
2.252083	-0.425135	0.174660	0.612271	-0.080376	0.089733	-0.026679	-0.146558	-0.131276	2.287859	-0.139153	-1.896615	0.236562	0.269903	0.585995	0.000000	0.000000	-26.806765	75.877453	207.496300	-50.198036	-22.213490	0.577003	0.107055	-0.241923
2.253125	-0.501429	0.327248	-0.913608	-0.167657	-0.178974	-0.062919	0.000000	0.000000	2.440447	0.013435	-3.101256	0.146640	0.424073	0.595150	0.000000	0.000000	-26.577883	75.038220	207.897846	-49.743617	-21.861770	0.610573	0.105156	-0.239270
2.254167	-0.425135	0.327248	0.001919	0.251960	-0.230701	0.000024	0.000000	0.000000	2.287859	-0.101006	1.717309	0.153850	0.318088	0.566159	-0.185225	0.089588	-26.196413	74.504162	203.079279	-48.746258	-21.452253	0.619728	0.105635	-0.240036
2.255208	-0.196253	0.327248	-0.913608	0.335883	0.041363	0.074411	0.000000	0.000000	2.364153	-0.177299	0.111120	0.319275	-0.062590	0.636349	0.563267	2.873240	-25.662355	73.550488	202.276191	-48.364939	-21.225865	0.667030	0.104935	-0.239103
2.256250	-0.043666	0.174660	0.612271	0.087470	0.098126	-0.036216	-0.160265	0.142862	2.249712	-0.329887	1.315762	-0.233278	0.171128	0.610409	-0.130060	-0.177295	-25.471621	72.787549	197.457616	-48.156253	-20.731991	0.665504	0.104995	-0.243881
2.257292	-0.272547	0.708718	0.612271	-0.092126	-0.227344	0.108743	0.371314	-0.150466	2.211565	-0.139153	-0.691974	-0.004366	0.409653	0.604306	0.000000	0.000000	-24.899416	72.100903	196.654525	-46.988663	-20.695942	0.718910	0.105240	-0.238940
2.258333	-0.196253	0.327248	-0.608432	-0.083733	-0.332478	0.089669	0.000000	0.000000	2.211565	-0.024712	-1.495068	0.149043	0.409653	0.630246	0.000000	0.000000	-24.708681	71.070935	193.040600	-46.682848	-20.153884	0.752479	0.104402	-0.241829
2.259375	-0.043666	0.403542	-1.218784	-0.421105	-0.115498	-0.133490	0.000000	0.000000	2.135271	-0.139153	-3.904351	0.638110	0.212104	0.619564	0.000000	0.000000	-24.289064	70.460583	189.426686	-45.921612	-19.790149	0.757057	0.104474	-0.242424
2.260417	0.032628	0.327248	-0.608432	-0.083733	-0.113819	0.011468	0.000000	0.000000	2.211565	-0.139153	-1.495068	0.316872	0.024168	0.582943	0.000000	0.000000	-23.640566	69.773938	186.615846	-45.155567	-19.604736	0.844032	0.105054	-0.241971
2.261458	-0.348841	-0.130516	-1.218784	0.262031	-0.015400	0.017190	0.000000	0.000000	2.135271	-0.024712	-1.495068	-0.011576	0.308475	0.614987	0.000000	0.000000	-23.106508	68.858410	182.600382	-44.455415	-19.185606	0.886757	0.105069	-0.243457
2.262500	-0.043666	0.250954	0.307095	0.169715	-0.062092	-0.022864	0.202191	0.552647	2.326006	-0.101006	-3.101256	0.314469	0.320492	0.607357	0.000000	0.000000	-22.725038	68.019177	182.600373	-43.760066	-19.161572	0.923378	0.104937	-0.239649
2.263542	-0.119959	0.403542	-0.303257	0.166358	0.043041	0.024820	0.000000	0.000000	2.478594	-0.177299	-2.298162	-0.162581	0.137362	0.628720	0.000000	0.000000	-22.343568	67.256238	177.781816	-43.069527	-18.752055	0.923378	0.105478	-0.242261
2.264583	-0.272547	0.403542	0.001919	-0.253258	-0.334156	-0.059104	0.000000	0.000000	2.364153	0.051582	-2.699709	0.063927	0.178338	0.618039	0.000000	0.000000	-21.656923	66.378857	176.577176	-42.933943	-17.986012	1.019508	0.101859	-0.243145
2.265625	-0.425135	0.479836	0.612271	0.080756	-0.123890	0.022912	0.202345	0.131897	2.440447	-0.139153	-1.896615	0.557800	0.279516	0.631771	0.000000	0.000000	-21.084718	65.692212	176.175628	-41.525424	-17.998149	1.030189	0.102160	-0.235705
2.266667	-0.043666	0.327248	-1.829136	0.084113	-0.008686	0.017190	0.000000	0.000000	2.478594	-0.177299	-0.691974	0.319275	0.330105	0.634823	0.000000	0.000000	-20.359926	65.081860	169.750868	-41.165732	-18.048857	1.065285	0.106326	-0.242507
2.267708	-0.196253	0.174660	-0.608432	-0.080376	-0.118854	0.085855	0.000000	0.000000	2.173418	-0.101006	-1.093521	-0.247697	0.359064	0.610409	0.000000	0.000000	-18.261842	65.501477	170.152425	-40.469385	-17.483008	1.007301	0.102749	-0.237842
2.268750	-0.577723	0.403542	0.001919	-0.421105	-0.020435	0.051522	0.000000	0.000000	2.440447	0.204170	-1.495068	0.134624	0.231330	0.639401	0.000000	0.000000	-16.507082	65.501477	163.727669	-39.987528	-17.372458	1.236183	0.106106	-0.244232
2.269792	-0.119959	0.327248	0.001919	-0.083733	-0.010364	0.064874	0.000000	0.000000	2.707475	0.051582	-1.495068	0.144237	0.055410	0.589047	0.000000	0.000000	-16.087465	63.403390	163.326122	-39.132563	-16.815980	1.370460	0.102960	-0.239598
2.270833	-0.196253	0.250954	0.917446	0.001868	0.041363	0.030542	-0.045085	0.002037	1.524919	-1.130974	-3.904351	-0.102500	0.462766	0.665341	0.000000	0.000000	-17.384462	63.060067	159.310647	-38.468458	-16.608576	1.246864	0.104253	-0.241468
2.271875	-0.196253	0.327248	-0.303257	0.000190	-0.172260	0.059152	0.000000	0.000000	1.830095	0.127876	0.512667	0.219740	0.241064	0.831662	-0.470214	0.428620	-19.062929	60.199044	156.901375	-38.448835	-16.425207	1.465064	0.104685	-0.245051
2.272917	-0.196253	0.174660	0.917446	0.171394	0.041363	-0.024772	-0.045085	0.186816	3.088945	0.204170	-2.298162	0.134624	0.368557	0.607357	0.000000	0.000000	-18.795900	59.893868	153.688998	-37.305276	-15.926528	1.268226	0.103628	-0.242732
2.273958	-0.196253	0.174660	1.527798	0.171394	-0.065449	-0.135398	0.042839	0.112183	4.118913	-0.062859	-0.290427	-0.250101	0.096145	0.482235	0.000000	0.000000	-18.223696	60.122750	148.870423	-36.677218	-15.697735	1.315528	0.105446	-0.246370
2.275000	0.032628	0.403542	0.307095	0.166358	-0.167225	-0.017142	0.544538	0.541716	3.355974	1.043404	-1.093521	0.643918	0.144451	0.621090	0.000000	0.000000	-18.299989	57.910225	145.658052	-36.055975	-15.220686	1.422340	0.104496	-0.247538
2.276042	0.185216	0.556130	-0.608432	0.079078	-0.003651	0.146890	0.000000	0.000000	1.982683	-0.139153	-2.298162	0.156253	0.106120	0.665341	0.000000	0.000000	-17.651491	57.948372	144.051861	-35.576521	-15.179830	1.355201	0.105378	-0.246970
2.277083	-0.119959	0.327248	0.917446	0.000190	0.043041	-0.034308	-0.046914	0.000207	1.486772	0.280464	-2.298162	-0.191420	0.363991	0.573788	0.000000	0.000000	-16.201906	56.384346	142.044125	-34.594583	-15.136692	1.494056	0.106563	-0.243548
2.278125	-0.043666	0.556130	-1.218784	0.246925	-0.008686	0.083947	0.000000	0.000000	1.143450	0.127876	-1.495068	0.300049	0.631476	0.727902	0.000000	0.000000	-14.637880	55.735848	138.028650	-34.232489	-14.363558	1.536781	0.104062	-0.248010
2.279167	0.032628	-0.130515	-1.523960	0.010261	0.046398	-0.007605	0.000000	0.000000	0.990862	-0.062859	-2.298162	0.151447	-0.052736	0.665341	0.000000	0.000000	-13.340883	55.125496	136.020917	-33.471252	-13.848177	1.518470	0.101809	-0.246074
2.280208	-0.348841	0.022073	0.001919	0.258674	-0.015400	-0.013327	0.000000	0.000000	1.791948	0.013435	-4.305898	0.548187	0.045918	0.618039	0.000000	0.000000	-12.768678	54.515145	131.202359	-32.469089	-13.812129	1.608497	0.105273	-0.247473
2.281250	-0.119959	0.098366	-1.218784	-0.414391	-0.010364	-0.062918	0.000000	0.000000	2.287859	-0.215446	-2.699709	0.080750	0.077160	0.610409	0.000000	0.000000	-13.073854	53.447030	127.989983	-31.759323	-13.445870	1.556617	0.105054	-0.248139
2.282292	-0.348841	0.327248	0.001919	-0.419427	0.518658	-0.055289	0.000000	0.000000	2.478594	-0.291740	-0.691974	0.326485	0.619218	0.599728	0.000000	0.000000	-13.607912	51.730416	126.383791	-31.008700	-13.094030	1.545936	0.103605	-0.245353
2.283333	-0.119959	0.708718	-0.913608	0.159644	-0.063770	0.062967	0.000000	0.000000	2.707475	-0.711357	-1.495068	-0.128936	0.344524	0.647030	0.000000	0.000000	-14.103822	50.013802	123.974508	-30.739934	-13.028901	1.594764	0.105093	-0.247954
2.284375	0.185216	0.708718	0.612271	-0.427819	-0.003651	0.009561	0.005962	-0.698742	3.241533	-0.444328	0.914215	0.014860	0.474541	0.630246	-0.519070	0.016255	-13.264589	48.449776	118.754393	-30.239853	-12.542358	1.516944	0.105616	-0.254642
2.285417	0.032628	0.632424	0.917446	0.161323	0.046398	0.061059	-0.050573	0.175839	3.508562	-0.253593	-1.093521	-0.559322	0.346807	0.581417	0.000000	0.000000	-12.501650	48.106453	120.360580	-28.933273	-12.301550	1.610023	0.102206	-0.240388
2.286458	-0.272547	0.632424	0.307095	-0.174371	0.146496	-0.091529	-0.477038	-0.567807	2.974504	0.051582	-2.298162	-0.016382	0.072233	0.587521	0.000000	0.000000	-11.280946	47.000191	117.148204	-28.221103	-12.224646	1.571876	0.104352	-0.240901
2.287500	-0.501429	0.022073	0.307095	0.174751	-0.178974	0.082040	0.582797	0.569044	2.249712	0.051582	-1.896615	0.385165	0.267499	0.705014	0.000000	0.000000	-10.327272	45.779488	111.125004	-27.903271	-11.634523	1.503211	0.104698	-0.251098
2.288542	-0.119959	0.250954	0.917446	0.169715	0.043041	-0.032401	-0.046914	0.184986	1.715654	-0.139153	-0.691974	-0.004366	0.185668	0.627194	0.000000	0.000000	-9.716921	44.253609	110.723450	-27.726830	-11.451513	1.616126	0.103424	-0.250415
2.289583	-0.119959	-0.130515	-0.608432	-0.409356	0.203259	-0.034308	0.000000	0.000000	1.372332	0.204170	-1.093521	0.214933	0.404967	0.752316	0.000000	0.000000	-9.373598	43.185494	109.117264	-26.695826	-10.948028	1.544410	0.100333	-0.244653
2.290625	0.261510	-0.054222	-1.218784	0.092506	-0.322407	-0.011420	0.000000	0.000000	1.410479	0.547493	-2.699709	0.032685	0.310999	0.724850	0.000000	0.000000	-9.373598	41.850350	101.889418	-25.969238	-10.562543	1.506263	0.103667	-0.254877
2.291667	-0.272547	0.174660	-0.913608	-0.332146	0.146496	0.007653	0.000000	0.000000	1.830095	0.509346	-0.290427	0.195707	0.530177	0.654660	0.000000	0.000000	-9.144716	40.591500	100.283226	-25.086835	-10.451751	1.465064	0.104222	-0.250160
2.292708	-0.348841	0.403542	-1.218784	-0.253258	-0.122211	0.049615	0.000000	0.000000	2.287859	0.051582	0.512667	0.063927	0.462645	0.630246	-0.902428	0.124696	-9.259157	39.447091	97.070853	-24.693500	-10.169848	1.402503	0.104767	-0.254386
2.293750	0.032628	0.250954	-0.303257	0.001868	0.046398	0.032449	0.000000	0.000000	2.554888	0.280464	-3.502804	-0.111111	0.575839	0.616513	0.000000	0.000000	-9.335451	37.768624	95.464661	-23.945281	-9.885540	1.371986	0.103552	-0.250829
2.294792	0.185216	0.174660	-0.303257	-0.164300	0.049755	-0.091529	0.000000	0.000000	2.707475	-0.062859	0.914215	0.312065	0.440895	0.682125	-0.482267	0.341348	-9.144716	36.509774	92.252285	-23.705354	-9.584410	1.310951	0.103893	-0.256962
2.295833	-0.196253	0.327248	-0.303257	0.168037	-0.065449	0.097299	0.000000	0.000000	3.012651	-0.215446	-1.495068	0.161060	0.363750	0.651608	0.000000	0.000000	-8.381777	35.022042	89.843003	-23.129771	-9.439973	1.245338	0.105072	-0.257447
2.296875	-0.272547	0.250954	-0.303257	0.337562	-0.173939	0.032449	0.000000	0.000000	2.974504	-0.139153	0.914215	-0.004366	0.457718	0.604306	-0.500668	-0.004775	-7.237367	33.725045	88.236817	-22.244966	-9.078762	1.230079	0.102891	-0.252105
2.297917	-0.425135	-0.054221	0.612271	-0.411034	0.089733	0.032449	-0.146558	-0.671328	2.669328	-0.062859	-0.691974	0.312065	0.534863	0.689755	0.000000	0.000000	-6.588869	32.923958	87.032171	-21.632331	-8.893349	1.153785	0.102185	-0.248556
2.298958	-0.501429	0.098366	0.307095	0.005225	0.034649	-0.015235	-0.112828	0.017016	2.287859	0.204170	-3.101256	0.295243	0.125346	0.648556	0.000000	0.000000	-6.092958	31.436226	83.819801	-21.699224	-8.862107	1.162940	0.105728	-0.258879
2.300000	-0.196253	0.022073	0.001919	0.090827	-0.332478	-0.013327	0.000000	0.000000	2.020830	0.127876	-0.290427	-0.101498	0.156709	0.680600	0.000000	0.000000	-6.016664	30.062935	81.410515	-20.970231	-8.471815	1.059181	0.104063	-0.257586
2.301042	-0.272547	0.327248	0.307095	-0.335503	-0.280750	-0.007605	0.914213	-1.092507	2.097124	-0.024712	-1.896615	0.068734	0.354258	0.692807	0.000000	0.000000	-6.016664	28.384469	79.804329	-20.222012	-8.279073	0.995094	0.103742	-0.253395
2.302083	-0.196253	0.022073	0.001919	-0.244866	-0.332478	-0.097251	0.000000	0.000000	1.868242	0.127876	-1.093521	0.219740	0.339838	0.656185	0.000000	0.000000	-6.169252	27.011178	79.001230	-19.814256	-8.192314	0.946266	0.103699	-0.250809
2.303125	-0.119959	0.098366	-0.608432	0.089149	0.096447	0.047708	0.000000	0.000000	2.135271	0.242317	0.512667	0.533768	0.549404	0.637875	-1.071657	1.041158	-6.092958	25.637887	74.985765	-19.727740	-8.091137	0.854713	0.107902	-0.263086
2.304167	0.108922	0.250954	1.222622	0.085792	0.315106	0.041986	-0.257729	0.070170	2.402300	0.013435	-2.699709	0.387568	0.277112	0.630246	0.000000	0.000000	-5.940370	24.226449	74.182669	-18.675106	-7.310553	0.786048	0.098548	-0.251745
2.305208	0.108922	0.327248	-0.913608	-0.167657	-0.058735	-0.001883	0.000000	0.000000	2.211565	-0.215446	-1.093521	-0.240488	0.457839	0.689755	0.000000	0.000000	-5.864076	22.547982	70.568743	-18.810291	-7.161189	0.700599	0.101478	-0.266553
2.306250	-0.119959	0.403542	-0.608432	0.082435	0.096447	0.005746	0.000000	0.000000	2.249712	-0.215446	0.111120	0.321678	0.508428	0.660763	-4.575468	2.894865	-5.330019	21.594308	68.962553	-17.947114	-7.416657	0.674659	0.107546	-0.260244
2.307292	0.108922	0.098366	0.612271	0.089149	0.208294	0.110650	-0.340199	0.145604	2.211565	-0.215446	-0.290427	0.080750	0.265096	0.677548	0.000000	0.000000	-4.834108	20.335458	66.954820	-17.626879	-7.240858	0.634986	0.108145	-0.263265
2.308333	-0.272547	0.022073	1.222622	-0.077019	-0.013721	0.034356	0.011223	-0.062995	2.440447	-0.368034	-1.495068	0.010054	0.231330	0.656186	0.000000	0.000000	-4.300050	18.962167	64.947088	-17.138815	-7.062656	0.549537	0.108745	-0.263889
2.309375	-0.348841	0.174660	0.001919	0.255317	-0.015400	0.028634	0.000000	0.000000	2.364153	-0.291740	-3.502803	-0.235681	0.081967	0.692807	0.000000	0.000000	-3.956728	17.779611	67.356364	-16.582457	-6.848283	0.467140	0.101672	-0.246190
2.310417	-0.043666	0.403542	-0.608432	0.082435	-0.222309	0.003839	0.000000	0.000000	2.402300	0.127876	-1.093521	0.219740	0.566226	0.637875	0.000000	0.000000	-3.765993	16.673349	64.143991	-16.191525	-6.739896	0.384742	0.105074	-0.252425
2.311458	-0.196253	0.250954	-1.523960	0.001868	-0.065449	0.015283	0.000000	0.000000	2.326006	-0.024712	-1.495068	-0.011576	0.224120	0.683651	0.000000	0.000000	-3.765993	15.376352	62.136253	-16.190123	-6.402596	0.390846	0.103041	-0.260558
2.312500	-0.272547	0.556130	1.527798	0.163001	-0.067127	0.104928	0.043937	0.106690	2.135271	0.089729	-1.093521	0.222143	0.549404	0.662289	0.000000	0.000000	-3.575258	14.041208	61.734708	-15.704462	-6.149652	0.280982	0.099614	-0.254386
2.313542	-0.348841	0.327248	-1.523960	0.168037	0.144817	-0.093436	0.000000	0.000000	2.249712	0.242317	1.717309	-0.028398	0.219314	0.697384	-0.127708	-0.016537	-3.918581	12.286447	61.333158	-15.513602	-6.219467	0.096351	0.101405	-0.252940
2.314583	-0.348841	0.403542	0.307095	0.334205	-0.068806	-0.011420	0.224053	1.088279	1.982683	0.585640	3.323497	0.271210	0.202491	0.682125	-0.060927	0.081604	-4.643373	6.068490	58.522335	-14.720325	-6.120573	-0.977868	0.104585	-0.251533
2.315625	-0.119959	0.479836	-0.913608	-0.338860	0.043041	0.011468	0.000000	0.000000	1.677507	0.280464	0.914214	0.451055	0.086894	0.837765	-0.095047	0.493380	-5.024843	2.330087	55.711498	-14.725733	-5.903676	-1.472253	0.105969	-0.264321
2.316667	0.185216	0.022072	-1.218784	-0.244866	0.103161	0.080133	0.000000	0.000000	3.050798	-0.902092	-3.502803	0.445247	0.317968	0.491391	0.000000	0.000000	-7.161073	4.237436	55.711503	-14.364040	-6.038259	-0.987023	0.108384	-0.257829
2.317708	-0.348841	0.250954	-0.303257	0.001868	-0.282429	-0.011420	0.000000	0.000000	2.821916	0.700081	-1.495068	0.103381	0.158991	0.424252	0.000000	0.000000	-5.444460	3.321908	57.317692	-14.145743	-5.930113	-1.217431	0.103460	-0.246795
2.318750	0.185216	0.327248	0.917446	0.168037	0.263378	0.011468	-0.287077	0.183157	3.127092	0.852669	-1.495068	0.575625	0.274589	0.912533	0.000000	0.000000	-5.711488	3.932260	54.105315	-13.702339	-5.657821	-0.776452	0.104571	-0.253253
2.319792	-0.196253	0.861306	-0.913608	-0.011559	0.254986	-0.160193	0.000000	0.000000	1.830095	0.471199	-2.298162	0.278420	0.192878	0.524960	0.000000	0.000000	-3.498964	4.122995	54.908406	-13.714355	-5.325689	-0.494164	0.096992	-0.249768
2.320833	0.032628	0.479836	0.307095	-0.171014	-0.060413	0.080133	0.196725	-0.556875	2.058977	-0.825798	-1.495068	0.199512	0.110926	0.796566	0.000000	0.000000	-2.774172	4.618905	52.900673	-13.504669	-5.135471	-0.362938	0.097078	-0.255284
2.321875	-0.272547	0.098366	0.612271	0.592689	-0.120533	0.024820	0.196862	0.968018	1.830095	0.585640	-1.896615	0.190901	0.241064	0.740109	0.000000	0.000000	-2.240114	4.580758	52.097576	-13.181028	-5.005453	-0.132531	0.096078	-0.253007
2.322917	0.032628	0.327248	0.307095	-0.167657	0.046398	0.053430	-0.151088	-0.545944	1.753801	-0.749504	-1.495068	0.034086	0.284443	0.695858	0.000000	0.000000	-2.774172	5.839608	50.089843	-12.698170	-4.894542	-0.005883	0.097715	-0.253508
2.323958	-0.272547	0.556130	-1.218784	0.079078	0.199902	-0.001883	0.000000	0.000000	2.058977	-1.169121	-1.495068	-0.260715	0.400040	0.541745	0.000000	0.000000	-2.201967	5.610727	46.877468	-12.201894	-4.762122	0.062782	0.101587	-0.260293
2.325000	-0.272547	0.250954	0.001919	0.589332	-0.013721	0.051522	0.000000	0.000000	2.745622	-0.940239	-1.495068	0.206722	0.346927	0.605832	0.000000	0.000000	-2.049379	5.839608	46.475920	-12.136004	-5.089809	0.251991	0.109515	-0.261125
2.326042	-0.425135	0.479836	0.917446	0.500373	-0.177296	-0.003791	0.193249	0.545398	2.135271	-1.130974	-2.298162	0.058119	0.308475	0.653134	0.000000	0.000000	-2.011232	6.678842	46.074373	-11.626710	-4.460992	0.296241	0.096822	-0.252347
2.327083	-0.119959	0.403542	-0.303257	-0.001488	0.149853	0.078225	0.000000	0.000000	2.364153	-0.673210	-4.305898	0.430827	0.371080	0.695858	0.000000	0.000000	-2.201967	6.488107	45.271276	-11.132836	-4.569379	0.442726	0.100933	-0.245914
2.328125	-0.043666	0.632424	-0.303257	-0.174371	0.044720	0.032449	0.000000	0.000000	2.669329	-0.863945	-1.093521	0.442843	0.293935	0.740109	0.000000	0.000000	-1.706056	6.411813	42.460448	-11.208340	-4.297209	0.493080	0.101205	-0.263971
2.329167	-0.196253	0.632424	-0.303257	0.161323	-0.065449	0.127816	0.000000	0.000000	2.631182	-0.635063	0.512667	0.107186	0.387903	0.668393	-0.756637	0.209075	-1.439027	6.373666	41.255806	-10.643770	-4.135829	0.468666	0.100248	-0.257994
2.330208	-0.119959	0.479836	0.307095	0.332526	0.149853	0.053430	-0.487969	1.082814	2.478594	-0.139153	0.914214	0.477491	0.330105	0.581417	-0.361080	0.522296	-1.248292	6.564401	40.051168	-10.575478	-4.268370	0.520545	0.106573	-0.264049
2.331250	0.185216	0.327248	-0.608432	-0.083733	0.103161	0.011468	0.000000	0.000000	2.478594	0.585640	-3.502804	0.512138	0.185548	0.671444	0.000000	0.000000	-0.561647	7.212900	42.058901	-9.732929	-3.984183	0.506813	0.094729	-0.231412
2.332292	-0.119959	0.250954	0.917446	-0.165978	-0.063770	0.009561	0.069508	-0.180913	2.097124	0.585640	1.315762	0.672757	0.161515	0.735531	-0.122754	0.511306	-0.485353	7.365487	39.248072	-9.983471	-3.931191	0.604469	0.100163	-0.254368
2.333333	-0.119959	0.250954	0.001919	0.253639	-0.330799	-0.032401	0.000000	0.000000	1.715654	0.471199	0.111120	0.439039	0.282039	0.706539	-2.538144	3.951019	-0.370912	7.327341	36.838790	-9.499211	-3.827610	0.619727	0.103902	-0.257859
2.334375	-0.119959	-0.435691	0.612271	0.100898	-0.010364	0.133538	0.016928	0.164793	1.830095	0.623787	-3.101256	0.268807	0.385620	0.738583	0.000000	0.000000	-0.561647	7.479929	34.831053	-9.428514	-3.695069	0.566322	0.106085	-0.270693
2.335417	-0.272547	-0.130515	0.917446	0.010261	-0.173939	-0.019049	0.189590	0.011184	1.868242	0.585640	-0.691974	0.592448	0.195281	0.732479	0.000000	0.000000	-0.866823	7.556223	34.027960	-9.112083	-3.617924	0.639564	0.106322	-0.267782
2.336458	-0.196253	0.479836	0.917446	-0.003167	-0.172260	-0.040030	0.187761	-0.003452	2.402300	0.433052	-1.896615	0.521751	0.566226	0.647030	0.000000	0.000000	-1.210145	8.090280	30.012488	-8.824491	-3.446810	0.610572	0.114846	-0.294027
2.337500	-0.272547	0.174660	0.612271	-0.248223	-0.120533	0.076318	0.196862	-0.405414	2.554888	0.204170	-1.495068	0.616480	0.142168	0.692807	0.000000	0.000000	-1.248292	7.785105	30.815582	-8.162789	-3.063728	0.575477	0.099421	-0.264892
2.338542	-0.119959	0.708718	0.917446	0.159644	-0.063770	0.047708	0.069508	0.174009	2.745623	0.280464	0.111120	0.611674	0.346927	0.663815	-3.122088	5.504607	-1.095705	7.670664	29.610942	-7.914651	-3.005930	0.558692	0.101514	-0.267288
2.339583	-0.196253	0.250954	-1.829136	-0.249902	-0.012043	0.015283	0.000000	0.000000	2.478594	0.242317	-1.495068	0.292839	0.040991	0.685177	0.000000	0.000000	-1.133852	7.212900	29.610942	-7.885812	-3.201076	0.496131	0.108104	-0.266314
2.340625	-0.501429	0.556130	0.001919	0.079078	-0.018757	0.068689	0.000000	0.000000	2.402300	0.204170	-1.495068	-0.025995	0.228927	0.738583	0.000000	0.000000	-1.019411	6.945871	28.807847	-7.547752	-2.615638	0.496131	0.090796	-0.262003
2.341667	-0.348841	0.250954	-0.303257	0.001868	0.038006	0.030542	0.000000	0.000000	2.364153	0.166023	-1.495068	0.137027	0.033781	0.735531	0.000000	0.000000	-0.981264	6.602548	30.012488	-7.124575	-2.950534	0.453407	0.098310	-0.237387
2.342708	-0.348841	0.403542	-0.303257	-0.001488	0.038006	0.087762	0.000000	0.000000	2.287859	0.051582	-3.101256	0.304856	0.414460	0.621090	0.000000	0.000000	-1.248292	6.373667	28.004754	-7.351084	-2.726429	0.390846	0.097356	-0.262494
2.343750	-0.043666	0.632424	-0.608432	0.245246	-0.115498	0.005746	0.000000	0.000000	2.211565	0.013435	-1.495068	0.467878	0.216910	0.628720	0.000000	0.000000	-1.667909	5.648874	27.201659	-7.466041	-2.560122	0.332862	0.094116	-0.274470
2.344792	-0.272547	0.250954	0.001919	-0.249902	0.093090	-0.043845	0.000000	0.000000	1.791948	-0.062859	-2.298162	0.312065	0.094103	0.697384	0.000000	0.000000	-2.201967	5.000376	25.595471	-6.782710	-2.690139	0.184852	0.105102	-0.264997
2.345833	0.337804	0.250954	0.307095	0.505409	-0.053699	0.040078	0.174863	1.645773	1.982683	-0.368034	-1.093521	0.090363	0.250677	0.695858	0.000000	0.000000	-2.697877	4.695200	25.193923	-6.040699	-2.576824	0.210792	0.102280	-0.239768
2.346875	0.108922	0.327248	0.612271	0.419807	-0.218952	0.089669	0.357607	0.685656	2.249712	-0.596916	-1.896615	0.586639	0.363871	0.608883	0.000000	0.000000	-2.621583	4.428171	24.390829	-6.184495	-2.379275	0.160438	0.097548	-0.253558
2.347917	0.261510	0.403542	0.001919	-0.085412	0.104839	0.045800	0.000000	0.000000	2.287859	-0.406181	-2.699709	0.253385	0.366274	0.703488	0.000000	0.000000	-2.812318	4.313730	21.178452	-6.177285	-2.102178	0.114662	0.099260	-0.291678
2.348958	-0.043666	0.327248	0.612271	-0.419427	0.098126	0.005746	-0.160265	-0.685035	2.478594	-0.329887	-2.298162	0.007651	0.522847	0.659237	0.000000	0.000000	-2.926759	4.161142	21.178452	-5.525197	-2.302130	0.152809	0.108702	-0.260888
2.350000	0.032628	0.785012	-0.608432	0.241889	0.099804	-0.041938	0.000000	0.000000	2.364153	-0.711357	-1.495068	0.192302	0.130152	0.630246	0.000000	0.000000	-2.430849	4.237436	21.981546	-5.690622	-2.174516	0.129920	0.098925	-0.258882
2.351042	-0.272547	0.403542	-0.303257	0.502052	-0.067127	-0.112510	0.000000	0.000000	2.364153	-0.635063	-1.093521	0.267805	0.178338	0.645504	0.000000	0.000000	-2.507143	4.199289	18.769171	-5.206363	-2.082952	0.094825	0.110977	-0.277389
2.352083	-0.196253	0.098366	-0.608432	-0.246545	-0.012043	0.003839	0.000000	0.000000	2.326006	-0.368034	-2.699709	0.250982	0.272306	0.691281	0.000000	0.000000	-2.392702	4.237436	18.367624	-4.646600	-1.738442	0.125343	0.094647	-0.252978
