BioWare Version 5.0.3.0 Export
Device:	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11
0.579167	0.259591	0.359397	1.452944	-0.086552	-0.127635	0.023056	0.087846	-0.059570	-88.569836	-59.768379	508.310651	51.672760	-54.363482	4.611121	0.106949	0.101656	0.366114	0.552047	1.679426	0.026337	-0.098460	-0.254918	0.058627	0.015682
0.580208	0.259591	-0.098366	-0.988462	0.259212	0.085988	0.091721	0.000000	0.000000	-88.607983	-59.234322	504.295178	51.157257	-54.558628	4.637061	0.108188	0.101443	0.366114	0.513900	2.080973	-0.051569	-0.435759	-0.283909	0.209402	-0.024781
0.581250	-0.045584	0.435691	0.842592	0.079616	-0.027538	-0.005554	0.032682	0.094490	-88.493542	-58.776558	503.090524	51.208727	-54.310488	4.632483	0.107954	0.101788	0.251673	0.437606	-0.729856	-0.127072	-0.298412	-0.319005	0.000000	0.000000
0.582292	0.259591	0.359397	0.537417	-0.338322	-0.074230	0.076462	0.138123	-0.629534	-88.455395	-58.242500	503.492072	50.934153	-54.067157	4.643164	0.107384	0.101162	0.327967	0.513900	0.876332	0.189359	0.091880	-0.300694	-0.104846	0.216081
0.583333	0.030709	0.206810	-0.378111	0.084652	-0.132671	-0.028442	0.000000	0.000000	-88.188366	-57.746590	502.287416	50.661980	-54.002147	4.670630	0.107512	0.100863	0.060938	0.399459	1.277879	0.116259	-0.165871	-0.279332	0.129802	0.090978
0.584375	0.412179	0.130516	-0.378111	0.086330	0.196156	0.009705	0.000000	0.000000	-87.997631	-57.288826	499.075038	50.472520	-53.797387	4.650794	0.107794	0.101132	0.327967	0.513900	-0.328309	0.109050	-0.245420	-0.282384	0.000000	0.000000
0.585417	0.107003	0.130516	-0.072935	0.338100	0.136036	0.135590	0.000000	0.000000	-87.692455	-56.792915	499.476607	50.200355	-53.729978	4.670630	0.107573	0.100506	0.137232	0.666488	2.884067	0.099437	-0.064694	-0.302220	0.022431	0.034478
0.586458	0.030709	0.054222	1.147768	-0.163761	-0.079265	0.070740	0.069060	-0.142678	-87.578014	-56.220711	496.665777	50.083994	-53.770954	4.655371	0.108264	0.100840	0.213526	0.437606	1.277879	0.113856	0.132856	-0.268651	-0.103966	0.089098
0.587500	0.335885	0.130516	-0.378111	0.422024	-0.019145	0.015427	0.000000	0.000000	-87.349133	-55.610359	497.468863	49.884922	-53.467420	4.737769	0.107479	0.100277	0.289820	0.704635	0.876332	-0.465133	-0.199637	-0.279332	0.227810	-0.530772
0.588542	0.488473	0.054222	-0.988462	-0.247685	0.304646	0.055481	0.000000	0.000000	-87.272839	-55.000008	497.870415	49.605542	-53.510799	4.679785	0.107479	0.099635	0.404261	0.475753	2.884067	-0.209785	-0.144242	-0.311375	0.050013	-0.072739
0.589583	-0.045584	-0.022072	1.452944	-0.246006	-0.241161	0.078369	0.165981	-0.169316	-86.815075	-54.504097	496.665761	49.012132	-53.337402	4.669104	0.107391	0.098682	0.366114	0.513900	-1.131403	-0.051569	-0.050274	-0.244237	0.000000	0.000000
0.590625	0.183297	0.283103	-0.683286	-0.000950	0.351338	-0.026535	0.000000	0.000000	-86.929516	-53.893745	494.658021	49.214607	-53.200054	4.737769	0.107549	0.099492	0.366114	0.780929	1.277879	0.413464	0.046097	-0.254918	-0.036073	0.323555
0.591667	0.030709	0.130516	1.147768	-0.333286	-0.399700	0.042129	0.348241	-0.290378	-86.700634	-53.207100	492.650306	48.930427	-53.330194	4.731665	0.108252	0.099321	0.213526	0.895370	-0.328309	0.406255	-0.252630	-0.338841	0.000000	0.000000
0.592708	0.030709	-0.022072	-0.683286	-0.162083	-0.186077	0.072647	0.000000	0.000000	-86.471752	-52.711189	493.051850	48.979492	-52.882103	4.769812	0.107255	0.099339	0.213526	0.895370	-0.328309	-0.236221	-0.156258	-0.293065	0.000000	0.000000
0.593750	0.335885	-0.174660	-0.988462	0.764431	0.301289	-0.079941	0.000000	0.000000	-86.471752	-52.177132	491.044108	48.544296	-52.544803	4.736243	0.107006	0.098859	0.251673	0.819076	-1.131403	0.089824	-0.346598	-0.312901	0.000000	0.000000
0.594792	-0.121878	0.435691	0.842592	0.079616	0.077595	0.042129	-0.092091	0.094490	-86.204723	-51.719368	491.847207	48.836696	-52.720723	4.746924	0.107189	0.099292	0.327967	0.971664	-1.131403	-0.080408	-0.052677	-0.325108	0.000000	0.000000
0.595833	-0.045584	-0.098366	0.232241	0.427059	0.079274	0.038315	-0.341343	1.838863	-86.166576	-51.147163	491.044101	48.158171	-52.525576	4.765234	0.106967	0.098073	0.327967	0.819076	3.285615	0.170133	-0.100863	-0.288487	0.030698	0.051781
0.596875	0.412179	0.435691	0.537417	-0.507847	-0.177684	0.131775	0.330627	-0.944978	-86.128429	-50.803841	489.036365	48.056231	-52.474987	4.798804	0.107303	0.098267	0.289820	0.933517	0.474785	0.082614	-0.055081	-0.270177	0.116012	0.174002
0.597917	0.259591	0.130516	-0.378111	0.254177	0.299611	0.051666	0.000000	0.000000	-85.937695	-50.193489	487.028651	47.616235	-52.414787	4.788123	0.107622	0.097769	0.327967	0.704635	1.277879	0.578890	0.043694	-0.256444	-0.034193	0.453008
0.598958	-0.045585	0.054222	0.232241	0.088009	0.186085	0.053574	-0.801260	0.378955	-85.899548	-49.888313	487.831741	47.597010	-52.219641	4.814063	0.107044	0.097568	0.404261	0.552047	1.277879	-0.214591	-0.240613	-0.271702	0.188291	-0.167928
0.600000	0.183297	0.435691	1.147768	-0.340000	0.137715	0.019241	-0.119985	-0.296227	-85.708813	-49.468697	487.831748	47.570574	-52.400368	4.795752	0.107415	0.097514	0.404261	0.552047	1.679426	0.347575	0.000315	-0.280858	-0.000188	0.206960
0.601042	0.259591	0.359397	2.063296	-0.086552	0.299611	-0.030350	-0.145210	-0.041948	-85.632519	-49.277962	486.627093	47.317628	-51.672775	4.809485	0.106186	0.097236	0.442408	0.475753	1.277879	-0.531022	-0.141839	-0.248814	0.110995	-0.415550
0.602083	0.030709	0.054222	-0.683286	0.171932	0.347981	0.017334	0.000000	0.000000	-85.518078	-48.743904	482.210063	46.882432	-52.099235	4.768286	0.108043	0.097224	0.327967	0.552047	1.679426	0.347575	0.188251	-0.235081	-0.112092	0.206960
0.603125	0.030709	0.283103	-0.988462	-0.084873	-0.025859	0.084091	0.000000	0.000000	-85.479931	-48.591316	483.816278	46.390968	-51.807721	4.775916	0.107081	0.095886	0.175379	0.628341	-1.131403	-0.219398	0.034081	-0.253392	0.000000	0.000000
0.604167	0.183297	0.130516	0.537417	0.002407	0.458150	0.030685	-0.852503	0.004479	-85.556225	-48.057259	481.005437	46.758868	-51.571598	4.812537	0.107216	0.097211	0.251673	0.323165	1.277879	-0.200172	-0.057484	-0.293065	0.044984	-0.156644
0.605208	-0.350760	0.054222	0.232241	0.088009	0.286183	0.011612	-1.232268	0.378955	-85.518078	-47.828377	480.202341	46.262590	-51.376452	4.786597	0.106989	0.096340	0.251673	0.437606	0.474785	0.435094	-0.442969	-0.300694	0.932989	0.916402
0.606250	0.030709	0.206810	0.842592	0.084652	-0.132671	-0.009369	0.157455	0.100466	-85.327343	-47.294319	478.997694	45.988016	-51.605363	4.733191	0.107736	0.096009	0.251673	0.475753	0.073238	-0.129475	-0.009298	-0.280858	0.126958	-1.767874
0.607292	0.335885	0.283103	-0.378111	0.082973	0.194478	0.087906	0.000000	0.000000	-85.098461	-46.989143	477.391500	45.968789	-51.494571	4.785071	0.107867	0.096292	0.175379	0.475753	2.080973	-0.049166	0.130452	-0.274754	-0.062688	-0.023626
0.608333	0.107003	0.359397	-1.293638	0.333065	0.136036	0.137497	0.000000	0.000000	-85.022167	-46.264359	481.005430	46.003437	-51.345209	4.753027	0.106746	0.095640	0.175379	0.552047	1.679426	0.347575	-0.110476	-0.290013	0.065782	0.206960
0.609375	0.183297	-0.174660	-0.683286	-0.494419	-0.182720	0.076462	0.000000	0.000000	-84.831434	-45.882889	476.588427	45.417243	-51.381380	4.803380	0.107811	0.095297	0.366114	0.552047	2.884068	0.588503	-0.146645	-0.273228	0.050847	0.204053
0.610417	-0.045585	0.206810	0.537417	0.168575	0.132680	0.068832	-0.246884	0.313677	-84.907728	-45.386978	475.785330	45.546618	-51.193444	4.841527	0.107598	0.095729	0.366114	0.552047	1.679426	0.026337	0.094283	-0.230504	-0.056140	0.015682
0.611458	0.259591	-0.098366	0.232241	0.594906	0.085988	0.095535	-0.370252	2.561589	-84.716993	-44.814774	474.982230	45.189332	-51.085056	4.786595	0.107552	0.095139	0.327967	0.590194	0.073238	-0.457923	-0.197234	-0.285435	2.693062	-6.252540
0.612500	0.107003	-0.022072	0.232241	-0.413853	-0.024181	0.040222	0.104120	-1.781998	-84.716991	-44.395157	470.565206	45.403821	-50.940498	4.794225	0.108254	0.096488	0.213526	0.704635	0.876332	-0.304514	-0.397187	-0.251866	0.453238	-0.347487
0.613542	0.030709	-0.022072	-0.378111	0.257534	-0.132671	0.087906	0.000000	0.000000	-84.678844	-43.861099	473.777578	44.567082	-50.648980	4.817113	0.106905	0.094068	0.327967	0.780929	0.474785	0.413464	-0.149049	-0.296117	0.313929	0.870846
0.614583	0.107003	0.206810	1.452944	0.420345	-0.130992	-0.015091	0.090156	0.289306	-84.411816	-43.288895	470.565214	44.370417	-50.728530	4.868993	0.107803	0.094292	0.251673	0.628341	-0.729856	0.342768	-0.298412	-0.256444	0.000000	0.000000
0.615625	-0.274466	-0.174660	-1.598814	0.260891	0.287861	0.103165	0.000000	0.000000	-84.602551	-42.792984	469.762119	44.017937	-50.547803	4.856786	0.107603	0.093703	0.327967	0.857223	0.073238	0.007111	-0.100863	-0.280858	1.377197	0.097093
0.616667	0.488473	0.206810	1.147768	0.000728	-0.069194	0.005890	0.060286	0.000635	-84.373669	-42.144485	470.163673	43.736152	-50.485199	4.827795	0.107378	0.093023	0.251673	0.742782	0.876332	0.014321	-0.202041	-0.276280	0.230553	0.016342
0.617708	-0.045584	0.283103	1.452944	0.250820	0.399708	-0.043701	-0.275102	0.172629	-84.297375	-41.763016	468.155929	43.631808	-50.432206	4.812536	0.107725	0.093199	0.366114	0.475753	1.277879	-0.209785	0.046097	-0.248814	-0.036073	-0.164166
0.618750	-0.045585	0.206810	-0.072935	-0.167118	-0.080944	0.095535	0.000000	0.000000	-84.144787	-41.267105	469.360563	43.199018	-50.278035	4.832372	0.107120	0.092038	0.289820	0.704635	3.687162	0.257652	-0.055081	-0.254918	0.014938	0.069878
0.619792	0.183297	0.054222	-0.378111	-0.079838	-0.022502	0.005890	0.000000	0.000000	-84.221081	-40.847488	467.352818	43.092272	-50.234654	4.846105	0.107488	0.092205	0.289820	0.628341	2.080973	-0.219398	-0.151452	-0.254918	0.072779	-0.105430
0.620833	0.183297	0.054222	-0.988462	0.255855	0.191121	0.036407	0.000000	0.000000	-84.030346	-40.351578	464.541989	42.659484	-50.367195	4.840002	0.108423	0.091831	0.366114	0.666488	4.490256	0.099437	0.046097	-0.265599	-0.010266	0.022145
0.621875	0.107003	0.130516	-1.293638	0.170254	0.136036	0.024963	0.000000	0.000000	-84.144787	-40.008255	466.148180	43.440949	-50.085292	4.852209	0.107445	0.093191	0.327967	0.552047	0.474785	0.106646	0.043694	-0.247288	-0.092029	0.224620
0.622917	0.030709	0.435691	-0.988462	0.079616	0.080952	-0.022720	0.000000	0.000000	-83.954052	-39.359756	467.352848	42.677311	-50.025093	4.818639	0.107039	0.091317	0.327967	0.628341	2.482520	0.021530	-0.004492	-0.268651	0.001809	0.008673
0.623958	0.107003	-0.022072	-0.988462	0.089687	0.189442	0.082184	0.000000	0.000000	-83.915905	-39.092728	463.738914	42.580178	-49.878131	4.849157	0.107556	0.091819	0.366114	0.590194	0.876332	-0.297304	-0.002088	-0.274754	0.002383	-0.339260
0.625000	0.030709	0.283103	-0.378111	0.082973	0.294575	0.087906	0.000000	0.000000	-83.534435	-38.787552	464.140459	42.159406	-49.998655	4.800329	0.107723	0.090833	0.022791	0.513900	2.080973	-0.051569	0.024468	-0.239659	-0.011758	-0.024781
0.626042	-0.121878	0.511985	-1.903990	-0.509525	0.024190	0.063110	0.000000	0.000000	-83.687023	-38.367935	463.738918	42.213279	-50.249198	4.832372	0.108357	0.091028	0.175379	0.399459	3.285614	0.196569	0.082267	-0.286961	-0.025038	0.059827
0.627083	-0.121878	0.206810	-2.514341	0.168575	0.024190	0.009705	0.000000	0.000000	-83.687023	-38.100906	460.124971	41.794906	-49.719152	4.785070	0.108056	0.090834	0.251673	0.399459	1.277879	-0.204978	0.135259	-0.311375	-0.105846	-0.160405
0.628125	0.183297	0.283103	0.232241	-0.084873	0.191121	0.065018	-0.822942	-0.365454	-83.458141	-37.490555	462.132710	41.354907	-49.849291	4.800329	0.107868	0.089487	0.289820	0.513900	-1.532951	0.028740	-0.199637	-0.299168	0.000000	0.000000
0.629167	-0.121878	0.283103	0.842592	0.082973	-0.029216	0.091721	0.034674	0.098474	-83.267406	-37.223526	458.518803	41.418397	-49.403605	4.791173	0.107746	0.090331	0.060938	0.513900	1.277879	0.109050	-0.262243	-0.283909	0.205217	0.085336
0.630208	0.259591	0.130516	0.537417	0.505947	0.139393	0.055481	-0.259377	0.941443	-83.305553	-36.613174	458.920353	40.978398	-49.839679	4.756078	0.108602	0.089293	0.327967	0.552047	0.474785	0.267265	-0.052677	-0.241185	0.110950	0.562918
0.631250	0.183297	0.283103	0.842592	-0.252720	0.191121	-0.060867	-0.226825	-0.299931	-83.343700	-36.307999	457.715714	41.200100	-49.601155	4.785070	0.108367	0.090012	0.022791	0.590194	2.482520	-0.136685	-0.023718	-0.264073	0.009554	-0.055059
0.632292	0.183297	0.283103	1.147768	-0.168797	0.137715	-0.018906	-0.119985	-0.147065	-83.191113	-35.697647	454.101776	40.599479	-49.446984	4.714880	0.108890	0.089406	0.099085	0.666488	2.482520	-0.141492	-0.115282	-0.261021	0.046438	-0.056995
0.633333	0.259591	0.206810	-0.378111	0.084652	-0.020824	0.030685	0.000000	0.000000	-83.114819	-35.163589	456.511057	40.565833	-49.249434	4.763708	0.107882	0.088861	0.251673	0.552047	0.474785	-0.214591	0.038888	-0.274754	-0.081906	-0.451976
0.634375	0.107003	0.054222	0.232241	-0.247685	-0.024181	-0.095200	0.104120	-1.066499	-83.038525	-34.820267	454.904860	40.544203	-49.244627	4.713354	0.108253	0.089127	0.289820	0.666488	1.277879	0.420674	0.041291	-0.271702	-0.032312	0.329197
0.635417	0.412179	0.130516	-0.988462	0.086330	-0.124278	-0.039887	0.000000	0.000000	-82.771496	-34.171768	454.904882	40.182115	-49.227807	4.704198	0.108216	0.088331	0.251673	0.552047	-0.729856	-0.294901	-0.105669	-0.268651	0.000000	0.000000
0.636458	-0.045585	0.435691	-1.598814	0.079616	-0.027538	-0.024628	0.000000	0.000000	-82.580761	-33.599564	455.306437	40.226375	-49.071234	4.691991	0.107776	0.088350	0.289820	0.513900	1.277879	0.430287	-0.151452	-0.277806	0.118518	0.336720
0.637500	0.030709	0.130516	-1.598814	-0.081516	-0.025859	-0.045609	0.000000	0.000000	-82.542614	-33.027359	454.503315	40.029702	-49.261570	4.649267	0.108386	0.088074	0.213526	0.552047	1.679426	0.508193	0.181041	-0.233555	-0.107799	0.302599
0.638542	-0.121878	0.283103	-0.378111	0.250820	-0.136028	0.007797	0.000000	0.000000	-82.351879	-32.569595	452.897146	39.519012	-49.153185	4.663000	0.108531	0.087258	0.251673	0.666488	0.474785	-0.221801	-0.057484	-0.257970	0.121073	-0.467161
0.639583	0.183297	-0.098366	0.842592	0.091366	-0.236125	-0.047516	0.280237	0.108434	-82.161144	-32.264420	450.889414	40.061951	-48.996612	4.630956	0.108667	0.088851	0.404261	0.704635	2.080973	0.578890	0.144872	-0.250340	-0.069617	0.278182
0.640625	0.107003	0.206810	1.452944	-0.251042	0.082631	-0.053238	-0.056871	-0.172781	-82.046703	-31.921097	451.692503	39.397845	-49.182144	4.646215	0.108884	0.087223	0.289820	0.552047	0.876332	-0.294901	-0.006895	-0.242711	0.007868	-0.336517
0.641667	-0.045585	-0.098366	0.232241	0.091366	0.186085	-0.011276	-0.801260	0.393409	-81.817822	-31.463333	450.487843	38.806838	-49.023165	4.594335	0.108822	0.086144	0.251673	0.590194	-0.328309	0.425481	0.038888	-0.245763	0.000000	0.000000
0.642708	0.030709	0.511985	0.537417	-0.005985	0.134358	0.021149	-0.250007	-0.011137	-81.588940	-31.081863	448.881657	39.264660	-49.008746	4.514989	0.109180	0.087472	0.366114	0.475753	-0.729857	0.191762	-0.194831	-0.267125	0.000000	0.000000
0.643750	-0.045585	0.435691	-0.378111	0.583156	0.079274	-0.039887	0.000000	0.000000	-81.360058	-30.852982	451.692499	39.330553	-49.042513	4.484472	0.108575	0.087074	0.137232	0.628341	0.073238	-0.139088	0.079863	-0.236607	-1.090467	-1.899135
0.644792	0.183297	0.054222	-0.378111	-0.247685	0.084309	0.009705	0.000000	0.000000	-81.207470	-30.547806	452.094042	38.749162	-49.081086	4.444799	0.108564	0.085710	0.137232	0.590194	1.277879	-0.216995	0.128049	-0.290013	-0.100204	-0.169808
0.645833	-0.045585	0.054222	0.537417	0.004085	-0.080944	-0.011276	0.150616	0.007602	-80.940441	-30.318924	450.086304	39.136288	-49.016077	4.357824	0.108904	0.086953	0.175379	0.552047	0.073238	-0.134282	-0.206847	-0.262547	2.824329	-1.833510
0.646875	-0.045585	0.130516	-0.988462	0.086330	-0.027538	0.154663	0.000000	0.000000	-80.520824	-29.975601	448.881659	38.873729	-49.230569	4.321203	0.109674	0.086601	0.175379	0.399459	0.474785	-0.204978	0.130452	-0.238133	-0.274761	-0.431729
0.647917	0.030709	0.283103	-0.072935	-0.504490	0.134358	0.106979	0.000000	0.000000	-80.139355	-29.899307	448.480114	38.788613	-49.158351	4.266271	0.109611	0.086489	0.137232	0.437606	2.482520	0.194166	-0.305622	-0.225926	0.123109	0.078213
0.648958	0.259591	0.054222	-1.293638	-0.163761	0.246205	-0.064682	0.000000	0.000000	-79.757885	-29.517838	448.078585	38.041800	-48.989764	4.199132	0.109333	0.084900	0.099085	0.437606	0.073238	-0.127072	-0.018911	-0.270177	0.258216	-1.735064
0.650000	0.030709	0.359397	-0.683287	-0.002628	0.347981	0.040222	0.000000	0.000000	-79.261974	-29.403397	450.487864	37.552732	-48.765778	4.086217	0.108251	0.083360	0.213526	0.475753	-1.934498	-0.209785	-0.059887	-0.254918	0.000000	0.000000
0.651042	0.107003	0.054222	0.537417	0.339779	0.136036	-0.079941	-0.253130	0.632245	-79.033092	-28.907486	448.480129	38.083657	-48.799544	4.063329	0.108811	0.084917	0.289820	0.552047	2.080973	-0.053973	-0.055081	-0.270177	0.026469	-0.025936
0.652083	-0.121878	0.206810	-0.072935	0.168575	-0.082622	0.009705	0.000000	0.000000	-78.689770	-28.716751	448.078577	37.670094	-48.922471	3.965673	0.109183	0.084070	0.175379	0.552047	0.876332	0.347575	0.178638	-0.247288	-0.203847	0.396624
0.653125	0.259591	0.206810	-0.072935	-0.334965	0.139393	-0.011276	0.000000	0.000000	-78.384594	-28.564163	446.472387	37.660480	-49.095988	3.953466	0.109964	0.084351	0.366114	0.666488	0.073238	0.019127	0.094283	-0.274754	-1.287354	0.261165
0.654167	-0.045585	0.130516	0.537417	0.170254	0.132680	0.017334	-0.246884	0.316800	-78.041271	-28.144547	448.480129	37.393116	-49.026174	3.846654	0.109316	0.083377	0.175379	0.628341	1.277879	0.101840	-0.062290	-0.253392	0.048745	0.079694
0.655208	0.183297	0.359397	0.537417	-0.002628	-0.075908	0.124145	0.141246	-0.004891	-77.697948	-27.953812	446.873928	37.702336	-48.811800	3.831396	0.109229	0.084369	0.137232	0.513900	0.876332	-0.131879	-0.112879	-0.241185	0.128809	-0.150489
0.656250	-0.274466	0.054222	-0.683286	-0.163761	0.127644	-0.005554	0.000000	0.000000	-77.392773	-27.457901	448.078573	37.590784	-48.744389	3.707799	0.108785	0.083893	0.251673	0.742782	0.073238	0.014321	-0.202041	-0.270177	2.758693	0.195536
0.657292	0.183297	-0.022072	1.452944	0.257534	-0.129314	0.049759	0.089001	0.177250	-76.896862	-27.457901	446.472380	37.269546	-49.002260	3.626928	0.109754	0.083476	0.175379	0.666488	1.679426	0.179746	-0.014105	-0.273228	0.008398	0.107028
0.658333	0.259591	0.130516	-0.378111	-0.752903	0.085988	0.059296	0.000000	0.000000	-76.706127	-27.076431	449.283215	36.843967	-49.038430	3.588781	0.109148	0.082006	0.289820	0.666488	2.482520	0.179746	-0.103266	-0.250340	0.041597	0.072405
0.659375	0.259591	0.435691	-1.293638	0.331386	-0.181041	0.139404	0.000000	0.000000	-76.324657	-27.076431	450.086302	36.843966	-48.918025	3.478918	0.108686	0.081860	0.289820	0.590194	0.876332	-0.297304	0.089476	-0.250340	-0.102103	-0.339260
0.660417	0.183297	-0.022072	-2.819517	0.257534	0.191121	0.023056	0.000000	0.000000	-75.866894	-26.885696	445.669285	36.591020	-49.226486	3.419408	0.110455	0.082104	0.366114	0.590194	2.080973	-0.056376	-0.243017	-0.256444	0.116780	-0.027091
0.661458	0.107003	0.511985	-0.683286	-0.005985	0.136036	-0.037979	0.000000	0.000000	-75.332836	-26.771255	446.873926	36.342882	-49.048283	3.332433	0.109759	0.081327	0.366114	0.628341	2.482520	0.342768	-0.002088	-0.267125	0.000841	0.138073
0.662500	0.183297	0.435691	0.842592	0.079616	-0.236125	-0.003647	0.280237	0.094490	-75.027660	-26.542374	446.070833	36.167843	-49.125428	3.277502	0.110129	0.081081	0.213526	0.552047	0.876332	0.829431	-0.204444	-0.270177	0.233295	0.946480
0.663542	-0.274466	0.435691	0.842592	-0.423924	-0.139385	0.049759	0.165424	-0.503118	-74.760632	-26.618668	448.078571	36.413579	-49.156791	3.181371	0.109706	0.081266	0.366114	0.475753	-0.328309	0.111453	-0.050274	-0.279332	0.000000	0.000000
0.664583	0.183297	0.130516	-1.293638	-0.333286	-0.075908	-0.060867	0.000000	0.000000	-74.379162	-26.160904	446.070852	35.661959	-49.180946	3.120336	0.110254	0.079947	0.137232	0.437606	0.073238	-0.287691	0.079863	-0.228978	-1.090466	-3.928174
0.665625	0.107003	0.054222	0.537417	0.339779	0.136036	0.030685	-0.253130	0.632245	-74.035839	-26.275345	448.480104	35.669165	-49.159314	3.037939	0.109613	0.079533	-0.015356	0.513900	0.474785	-0.212188	0.022065	-0.265599	-0.046473	-0.446914
0.666667	-0.121878	0.206810	0.537417	0.000729	0.131001	-0.058960	-0.243761	0.001356	-73.768810	-26.160904	446.873924	36.465050	-49.142492	2.973852	0.109969	0.081600	0.251673	0.628341	0.876332	-0.139088	-0.105669	-0.219823	0.120581	-0.158717
0.667708	0.030709	0.359397	-2.514341	-0.338322	-0.079265	-0.005554	0.000000	0.000000	-73.616222	-26.084610	447.275475	35.737459	-49.566550	2.885351	0.110819	0.079900	0.213526	0.399459	2.080973	0.276878	0.036484	-0.209141	-0.017532	0.133052
0.668750	0.030709	0.054222	-1.293638	0.004085	0.134358	0.036407	0.000000	0.000000	-73.196606	-25.893875	445.669304	35.404209	-49.347373	2.809057	0.110726	0.079441	0.099085	0.552047	-1.934498	0.106646	-0.163468	-0.244237	0.000000	0.000000
0.669792	0.107003	-0.098366	2.063296	0.427059	0.082631	0.015427	-0.040048	0.206979	-72.929577	-25.779434	446.472370	35.396993	-49.523290	2.720556	0.110921	0.079281	0.137232	0.475753	1.277879	-0.209785	0.128049	-0.267125	-0.100204	-0.164166
0.670833	0.030709	0.130516	-0.683286	0.002407	0.241170	-0.045609	0.000000	0.000000	-72.586254	-25.626846	446.472401	35.387385	-49.308922	2.642736	0.110441	0.079260	0.060938	0.552047	1.679426	0.347575	-0.021314	-0.267125	0.012691	0.206960
0.671875	0.183297	0.359397	0.232241	-0.254398	0.191121	-0.016998	-0.822942	-1.095408	-72.548107	-25.588699	448.881653	35.384976	-49.499257	2.548131	0.110272	0.078829	0.099085	0.475753	1.679426	0.352381	-0.115282	-0.290013	0.068644	0.209822
0.672917	0.259591	0.511985	0.842592	-0.257755	0.192799	0.087906	-0.228817	-0.305908	-72.090343	-25.397964	445.669300	34.730489	-49.374049	2.522191	0.110786	0.077929	0.175379	0.628341	0.073238	0.342768	-0.206847	-0.228978	2.824328	4.680214
0.673958	0.335885	0.206810	-0.683286	0.336422	0.461506	0.024963	0.000000	0.000000	-71.823315	-25.283524	449.684748	35.205131	-49.357224	2.448949	0.109760	0.078288	0.137232	0.666488	1.277879	0.260055	-0.064694	-0.213719	0.050626	0.203505
0.675000	0.183297	0.283103	-0.072935	0.166897	-0.075908	0.091721	0.000000	0.000000	-71.479992	-24.978348	447.275482	34.382814	-49.431968	2.355871	0.110518	0.076872	0.251673	0.590194	0.073238	0.345171	-0.105669	-0.273228	1.442828	4.713027
0.676042	-0.045585	0.283103	-1.293638	0.334743	0.453114	0.059296	0.000000	0.000000	-71.479992	-24.863907	450.889397	35.259006	-49.672895	2.329931	0.110166	0.078199	0.137232	0.704635	0.474785	-0.224204	-0.353807	-0.251866	0.745195	-0.472223
0.677083	0.259591	0.130516	-0.378111	-0.081516	0.085988	-0.009369	0.000000	0.000000	-71.136669	-24.558731	449.283218	34.276071	-49.651267	2.249059	0.110512	0.076291	0.327967	0.513900	-0.328309	0.109050	0.043694	-0.254918	0.000000	0.000000
0.678125	0.183297	0.206810	0.842592	0.420345	0.084309	0.036407	-0.100059	0.498871	-70.945934	-24.558731	450.889416	34.597309	-49.735623	2.210912	0.110306	0.076731	0.289820	0.552047	0.474785	-0.535829	-0.055081	-0.267125	0.116012	-1.128573
0.679167	0.259591	0.359397	0.232241	-0.086552	0.085988	0.030685	-0.370252	-0.372681	-70.640759	-24.367996	450.889397	34.424669	-50.005508	2.108678	0.110904	0.076348	0.175379	0.437606	0.474785	0.113856	-0.062290	-0.224400	0.131197	0.239806
0.680208	-0.045585	0.283103	-0.378111	-0.420567	0.186085	0.017334	0.000000	0.000000	-70.526318	-24.291702	449.283218	34.419867	-49.612815	2.070531	0.110427	0.076611	0.327967	0.513900	2.080973	0.590906	-0.149049	-0.270177	0.071624	0.283957
0.681250	0.107003	0.054222	0.232241	-0.247685	-0.130992	-0.022720	0.564037	-1.066499	-70.297436	-24.215408	449.684778	34.174132	-49.935696	2.015600	0.111046	0.075996	0.213526	0.666488	1.679426	0.179746	0.084670	-0.244237	-0.050416	0.107028
0.682292	0.107003	0.054222	-0.683286	0.004085	-0.077587	-0.011276	0.000000	0.000000	-70.106701	-24.062820	452.495579	33.923586	-50.260976	1.937780	0.111075	0.074970	0.366114	0.475753	0.876332	0.352381	-0.002088	-0.233555	0.002383	0.402109
0.683333	-0.121878	0.054222	0.232241	-0.079838	-0.136028	-0.074219	0.585718	-0.343772	-69.725231	-24.062820	449.684756	33.843281	-49.899645	1.885900	0.110966	0.075260	0.213526	0.666488	0.073238	-0.141492	-0.300815	-0.277806	4.107376	-1.931948
0.684375	0.183297	-0.022072	0.537417	-0.665623	0.137715	0.007797	-0.256254	-1.238560	-69.725231	-23.948380	452.094033	34.317927	-50.381501	1.838598	0.111440	0.075909	0.289820	0.590194	1.277879	-0.056376	-0.055081	-0.274754	0.043103	-0.044117
