BioWare Version 5.0.3.0 Export
Device:	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11
1.562500	-56.213284	37.634506	332.553316	30.298630	-29.705660	8.737517	0.089326	0.091109	1.956052	-0.053743	-3.576042	-0.095612	0.102624	0.607674	0.000000	0.000000	0.076294	0.707757	1.346067	-0.397647	-0.273701	-0.139037	0.203334	-0.295414
1.563542	-55.831814	37.863388	330.111910	29.957901	-29.590456	8.634520	0.089638	0.090751	1.994199	-0.130037	-1.166760	0.069813	0.105027	0.584786	0.000000	0.000000	-0.038147	0.517022	1.346067	-0.064393	-0.088168	-0.148192	0.065500	-0.047838
1.564583	-55.908108	37.024155	331.942964	30.144211	-29.698946	8.737517	0.089470	0.090811	1.917905	-0.168184	0.037881	0.634383	0.244777	0.613778	-6.461701	16.746615	-0.076294	0.478875	0.944519	0.018320	0.150357	-0.151244	-0.159189	0.019396
1.565625	-55.526638	36.413803	331.332613	30.325485	-29.904177	8.716536	0.090254	0.091526	2.070493	-0.244478	-0.363666	0.237642	0.302576	0.619881	0.000000	0.000000	-0.038147	0.555169	0.944520	-0.468344	-0.136353	-0.146666	0.144363	-0.495854
1.566667	-55.755520	36.337509	331.332613	30.495010	-29.909212	8.613539	0.090269	0.092037	1.994199	-0.130037	-1.969854	0.391051	0.105027	0.606148	0.000000	0.000000	-0.076294	0.364434	1.747614	0.025529	-0.331499	-0.137511	0.189687	0.014608
1.567708	-55.831814	35.727159	333.163667	30.676285	-29.483645	8.649779	0.088496	0.092076	1.689023	-0.130037	-0.765213	-0.010496	0.230358	0.584786	0.000000	0.000000	-0.114441	0.440728	2.550708	-0.139896	-0.141160	-0.123778	0.055341	-0.054846
1.568750	-55.526638	35.345689	332.553316	30.516830	-29.476931	8.621169	0.088638	0.091765	1.765317	-0.168184	-1.568307	0.313145	0.138793	0.595467	0.000000	0.000000	0.038147	0.478875	2.952255	-0.061990	0.013010	-0.137511	-0.004407	-0.020997
1.569792	-55.145168	34.659043	331.332613	30.364090	-29.468538	8.670760	0.088939	0.091642	1.956052	-0.244478	-0.765213	-0.324524	0.343552	0.596993	0.000000	0.000000	-0.190735	0.288140	3.755349	0.431883	-0.097781	-0.148192	0.026038	0.115005
1.570833	-55.679226	34.811631	333.468843	30.612503	-29.640505	8.581114	0.088885	0.091800	1.879758	-0.244478	1.242522	-0.083596	0.097817	0.615303	-0.078725	-0.067279	-0.076294	0.440728	1.346067	-0.059587	-0.090571	-0.146666	0.067286	-0.044267
1.571875	-55.068874	33.896104	330.722261	30.380874	-29.680483	8.569670	0.089744	0.091862	2.032346	-0.206331	-1.568307	0.154929	0.155616	0.555794	0.000000	0.000000	-0.114441	0.440728	2.149161	-0.059587	0.003397	-0.114623	-0.001581	-0.027726
1.572917	-54.992580	33.819810	332.248140	29.795089	-29.732210	8.699370	0.089488	0.089677	1.994199	-0.168184	-1.568307	0.473764	0.249584	0.616829	0.000000	0.000000	-0.076294	0.669610	0.141425	-0.475553	0.053986	-0.128356	-0.381728	-3.362576
1.573958	-55.068874	33.285752	331.637788	30.646072	-29.733889	8.501006	0.089658	0.092408	1.917905	-0.168184	-2.772948	0.554073	0.196592	0.629036	0.000000	0.000000	0.076294	0.440728	-0.260122	-0.380824	-0.177329	-0.152770	0.000000	0.000000
1.575000	-55.374050	32.827989	332.858492	30.488296	-29.740603	8.611632	0.089349	0.091595	2.032346	-0.168184	-0.765213	0.473764	0.348358	0.581734	0.000000	0.000000	0.114441	0.631463	1.346067	0.089016	0.017817	-0.140563	-0.013236	0.066130
1.576042	-54.916286	32.446519	330.417085	30.328842	-29.623720	8.556319	0.089656	0.091790	2.032346	-0.206331	-1.568307	0.154929	-0.037127	0.607674	0.000000	0.000000	-0.038147	0.745904	3.353802	-0.159122	-0.136353	-0.111571	0.040656	-0.047445
1.577083	-55.374050	32.065049	332.858492	30.505081	-29.633791	8.596373	0.089028	0.091646	1.917905	-0.015596	-1.568307	-0.017706	0.148406	0.616829	0.000000	0.000000	0.114441	0.707757	1.346067	0.084209	-0.174926	-0.122252	0.129953	0.062560
1.578125	-55.221462	31.912461	332.553316	30.088821	-29.897463	8.626891	0.089903	0.090478	1.879758	-0.168184	-0.363666	0.072217	-0.094926	0.667183	0.000000	0.000000	0.152588	0.898492	-0.661669	0.152503	-0.413451	-0.097838	0.000000	0.000000
1.579167	-55.145168	31.454698	331.942964	30.770279	-29.468538	8.495284	0.088776	0.092697	1.956052	-0.130037	0.439428	-0.090805	0.295366	0.635140	-0.672160	-0.206645	-0.038147	0.822198	0.944519	-0.485166	-0.039982	-0.145140	0.042331	-0.513665
1.580208	-55.068874	31.073228	332.248140	30.862594	-29.840700	8.487654	0.089814	0.092890	1.956052	0.060698	-2.371401	-0.183131	0.150809	0.624459	0.000000	0.000000	-0.076294	0.707757	1.346067	-0.076409	-0.090571	-0.142089	0.067286	-0.056765
1.581250	-55.068874	30.157701	331.637788	30.882736	-29.413454	8.529616	0.088692	0.093122	1.879758	0.022551	-0.363666	0.381438	0.194188	0.629036	0.000000	0.000000	0.000000	0.593316	0.141425	0.011110	-0.423064	-0.116149	2.991430	0.078555
1.582292	-55.068874	30.081407	332.858492	30.884414	-30.054323	8.569670	0.090292	0.092785	2.070493	-0.015596	0.037881	0.785388	0.350762	0.601571	-9.259506	20.732909	-0.038147	0.822198	1.346067	-0.244238	-0.184539	-0.139037	0.137095	-0.181446
1.583333	-54.916286	29.547349	333.774019	30.812240	-29.570315	8.529616	0.088594	0.092315	2.070493	-0.053743	-1.568307	0.305935	0.350762	0.603096	0.000000	0.000000	-0.076294	0.631463	2.149161	-0.071603	0.005800	-0.148192	-0.002699	-0.033317
1.584375	-54.992580	29.165879	331.637788	30.736709	-29.839022	8.617354	0.089975	0.092682	2.032346	-0.015596	-1.969854	0.062604	0.300173	0.572579	0.000000	0.000000	-0.114441	0.593316	2.149161	-0.551056	-0.189345	-0.139037	0.088102	-0.256405
1.585417	-54.611111	29.089585	333.163667	30.486618	-29.990847	8.514357	0.090018	0.091506	1.879758	-0.053743	-1.166760	0.386245	0.097817	0.589363	0.000000	0.000000	0.000000	0.669610	3.353802	0.166922	-0.037579	-0.131407	0.011205	0.049771
1.586458	-54.992580	28.784410	331.332613	31.164718	-29.892428	8.535338	0.090219	0.094059	1.917905	-0.053743	-0.363666	0.225626	0.292963	0.621407	0.000000	0.000000	0.076294	0.517022	1.747614	-0.305321	0.063599	-0.106993	-0.036392	-0.174708
1.587500	-54.763699	28.326646	330.722261	30.503402	-29.673769	8.567763	0.089724	0.092233	1.994199	0.022551	-1.969854	0.220819	0.394141	0.578682	0.000000	0.000000	-0.114441	0.669610	2.550708	-0.314934	0.051583	-0.123778	-0.020223	-0.123469
1.588542	-54.916286	28.097764	330.417085	30.592361	-29.944155	8.470488	0.090625	0.092587	1.956052	-0.130037	-1.969854	0.069813	0.391737	0.595467	0.000000	0.000000	0.114441	0.555169	0.141425	-0.468344	-0.126740	-0.146666	0.896164	-3.311595
1.589583	-54.992580	27.716294	331.637788	30.265060	-29.732210	8.451415	0.089653	0.091259	1.879758	-0.282625	0.439428	0.561283	0.001446	0.595467	-0.003290	1.277303	-0.228882	0.440728	0.944519	-0.139896	0.140744	-0.137511	-0.149012	-0.148113
1.590625	-54.992580	27.182237	330.111910	30.528579	-29.465182	8.560133	0.089258	0.092479	1.994199	-0.206331	-1.166760	0.556476	0.394141	0.563424	0.000000	0.000000	-0.190735	0.249993	1.346067	-0.208189	-0.001409	-0.146666	0.001047	-0.154665
1.591667	-54.992580	26.800767	329.196382	30.956589	-29.518587	8.531523	0.089669	0.094037	2.070493	-0.168184	-0.363666	-0.088402	0.109833	0.574105	0.000000	0.000000	-0.190735	0.326287	0.542972	0.429480	-0.097781	-0.119200	0.180084	0.790979
1.592708	-55.221462	26.419297	330.111910	30.545364	-29.683840	8.512450	0.089921	0.092530	1.956052	-0.282625	-1.568307	0.320355	0.343552	0.571053	0.000000	0.000000	-0.114441	0.326287	0.542972	-0.052377	0.099768	-0.094786	-0.183745	-0.096463
1.593750	-54.992580	26.190415	329.501558	30.718246	-29.678805	8.447600	0.090072	0.093226	1.917905	-0.130037	0.037881	0.792598	0.341149	0.584786	-9.005756	20.923277	-0.076294	0.288140	2.149161	-0.210592	0.294914	-0.134459	-0.137223	-0.097988
1.594792	-54.992580	25.351182	328.586031	30.484939	-29.518587	8.502913	0.089835	0.092776	1.689023	-0.282625	-1.166760	0.561283	0.182172	0.609200	0.000000	0.000000	-0.114441	0.478875	2.149161	-0.383228	-0.189346	-0.103942	0.088102	-0.178315
1.595833	-55.374050	24.969712	329.501558	30.241562	-29.794008	8.552504	0.090421	0.091780	1.917905	-0.091890	-0.765213	0.468957	-0.044337	0.619881	0.000000	0.000000	0.076294	0.593316	2.952255	-0.229819	-0.080958	-0.131407	0.027422	-0.077845
1.596875	-54.687405	24.893418	331.637788	30.495010	-29.511873	8.529616	0.088988	0.091953	1.917905	-0.244478	-0.363666	0.398261	0.292963	0.604622	0.000000	0.000000	-0.076294	0.555169	0.944519	-0.307725	-0.042385	-0.132933	0.044875	-0.325800
1.597917	-55.145168	24.283067	328.586031	30.508438	-29.521944	8.529616	0.089845	0.092848	1.917905	-0.244478	-1.568307	0.317951	0.148406	0.610726	0.000000	0.000000	-0.038147	0.669610	0.944519	0.006303	0.056389	-0.139037	-0.059702	0.006673
1.598958	-55.068874	24.206773	328.586031	30.845810	-29.733889	8.506728	0.090490	0.093874	1.917905	-0.015596	0.840975	0.303532	-0.044337	0.641243	0.052721	0.360928	0.000000	0.669610	2.149161	0.086613	-0.085764	-0.164977	0.039906	0.040301
1.600000	-55.221462	23.596421	328.586031	30.691391	-29.310000	8.575392	0.089200	0.093404	1.917905	-0.053743	-1.166760	0.386245	0.196592	0.639717	0.000000	0.000000	-0.038147	0.707757	0.141425	-0.477957	-0.329096	-0.128356	2.326993	-3.379567
1.601042	-55.526638	23.367539	328.280855	30.948196	-29.263308	8.436156	0.089141	0.094274	1.917905	-0.015596	0.439428	0.383841	0.582077	0.595467	-1.324623	0.873502	-0.038147	0.822198	-0.661669	-0.163929	0.056389	-0.120726	0.000000	0.000000
1.602083	-54.992580	22.757188	327.060152	30.625931	-29.678805	8.483840	0.090744	0.093640	1.917905	0.060698	-0.363666	0.218416	0.389334	0.592415	0.000000	0.000000	-0.076294	0.860345	1.346067	0.235215	-0.379685	-0.117674	0.282070	0.174743
1.603125	-55.297756	22.604600	326.449800	31.300674	-29.365084	8.552504	0.089953	0.095882	1.917905	-0.015596	-3.174495	0.142913	0.437520	0.641243	0.000000	0.000000	0.038147	0.784051	-1.464763	0.159712	0.061196	-0.094786	0.000000	0.000000
1.604167	-55.221462	21.689073	325.229097	30.649429	-29.790652	8.558226	0.091599	0.094240	2.032346	-0.130037	0.037881	-0.010496	0.251987	0.668709	-6.652045	-0.277079	0.000000	0.555169	0.542972	-0.388034	0.299721	-0.151244	-0.552000	-0.714648
1.605208	-55.221462	21.689073	327.060152	30.985122	-29.363405	8.489562	0.089780	0.094738	1.917905	-0.053743	-1.568307	0.466554	0.052035	0.645821	0.000000	0.000000	-0.114441	0.745904	-0.260122	-0.560669	0.003397	-0.145140	0.000000	0.000000
1.606250	-55.068874	21.231309	328.586031	30.575577	-29.306643	8.489562	0.089190	0.093052	1.994199	-0.015596	-1.166760	0.383841	0.008655	0.586312	0.000000	0.000000	-0.114441	0.669610	2.149161	0.247231	-0.092974	-0.139037	0.043261	0.115036
1.607292	-55.221462	20.544663	325.534273	30.590683	-29.630434	8.598280	0.091021	0.093971	1.917905	-0.091890	-1.568307	0.147720	0.148406	0.629036	0.000000	0.000000	0.038147	0.707757	-0.260122	0.084209	-0.083361	-0.110045	0.000000	0.000000
1.608333	-55.145168	20.315782	326.144624	30.260025	-29.628756	8.521986	0.090845	0.092781	2.070493	-0.091890	0.840975	0.468957	0.350762	0.610726	-0.417089	0.557635	-0.076294	0.593316	1.346067	-0.229819	-0.476056	-0.116149	0.353665	-0.170733
1.609375	-55.297756	19.858018	325.229097	30.018326	-29.258272	8.491469	0.089962	0.092299	1.994199	-0.206331	-2.371401	0.315548	0.249584	0.569527	0.000000	0.000000	-0.190735	0.707757	2.149161	-0.237028	-0.290523	-0.103942	0.135180	-0.110289
1.610417	-55.450344	19.476548	323.398042	29.858871	-29.688875	8.451415	0.091803	0.092329	1.917905	-0.091890	-1.969854	0.067410	0.485705	0.595467	0.000000	0.000000	0.114441	0.440728	0.944519	-0.300515	0.258745	-0.139037	-0.273943	-0.318167
1.611458	-54.763699	18.942491	324.313570	30.793777	-29.727175	8.512450	0.091662	0.094951	1.917905	-0.091890	-0.363666	0.228029	0.196592	0.622933	0.000000	0.000000	-0.190735	0.669610	0.542972	-0.074006	-0.097781	-0.154296	0.180084	-0.136298
1.612500	-55.297756	18.713609	326.144624	30.463119	-29.418490	8.546782	0.090201	0.093404	1.994199	-0.244478	-1.568307	0.317951	0.249584	0.592415	0.000000	0.000000	-0.267029	0.249993	0.944520	-0.449117	-0.150773	-0.137511	0.159629	-0.475498
1.613542	-55.068874	17.798081	325.229097	30.231491	-29.466860	8.415175	0.090603	0.092954	1.879758	-0.282625	-0.765213	0.320355	0.049631	0.561898	0.000000	0.000000	-0.152588	0.364434	2.149161	-0.215399	-0.384491	-0.116149	0.178903	-0.100225
1.614583	-54.763699	17.492905	323.703218	30.657821	-29.193117	8.537245	0.090185	0.094710	1.956052	-0.091890	-0.363666	0.067410	0.006252	0.572579	0.000000	0.000000	-0.228882	0.402581	-0.661669	-0.458730	0.237116	-0.120726	0.000000	0.000000
1.615625	-55.221462	17.111435	323.092867	30.162674	-29.523623	8.439970	0.091378	0.093356	1.917905	-0.320772	0.840975	0.483377	0.244777	0.586312	-0.291064	0.574781	0.038147	0.440728	0.542972	-0.220205	-0.083361	-0.132933	0.153527	-0.405556
1.616667	-55.068874	16.577378	324.008394	30.426193	-29.146425	8.399916	0.089956	0.093906	1.765317	-0.244478	-1.166760	0.077023	0.283350	0.595467	0.000000	0.000000	-0.114441	0.478875	2.149161	0.259248	-0.092974	-0.119200	0.043261	0.120627
1.617708	-54.763699	16.272202	324.008394	30.097214	-29.673769	8.357954	0.091583	0.092890	1.994199	-0.282625	-1.969854	0.400664	0.394141	0.621407	0.000000	0.000000	-0.228882	0.555169	2.952255	-0.227415	0.092559	-0.142089	-0.031352	-0.077031
1.618750	-54.687405	15.738144	322.482515	30.192886	-29.618685	8.403731	0.091846	0.093626	1.879758	-0.282625	-0.765213	-0.000883	0.338745	0.638192	0.000000	0.000000	-0.038147	0.707757	-0.260122	-0.237028	-0.088168	-0.119200	0.000000	0.000000
1.619792	-54.687405	14.898911	322.787691	30.463119	-29.244845	8.306456	0.090601	0.094375	1.917905	-0.091890	0.840975	0.147720	0.341149	0.616829	-0.405658	0.175653	-0.152588	0.669610	0.944519	-0.314934	0.049180	-0.146666	-0.052068	-0.333434
1.620833	-54.763699	14.746323	322.787691	30.466476	-29.780581	8.232069	0.092261	0.094385	1.956052	-0.015596	-1.969854	0.383841	0.295366	0.618355	0.000000	0.000000	-0.152588	0.860345	0.944520	-0.166332	-0.047192	-0.126830	0.049964	-0.176102
1.621875	-54.153347	13.983384	322.787691	29.644027	-29.446718	8.304549	0.091226	0.091838	1.956052	-0.168184	-1.568307	-0.008093	0.150809	0.603096	0.000000	0.000000	-0.076294	0.822198	1.747614	-0.163929	-0.138757	-0.137511	0.079398	-0.093801
1.622917	-54.077053	13.525620	322.177339	29.989792	-29.551851	8.314085	0.091725	0.093085	1.917905	-0.053743	0.840975	0.466554	0.437520	0.627510	-0.520253	0.554777	-0.152588	0.745904	0.141425	0.162116	-0.143563	-0.119200	1.015116	1.146298
1.623958	-54.229641	13.144150	323.398042	30.333877	-29.555208	8.396101	0.091390	0.093797	1.917905	-0.015596	-1.166760	0.062604	0.196592	0.622933	0.000000	0.000000	-0.190735	0.784051	-1.866310	0.400641	-0.194152	-0.125304	0.000000	0.000000
1.625000	-53.695583	11.999741	322.177339	30.359054	-29.329836	8.125258	0.091036	0.094231	2.032346	-0.053743	-1.969854	-0.095612	0.203801	0.619881	0.000000	0.000000	-0.076294	0.822198	-0.260122	-0.565476	-0.186942	-0.125304	0.000000	0.000000
1.626042	-53.542995	11.770859	323.092867	29.776626	-30.020754	8.142424	0.092917	0.092161	1.956052	-0.053743	0.037881	0.145316	0.343552	0.629036	-9.069199	3.836108	-0.190735	0.745904	-0.260122	-0.400050	-0.097781	-0.148192	0.000000	0.000000
1.627083	-53.466702	10.931626	323.703218	29.627243	-30.232699	8.054686	0.093396	0.091526	2.032346	0.098845	-1.166760	0.697869	0.107430	0.607674	0.000000	0.000000	-0.038147	0.745904	3.353802	-0.480360	0.056389	-0.129882	-0.016814	-0.143228
1.628125	-53.161526	9.939805	324.923921	29.816910	-29.691927	7.984114	0.091381	0.091766	2.070493	-0.015596	0.037881	0.464151	0.254390	0.616829	-6.715479	12.252803	-0.152588	0.707757	0.542972	-0.558266	-0.191749	-0.148192	0.353146	-1.028166
1.629167	-52.322292	9.329453	321.872163	29.158951	-29.780276	8.092833	0.092522	0.090592	1.917905	-0.130037	-0.765213	0.471360	0.052035	0.606148	0.000000	0.000000	0.038147	0.669610	0.141425	0.166922	-0.131547	-0.105467	0.930150	1.180284
1.630208	-52.627468	8.566514	326.144624	29.511429	-29.893801	7.902098	0.091658	0.090486	1.956052	0.060698	-1.166760	-0.102822	0.006252	0.618355	0.000000	0.000000	-0.152588	0.440728	1.747614	-0.300515	-0.336306	-0.091735	0.192437	-0.171957
1.631250	-52.169704	8.108750	322.787691	29.773269	-29.509890	7.913542	0.091422	0.092238	1.879758	-0.130037	-3.174495	-0.010496	0.146003	0.589363	0.000000	0.000000	-0.114441	0.631463	-0.260122	-0.392841	-0.092974	-0.174132	0.000000	0.000000
1.632292	-52.093410	7.040635	324.618745	29.628921	-29.935457	7.801009	0.092217	0.091273	1.917905	-0.091890	-2.371401	-0.012899	0.052035	0.595467	0.000000	0.000000	0.038147	0.326287	1.747614	0.027933	0.061196	-0.103942	-0.035017	0.015983
1.633333	-51.864529	6.735459	324.923921	29.383865	-30.197451	7.684660	0.092937	0.090433	1.956052	-0.168184	0.439428	0.393454	0.198995	0.618355	-0.452849	0.895378	-0.152588	0.478875	2.550708	-0.142299	-0.047192	-0.120726	0.018501	-0.055788
1.634375	-51.559353	5.819932	326.449800	29.487930	-29.923708	7.741881	0.091664	0.090329	2.070493	-0.320772	-0.363666	-0.239408	0.398947	0.613778	0.000000	0.000000	-0.152588	0.517022	-0.661669	-0.305321	-0.336306	-0.149718	0.000000	0.000000
1.635417	-51.330471	5.056992	325.534273	30.092178	-30.185702	7.640791	0.092727	0.092439	2.032346	-0.168184	-2.371401	0.313145	0.251987	0.612252	0.000000	0.000000	-0.038147	0.440728	1.346067	-0.380824	-0.184539	-0.148192	0.137095	-0.282916
1.636458	-51.177883	4.294053	325.534273	29.437576	-30.075533	7.602644	0.092388	0.090429	1.994199	-0.282625	-0.363666	0.079426	0.297769	0.624459	0.000000	0.000000	-0.190735	0.364434	1.346067	-0.215399	0.094962	-0.139037	-0.070548	-0.160021
1.637500	-50.567532	3.759995	327.365327	29.617172	-29.955294	7.463408	0.091504	0.090471	1.917905	-0.320772	0.439428	0.081830	0.196592	0.629036	-0.447380	0.186218	-0.076294	0.555169	2.149161	-0.066796	0.005800	-0.093260	-0.002699	-0.031080
1.638542	-50.186062	3.531113	326.449800	29.873977	-30.641176	7.459593	0.093862	0.091512	1.879758	-0.206331	-1.166760	0.074620	0.483302	0.607674	0.000000	0.000000	-0.076294	0.478875	3.755349	-0.543846	-0.090571	-0.102416	0.024118	-0.144819
1.639583	-50.033474	2.768174	327.365327	29.806839	-30.263979	7.474852	0.092447	0.091051	1.879758	-0.168184	-1.969854	-0.088402	0.290560	0.633614	0.000000	0.000000	-0.267029	0.593316	2.550708	-0.310128	-0.150773	-0.139037	0.059110	-0.121585
1.640625	-49.728298	2.462998	325.229097	30.233169	-30.097048	7.421446	0.092541	0.092960	1.803464	-0.130037	0.037881	-0.010496	0.719424	0.598519	-18.991527	-0.277078	-0.038147	0.707757	2.550708	-0.156719	-0.039982	-0.103942	0.015675	-0.061441
1.641667	-49.041653	2.005234	326.754976	29.991470	-30.776217	7.362318	0.094187	0.091786	1.841611	-0.015596	-0.363666	-0.098015	0.288156	0.592415	0.000000	0.000000	-0.114441	0.707757	0.542972	-0.237028	0.003397	-0.146666	-0.006257	-0.436538
1.642708	-48.889065	1.318589	328.586031	29.503036	-30.559237	7.223082	0.093002	0.089788	1.803464	-0.091890	-2.371401	0.308338	0.237567	0.587838	0.000000	0.000000	-0.190735	0.707757	-0.661669	-0.477957	-0.242338	-0.113097	0.000000	0.000000
1.643750	-48.660183	1.089707	327.365327	30.011612	-30.767824	7.177306	0.093986	0.091676	1.841611	0.022551	-0.765213	0.140510	0.432713	0.645821	0.000000	0.000000	-0.114441	0.707757	2.149161	-0.076409	0.003397	-0.113097	-0.001581	-0.035553
1.644792	-48.126125	0.403061	328.586031	30.026718	-30.435641	7.200194	0.092626	0.091382	1.879758	-0.168184	-0.363666	0.232835	0.097817	0.648873	0.000000	0.000000	-0.114441	0.822198	0.944520	0.157309	-0.430274	-0.123778	0.455548	0.166549
1.645833	-48.049831	-0.130996	327.670503	30.122391	-30.700991	7.112456	0.093695	0.091929	1.994199	0.022551	-0.363666	0.702676	0.394141	0.612252	0.000000	0.000000	0.152588	0.784051	-1.464763	-0.000907	-0.220708	-0.126830	0.000000	0.000000
1.646875	-47.973537	-0.817642	328.586031	29.885727	-30.432284	7.158232	0.092616	0.090953	2.146787	-0.053743	-2.772948	0.225626	0.114640	0.578682	0.000000	0.000000	0.000000	0.745904	-0.661669	-0.159122	-0.133950	-0.140563	0.000000	0.000000
1.647917	-47.744656	-0.893936	329.196382	30.223099	-30.854494	7.249785	0.093727	0.091809	2.070493	-0.015596	-0.363666	-0.098015	0.302576	0.635140	0.000000	0.000000	-0.038147	0.745904	0.944520	0.001497	-0.232725	-0.120726	0.246395	0.001585
1.648958	-47.515774	-1.427993	329.196382	29.899154	-30.529024	7.093382	0.092738	0.090825	2.032346	-0.015596	-1.969854	-0.098015	0.300173	0.584786	0.000000	0.000000	-0.114441	0.745904	0.141425	0.001497	-0.237531	-0.099364	1.679552	0.010583
1.650000	-47.210598	-2.038345	329.806734	29.744735	-31.056368	7.039976	0.094165	0.090188	1.956052	-0.053743	-1.969854	0.546863	0.006252	0.613778	0.000000	0.000000	0.114441	0.707757	3.353802	-0.317338	-0.126740	-0.125304	0.037790	-0.094620
1.651042	-46.905423	-2.343521	328.280855	30.506759	-30.782625	7.013273	0.093769	0.092929	2.032346	-0.130037	-1.166760	-0.090806	0.203801	0.589363	0.000000	0.000000	-0.152588	0.517022	0.542972	-0.385631	0.000994	-0.103942	-0.001830	-0.710222
1.652083	-46.829129	-2.953872	329.196382	30.268417	-31.047976	7.007551	0.094314	0.091946	1.956052	-0.168184	-1.969854	0.232835	0.198995	0.615303	0.000000	0.000000	-0.267029	0.478875	1.346067	-0.383228	-0.391701	-0.128356	0.290997	-0.284702
1.653125	-46.523953	-3.411636	329.806734	29.774948	-30.720827	6.912184	0.093148	0.090280	1.841611	-0.091890	0.439428	0.228029	0.384528	0.574105	-0.875064	0.518922	-0.343323	0.631463	2.952255	-0.553459	-0.107394	-0.100890	0.036377	-0.187470
1.654167	-46.371365	-4.098281	329.806734	29.957901	-30.717470	6.830168	0.093138	0.090835	1.841611	-0.206331	-1.166760	0.395858	0.384528	0.590889	0.000000	0.000000	-0.114441	0.631463	2.550708	-0.151912	-0.141160	-0.146666	0.055341	-0.059557
1.655208	-46.295071	-4.479751	329.196382	30.134140	-30.822603	6.853056	0.093630	0.091538	1.803464	-0.206331	-1.568307	0.315548	0.237567	0.583260	0.000000	0.000000	-0.038147	0.593316	0.944520	-0.470747	-0.232725	-0.108519	0.246395	-0.498398
1.656250	-46.600247	-4.479751	330.417085	29.798446	-31.256563	6.826353	0.094597	0.090184	2.070493	-0.053743	-0.363666	0.225626	0.206205	0.596993	0.000000	0.000000	-0.190735	0.326287	2.550708	0.188551	-0.049595	-0.131407	0.019444	0.073921
1.657292	-46.600247	-5.242690	329.806734	30.318771	-30.829317	6.814909	0.093477	0.091929	1.917905	-0.244478	-1.166760	-0.083596	0.292963	0.601571	0.000000	0.000000	-0.152588	0.364434	1.346067	-0.215399	-0.095377	-0.100890	0.070856	-0.160021
1.658333	-46.295071	-5.471572	331.332613	29.736343	-30.982821	6.771040	0.093510	0.089748	1.917905	-0.320772	-1.568307	-0.640955	0.341149	0.604622	0.000000	0.000000	-0.152588	0.517022	1.747614	0.337154	-0.047192	-0.100890	0.027004	0.192922
1.659375	-46.142483	-6.387099	330.722261	29.588638	-30.872652	6.759596	0.093349	0.089467	1.994199	-0.206331	-0.765213	0.315548	0.056841	0.624459	0.000000	0.000000	-0.076294	0.593316	-0.260122	0.091419	0.294914	-0.149718	0.000000	0.000000
1.660417	-45.989895	-6.768569	330.417085	29.513107	-30.709078	6.799650	0.092940	0.089321	1.917905	-0.091890	2.045617	0.388648	0.196592	0.595467	-0.096104	0.189991	-0.114441	0.478875	2.149161	-0.383228	0.003397	-0.122252	-0.001581	-0.178315
1.661458	-46.371365	-7.607802	330.417085	30.035110	-30.931093	6.711912	0.093612	0.090901	2.146787	-0.244478	-1.969854	0.077023	0.307382	0.625985	0.000000	0.000000	-0.152588	0.784051	1.747614	-0.000907	-0.143563	-0.139037	0.082148	-0.000519
1.662500	-46.142483	-7.378921	328.891206	29.610458	-31.193087	6.772948	0.094843	0.090031	2.070493	-0.091890	1.242522	0.228029	0.495319	0.625985	-0.398640	0.183521	-0.152588	0.707757	2.149161	-0.237028	-0.191749	-0.096312	0.089220	-0.110289
1.663542	-46.295071	-8.218154	331.027437	29.880691	-31.143038	6.706190	0.094080	0.090267	1.917905	-0.130037	-0.765213	-0.010496	0.244777	0.590889	0.000000	0.000000	-0.114441	0.555169	2.149161	-0.066796	0.003397	-0.122252	-0.001581	-0.031080
1.664583	-45.913601	-8.218154	331.942964	29.796768	-31.508486	6.643248	0.094921	0.089765	1.879758	-0.206331	-1.166760	-0.085999	0.097817	0.598519	0.000000	0.000000	-0.267029	0.631463	2.952255	-0.071603	-0.295330	-0.116149	0.100035	-0.024254
1.665625	-46.371365	-8.752212	330.722261	29.976364	-31.091311	6.671858	0.094010	0.090639	1.803464	-0.206331	-1.568307	0.315548	0.333939	0.616829	0.000000	0.000000	-0.190735	0.555169	0.542972	-0.227415	0.094962	-0.113097	-0.174893	-0.418834
1.666667	-46.218777	-9.438857	330.722261	29.991470	-31.194765	6.574583	0.094323	0.090685	1.956052	0.060698	-0.363666	0.218416	0.102624	0.624459	0.000000	0.000000	-0.114441	0.784051	2.149161	-0.241835	0.099768	-0.094786	-0.046422	-0.112525
1.667708	-46.523953	-9.820327	329.806734	29.748092	-31.254885	6.660414	0.094767	0.090199	1.917905	0.060698	-2.371401	0.298725	0.244777	0.592415	0.000000	0.000000	-0.114441	0.707757	1.747614	0.003900	-0.237531	-0.103942	0.135917	0.002232
