BioWare Version 5.0.3.0 Export
Device:	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11
1.083333	-36.444515	-57.925817	213.047236	-7.220364	-20.217965	-6.802397	0.094899	-0.033891	-0.889376	-0.153548	2.593640	-0.061544	-0.005421	-0.210370	0.002090	-0.023729	-18.135168	-74.952805	175.660430	6.842398	-21.366549	-8.598539	0.121636	0.038952
1.084375	-36.444515	-58.078405	211.826533	-7.217007	-20.752023	-6.897764	0.097967	-0.034070	-1.041964	-0.039107	-3.429566	0.172174	0.225895	-0.239362	0.000000	0.000000	-17.410376	-74.075424	172.849608	7.188670	-20.983588	-8.485624	0.121398	0.041589
1.085417	-36.902278	-58.993933	215.793818	-6.777249	-20.388253	-7.016020	0.094480	-0.031406	-1.041964	0.113481	1.388999	-0.158676	0.225895	-0.184430	-0.162631	-0.114238	-16.609289	-73.121750	170.038782	6.405803	-20.692192	-8.415434	0.121691	0.037673
1.086458	-37.054866	-59.299109	215.183467	-7.441922	-20.818856	-7.122831	0.096749	-0.034584	-0.851229	0.189775	0.585905	-0.163483	0.045168	-0.198163	-0.077092	-0.279027	-16.265966	-72.244370	164.417118	6.993005	-20.285077	-8.305571	0.123376	0.042532
1.087500	-37.283748	-59.985754	217.930049	-7.846432	-20.877297	-7.248716	0.095798	-0.036004	-1.003817	0.189775	-3.028019	0.398683	0.180112	-0.210370	0.000000	0.000000	-15.731909	-71.290695	163.212472	6.852613	-20.010502	-8.169767	0.122604	0.041986
1.088542	-37.588924	-60.290930	219.150752	-8.175412	-21.418069	-7.080870	0.097732	-0.037305	-1.232699	0.037187	0.585905	0.006749	0.213878	-0.182904	-0.365039	0.011519	-15.159704	-70.298874	158.393915	6.629510	-19.203484	-8.076689	0.121239	0.041855
1.089583	-37.970393	-60.901281	220.981807	-7.658444	-21.319650	-7.372694	0.096477	-0.034656	-1.003817	0.189775	-1.020284	0.157755	0.228298	-0.185956	0.000000	0.000000	-14.434912	-69.535934	155.181541	6.581444	-19.157822	-7.956144	0.123454	0.042411
1.090625	-38.122982	-61.130163	223.118037	-7.905179	-21.590036	-7.355528	0.096765	-0.035430	-0.889376	0.151628	-0.618736	0.401086	0.090951	-0.213422	0.000000	0.000000	-14.053442	-68.544113	153.173799	5.796174	-18.507376	-7.821867	0.120826	0.037841
1.091667	-38.351863	-62.045691	225.254268	-8.304654	-21.755288	-7.479506	0.096581	-0.036868	-0.927523	0.075334	-0.217189	0.325583	-0.056010	-0.199689	0.000000	0.000000	-13.443089	-67.437851	149.559877	6.931123	-18.035253	-7.750151	0.120589	0.046343
1.092708	-38.885921	-61.969397	227.085322	-8.474179	-21.767037	-7.571058	0.095854	-0.037317	-0.889376	-0.000960	-2.224925	0.410699	0.187322	-0.152386	0.000000	0.000000	-12.985326	-66.331589	147.150595	6.218951	-17.620928	-7.626554	0.119748	0.042262
1.093750	-38.733333	-62.503454	227.390498	-8.714200	-22.137521	-7.622557	0.097355	-0.038323	-0.813082	0.037187	-1.823378	0.167368	0.047572	-0.172223	0.000000	0.000000	-12.603856	-65.416061	143.938214	6.321893	-16.922296	-7.510588	0.117566	0.043921
1.094792	-39.191096	-62.579748	231.662959	-9.048215	-22.254403	-7.685499	0.096064	-0.039058	-0.774935	-0.077254	-1.421831	0.094268	0.098160	-0.205792	0.000000	0.000000	-11.993505	-64.653122	139.922742	6.273827	-16.883844	-7.470915	0.120665	0.044838
1.095833	-39.114802	-63.495275	231.968135	-8.776303	-22.412942	-7.634001	0.096621	-0.037834	-0.736788	-0.306136	-3.028019	0.429925	0.196935	-0.201215	0.000000	0.000000	-11.459447	-63.890182	136.308823	6.145452	-16.512899	-7.321379	0.121143	0.045085
1.096875	-39.801448	-63.418982	234.714717	-9.533291	-22.588266	-7.748442	0.096237	-0.040617	-0.889376	-0.267989	-1.421831	0.427522	0.090951	-0.205792	0.000000	0.000000	-11.077977	-63.317978	133.497994	5.707857	-16.247938	-7.252714	0.121709	0.042756
1.097917	-39.648860	-63.953039	235.935420	-9.353695	-22.691720	-7.788496	0.096178	-0.039645	-0.889376	-0.344283	-0.217189	0.030782	0.235508	-0.175275	0.000000	0.000000	-10.582067	-62.631332	130.285616	5.664598	-15.542097	-7.165739	0.119292	0.043478
1.098958	-40.030330	-64.258215	236.850947	-9.263058	-23.073953	-7.901029	0.097420	-0.039109	-0.889376	-0.267989	-0.618736	0.106284	0.187322	-0.160016	0.000000	0.000000	-10.124303	-61.753952	127.073240	5.769942	-15.224144	-7.060453	0.119806	0.045406
1.100000	-40.488093	-64.944860	239.292354	-9.583645	-22.977212	-7.994490	0.096022	-0.040050	-0.927523	-0.458724	-0.618736	0.439538	0.281290	-0.214947	0.000000	0.000000	-9.628392	-61.067307	124.663955	5.405445	-14.614673	-6.946012	0.117233	0.043360
1.101042	-40.716975	-65.402624	242.038935	-9.657498	-23.035653	-8.038359	0.095173	-0.039901	-0.774935	-0.191695	0.585905	0.181787	0.049975	-0.189008	-0.085295	0.310268	-9.094335	-60.189926	119.845391	5.350170	-14.388285	-6.910917	0.120057	0.044642
1.102083	-41.174741	-66.012976	243.869990	-9.979764	-23.472970	-8.171872	0.096252	-0.040922	-1.003817	-0.306136	-2.224925	0.429925	0.180112	-0.217999	0.000000	0.000000	-8.483983	-59.236252	114.223732	5.290088	-13.771605	-6.775114	0.120567	0.046313
1.103125	-41.098445	-66.928503	246.006220	-10.379238	-23.417886	-8.330183	0.095192	-0.042191	-1.118258	-0.344283	-1.823378	0.352019	0.124717	-0.153912	0.000000	0.000000	-8.064366	-58.053696	111.412903	5.295898	-13.407870	-6.671354	0.120344	0.047534
1.104167	-41.479917	-67.157385	246.006221	-10.206357	-23.639901	-8.414106	0.096095	-0.041488	-1.003817	-0.229842	-2.224925	-0.056738	0.083741	-0.184430	0.000000	0.000000	-7.759191	-56.756699	108.200529	5.374805	-13.388644	-6.503507	0.123739	0.049674
1.105208	-41.785092	-67.844030	248.447626	-10.862637	-23.753427	-8.412198	0.095607	-0.043722	-1.003817	-0.191695	-0.618736	0.262097	-0.012630	-0.158490	0.000000	0.000000	-7.415868	-55.459702	106.192792	5.534022	-12.644230	-6.389067	0.119069	0.052113
1.106250	-42.471738	-68.454382	249.363154	-10.597439	-24.142373	-8.677320	0.096816	-0.042498	-0.927523	-0.115401	-1.421831	-0.063947	-0.007824	-0.179852	0.000000	0.000000	-6.843663	-54.048264	99.366490	5.204174	-12.367252	-6.212065	0.124461	0.052374
1.107292	-42.090268	-68.759558	250.889032	-10.674649	-24.080575	-8.721189	0.095981	-0.042547	-0.889376	-0.115401	-0.618736	0.417909	-0.101792	-0.166119	0.000000	0.000000	-6.462193	-52.751266	98.563395	5.122462	-12.054106	-6.059477	0.122298	0.051971
1.108333	-42.700620	-69.369909	253.635614	-11.248684	-24.147409	-8.732633	0.095205	-0.044350	-0.965670	0.037187	-1.421831	-0.073561	-0.106598	-0.160016	0.000000	0.000000	-6.233312	-51.263535	96.154112	4.868117	-11.750572	-5.893156	0.122206	0.050628
1.109375	-43.158383	-69.903967	256.382196	-10.985165	-24.210885	-8.826093	0.094433	-0.042847	-1.003817	0.075334	-0.217189	0.164964	0.228298	-0.160016	0.000000	0.000000	-6.157018	-49.508774	90.934001	4.837876	-11.022981	-5.725309	0.121220	0.053202
1.110417	-42.929502	-70.209143	255.771845	-11.817685	-24.419473	-8.873777	0.095474	-0.046204	-1.194552	0.227922	-1.421831	0.556899	0.168096	-0.155438	0.000000	0.000000	-5.775549	-47.944748	88.926269	4.980271	-10.661649	-5.583402	0.119893	0.056004
1.111458	-43.616147	-70.895788	257.297724	-11.047268	-24.808420	-9.083585	0.096419	-0.042936	-0.889376	0.075334	2.192093	0.325583	-0.246349	-0.173749	0.112381	0.148526	-5.508520	-46.037399	84.509249	4.458561	-10.307527	-5.377409	0.121969	0.052758
1.112500	-43.463559	-71.811316	259.128778	-11.698513	-24.911874	-9.175138	0.096137	-0.045146	-0.889376	0.189775	-1.823378	0.157755	0.235508	-0.156964	0.000000	0.000000	-5.203344	-44.511520	82.501514	4.442740	-10.432858	-5.191252	0.126457	0.053850
1.113542	-44.073911	-72.116491	262.790888	-12.027493	-24.818490	-9.255247	0.094442	-0.045768	-0.889376	0.227922	0.585905	0.797827	0.428250	-0.140179	-0.730921	1.361701	-5.012609	-42.375290	81.698418	4.308158	-9.649871	-4.921171	0.118116	0.052732
1.114583	-44.226499	-72.574255	263.706415	-12.269192	-24.982065	-9.304838	0.094734	-0.046526	-1.003817	-0.000960	-3.028019	0.250080	-0.109002	-0.160016	0.000000	0.000000	-5.165197	-39.361679	78.084495	3.877372	-9.322184	-4.532072	0.119386	0.049656
1.115625	-44.760556	-73.642370	264.927118	-12.245694	-25.527872	-9.432630	0.096358	-0.046223	-1.041964	-0.153548	-3.831113	0.580931	0.081338	-0.134076	0.000000	0.000000	-5.355932	-34.707747	72.462836	4.387268	-9.141458	-3.959867	0.126154	0.060545
1.116667	-44.836850	-73.794958	264.621943	-12.158413	-25.582956	-9.560422	0.096677	-0.045946	-0.851229	0.075334	-3.429566	0.164964	-0.051203	-0.166119	0.000000	0.000000	-5.775548	-27.993879	73.667476	3.562747	-8.541480	-3.100797	0.115946	0.048363
1.117708	-45.599790	-74.176428	267.673700	-12.989254	-25.813364	-9.611921	0.096436	-0.048526	-0.889376	0.075334	-1.020284	0.004346	-0.053606	-0.198163	0.000000	0.000000	-5.622961	-23.874006	69.250461	4.186599	-8.387311	-2.682706	0.121116	0.060456
1.118750	-45.676084	-74.329016	269.199579	-12.398434	-25.654825	-9.766416	0.095300	-0.046057	-1.614169	0.418656	-0.217189	-0.338521	0.189846	-0.076093	0.000000	0.000000	-4.097082	-24.102888	70.856646	3.879781	-8.291180	-2.691862	0.117013	0.054755
1.119792	-46.210141	-75.168249	270.115107	-12.967434	-26.040414	-9.754972	0.096405	-0.048007	-1.576022	-0.535018	-1.823378	0.364035	0.095878	-0.036420	0.000000	0.000000	-3.601171	-23.721418	65.234988	3.695130	-8.356309	-2.595731	0.128096	0.056643
1.120833	-46.515317	-75.549719	273.777216	-13.294735	-25.940317	-9.905652	0.094750	-0.048560	-1.423434	-0.916488	-1.823378	1.030543	-0.087252	-0.289716	0.000000	0.000000	-2.761938	-23.606978	62.825704	3.687920	-7.628838	-2.737638	0.121429	0.058701
1.121875	-46.820493	-76.160070	274.997919	-13.113461	-26.053842	-9.985761	0.094742	-0.047686	-0.698641	-0.077254	-2.224925	-0.066351	0.102967	-0.092877	0.000000	0.000000	-2.571203	-23.416243	61.219519	3.675903	-7.327708	-2.566739	0.119696	0.060045
1.122917	-47.354550	-76.388952	277.134150	-13.360196	-26.546243	-10.111646	0.095788	-0.048208	-0.698641	0.380510	-1.020283	0.306357	-0.041590	-0.211896	0.000000	0.000000	-1.998998	-22.882185	60.014878	3.401330	-7.339845	-2.668973	0.122300	0.056675
1.123958	-47.659726	-76.846716	277.744501	-13.853665	-26.339334	-10.313825	0.094833	-0.049879	-0.431613	-0.153548	-0.217189	0.500622	-0.024767	-0.118817	0.000000	0.000000	-2.456762	-22.386274	58.007141	3.450397	-6.742270	-2.423307	0.116232	0.059482
1.125000	-48.193784	-76.770422	276.828974	-13.771420	-26.511301	-10.317640	0.095768	-0.049747	-0.393466	0.418656	-0.618736	0.384263	0.025822	-0.155438	0.000000	0.000000	-2.266027	-21.814070	53.991672	3.414348	-6.826626	-2.371427	0.126438	0.063238
1.126042	-49.109311	-77.228186	281.711790	-14.264888	-26.745066	-10.466413	0.094938	-0.050636	-0.507907	0.304216	0.585905	0.471783	0.163169	-0.015057	-0.278491	0.805221	-2.990819	-21.127424	54.794764	3.531708	-6.197688	-2.250883	0.113107	0.064453
1.127083	-49.414487	-77.685949	281.101439	-13.751277	-26.644968	-10.477857	0.094788	-0.048919	-1.003817	0.304216	0.585905	-0.010074	0.035555	-0.214947	-0.060684	-0.017194	-2.990819	-20.326338	49.574651	2.758455	-6.149502	-2.200529	0.124045	0.055642
1.128125	-50.635190	-77.380774	285.068724	-14.177608	-27.152476	-10.680036	0.095249	-0.049734	-1.003817	-0.153548	0.585905	0.018765	-0.060816	-0.187482	0.103799	0.032028	-2.800085	-19.410810	51.983936	2.540158	-5.752001	-2.165433	0.110650	0.048864
1.129167	-51.245542	-78.067419	285.984251	-14.582119	-27.219309	-10.746793	0.095178	-0.050989	-1.232699	-0.000960	0.987452	0.410699	0.069321	-0.181378	-0.070202	0.415918	-2.189733	-18.762312	46.763822	3.222087	-5.761734	-2.096769	0.123209	0.068901
1.130208	-51.703305	-77.914831	286.289427	-14.669399	-27.282786	-10.800199	0.095298	-0.051240	-1.614169	-0.306136	0.184358	0.269306	-0.051083	-0.077618	0.277084	1.460782	-2.227880	-17.389021	45.960727	2.974951	-5.378652	-1.927396	0.117027	0.064728
1.131250	-52.008481	-78.372595	289.951536	-14.995021	-27.182688	-10.880308	0.093749	-0.051716	-1.652316	-0.000960	-0.217189	0.169771	0.091071	-0.131024	0.000000	0.000000	-1.960851	-16.587934	43.551443	2.603245	-5.265458	-1.899930	0.120902	0.059774
1.132292	-52.618833	-78.601477	290.561888	-14.989986	-27.623362	-10.943250	0.095069	-0.051590	-1.118258	-0.229842	0.184358	0.264500	0.172902	-0.082196	-0.937864	1.434711	-2.189733	-16.282759	41.142162	2.584019	-4.990764	-1.799222	0.121305	0.062807
1.133333	-53.152890	-78.601477	293.613646	-15.157833	-27.741923	-10.975675	0.094484	-0.051625	-1.003817	-0.344283	-1.421831	-0.049528	-0.012630	-0.176801	0.000000	0.000000	-2.380468	-15.901289	39.535973	2.720605	-4.810037	-1.751920	0.121662	0.068813
1.134375	-54.144711	-79.059240	293.918821	-14.895992	-27.817149	-11.088209	0.094642	-0.050681	-0.584200	-0.115401	-1.020284	0.176981	-0.034380	-0.132550	0.000000	0.000000	-2.304174	-14.985762	41.543708	2.582617	-4.757045	-1.681730	0.114507	0.062166
1.135417	-54.755063	-78.982946	295.139524	-15.401210	-27.830576	-11.128263	0.094296	-0.052183	-0.431613	-0.115401	-1.020283	0.337600	0.071604	-0.190533	0.000000	0.000000	-2.189733	-14.489851	39.134425	2.390756	-4.653464	-1.663419	0.118910	0.061091
1.136458	-55.060239	-78.830359	295.444700	-15.320644	-27.997507	-11.181669	0.094764	-0.051856	-0.622347	-0.153548	-2.224925	-0.061544	-0.277712	-0.156964	0.000000	0.000000	-1.808263	-13.612471	40.339068	2.576410	-4.581246	-1.457426	0.113568	0.063869
1.137500	-55.823179	-79.059240	298.801634	-15.399532	-28.281321	-11.221723	0.094649	-0.051538	-0.851229	-0.000960	-1.823378	0.169771	-0.147574	-0.117291	0.000000	0.000000	-1.426794	-12.849531	36.725144	2.126797	-4.219914	-1.338407	0.114905	0.057911
1.138542	-56.738707	-79.059240	297.886106	-16.322689	-28.354868	-11.370497	0.095187	-0.054795	-1.041964	0.075334	-0.217189	0.325583	0.225895	-0.106610	0.000000	0.000000	-1.388647	-11.895858	33.111219	2.147025	-3.880211	-1.240751	0.117187	0.064843
1.139583	-57.196470	-79.517004	300.327513	-15.473384	-28.685374	-11.492567	0.095514	-0.051522	-1.080111	0.075334	-3.028019	0.245274	0.271677	-0.181378	0.000000	0.000000	-1.388647	-10.751449	33.914313	1.753689	-3.976582	-1.085111	0.117254	0.051709
1.140625	-58.111998	-79.440710	302.463743	-16.398220	-28.865733	-11.502104	0.095435	-0.054215	-1.118258	-0.115401	-1.020283	0.658837	0.124717	-0.132550	0.000000	0.000000	-1.579381	-9.912215	31.103484	1.781127	-4.036784	-1.013395	0.129786	0.057265
1.141667	-58.951231	-79.593298	305.515501	-16.394863	-29.311442	-11.645155	0.095941	-0.053663	-1.270846	-0.153548	-3.429566	0.500622	0.018732	-0.103558	0.000000	0.000000	-1.884557	-9.149276	31.103483	2.214918	-3.477782	-0.897428	0.111813	0.071211
1.142708	-59.637877	-79.517004	306.431028	-16.480465	-28.845896	-11.744337	0.094135	-0.053782	-1.194552	-0.115401	0.184358	0.257290	0.360839	-0.166119	-1.957274	1.395604	-2.342321	-8.729659	30.300390	1.867245	-3.410250	-0.816556	0.112548	0.061624
1.143750	-60.400816	-79.822180	306.736204	-16.725521	-29.236521	-11.744337	0.095315	-0.054527	-1.041964	-0.267989	-1.020283	0.186594	0.129523	-0.123395	0.000000	0.000000	-2.685644	-8.157454	27.489560	2.393362	-3.480065	-0.764677	0.126596	0.087064
1.144792	-61.240049	-79.517004	311.313841	-17.151851	-29.094767	-11.807279	0.093458	-0.055095	-0.851229	-0.077254	-1.421831	-0.387588	0.189725	-0.105084	0.000000	0.000000	-2.914526	-7.508956	30.300389	1.790341	-3.253556	-0.662443	0.107377	0.059086
1.145833	-61.697813	-79.822180	311.924192	-17.145137	-29.211649	-12.009458	0.093650	-0.054966	-0.965670	-0.229842	-0.217189	0.184191	-0.058413	-0.137128	0.000000	0.000000	-2.952672	-7.051192	25.883371	1.199336	-3.304145	-0.587675	0.127655	0.046336
1.146875	-62.918516	-79.822180	312.229368	-17.229061	-29.291911	-11.967497	0.093815	-0.055181	-0.774935	-0.191695	-0.217189	-0.139450	-0.046397	-0.167645	0.000000	0.000000	-2.647497	-6.746017	27.891107	1.260419	-3.043991	-0.551054	0.109138	0.045191
1.147917	-63.452574	-80.051062	311.924192	-17.475795	-29.463877	-12.055235	0.094458	-0.056026	-0.851229	0.113481	-0.217189	0.162561	0.045168	-0.121869	0.000000	0.000000	-2.723791	-6.250106	25.481825	1.550414	-2.952426	-0.537321	0.115864	0.060844
1.148958	-64.139219	-79.822180	314.365599	-17.480831	-29.906229	-12.280302	0.095132	-0.055607	-1.080111	0.075334	1.790546	0.245274	0.271677	-0.120343	-0.151729	0.136983	-2.609350	-5.944930	24.277183	1.290260	-2.704288	-0.486967	0.111392	0.053147
1.150000	-65.207335	-80.051062	315.586302	-17.811489	-29.822916	-12.266950	0.094500	-0.056439	-1.118258	-0.039107	-1.421831	0.413103	-0.019840	-0.123395	0.000000	0.000000	-2.609350	-5.601607	23.474089	1.108012	-2.511546	-0.418302	0.106992	0.047201
1.151042	-65.817686	-80.356237	315.891478	-17.888698	-29.889750	-12.179212	0.094620	-0.056629	-1.118258	-0.153548	1.388999	0.340003	-0.068026	-0.121869	0.048975	0.244783	-2.609350	-5.220138	19.860165	1.485526	-2.463360	-0.372526	0.124035	0.074799
1.152083	-66.656919	-80.279943	317.722532	-18.561763	-30.015025	-12.354688	0.094469	-0.058421	-0.851229	-0.077254	0.987452	0.415506	-0.003017	-0.135602	0.003056	0.420786	-2.876379	-4.876815	21.064806	0.741112	-2.142883	-0.329801	0.101728	0.035182
1.153125	-67.725035	-80.356237	319.858763	-18.476162	-30.091929	-12.406187	0.094079	-0.057764	-0.813082	-0.153548	-1.421831	-0.222163	0.095757	-0.158490	0.000000	0.000000	-3.105260	-4.686080	22.269448	1.612500	-2.398231	-0.319120	0.107692	0.072409
1.154167	-68.640562	-80.737707	320.469114	-17.964229	-30.325694	-12.583570	0.094629	-0.056056	-1.118258	-0.115401	-0.217189	0.016362	0.221088	-0.129498	0.000000	0.000000	-3.143407	-4.342757	20.663259	1.269632	-2.015149	-0.300809	0.097523	0.061444
1.155208	-69.174620	-80.814001	320.163939	-18.550014	-30.497660	-12.522535	0.095256	-0.057939	-0.736788	-0.229842	-1.421831	0.264500	0.196935	-0.134076	0.000000	0.000000	-3.143407	-4.190169	20.261712	0.697853	-2.063335	-0.227567	0.101834	0.034442
1.156250	-70.242735	-80.508825	322.910521	-18.640651	-30.360941	-12.575941	0.094023	-0.057727	-1.118258	-0.229842	-0.217189	-0.137047	-0.164397	-0.109662	0.000000	0.000000	-3.067113	-3.808700	19.860164	1.235987	-2.010342	-0.224515	0.101225	0.062234
1.157292	-70.853086	-81.271765	323.520872	-18.456020	-30.587992	-12.728529	0.094547	-0.057047	-0.927523	-0.077254	-3.429566	-0.146660	0.040362	-0.092877	0.000000	0.000000	-2.952672	-3.617965	16.647789	1.063352	-2.099504	-0.224515	0.126113	0.063873
1.158333	-70.929380	-81.653234	326.572630	-18.783321	-30.696482	-12.717085	0.093996	-0.057517	-0.965670	-0.153548	-1.421831	-0.061544	0.182515	-0.143231	0.000000	0.000000	-3.028966	-3.274642	15.041600	0.720485	-1.911568	-0.146696	0.127085	0.047899
1.159375	-71.997496	-81.653234	328.098509	-19.706478	-30.773386	-12.812452	0.093793	-0.060063	-0.965670	-0.229842	-1.421831	0.746357	0.182515	-0.131024	0.000000	0.000000	-3.181554	-2.702437	13.435412	0.684436	-1.728438	-0.038358	0.128648	0.050943
1.160417	-72.607847	-82.263586	328.403685	-19.105587	-30.840220	-12.881117	0.093909	-0.058177	-1.232699	-0.153548	-2.626472	0.340003	-0.171607	-0.129498	0.000000	0.000000	-2.914526	-2.549850	11.026129	0.514204	-1.711616	-0.119230	0.155233	0.046635
1.161458	-72.989317	-82.568762	327.488157	-19.350643	-30.902018	-13.027983	0.094361	-0.059088	-1.041964	-0.000960	-3.028019	0.410699	0.081338	-0.121869	0.000000	0.000000	-3.143407	-2.511703	16.647788	0.833038	-1.436921	-0.071928	0.086313	0.050039
1.162500	-73.523375	-82.568762	330.539915	-20.022030	-30.593333	-13.087110	0.092556	-0.060574	-1.080111	-0.229842	-1.823378	0.023572	0.223491	-0.156964	0.000000	0.000000	-3.028966	-2.473556	13.836959	1.232182	-1.477897	-0.044462	0.106808	0.089050
1.163542	-74.438902	-83.102819	331.455442	-19.758510	-30.987315	-13.153868	0.093489	-0.059611	-0.965670	-0.000960	-1.421831	0.250080	0.086144	-0.124921	0.000000	0.000000	-3.295995	-2.244674	11.427676	0.575287	-1.494720	-0.021574	0.130798	0.050342
1.164583	-74.820372	-83.636877	332.065794	-20.082454	-31.209330	-13.241606	0.093985	-0.060477	-0.927523	0.037187	-1.823378	0.167368	0.233104	-0.155438	0.000000	0.000000	-3.143407	-2.168380	12.230771	0.891718	-1.292364	-0.036832	0.105665	0.072908
1.165625	-75.430723	-83.713171	333.591673	-20.500393	-31.276164	-13.296919	0.093756	-0.061454	-0.927523	-0.039107	-0.217189	0.332793	0.136733	-0.115765	0.000000	0.000000	-3.105260	-2.130233	11.026129	0.487768	-1.049033	0.008944	0.095141	0.044237
1.166667	-75.735899	-84.247229	335.422728	-20.824337	-31.389689	-13.378935	0.093582	-0.062084	-0.774935	-0.000960	-1.020283	0.330390	-0.046397	-0.166119	0.000000	0.000000	-2.876379	-2.092086	10.223035	0.645984	-1.323727	0.010470	0.129485	0.063189
1.167708	-76.041075	-84.323523	336.338255	-21.074428	-31.342997	-13.583021	0.093189	-0.062658	-0.889376	0.037187	-1.823378	0.649224	0.331879	-0.123395	0.000000	0.000000	-2.876379	-1.825057	11.026129	0.629161	-1.323727	0.036410	0.120054	0.057061
1.168750	-76.498838	-84.704992	336.948606	-21.066036	-31.459879	-13.569670	0.093367	-0.062520	-0.927523	-0.153548	-3.028019	0.902169	0.088547	-0.117291	0.000000	0.000000	-2.647497	-1.672469	8.215300	0.539238	-1.357493	0.042513	0.165240	0.065638
1.169792	-76.880308	-84.704992	338.779661	-21.066036	-31.468272	-13.590650	0.092887	-0.062182	-1.003817	-0.039107	1.388999	-0.149063	0.035555	-0.192059	-0.025598	-0.107317	-2.571203	-1.634322	8.616847	0.295907	-1.208130	0.044039	0.140206	0.034341
1.170833	-76.880308	-85.315344	340.000364	-21.723995	-31.681895	-13.586836	0.093182	-0.063894	-0.813082	-0.077254	-1.020284	0.013959	0.143943	-0.094403	0.000000	0.000000	-2.533056	-1.443587	9.821488	0.685438	-0.964798	0.102023	0.098233	0.069790
1.171875	-77.261778	-85.467932	340.305540	-21.301021	-31.850504	-13.676481	0.093594	-0.062594	-0.965670	-0.229842	-0.217189	0.344809	-0.058413	-0.103558	0.000000	0.000000	-2.685644	-1.329146	10.223035	0.597919	-0.926226	0.106600	0.090602	0.058487
1.172917	-77.719542	-86.001989	339.695189	-21.624966	-31.433329	-13.659315	0.092534	-0.063660	-1.041964	-0.153548	-1.020284	0.179384	0.225895	-0.121869	0.000000	0.000000	-2.456762	-1.252852	11.026129	0.111255	-0.911806	0.076083	0.082695	0.010090
1.173958	-77.566954	-86.307165	341.221067	-21.534328	-31.803813	-13.853865	0.093206	-0.063110	-1.003817	-0.306136	-0.217189	-0.132241	0.228298	-0.163068	0.000000	0.000000	-2.456762	-1.214705	9.018394	0.510399	-1.056363	0.062350	0.117134	0.056595
1.175000	-77.948423	-86.841223	343.052122	-21.690426	-32.025828	-13.941603	0.093356	-0.063228	-0.965670	-0.153548	-1.823378	0.821859	0.134330	-0.088300	0.000000	0.000000	-2.342321	-1.214705	9.018394	0.671018	-0.856411	0.097445	0.094963	0.074406
1.176042	-78.024717	-86.993811	342.136595	-22.274532	-32.187724	-13.878660	0.094079	-0.065104	-1.041964	-0.115401	-1.823378	0.016362	0.033152	-0.132550	0.000000	0.000000	-2.113439	-0.985824	8.215299	0.174742	-0.841991	0.131014	0.102491	0.021270
1.177083	-77.948423	-86.917517	344.272825	-22.024441	-32.132639	-14.008360	0.093335	-0.063974	-0.927523	-0.115401	2.192093	0.337600	0.329476	-0.085248	-0.150302	0.154008	-1.922704	-0.833236	5.002923	0.325748	-0.926346	0.120333	0.185161	0.065112
1.178125	-77.948423	-87.070105	346.103880	-22.021084	-32.346263	-14.035063	0.093458	-0.063626	-1.003817	-0.191695	0.585905	0.663644	0.035555	-0.146283	-0.060684	1.132682	-1.884557	-0.680648	7.412205	0.316135	-0.827571	0.143221	0.111650	0.042651
1.179167	-78.482481	-87.375280	344.883177	-22.350063	-32.464823	-14.098005	0.094133	-0.064805	-0.889376	-0.229842	1.388999	0.344809	-0.053606	-0.152386	0.038593	0.248243	-1.998998	-0.642501	4.199829	0.153113	-0.834781	0.195101	0.198766	0.036457
1.180208	-78.635069	-87.909338	346.409056	-22.590084	-32.628398	-14.122801	0.094190	-0.065212	-1.003817	-0.382430	-2.626472	0.354422	0.131927	-0.141705	0.000000	0.000000	-2.075292	-0.375472	4.601376	0.377218	-0.695031	0.211886	0.151048	0.081979
1.181250	-78.406187	-87.909338	345.798704	-22.925777	-32.196116	-14.170484	0.093107	-0.066298	-0.851229	-0.039107	1.388999	0.011555	-0.051203	-0.115765	0.036863	0.008319	-1.922704	-0.299178	5.404470	-0.270064	-0.589047	0.230197	0.108992	-0.049970
1.182292	-78.253599	-87.833044	348.850462	-23.095303	-32.726817	-14.225798	0.093813	-0.066204	-0.927523	-0.229842	0.585905	0.505428	0.040362	-0.114239	-0.068888	0.862646	-2.189733	0.005998	5.404470	0.192567	-0.605869	0.237826	0.112105	0.035631
1.183333	-78.558775	-87.833044	348.850462	-23.095303	-32.626719	-14.237242	0.093526	-0.066204	-0.965670	-0.039107	-1.020284	0.493412	0.037959	-0.147809	0.000000	0.000000	-2.151586	0.082292	4.601376	0.027141	-0.603466	0.263766	0.131149	0.005899
1.184375	-78.482481	-87.985632	349.765989	-23.008022	-32.678446	-14.231520	0.093429	-0.065781	-0.851229	-0.077254	-0.618736	0.254887	0.189725	-0.105084	0.000000	0.000000	-1.960851	0.273026	4.199829	-0.065184	-0.157779	0.349215	0.037568	-0.015521
