NO_OF_FRAMES	960
NO_OF_CAMERAS	7
NO_OF_MARKERS	21
FREQUENCY	240
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2022-10-29, 11:10:42	2482.90614561
DATA_INCLUDED	3D
MARKER_NAMES	head	C7	L5	AcrL	EllL	HaL	FingerL	TrochL	KnL	MalLatL	MalMedL	ToeL	AcrR	EllR	HaR	FingerR	TrochR	KnR	MalLatR	MalMedR	ToeR
Frame	Time	head X	head Y	head Z	C7 X	C7 Y	C7 Z	L5 X	L5 Y	L5 Z	AcrL X	AcrL Y	AcrL Z	EllL X	EllL Y	EllL Z	HaL X	HaL Y	HaL Z	FingerL X	FingerL Y	FingerL Z	TrochL X	TrochL Y	TrochL Z	KnL X	KnL Y	KnL Z	MalLatL X	MalLatL Y	MalLatL Z	MalMedL X	MalMedL Y	MalMedL Z	ToeL X	ToeL Y	ToeL Z	AcrR X	AcrR Y	AcrR Z	EllR X	EllR Y	EllR Z	HaR X	HaR Y	HaR Z	FingerR X	FingerR Y	FingerR Z	TrochR X	TrochR Y	TrochR Z	KnR X	KnR Y	KnR Z	MalLatR X	MalLatR Y	MalLatR Z	MalMedR X	MalMedR Y	MalMedR Z	ToeR X	ToeR Y	ToeR Z	
153	0.63333	3.158	428.415	1400.121	-229.006	401.631	1279.324	-250.998	414.799	866.031	-186.465	569.778	1262.543	-169.884	637.755	990.123	-82.784	694.608	798.802	-49.890	670.117	634.442	-133.665	575.676	836.776	-90.443	512.029	385.813	-152.563	496.084	38.619	-145.097	422.951	54.244	6.367	431.823	2.414	-178.873	233.825	1241.935	-185.519	177.239	973.936	-83.786	157.071	779.411	-37.432	215.652	628.355	-200.385	260.438	841.203	-24.636	249.805	384.600	-303.122	288.683	170.460	-266.583	354.590	158.580	-213.470	285.394	23.059
154	0.63750	5.925	428.699	1399.752	-226.486	401.726	1279.794	-248.826	414.994	866.057	-183.919	570.008	1262.450	-166.679	638.331	990.129	-78.652	694.811	798.917	-45.304	670.305	634.967	-132.001	576.089	836.843	-89.677	511.975	385.848	-152.477	495.782	38.357	-145.185	422.882	54.236	6.437	431.896	2.376	-176.461	234.093	1242.208	-183.179	177.196	974.172	-81.744	157.023	779.434	-35.540	215.554	628.555	-198.538	260.626	841.425	-19.137	250.318	386.228	-295.224	289.064	168.539	-256.967	354.576	154.786	-202.350	285.477	21.774
155	0.64167	8.695	429.018	1399.364	-223.939	402.116	1279.833	-246.761	415.235	866.037	-181.277	570.174	1262.597	-163.417	638.442	990.510	-74.620	694.884	799.128	-40.751	670.307	635.335	-129.977	576.428	836.858	-88.682	512.138	385.347	-152.242	495.788	38.546	-145.071	422.640	54.148	6.478	431.712	2.165	-174.179	234.435	1242.382	-181.076	177.213	974.160	-79.599	156.710	779.904	-33.376	215.342	628.894	-196.668	260.705	841.681	-13.440	250.214	388.545	-286.565	289.671	165.664	-250.121	355.772	153.925	-191.142	285.323	20.116
156	0.64583	11.418	429.329	1399.219	-221.421	402.303	1279.824	-244.682	415.356	866.013	-178.535	570.493	1262.412	-160.194	638.667	990.582	-70.556	695.219	799.675	-36.224	670.543	636.025	-128.041	576.707	836.911	-87.903	512.073	385.215	-152.226	495.477	38.599	-144.976	422.536	53.985	6.573	431.616	2.014	-171.772	234.720	1242.514	-178.850	177.072	974.522	-77.635	156.414	779.900	-31.173	215.255	629.226	-194.623	260.720	842.021	-7.858	250.515	389.200	-278.590	289.682	163.592	-240.749	355.907	150.523	-179.018	285.433	21.944
157	0.65000	14.292	429.618	1399.125	-218.992	402.646	1279.581	-242.493	415.630	866.237	-175.921	570.744	1262.435	-157.028	639.232	990.546	-66.600	695.386	800.080	-31.479	670.541	636.536	-126.059	576.850	836.783	-86.858	511.957	384.769	-151.949	495.297	38.588	-144.809	422.400	54.054	6.518	431.397	1.825	-169.248	234.815	1242.783	-176.603	177.329	974.593	-75.203	156.554	780.283	-28.851	215.126	629.432	-192.426	260.811	842.254	-3.276	250.797	390.036	-269.581	290.419	159.809	-231.785	356.766	147.571	-167.335	285.114	20.336
158	0.65417	16.674	429.796	1398.943	-216.319	402.685	1279.491	-240.234	415.936	866.240	-173.413	570.836	1262.378	-153.836	639.285	990.594	-62.527	695.480	800.689	-26.913	670.593	637.093	-124.348	577.075	836.681	-85.804	511.830	384.831	-152.002	495.058	38.430	-144.628	422.122	53.995	6.639	431.300	1.829	-166.949	235.309	1242.941	-174.737	177.115	974.693	-73.049	156.523	780.438	-26.861	214.691	629.327	-190.345	260.907	842.349	1.753	250.906	390.866	-261.070	290.598	157.286	-225.236	356.945	146.589	-155.576	285.369	19.412
159	0.65833	19.375	429.956	1399.017	-213.835	403.181	1279.412	-238.199	415.987	866.356	-170.464	571.418	1262.481	-150.844	639.609	990.494	-58.676	695.471	800.948	-22.064	670.704	638.300	-122.139	577.231	836.671	-84.775	511.753	384.623	-151.825	494.865	38.778	-144.377	421.935	53.901	6.679	431.225	1.687	-164.483	235.518	1243.079	-172.736	177.114	974.575	-71.055	156.284	780.503	-24.925	214.193	629.249	-187.943	261.047	842.729	6.615	250.890	392.324	-252.148	291.010	153.397	-214.574	357.129	141.935	-143.596	285.095	20.083
160	0.66250	22.188	430.325	1399.001	-211.392	403.409	1279.274	-235.895	415.839	866.348	-167.981	571.615	1262.700	-147.891	639.911	990.437	-54.669	695.660	801.409	-17.233	670.463	638.525	-120.022	577.352	836.455	-83.462	511.703	384.415	-151.648	494.657	38.704	-143.098	421.225	53.862	6.704	431.103	1.634	-161.785	235.783	1243.235	-170.672	177.039	974.611	-68.643	156.319	780.740	-22.854	213.689	629.139	-185.379	261.130	843.293	12.091	251.499	394.515	-243.344	290.781	150.347	-207.830	357.995	141.660	-131.257	285.520	18.420
161	0.66667	25.177	430.418	1398.934	-208.792	403.719	1279.329	-233.947	415.865	866.437	-165.385	571.726	1262.645	-144.719	640.420	990.290	-50.775	695.710	801.706	-12.755	670.039	638.746	-117.979	577.555	836.120	-83.235	511.381	383.842	-151.450	494.404	38.787	-142.502	421.133	54.601	6.820	431.076	1.612	-159.522	236.058	1243.077	-168.459	177.189	974.462	-66.566	156.103	780.759	-20.892	213.143	629.041	-182.734	261.226	843.358	16.504	251.596	395.263	-234.060	291.326	146.591	-195.931	357.756	135.757	-119.035	285.572	18.368
162	0.67083	27.477	430.650	1398.844	-206.106	404.096	1279.396	-231.524	416.027	866.518	-162.670	572.003	1262.643	-141.694	640.534	990.199	-46.780	695.615	802.208	-8.155	669.670	639.262	-115.697	577.333	835.884	-82.127	511.157	383.504	-151.120	494.117	38.838	-141.499	420.762	54.620	6.850	430.842	1.527	-156.675	236.247	1243.105	-166.149	177.527	974.452	-64.367	156.105	780.618	-18.912	212.548	628.861	-180.234	261.365	843.538	20.819	251.848	395.710	-224.842	290.967	143.489	-190.385	359.245	136.331	-106.468	285.106	18.112
163	0.67500	30.319	430.916	1398.776	-203.661	404.113	1279.396	-229.512	416.002	866.439	-160.043	572.240	1262.772	-138.828	640.882	989.938	-42.858	695.434	802.742	-3.541	669.396	640.034	-113.449	577.334	835.450	-81.310	510.628	383.253	-151.079	493.865	38.784	-141.221	420.422	54.458	6.968	430.885	1.477	-154.186	236.372	1243.040	-164.067	177.433	974.483	-62.317	155.822	780.667	-16.630	212.053	628.721	-177.468	261.415	843.508	25.292	252.346	396.418	-215.296	290.840	139.805	-171.987	355.897	132.981	-94.199	285.874	16.495
164	0.67917	33.049	431.304	1398.582	-201.086	404.561	1279.156	-227.423	416.085	866.609	-157.221	572.407	1262.919	-135.935	641.053	989.839	-38.971	695.215	803.100	1.479	668.922	640.910	-111.000	577.394	835.210	-80.816	509.867	382.550	-150.983	493.640	38.829	-141.587	420.286	54.501	7.008	430.715	1.405	-151.931	236.591	1242.788	-161.977	177.527	974.695	-60.133	155.600	780.685	-14.407	211.887	628.637	-174.813	261.450	843.289	30.325	252.804	398.099	-204.123	290.982	136.912	-164.696	357.674	130.898	-82.273	285.006	16.951
165	0.68333	35.428	431.206	1398.359	-198.400	404.852	1279.172	-225.121	416.362	866.625	-154.613	572.552	1262.787	-132.893	641.199	989.790	-35.053	694.897	803.550	6.027	668.705	641.423	-108.933	577.449	834.611	-79.356	509.869	382.735	-150.885	493.605	38.927	-141.710	420.031	54.395	7.097	430.703	1.313	-149.478	236.700	1242.851	-159.792	177.459	974.899	-58.126	155.331	780.701	-12.224	211.619	628.565	-172.584	261.587	843.036	34.940	252.636	399.775	-194.404	291.212	133.297	-155.257	357.019	127.558	-69.930	284.815	15.245
166	0.68750	38.158	431.591	1398.070	-195.985	404.968	1279.162	-222.903	416.422	866.678	-151.974	572.749	1262.748	-129.936	641.634	989.530	-31.135	694.758	803.595	10.524	668.412	642.405	-106.672	577.816	834.377	-78.479	509.796	382.785	-150.710	493.370	38.599	-141.616	419.849	54.232	7.198	430.708	1.356	-146.965	236.854	1242.498	-157.751	177.611	974.866	-55.940	155.135	780.576	-10.076	211.221	628.663	-170.300	261.656	842.840	38.993	253.243	399.773	-184.625	291.031	130.094	-144.965	357.898	124.647	-57.222	284.946	14.368
167	0.69167	40.915	431.812	1397.686	-193.421	405.175	1279.023	-220.685	416.524	866.894	-149.283	572.775	1262.672	-127.203	641.820	989.531	-27.338	694.586	803.642	14.587	668.012	642.733	-104.485	577.987	834.342	-77.595	509.082	382.186	-150.781	493.117	38.991	-141.670	419.626	54.175	7.261	430.528	1.294	-144.676	236.998	1242.344	-155.376	177.947	975.023	-54.042	154.754	780.479	-7.817	210.774	628.690	-169.321	262.176	843.133	42.713	253.819	400.377	-175.042	290.423	126.247	-135.343	357.122	122.030	-44.797	284.042	15.269
168	0.69583	43.394	431.970	1397.579	-190.875	405.309	1279.224	-218.503	416.357	866.874	-146.671	572.893	1262.660	-124.354	642.074	989.708	-23.441	694.263	803.943	19.181	667.225	643.187	-102.422	577.999	834.073	-76.329	509.424	381.864	-150.658	492.809	38.837	-141.628	419.351	54.119	7.257	430.505	1.319	-142.199	237.061	1242.260	-153.605	177.454	975.067	-51.948	154.620	780.623	-5.667	210.179	628.597	-166.949	262.131	843.037	46.644	254.320	401.526	-164.241	290.261	120.838	-125.218	358.259	119.201	-32.225	284.006	13.559
169	0.70000	45.737	431.878	1397.300	-188.250	405.496	1279.272	-216.230	416.434	866.728	-143.992	573.166	1262.575	-121.460	642.449	989.618	-19.510	693.932	804.141	23.040	666.745	643.611	-100.397	578.131	833.813	-75.115	509.370	381.614	-150.465	492.761	39.132	-142.017	419.187	54.071	7.313	430.551	1.325	-139.642	237.200	1242.090	-151.173	177.770	974.865	-49.915	154.425	780.360	-3.407	209.967	628.687	-165.038	262.205	843.039	50.812	254.630	402.793	-156.127	290.824	116.842	-114.995	357.521	116.348	-19.674	283.661	13.708
170	0.70417	48.581	432.269	1396.961	-185.732	405.670	1279.389	-214.008	416.102	866.900	-141.271	573.192	1262.684	-118.711	642.261	989.546	-15.765	693.621	804.368	27.478	666.480	643.563	-98.010	578.156	833.850	-74.024	509.208	381.447	-150.587	492.399	38.757	-141.544	418.945	54.170	7.410	430.488	1.093	-137.370	237.290	1241.784	-148.917	177.701	974.782	-47.623	154.382	780.328	-1.176	209.624	628.477	-162.652	262.164	843.012	54.650	254.756	404.194	-146.405	290.756	113.038	-105.128	357.681	113.846	-6.830	283.540	12.834
171	0.70833	51.053	432.183	1396.739	-183.018	406.001	1279.289	-211.761	416.193	866.708	-138.702	573.193	1262.556	-116.060	642.311	989.608	-11.822	693.245	804.959	33.236	665.227	644.161	-95.692	578.008	833.720	-72.799	508.978	381.142	-150.330	492.291	38.570	-143.135	419.101	53.859	7.531	430.399	1.148	-134.889	237.335	1241.456	-146.706	177.779	974.473	-45.536	154.123	780.382	1.048	209.302	628.319	-160.362	262.692	843.010	59.089	255.257	405.284	-136.068	290.245	109.059	-94.841	357.528	109.692	6.310	284.179	12.963
172	0.71250	53.727	432.578	1396.498	-180.596	405.886	1279.174	-209.381	416.224	866.715	-136.090	573.356	1262.384	-113.079	642.961	989.409	-8.165	692.898	804.959	37.794	664.379	644.787	-93.791	578.125	833.414	-71.592	508.955	380.899	-150.403	492.190	38.643	-143.105	418.868	53.690	7.595	430.831	1.261	-132.485	237.574	1241.288	-144.503	177.967	974.361	-43.482	153.911	780.021	3.370	208.981	628.211	-158.104	262.373	843.130	62.457	255.404	405.889	-125.485	289.673	104.504	-84.800	357.345	108.051	18.705	283.540	12.416
173	0.71667	56.454	432.741	1396.038	-177.965	405.987	1278.989	-207.309	416.146	866.785	-133.358	573.321	1262.196	-110.339	642.633	989.154	-4.571	692.556	805.029	42.159	663.716	645.346	-91.233	577.901	832.910	-70.633	508.935	380.693	-150.353	491.916	38.731	-142.876	418.787	54.003	7.386	430.306	0.973	-130.099	237.577	1241.024	-142.386	178.059	974.191	-41.511	153.647	779.704	5.598	208.684	627.739	-156.167	261.908	843.159	65.997	256.199	405.774	-115.201	289.392	100.331	-74.304	357.377	104.447	31.851	283.498	14.081
174	0.72083	58.955	432.740	1395.807	-175.482	405.976	1278.824	-205.138	416.095	866.418	-130.881	573.419	1262.164	-107.565	642.732	989.097	-1.098	692.179	805.152	46.742	663.017	646.073	-89.021	577.899	832.773	-69.281	508.684	380.630	-150.386	491.777	38.865	-143.066	418.889	53.612	7.942	430.611	1.368	-127.627	237.703	1240.895	-140.033	178.104	973.856	-38.940	153.347	779.360	8.071	208.383	627.469	-153.828	261.908	843.363	69.565	256.611	405.644	-105.274	288.531	97.309	-64.650	356.484	102.205	45.110	284.598	12.752
175	0.72500	61.595	433.062	1395.792	-172.848	406.024	1278.645	-202.812	416.021	866.279	-128.259	573.496	1262.021	-104.821	642.802	988.575	2.606	691.780	805.541	51.559	662.013	646.252	-86.513	577.863	832.406	-68.105	508.598	380.442	-150.031	491.884	39.124	-143.071	418.902	53.416	7.551	430.375	0.922	-125.179	237.752	1240.724	-137.936	177.860	973.605	-36.777	153.189	779.172	10.259	207.870	626.886	-151.576	261.668	843.335	72.823	257.216	405.558	-94.554	288.283	92.763	-54.281	357.108	98.662	56.976	283.909	12.935
176	0.72917	63.891	433.020	1395.448	-170.336	405.700	1278.625	-200.512	415.831	865.901	-125.612	573.538	1261.816	-101.967	643.060	988.180	6.206	691.070	805.576	55.069	661.574	646.091	-84.124	577.875	832.370	-66.964	508.504	380.481	-149.912	491.711	38.873	-142.957	418.818	53.478	7.650	430.277	1.002	-122.706	237.763	1240.353	-135.601	177.742	973.389	-34.713	152.762	778.978	12.608	207.432	626.506	-148.985	261.788	843.369	75.854	257.422	405.689	-83.998	287.334	89.247	-44.529	355.905	97.247	70.179	284.749	15.002
177	0.73333	66.666	433.144	1395.394	-167.741	405.817	1278.444	-198.240	415.793	865.847	-123.092	573.527	1261.733	-99.216	643.032	987.752	9.941	690.565	805.643	58.786	660.384	646.586	-81.576	577.481	832.179	-65.702	508.574	380.210	-150.149	491.513	38.932	-142.905	418.743	53.519	7.696	430.230	1.064	-120.306	237.862	1240.161	-133.210	177.994	973.105	-32.497	152.557	778.710	15.140	207.237	626.011	-146.889	261.630	843.276	79.220	258.079	405.979	-73.069	286.679	85.479	-34.534	355.615	93.344	82.657	285.390	13.450
178	0.73750	69.405	432.974	1395.354	-165.368	405.823	1278.316	-196.020	415.767	865.515	-120.464	573.668	1261.588	-96.335	643.278	987.360	13.673	690.158	805.618	63.014	659.586	647.221	-79.283	577.218	832.065	-64.523	508.456	379.885	-149.934	491.516	38.830	-142.876	418.555	53.823	7.749	430.287	1.011	-117.746	237.763	1239.843	-130.923	178.082	972.757	-30.182	152.399	778.335	17.178	206.715	625.538	-144.289	261.614	842.966	82.180	258.646	406.617	-62.275	286.220	82.771	-24.678	354.645	92.886	95.426	285.991	15.328
179	0.74167	71.878	433.063	1394.931	-162.736	405.928	1278.060	-193.751	415.836	865.199	-117.920	573.714	1261.508	-93.877	643.266	987.124	17.077	689.558	805.863	67.525	658.468	647.636	-76.753	577.116	831.791	-63.327	508.401	379.534	-149.772	491.443	38.859	-142.857	418.676	53.262	7.764	429.583	0.593	-115.247	237.774	1239.622	-128.645	178.221	972.439	-28.010	152.601	777.985	19.750	206.604	625.129	-141.956	261.552	842.612	85.736	259.253	407.038	-50.950	284.987	79.739	-14.691	354.187	87.802	107.355	285.841	16.854
180	0.74583	74.453	433.227	1394.586	-160.238	405.795	1277.986	-191.207	415.729	864.808	-115.376	573.553	1261.348	-91.057	643.560	987.161	20.480	688.897	805.657	72.060	657.244	648.367	-74.198	576.602	832.038	-62.203	508.426	379.210	-149.568	491.408	39.154	-142.753	418.519	54.010	7.777	429.575	0.564	-112.958	237.933	1239.406	-126.290	178.526	972.171	-26.003	152.454	777.816	21.835	206.179	624.598	-139.476	261.355	842.589	88.941	259.802	407.359	-40.130	284.107	76.421	-5.007	352.954	87.486	119.672	286.111	16.964
181	0.75000	76.982	433.248	1394.201	-157.655	405.661	1277.935	-189.139	415.498	864.795	-112.850	573.705	1261.349	-88.312	643.563	986.814	23.966	688.275	805.299	76.043	656.252	649.083	-72.320	576.693	831.800	-60.990	508.544	379.304	-149.268	491.676	39.340	-142.497	418.530	53.507	7.888	430.199	0.961	-110.384	237.835	1239.230	-123.908	178.650	972.005	-23.851	152.247	777.607	23.459	205.699	624.309	-136.974	261.188	842.169	91.912	260.120	408.341	-30.010	282.592	73.601	5.042	352.507	84.139	131.909	287.291	17.552
182	0.75417	79.361	433.346	1393.804	-155.237	405.553	1277.716	-186.679	415.458	864.196	-110.267	573.637	1261.190	-85.575	643.279	986.597	27.312	687.605	805.137	80.646	654.728	648.921	-70.016	576.665	831.718	-59.870	508.241	378.714	-149.415	491.355	38.988	-142.886	418.395	53.232	7.820	430.095	0.923	-108.040	237.914	1239.186	-121.578	178.649	971.768	-21.712	152.181	777.342	25.739	205.527	624.237	-134.494	261.119	841.806	94.356	260.494	408.701	-19.490	281.936	70.765	14.891	351.407	83.122	143.739	287.254	19.171
183	0.75833	82.211	433.551	1393.289	-152.622	405.480	1277.650	-184.226	415.391	864.036	-107.742	573.713	1261.192	-82.909	643.362	986.505	30.700	687.097	805.435	84.996	653.733	648.234	-67.627	576.361	831.694	-59.043	507.899	378.323	-149.120	491.321	39.198	-142.869	418.320	53.235	7.775	430.666	1.528	-105.453	237.731	1238.863	-119.300	178.511	971.520	-19.560	151.870	777.041	27.904	205.134	624.077	-132.039	261.053	841.608	96.832	260.899	408.297	-8.977	281.161	68.171	24.954	351.255	80.930	155.037	286.992	20.827
184	0.76250	84.547	433.369	1392.932	-150.325	405.536	1277.292	-181.859	415.375	863.776	-105.427	573.636	1261.110	-80.208	643.307	986.415	34.279	686.635	805.581	88.675	652.603	648.393	-65.750	576.625	831.549	-58.153	507.597	377.859	-149.270	490.883	39.292	-142.511	418.098	53.338	7.742	430.109	0.977	-102.936	237.730	1238.558	-117.046	178.543	971.204	-17.408	151.715	776.815	30.020	204.654	624.058	-129.547	260.753	841.486	99.632	261.619	407.754	1.576	280.323	65.455	34.559	350.390	78.973	166.728	287.346	21.666
185	0.76667	86.949	433.376	1392.408	-148.098	405.636	1277.128	-179.377	414.913	863.522	-102.902	573.481	1260.972	-77.446	643.052	986.034	37.641	685.849	805.922	91.677	652.097	648.342	-63.832	576.735	831.453	-57.445	506.488	377.376	-148.756	491.395	39.309	-142.661	418.163	53.103	7.716	430.001	0.899	-100.526	237.688	1238.513	-114.591	178.715	971.004	-15.272	151.547	776.648	32.395	204.305	623.736	-127.057	260.559	841.435	102.093	262.236	407.431	11.923	279.602	63.134	41.528	349.836	76.813	177.701	287.027	21.201
186	0.77083	89.619	433.349	1392.033	-145.539	405.326	1277.047	-176.976	414.767	863.254	-100.358	573.404	1260.708	-74.863	642.961	985.473	40.818	685.152	805.921	94.934	651.260	648.181	-61.690	576.633	831.307	-56.251	506.366	377.316	-149.206	490.767	39.429	-142.554	417.917	53.296	7.820	430.103	0.894	-97.910	237.546	1238.219	-112.196	178.302	970.719	-12.951	151.706	776.383	34.538	203.965	623.711	-124.559	260.320	841.397	104.160	262.737	407.412	22.468	278.869	61.038	53.576	348.795	77.295	189.309	287.953	22.870
187	0.77500	91.946	433.592	1391.324	-143.168	405.425	1276.590	-174.449	414.631	862.876	-98.062	573.403	1260.281	-72.129	642.966	985.241	44.065	684.439	805.942	98.415	650.356	648.782	-59.152	576.419	831.220	-55.162	506.113	377.255	-148.939	490.946	39.505	-142.499	417.855	53.205	7.772	429.990	1.058	-95.543	237.444	1237.898	-109.824	178.389	970.396	-10.855	151.349	775.797	36.764	203.591	623.466	-122.255	259.963	841.385	106.466	262.866	407.352	32.638	277.583	60.503	60.461	347.860	73.090	199.965	287.325	24.246
188	0.77917	94.558	433.516	1391.038	-140.792	405.349	1276.426	-171.860	414.366	862.660	-95.655	573.165	1259.977	-69.391	642.662	984.879	47.108	683.747	805.668	102.110	649.343	649.332	-57.009	576.272	830.779	-53.899	505.943	376.986	-149.136	490.599	39.522	-142.594	417.650	53.240	7.826	429.854	1.012	-93.093	237.459	1237.689	-107.569	178.326	970.207	-8.484	151.140	775.440	38.969	203.286	623.216	-119.245	260.139	840.865	107.781	263.313	407.235	43.339	276.909	58.855	71.404	347.159	73.545	210.317	286.325	25.128
189	0.78333	96.950	433.576	1390.672	-138.402	405.253	1276.347	-169.592	414.193	862.481	-93.242	573.130	1259.551	-66.860	642.566	983.982	50.200	683.066	805.345	105.843	647.976	650.080	-54.297	576.037	830.036	-52.509	505.691	376.881	-149.057	490.453	39.608	-142.623	417.507	53.219	7.932	429.694	0.611	-90.445	237.310	1237.637	-104.925	177.942	969.904	-5.824	151.211	774.684	41.226	203.219	622.719	-116.440	259.961	840.837	110.359	263.772	407.087	52.973	275.797	58.349	82.532	346.843	72.417	220.744	285.737	27.599
190	0.78750	99.332	433.823	1390.337	-135.949	405.103	1275.996	-166.890	413.791	862.044	-90.771	573.018	1259.311	-64.214	642.237	983.840	53.417	682.265	805.042	109.911	646.466	650.249	-51.894	575.880	829.506	-51.351	505.600	376.504	-148.929	490.430	39.689	-142.406	417.128	53.548	7.944	429.867	0.904	-88.120	237.227	1237.418	-102.512	178.188	969.439	-3.397	151.161	774.295	43.614	203.119	621.909	-113.759	259.735	840.486	112.618	264.363	406.741	62.706	275.003	55.999	91.655	345.332	70.815	230.621	284.500	28.166
191	0.79167	101.912	433.712	1390.268	-133.586	404.841	1275.568	-164.391	413.588	861.565	-88.341	573.020	1258.854	-61.659	642.076	983.405	56.518	681.665	804.731	113.252	645.344	650.027	-49.586	575.642	829.086	-49.965	505.559	376.235	-148.893	490.266	39.560	-142.497	417.135	53.254	7.983	429.853	0.901	-85.719	237.016	1237.417	-100.051	178.209	969.033	-1.219	151.085	774.165	45.757	202.954	621.457	-111.037	259.507	840.072	114.141	264.605	406.560	71.277	274.138	54.678	99.610	344.932	71.654	240.856	284.551	30.180
192	0.79583	104.339	433.497	1390.001	-131.245	404.735	1275.317	-161.946	413.313	861.304	-86.210	572.881	1258.454	-59.069	641.686	983.128	59.726	680.732	804.619	117.042	644.274	650.053	-47.247	575.505	828.666	-48.783	505.505	375.707	-148.852	490.179	39.666	-142.154	416.896	53.760	8.026	429.770	0.957	-83.290	236.831	1237.179	-97.585	178.522	968.649	0.981	151.007	773.976	48.217	203.034	620.765	-108.138	259.187	839.400	116.253	265.057	406.361	80.765	273.741	52.180	108.280	344.085	69.332	250.772	284.029	31.704
193	0.80000	106.699	433.312	1389.730	-128.915	404.626	1274.748	-159.072	413.048	860.925	-83.711	572.697	1258.053	-56.592	641.282	982.856	62.627	679.978	804.262	120.196	642.883	649.665	-47.952	577.576	828.537	-47.445	505.411	375.550	-148.725	490.101	39.708	-142.128	416.782	53.701	8.060	429.806	0.942	-80.817	236.523	1236.835	-95.291	178.310	968.578	3.152	150.871	773.909	50.696	203.034	620.320	-105.276	259.058	838.802	117.919	265.237	405.980	88.906	272.921	51.337	116.911	343.231	68.696	260.058	283.070	32.637
194	0.80417	109.158	433.001	1389.289	-126.566	404.479	1274.301	-156.576	412.575	860.750	-81.507	572.469	1257.638	-53.964	640.716	982.713	65.703	679.247	804.121	123.499	641.805	649.372	-46.048	577.805	828.433	-45.914	505.235	375.258	-148.627	489.992	39.845	-142.102	416.411	54.099	8.145	429.486	0.593	-78.294	236.471	1236.570	-92.713	178.112	968.404	5.736	150.323	773.767	52.373	203.268	619.859	-102.178	259.096	838.227	120.271	265.734	405.195	98.891	272.318	51.760	126.072	342.811	70.250	269.520	282.489	34.129
195	0.80833	111.657	432.943	1388.463	-124.052	404.137	1274.426	-154.077	412.034	860.589	-79.258	572.226	1257.270	-51.691	640.238	982.342	68.648	678.267	804.077	126.672	640.697	649.341	-43.437	577.369	827.781	-44.649	505.434	374.997	-148.625	489.952	40.111	-142.007	416.196	54.205	8.188	429.779	0.913	-75.681	236.313	1236.147	-90.388	178.072	968.277	8.023	150.281	773.281	54.724	202.923	619.824	-99.627	258.443	837.961	122.104	266.170	404.603	107.523	271.486	52.061	137.201	343.382	69.231	278.457	281.648	35.466
196	0.81250	114.145	432.812	1387.880	-121.699	403.936	1274.012	-151.330	411.364	860.554	-77.072	571.930	1256.873	-48.839	639.950	981.830	71.605	677.653	803.873	129.857	639.466	648.996	-41.005	577.151	827.651	-43.266	505.616	374.874	-148.642	489.755	40.083	-141.675	415.943	54.525	8.184	429.772	0.922	-73.352	236.204	1235.830	-87.825	177.938	967.917	10.248	150.144	772.961	57.199	203.219	619.581	-97.004	257.917	837.799	123.921	266.360	404.016	115.535	270.441	51.732	144.561	341.752	68.518	287.314	281.425	37.122
197	0.81667	116.579	432.744	1387.450	-119.296	403.648	1273.491	-148.870	410.993	860.183	-74.907	571.771	1256.538	-46.404	639.427	981.437	74.514	676.818	803.640	132.734	638.389	648.629	-39.203	577.213	827.246	-41.839	505.575	374.766	-148.379	489.904	40.300	-141.614	415.969	54.236	8.281	429.820	0.616	-70.831	235.932	1235.314	-85.331	177.855	967.819	12.692	150.086	772.337	59.799	203.150	619.554	-94.405	257.579	837.637	125.888	266.591	403.448	123.674	270.066	50.055	152.613	341.674	68.690	295.916	281.078	38.847
198	0.82083	118.972	432.682	1387.044	-117.196	403.450	1273.234	-146.297	410.465	860.138	-72.656	571.436	1256.278	-43.627	639.112	980.972	77.423	675.871	803.084	135.539	637.330	648.255	-36.549	576.684	826.830	-40.399	505.432	374.433	-148.245	489.873	40.379	-141.551	415.638	54.700	8.372	429.722	0.712	-68.181	235.484	1234.950	-82.917	177.239	967.626	15.242	150.242	771.894	62.155	202.974	619.546	-91.492	257.287	837.336	127.644	266.906	402.966	131.512	269.022	50.162	159.541	340.810	68.681	304.447	280.854	40.371
199	0.82500	121.333	432.378	1386.468	-114.387	402.896	1272.765	-143.465	409.878	859.789	-70.475	571.214	1255.985	-41.045	638.635	980.572	80.177	675.083	802.452	138.337	636.456	647.841	-34.320	576.498	826.523	-39.199	505.569	374.345	-148.272	489.666	40.529	-141.336	415.589	54.640	8.208	429.405	0.745	-65.732	235.315	1234.530	-80.480	177.063	967.276	17.794	150.175	771.210	64.766	202.922	619.589	-87.901	257.488	836.200	129.371	266.910	402.334	139.753	268.423	51.296	166.581	339.805	69.175	312.502	280.102	41.593
200	0.82917	123.786	432.542	1386.034	-112.098	402.504	1272.540	-140.992	409.141	859.656	-68.410	570.944	1255.508	-38.444	638.123	980.030	82.945	674.478	802.019	141.144	635.297	647.786	-31.781	576.117	826.486	-38.125	505.173	373.788	-148.388	489.177	40.266	-141.016	415.446	54.971	8.315	429.568	0.779	-63.126	235.177	1234.143	-77.864	177.049	966.904	20.129	150.020	770.828	67.298	203.260	619.142	-85.030	257.309	835.625	131.039	267.131	402.146	148.608	268.614	51.305	173.809	338.863	69.167	320.656	279.525	43.528
