NO_OF_FRAMES	960
NO_OF_CAMERAS	7
NO_OF_MARKERS	21
FREQUENCY	240
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2022-10-29, 11:09:59	2439.62344823
DATA_INCLUDED	3D
MARKER_NAMES	head	C7	L5	AcrL	EllL	HaL	FingerL	TrochL	KnL	MalLatL	MalMedL	ToeL	AcrR	EllR	HaR	FingerR	TrochR	KnR	MalLatR	MalMedR	ToeR
Frame	Time	head X	head Y	head Z	C7 X	C7 Y	C7 Z	L5 X	L5 Y	L5 Z	AcrL X	AcrL Y	AcrL Z	EllL X	EllL Y	EllL Z	HaL X	HaL Y	HaL Z	FingerL X	FingerL Y	FingerL Z	TrochL X	TrochL Y	TrochL Z	KnL X	KnL Y	KnL Z	MalLatL X	MalLatL Y	MalLatL Z	MalMedL X	MalMedL Y	MalMedL Z	ToeL X	ToeL Y	ToeL Z	AcrR X	AcrR Y	AcrR Z	EllR X	EllR Y	EllR Z	HaR X	HaR Y	HaR Z	FingerR X	FingerR Y	FingerR Z	TrochR X	TrochR Y	TrochR Z	KnR X	KnR Y	KnR Z	MalLatR X	MalLatR Y	MalLatR Z	MalMedR X	MalMedR Y	MalMedR Z	ToeR X	ToeR Y	ToeR Z	
141	0.58333	66.020	441.923	1415.185	-156.314	417.046	1279.024	-187.186	422.243	867.783	-103.858	583.829	1257.668	-74.570	649.971	983.954	32.330	696.152	800.538	76.846	669.628	639.280	-67.634	580.328	832.251	-56.596	508.341	377.872	-155.904	491.757	40.683	-147.186	419.106	54.840	1.933	432.277	1.579	-111.027	246.647	1242.930	-115.242	186.774	975.210	-7.624	166.369	783.491	39.505	219.594	632.175	-141.089	265.088	845.051	82.373	252.840	406.181	-87.305	288.221	97.080	-47.329	355.603	100.396	62.826	283.016	11.774
142	0.58750	69.054	441.858	1414.882	-153.607	416.915	1279.005	-184.928	422.217	867.479	-101.416	583.575	1257.535	-71.864	649.821	983.734	35.632	695.426	800.423	81.083	668.663	638.560	-65.714	580.112	832.202	-55.543	508.277	377.977	-155.854	491.664	40.800	-147.101	418.973	54.849	1.971	432.277	1.539	-108.471	246.537	1242.967	-112.703	186.787	974.934	-5.549	165.874	783.693	41.690	218.942	632.069	-138.012	265.695	844.516	85.795	252.919	406.934	-75.595	286.336	93.334	-37.674	353.659	98.589	75.874	282.675	12.198
143	0.59167	71.758	442.144	1414.693	-151.076	416.750	1279.078	-182.877	421.568	867.410	-98.753	583.637	1257.554	-69.271	649.561	983.612	39.042	694.607	800.577	85.025	667.483	638.297	-63.867	580.131	831.961	-54.975	508.044	377.599	-155.757	491.466	41.157	-147.170	418.404	55.506	2.211	432.179	1.059	-105.808	246.371	1242.873	-110.545	186.683	974.946	-3.617	165.587	783.498	43.958	218.371	632.117	-135.541	265.690	844.416	89.368	253.063	407.649	-65.452	284.951	89.556	-27.940	351.683	95.409	87.978	281.371	11.468
144	0.59583	74.409	442.181	1414.722	-148.428	416.419	1279.433	-180.583	421.596	867.707	-96.021	583.466	1257.330	-66.559	649.252	983.393	42.376	694.061	800.602	88.627	666.432	638.474	-61.759	580.021	832.076	-54.016	508.018	377.681	-155.704	491.420	41.394	-146.542	418.389	55.561	2.131	432.481	1.599	-103.089	246.415	1242.594	-108.128	186.842	974.789	-1.593	164.974	783.637	46.276	217.871	632.085	-133.284	264.957	844.453	92.511	253.525	408.940	-55.060	283.264	86.005	-17.434	351.286	94.584	99.696	279.735	12.755
145	0.60000	77.252	441.995	1414.225	-145.778	416.430	1279.309	-178.361	421.272	867.761	-93.457	583.311	1257.247	-64.040	649.030	983.343	45.696	693.226	800.605	91.984	665.456	638.023	-59.776	579.620	832.045	-53.165	508.090	377.801	-155.723	491.193	41.422	-146.583	418.107	55.779	2.248	432.499	1.491	-100.652	246.232	1242.706	-105.914	186.366	974.776	0.571	164.832	783.510	48.175	217.458	631.990	-130.963	264.690	844.018	95.010	253.669	409.228	-45.588	281.525	83.069	-7.412	349.590	91.275	112.524	279.135	14.618
146	0.60417	79.965	442.094	1413.756	-143.063	416.462	1279.261	-176.273	420.850	867.929	-90.837	583.222	1257.164	-61.406	648.738	983.310	48.910	692.578	800.590	95.626	664.675	638.601	-57.847	579.567	831.925	-52.339	508.001	377.420	-155.607	490.967	41.507	-146.566	417.954	55.834	2.358	432.436	1.421	-97.935	246.034	1242.593	-103.424	186.328	975.026	2.743	164.491	783.381	50.605	216.977	631.946	-128.579	264.388	843.893	97.414	253.724	409.476	-36.140	280.125	79.390	2.432	348.343	88.331	124.063	277.169	14.456
147	0.60833	82.630	442.110	1413.634	-140.555	416.183	1279.364	-173.800	420.115	868.367	-88.352	583.142	1257.004	-58.790	648.495	983.076	51.794	692.003	800.596	99.203	663.613	639.444	-55.586	579.347	831.434	-51.600	507.708	377.302	-155.646	490.789	41.654	-145.928	418.189	55.539	2.351	432.566	1.486	-95.078	246.085	1242.660	-101.145	185.939	974.985	4.723	164.215	783.347	52.622	216.536	631.666	-126.159	264.685	843.794	99.764	254.088	409.289	-25.754	278.010	75.888	11.933	346.412	87.507	135.913	277.051	15.790
148	0.61250	85.570	442.207	1413.049	-137.944	415.948	1279.437	-171.544	420.025	868.353	-85.797	583.289	1256.968	-56.168	648.008	982.687	54.935	691.168	800.440	102.875	662.470	639.928	-53.491	579.087	831.155	-50.698	507.765	377.028	-155.498	490.537	41.592	-145.908	417.370	56.389	1.890	432.826	1.691	-92.647	246.014	1242.689	-99.049	185.826	974.902	7.098	163.950	783.254	54.762	216.048	631.590	-123.824	264.423	843.685	101.914	253.986	409.178	-15.516	276.428	72.677	21.497	344.539	84.070	147.860	276.468	16.478
149	0.61667	88.155	442.144	1412.380	-135.402	415.730	1279.230	-169.162	419.406	868.595	-83.275	583.031	1256.741	-53.797	647.843	982.115	58.033	690.260	800.486	106.573	661.299	640.424	-51.366	578.837	830.934	-49.906	507.492	377.155	-155.438	490.271	41.828	-145.761	417.226	56.359	2.112	432.759	1.492	-89.973	245.899	1242.654	-96.509	185.758	974.840	9.086	163.518	783.050	56.878	215.576	631.407	-121.508	264.113	843.628	103.988	254.293	408.828	-4.985	274.560	69.910	31.163	343.167	82.810	158.795	275.281	16.243
150	0.62083	90.933	442.151	1412.155	-132.740	415.388	1279.355	-166.997	419.079	868.813	-80.855	583.001	1256.584	-51.234	647.382	982.035	61.062	689.349	800.565	109.934	660.023	641.296	-49.354	578.680	830.591	-48.898	507.498	377.054	-155.423	489.881	41.985	-145.695	416.894	56.816	2.197	432.729	1.452	-87.173	245.635	1242.665	-94.016	185.552	974.867	11.507	163.142	782.602	58.679	215.187	631.175	-119.239	263.666	843.268	106.462	254.951	408.572	5.128	272.684	68.250	39.558	341.875	80.270	171.050	275.132	19.238
151	0.62500	93.478	442.164	1411.630	-130.284	415.272	1279.415	-164.663	418.641	868.558	-78.524	582.788	1256.502	-48.716	647.240	980.857	64.224	688.482	800.621	112.944	659.090	641.694	-48.905	579.674	830.387	-47.857	507.450	377.038	-155.303	489.509	42.255	-145.379	416.565	57.029	2.351	432.834	1.499	-84.736	245.500	1242.581	-91.431	185.284	974.836	13.741	163.036	782.248	60.857	214.916	631.047	-116.639	263.385	843.549	108.405	255.096	408.667	15.955	270.923	66.037	50.212	340.595	78.532	181.367	273.626	19.615
152	0.62917	96.487	442.335	1411.380	-127.789	414.866	1279.344	-162.300	418.278	868.269	-76.117	582.645	1256.405	-46.175	646.668	980.332	67.393	687.633	800.646	117.203	657.383	641.024	-47.154	579.725	830.179	-47.050	507.491	377.059	-155.432	489.501	42.574	-145.034	416.147	57.204	2.385	432.892	1.592	-81.992	245.349	1242.479	-88.634	185.317	974.724	15.959	162.954	781.858	62.803	214.499	630.742	-114.347	263.099	843.738	110.046	255.443	408.833	26.298	269.149	64.390	59.564	338.664	77.214	192.189	272.882	20.078
153	0.63333	98.774	442.231	1411.066	-125.168	414.671	1279.028	-159.987	417.961	868.226	-73.738	582.403	1256.321	-43.809	646.186	980.072	70.089	686.741	800.264	120.611	656.070	640.622	-45.384	579.655	829.943	-46.238	507.256	377.175	-155.587	489.081	42.511	-144.680	416.030	57.202	2.474	432.987	1.509	-79.301	245.135	1242.466	-86.156	185.211	974.547	18.243	162.383	781.759	64.883	214.249	630.429	-112.046	262.641	843.659	111.931	255.807	408.742	36.432	267.496	62.582	66.096	337.522	74.077	203.205	272.269	21.063
154	0.63750	101.457	442.409	1410.995	-122.725	414.425	1278.865	-157.526	417.416	867.867	-71.354	582.169	1256.059	-41.621	645.868	979.973	72.955	685.686	799.830	124.039	654.750	640.652	-43.218	579.224	830.025	-45.302	507.348	377.293	-155.586	488.836	42.620	-144.885	415.280	57.843	2.598	433.068	1.532	-76.708	244.763	1242.472	-83.416	184.937	974.589	20.337	162.172	781.390	66.852	213.854	630.479	-109.613	262.033	843.547	113.675	256.059	408.510	45.590	265.746	60.053	77.914	336.112	75.215	213.244	272.198	22.068
155	0.64167	104.269	442.431	1410.866	-120.197	414.165	1278.805	-155.418	417.058	867.561	-69.067	582.008	1255.899	-39.342	645.506	979.661	75.717	684.911	799.439	127.234	653.247	640.495	-40.691	578.863	829.832	-43.864	507.524	377.243	-155.595	488.472	42.745	-144.495	414.888	58.146	2.682	433.082	1.433	-73.907	244.601	1242.440	-80.849	184.478	974.568	22.811	161.931	781.286	68.960	213.602	630.171	-107.083	261.754	843.651	115.158	256.339	408.280	54.900	264.192	58.507	84.257	334.330	73.311	223.876	272.334	23.472
156	0.64583	106.947	442.410	1410.665	-117.858	413.966	1278.626	-152.839	416.579	867.303	-66.743	581.838	1255.608	-36.949	644.775	979.083	78.366	684.097	799.161	130.195	651.884	639.995	-38.164	578.402	830.411	-43.010	507.425	377.204	-155.761	488.033	42.997	-144.060	414.993	58.019	2.629	433.054	1.536	-71.127	244.330	1242.448	-78.385	184.044	974.700	25.161	161.377	781.104	70.985	213.259	629.965	-104.600	261.271	843.554	116.825	256.662	407.716	64.316	262.938	56.409	94.336	333.101	72.344	234.087	272.001	24.500
157	0.65000	109.575	442.373	1410.154	-115.142	413.705	1278.298	-150.369	416.276	866.919	-64.482	581.571	1255.385	-35.146	644.383	978.346	81.234	683.184	798.951	133.582	650.792	640.307	-35.885	578.149	830.651	-42.018	507.232	377.399	-155.863	487.703	43.547	-143.958	414.580	58.415	2.788	433.234	1.588	-68.211	244.115	1242.439	-76.149	183.658	974.529	27.326	160.920	780.920	73.132	212.909	629.174	-102.082	261.083	843.123	118.837	257.400	407.280	73.047	261.536	55.537	102.255	331.501	71.590	243.314	271.306	25.071
158	0.65417	112.155	442.033	1409.671	-112.890	413.507	1278.166	-148.077	416.054	866.713	-62.124	581.246	1254.950	-32.155	643.081	977.671	83.829	682.468	798.916	136.726	649.230	640.440	-33.522	577.753	830.852	-40.930	506.948	376.969	-156.004	487.371	43.719	-143.140	414.749	58.675	2.833	433.299	1.567	-65.432	243.824	1242.598	-73.572	183.203	974.535	29.532	160.613	780.966	75.196	212.509	628.596	-99.136	260.839	842.537	120.260	257.701	407.108	82.515	260.169	54.062	109.103	330.863	68.777	252.398	270.745	25.952
159	0.65833	114.801	442.118	1409.071	-110.351	413.337	1277.709	-145.375	415.354	866.473	-59.850	580.988	1254.721	-29.722	642.582	977.936	86.436	681.333	798.883	139.938	647.802	640.464	-31.204	577.562	831.149	-39.861	506.898	376.979	-155.916	487.123	44.015	-143.272	414.110	59.056	2.954	433.411	1.479	-62.746	243.577	1242.396	-70.861	182.972	974.352	32.116	160.129	780.739	77.171	212.308	628.015	-96.289	260.803	841.782	122.216	257.753	407.437	91.347	258.863	54.004	117.651	329.438	69.593	261.473	270.189	28.366
160	0.66250	117.506	442.006	1408.576	-107.748	412.889	1277.626	-142.970	415.033	866.049	-57.699	580.630	1254.422	-27.845	641.741	977.157	89.015	680.302	798.675	143.053	646.416	640.622	-28.786	577.022	831.041	-39.011	506.907	377.203	-155.658	486.867	44.174	-143.151	413.892	59.126	3.004	433.378	1.545	-60.241	243.272	1242.378	-68.343	182.461	974.424	34.344	159.877	780.703	79.110	211.762	627.801	-93.551	260.536	841.278	124.127	258.333	406.637	99.424	257.059	54.300	125.981	328.091	71.115	270.482	270.344	29.717
161	0.66667	120.205	441.954	1407.845	-105.240	412.583	1277.401	-140.517	414.639	865.667	-55.433	580.321	1254.076	-25.534	641.063	976.543	91.457	679.311	798.629	146.400	644.774	640.403	-26.520	576.476	831.106	-37.928	506.832	377.140	-155.693	486.701	44.628	-143.067	413.777	59.302	3.005	433.419	1.607	-57.517	242.934	1242.266	-65.839	181.983	974.396	36.707	159.307	780.604	81.211	211.208	627.430	-91.179	260.038	841.163	125.889	258.689	406.554	107.957	255.821	53.060	133.992	326.953	69.329	278.523	269.526	31.257
162	0.67083	122.847	441.852	1407.239	-102.974	412.072	1277.120	-137.881	413.988	865.350	-53.242	579.964	1253.778	-23.455	640.427	975.997	94.184	678.063	798.208	149.263	643.553	640.349	-24.382	576.015	830.907	-36.782	506.803	377.445	-155.712	486.488	44.943	-142.965	413.705	59.310	3.021	433.496	1.525	-54.913	242.639	1242.170	-63.272	181.323	974.378	39.470	159.035	780.405	83.398	210.813	627.202	-88.494	259.382	840.860	127.664	258.970	406.281	115.105	254.889	52.187	139.597	326.448	67.867	286.871	269.603	33.179
163	0.67500	125.440	441.888	1406.792	-100.510	411.983	1276.992	-135.361	413.544	864.942	-51.001	579.658	1253.474	-21.445	639.847	975.985	96.749	677.008	797.618	152.581	642.056	640.497	-21.903	575.757	830.770	-35.881	506.776	377.511	-155.415	486.434	45.396	-142.677	413.663	59.299	3.016	433.485	1.603	-52.312	241.959	1242.256	-60.695	180.821	974.238	42.017	158.917	780.224	85.461	210.272	627.289	-85.874	259.158	840.173	129.336	259.188	405.691	122.282	253.923	51.309	148.189	325.530	69.377	294.711	269.309	34.299
164	0.67917	127.880	441.702	1405.973	-98.023	411.420	1276.684	-132.917	412.827	865.058	-48.914	579.260	1253.141	-19.132	639.184	975.090	99.363	675.923	797.402	155.662	640.710	640.513	-19.555	575.225	830.652	-34.698	506.829	377.530	-155.412	486.298	45.897	-142.535	413.534	59.498	3.014	433.353	1.501	-49.812	241.906	1242.089	-58.164	180.403	974.055	44.435	158.456	779.942	87.861	209.935	627.475	-83.511	258.300	839.911	131.134	259.434	405.087	129.493	252.648	50.428	154.856	324.946	69.888	301.924	269.318	35.246
165	0.68333	130.702	442.010	1405.385	-95.616	411.016	1276.429	-130.096	412.391	864.511	-46.788	578.830	1252.713	-16.970	638.242	974.893	101.801	674.838	796.724	158.320	639.535	640.330	-17.188	574.870	830.393	-33.544	506.939	377.673	-155.276	485.843	46.379	-142.181	413.627	59.560	3.258	433.700	1.554	-47.140	241.288	1241.910	-55.452	179.948	974.074	47.162	158.223	779.598	89.877	209.243	627.197	-80.854	257.656	839.567	132.596	259.666	404.601	136.461	251.830	50.902	163.900	327.303	70.140	309.745	270.476	37.902
166	0.68750	133.061	441.888	1405.116	-93.327	410.746	1276.114	-127.492	411.587	864.521	-44.662	578.413	1252.393	-15.134	637.430	974.605	104.241	673.877	796.030	161.052	638.227	640.353	-14.910	574.363	830.210	-32.326	506.596	377.856	-155.024	486.094	46.970	-142.171	413.387	59.732	3.267	433.648	1.361	-44.435	240.864	1241.735	-52.776	179.394	974.026	49.617	157.861	779.363	92.247	209.014	627.463	-78.254	257.310	838.761	133.843	259.578	404.391	143.091	250.795	52.179	169.239	326.488	70.237	316.447	271.021	39.468
167	0.69167	135.547	441.874	1404.856	-90.782	410.069	1275.927	-125.096	411.312	864.012	-42.443	578.133	1251.961	-12.904	636.884	973.837	106.464	672.913	795.831	163.693	636.931	640.295	-12.613	574.099	830.240	-31.020	506.845	377.559	-154.972	486.097	47.174	-142.141	413.343	60.013	3.243	433.707	1.514	-42.008	240.450	1241.544	-50.281	178.748	973.933	52.179	157.477	779.336	94.418	208.413	626.964	-75.348	256.673	837.838	135.168	259.508	404.378	150.105	250.118	51.474	171.653	322.982	68.609	323.318	272.095	40.995
168	0.69583	138.402	441.737	1404.613	-88.352	409.743	1275.743	-122.319	410.176	864.206	-40.354	577.576	1251.663	-10.689	635.969	973.329	108.704	671.781	795.517	166.317	635.294	639.919	-10.164	573.645	830.038	-29.715	506.932	377.155	-154.759	486.059	47.455	-141.965	413.335	60.104	3.351	433.666	1.389	-39.407	240.111	1241.510	-47.561	177.986	974.039	54.988	157.235	779.523	96.795	207.908	626.932	-72.855	255.758	837.519	136.385	259.176	404.032	155.994	249.316	51.206	181.056	325.780	71.307	329.940	272.721	42.901
169	0.70000	140.772	441.535	1404.139	-86.220	409.293	1275.444	-119.694	409.849	863.694	-38.398	577.110	1251.185	-8.731	635.050	973.466	110.941	670.778	795.062	168.725	633.857	639.355	-7.704	573.062	829.855	-28.319	507.008	377.333	-154.520	486.106	47.966	-141.845	413.246	60.372	3.247	433.782	1.518	-36.818	239.418	1241.191	-44.828	177.363	973.938	57.410	156.667	779.361	99.007	207.340	626.625	-70.113	255.615	836.753	137.499	259.473	404.105	161.512	248.680	50.820	185.802	324.879	72.064	335.550	273.263	44.308
170	0.70417	143.361	441.618	1403.612	-83.565	408.636	1275.285	-117.246	409.245	863.481	-36.231	576.615	1250.597	-6.775	634.281	972.994	112.889	669.834	794.575	171.109	632.636	638.808	-5.337	572.581	829.791	-27.259	506.884	377.061	-154.394	486.157	48.479	-141.773	413.533	60.658	3.279	433.729	1.528	-34.197	238.966	1241.080	-42.023	176.876	973.591	60.058	156.047	779.168	101.715	207.034	626.272	-67.386	254.951	836.345	138.436	258.947	404.063	166.985	248.171	50.116	189.360	322.990	71.037	341.539	274.097	46.156
171	0.70833	145.838	441.630	1403.104	-81.146	408.112	1274.912	-114.459	408.468	863.132	-34.075	576.170	1250.090	-4.573	633.372	971.966	115.298	668.705	794.252	173.644	631.128	638.631	-2.572	572.043	830.259	-26.169	506.797	377.081	-154.230	486.240	48.883	-141.322	413.566	61.079	3.334	433.870	1.485	-31.808	238.394	1240.777	-39.241	176.114	973.640	62.615	155.488	779.263	104.318	206.770	625.807	-64.837	254.266	836.310	139.457	258.735	404.111	172.643	247.931	49.537	193.972	322.126	70.558	346.938	274.451	46.551
172	0.71250	148.385	441.598	1402.691	-78.820	407.606	1274.720	-111.838	407.946	862.857	-32.020	575.487	1249.588	-2.626	632.423	971.608	117.532	667.626	793.490	176.051	629.746	638.078	-0.162	571.618	830.284	-24.663	506.786	377.174	-153.950	486.396	49.302	-140.883	413.650	61.909	3.314	433.780	1.412	-29.197	237.795	1240.644	-36.617	175.542	973.474	65.173	155.132	779.109	106.715	206.195	625.138	-62.506	253.445	836.029	140.918	259.130	403.308	177.539	247.729	49.993	198.195	321.803	69.850	351.843	274.885	47.081
173	0.71667	150.786	441.361	1402.242	-76.581	406.741	1274.392	-109.404	407.339	862.693	-29.804	575.034	1249.137	-0.578	631.538	971.310	119.664	666.533	792.706	178.576	628.188	637.143	2.481	571.089	830.237	-23.460	506.168	376.558	-153.846	486.365	49.586	-140.401	414.033	62.365	3.229	433.831	1.500	-26.606	237.263	1240.403	-33.982	174.489	973.327	67.865	154.310	778.992	109.307	205.726	625.033	-58.884	253.904	835.545	142.245	259.041	402.766	182.409	247.478	50.977	202.431	321.575	70.164	356.787	275.443	47.796
174	0.72083	153.106	441.135	1401.521	-74.175	406.248	1274.261	-106.636	406.856	862.299	-27.771	574.564	1248.910	1.507	630.465	970.960	121.840	665.294	792.030	181.068	627.028	636.759	4.849	570.806	830.136	-22.207	506.163	376.419	-153.566	486.553	50.268	-140.178	414.277	62.783	3.264	433.816	1.486	-24.171	236.689	1240.186	-31.352	173.845	973.227	70.665	153.934	778.833	112.004	205.280	624.486	-56.328	253.239	835.271	143.833	259.056	401.925	186.740	247.096	51.474	206.567	322.450	70.671	361.162	275.593	48.542
175	0.72500	155.901	441.139	1400.996	-71.489	405.350	1273.856	-103.916	406.106	861.968	-25.578	574.020	1248.457	3.438	629.623	970.443	123.765	664.263	791.535	183.196	625.840	636.657	7.321	570.370	830.000	-20.459	505.541	376.342	-153.259	486.729	50.885	-139.507	414.433	63.420	3.262	433.788	1.442	-21.455	236.095	1240.085	-28.772	173.584	973.009	73.156	153.290	778.775	114.519	204.890	624.296	-53.745	252.393	835.024	145.449	258.996	401.637	191.146	246.831	51.120	209.879	320.475	67.906	365.197	275.975	48.905
176	0.72917	158.428	440.682	1400.686	-69.184	405.075	1273.866	-101.380	405.709	861.661	-23.384	573.500	1248.055	5.324	628.593	970.287	125.839	663.136	791.057	185.281	624.654	636.150	9.742	569.970	829.929	-19.298	505.711	376.588	-153.014	486.926	51.264	-139.402	414.295	64.054	3.274	433.830	1.445	-19.088	235.567	1239.931	-25.952	172.789	972.864	76.012	152.788	778.247	117.112	204.318	624.097	-51.020	251.986	834.185	146.878	258.750	401.257	195.840	246.916	50.565	213.491	320.302	68.123	369.204	275.892	49.508
177	0.73333	160.854	440.801	1400.206	-66.608	404.108	1273.667	-98.636	405.204	861.377	-21.202	572.910	1247.729	7.483	627.393	969.582	127.851	662.013	790.704	187.349	623.511	636.004	12.296	569.288	829.518	-17.577	505.200	376.129	-152.898	487.067	51.883	-139.089	414.268	64.785	3.279	433.896	1.469	-16.466	234.858	1239.652	-23.187	172.160	972.844	79.082	152.413	777.997	119.990	203.931	623.896	-48.673	250.868	834.002	148.683	258.665	400.744	199.369	247.066	50.493	216.807	320.535	71.009	372.896	275.808	49.871
178	0.73750	163.265	440.640	1400.020	-64.646	403.718	1273.855	-95.718	404.466	861.044	-19.103	572.286	1247.287	9.530	626.271	969.512	129.754	660.946	790.604	189.370	622.391	635.591	14.719	568.891	829.454	-15.561	505.590	375.860	-152.341	487.389	52.805	-138.828	414.209	65.493	3.314	433.928	1.496	-13.921	234.239	1239.246	-20.605	171.290	972.544	81.928	152.164	777.978	122.526	203.376	623.670	-46.078	250.397	833.408	150.370	258.277	400.230	202.266	246.899	50.145	219.667	320.012	70.853	376.551	276.087	50.445
179	0.74167	165.723	440.414	1400.024	-61.805	402.936	1273.501	-93.212	404.059	860.686	-16.847	571.514	1247.137	11.191	625.328	968.751	131.458	660.033	790.267	191.389	621.073	635.494	17.413	568.432	829.339	-13.264	506.008	376.707	-152.134	487.501	53.268	-138.485	414.404	66.382	2.990	433.976	1.316	-11.490	233.714	1239.138	-17.766	170.699	972.368	84.481	151.432	777.979	124.804	202.797	623.628	-42.454	250.945	832.799	151.926	257.839	399.219	204.901	246.751	50.160	222.703	319.797	70.964	379.794	276.280	50.865
180	0.74583	168.118	440.207	1399.900	-59.170	402.237	1273.347	-90.577	403.588	860.531	-14.812	570.949	1246.972	13.414	624.119	968.633	133.233	658.965	789.678	193.320	619.926	634.899	20.112	568.014	829.151	-12.173	505.620	375.912	-151.691	487.671	53.704	-138.126	414.306	66.780	3.359	433.976	1.403	-8.969	232.899	1239.020	-15.083	170.047	972.296	87.067	150.843	777.845	127.392	202.034	623.515	-39.802	250.356	832.751	154.296	258.045	399.226	207.415	246.760	49.921	225.324	319.384	71.004	382.935	276.447	50.969
181	0.75000	170.791	439.817	1399.772	-56.539	401.455	1273.286	-87.652	402.900	860.125	-12.565	570.269	1246.729	15.347	623.157	967.993	135.045	657.643	789.268	195.296	618.711	633.919	22.514	567.557	828.958	-10.037	505.956	376.674	-151.722	487.590	54.035	-137.609	414.663	66.884	3.439	434.159	1.473	-6.286	232.291	1238.826	-12.076	169.009	972.327	90.091	150.122	777.786	130.170	201.299	623.104	-37.210	249.747	832.537	155.688	257.668	399.224	210.231	246.998	49.422	227.229	319.667	67.060	385.900	276.481	51.315
182	0.75417	173.615	439.707	1399.546	-54.402	400.862	1273.097	-84.990	402.360	860.081	-10.283	569.576	1246.609	17.303	622.087	967.682	136.659	656.756	788.754	197.065	617.598	633.246	25.295	566.886	828.815	-8.223	505.932	376.801	-151.676	487.596	54.253	-137.294	414.701	67.274	3.465	434.182	1.542	-3.894	231.528	1238.714	-9.237	168.256	972.191	92.831	149.557	777.757	132.893	200.647	622.977	-34.407	249.032	832.350	157.253	257.687	399.341	213.254	247.702	48.220	229.443	319.811	66.498	388.421	276.702	50.943
183	0.75833	175.801	439.246	1399.307	-51.671	399.945	1273.024	-82.264	401.816	859.848	-8.077	568.944	1246.441	19.495	620.739	967.333	138.435	655.276	788.007	198.778	616.308	632.393	28.091	566.467	828.945	-6.175	506.024	377.262	-151.474	487.556	54.489	-136.726	414.732	67.873	3.508	434.423	1.518	-1.292	230.851	1238.798	-6.633	167.623	971.922	95.541	149.012	777.612	135.480	199.897	622.829	-32.016	248.549	832.296	159.176	256.979	398.831	215.603	247.754	48.224	232.435	320.049	66.856	390.785	276.677	50.489
184	0.76250	178.411	439.075	1399.179	-49.031	399.151	1272.985	-79.392	400.732	860.143	-5.837	568.220	1246.342	21.346	619.794	966.745	140.043	654.217	787.346	200.313	615.177	631.713	31.216	565.598	829.321	-4.119	505.960	377.392	-151.293	487.597	54.740	-136.511	414.600	68.451	3.428	434.138	1.565	1.604	230.076	1239.026	-3.743	166.864	971.849	98.675	148.267	777.488	138.159	199.129	622.629	-29.260	248.003	832.322	161.041	256.612	398.283	217.540	248.068	47.772	236.181	319.997	66.697	393.004	276.676	49.882
185	0.76667	180.728	438.512	1398.837	-46.928	398.510	1272.982	-76.722	400.248	860.036	-3.546	567.496	1246.056	23.463	618.548	966.728	141.707	653.139	786.682	202.022	614.191	631.484	33.700	565.185	829.310	-2.432	505.498	376.852	-150.914	487.674	55.459	-136.265	414.680	68.632	3.454	434.183	1.480	4.249	229.420	1238.962	-0.850	166.078	971.694	101.879	147.951	777.866	141.069	198.171	622.368	-27.330	246.315	832.829	163.285	256.221	397.650	219.367	248.140	47.661	237.444	320.291	66.542	394.914	276.865	49.292
186	0.77083	183.538	438.226	1398.716	-44.128	397.651	1272.785	-73.943	399.869	859.970	-1.143	566.587	1245.986	25.442	617.319	966.350	143.309	651.910	785.888	203.406	613.095	631.246	36.393	564.599	829.395	-0.275	505.416	376.941	-150.211	487.989	56.276	-136.219	414.780	69.029	3.494	434.235	1.223	6.796	228.550	1239.108	2.186	165.530	971.724	104.952	147.176	777.485	143.882	197.536	622.262	-23.668	246.882	831.964	165.210	256.026	397.219	220.687	248.238	47.540	239.360	320.590	66.396	396.523	276.650	48.838
187	0.77500	185.974	437.681	1398.453	-41.364	396.536	1272.810	-71.125	399.188	859.815	1.198	565.796	1245.713	27.437	615.949	966.495	144.746	650.853	785.430	204.712	612.142	630.876	38.900	564.171	829.417	1.865	505.200	376.824	-149.547	488.138	57.306	-135.659	415.081	69.254	3.501	434.031	1.442	9.848	227.772	1239.229	5.077	164.790	971.416	107.534	146.686	777.205	146.707	196.907	622.136	-21.366	245.501	832.147	167.209	255.786	396.761	222.103	248.176	47.260	240.852	320.606	65.637	397.978	276.546	48.306
188	0.77917	188.413	437.141	1398.157	-38.809	395.753	1272.654	-68.266	398.559	859.746	3.450	564.965	1245.733	29.322	615.024	966.139	146.155	649.749	784.902	205.867	611.195	630.554	41.385	563.608	829.383	4.012	504.973	376.728	-148.939	488.424	58.137	-135.301	415.581	70.077	3.557	433.994	1.130	12.377	226.992	1239.156	7.753	164.167	971.503	110.494	145.974	777.127	149.942	196.368	622.086	-18.573	244.900	831.813	169.423	255.596	395.914	223.405	248.080	46.861	241.787	320.684	65.219	399.501	276.648	47.919
