NO_OF_FRAMES	960
NO_OF_CAMERAS	7
NO_OF_MARKERS	21
FREQUENCY	240
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2022-10-29, 11:11:48	2548.90803999
DATA_INCLUDED	3D
MARKER_NAMES	head	C7	L5	AcrL	EllL	HaL	FingerL	TrochL	KnL	MalLatL	MalMedL	ToeL	AcrR	EllR	HaR	FingerR	TrochR	KnR	MalLatR	MalMedR	ToeR
Frame	Time	head X	head Y	head Z	C7 X	C7 Y	C7 Z	L5 X	L5 Y	L5 Z	AcrL X	AcrL Y	AcrL Z	EllL X	EllL Y	EllL Z	HaL X	HaL Y	HaL Z	FingerL X	FingerL Y	FingerL Z	TrochL X	TrochL Y	TrochL Z	KnL X	KnL Y	KnL Z	MalLatL X	MalLatL Y	MalLatL Z	MalMedL X	MalMedL Y	MalMedL Z	ToeL X	ToeL Y	ToeL Z	AcrR X	AcrR Y	AcrR Z	EllR X	EllR Y	EllR Z	HaR X	HaR Y	HaR Z	FingerR X	FingerR Y	FingerR Z	TrochR X	TrochR Y	TrochR Z	KnR X	KnR Y	KnR Z	MalLatR X	MalLatR Y	MalLatR Z	MalMedR X	MalMedR Y	MalMedR Z	ToeR X	ToeR Y	ToeR Z	
279	1.15833	160.951	315.963	1378.770	398.789	356.717	1276.660	0.000	0.000	0.000	382.680	187.008	1254.523	395.359	139.395	979.561	341.060	77.769	777.863	316.120	112.363	612.246	320.297	183.413	831.735	230.041	242.242	382.560	292.968	261.533	37.730	277.381	333.394	53.535	127.578	303.192	-0.202	329.219	517.559	1241.552	327.010	577.136	973.933	244.833	589.988	769.928	226.499	536.585	610.164	363.783	500.809	842.157	341.159	505.361	363.599	620.191	491.865	137.555	585.774	422.280	130.432	533.963	450.957	3.393
280	1.16250	157.962	315.374	1378.718	395.988	355.951	1276.801	0.000	0.000	0.000	379.544	186.169	1254.569	392.020	138.125	979.513	335.291	76.292	778.088	311.676	111.003	612.821	317.721	182.679	831.961	228.999	242.208	382.200	292.753	261.453	37.739	277.147	333.461	53.575	127.553	303.368	-0.322	326.750	516.720	1241.498	324.891	576.445	973.832	242.628	590.100	769.846	223.871	536.794	610.618	361.548	500.050	842.059	334.671	506.203	364.162	615.197	492.430	140.119	580.333	422.064	132.537	532.798	451.107	3.498
281	1.16667	155.119	314.627	1378.428	393.243	355.017	1276.816	0.000	0.000	0.000	376.472	185.278	1254.755	388.380	136.643	979.520	331.034	74.808	778.692	307.068	109.446	612.564	314.873	181.621	831.963	227.585	241.818	381.292	292.683	261.457	37.811	277.208	333.320	53.633	127.552	303.479	-0.242	324.408	515.948	1241.504	322.621	576.013	973.895	240.446	590.087	770.143	221.225	537.144	611.031	359.375	499.559	841.667	328.429	507.836	364.690	612.342	491.476	143.818	576.445	422.278	134.937	531.745	451.125	3.530
282	1.17083	152.299	313.967	1378.379	390.563	354.048	1276.758	0.000	0.000	0.000	373.332	184.413	1254.920	383.784	135.407	979.441	326.727	73.268	779.084	302.683	107.779	612.567	312.189	181.118	831.653	226.209	241.364	381.183	292.721	261.573	37.557	276.932	333.349	53.437	127.413	303.489	-0.439	321.990	515.168	1241.505	320.626	575.691	974.090	238.308	590.302	770.217	218.590	537.216	611.427	357.206	498.845	841.628	322.218	508.913	364.280	607.793	491.496	146.661	571.973	422.477	136.279	530.207	451.008	3.405
283	1.17500	149.566	313.545	1378.493	388.000	353.118	1276.805	0.000	0.000	0.000	370.080	183.475	1254.967	380.461	133.973	979.436	322.564	71.872	779.350	298.140	105.810	613.516	309.893	180.515	831.471	225.283	241.480	380.774	292.489	261.496	37.815	276.879	333.354	53.474	127.385	303.550	-0.432	319.802	514.558	1241.572	318.605	575.255	974.272	236.142	590.356	770.354	215.831	537.602	611.792	354.846	498.247	841.050	315.603	508.667	363.894	602.587	490.826	149.864	566.589	422.233	138.910	528.799	450.792	3.023
284	1.17917	146.703	312.854	1378.591	385.256	352.220	1276.870	0.000	0.000	0.000	366.940	182.589	1255.079	377.263	132.112	979.516	318.803	70.428	779.114	293.787	104.269	613.597	307.175	179.858	831.057	224.221	241.453	380.168	292.352	261.426	37.796	276.867	333.510	53.476	127.333	303.594	-0.518	317.509	513.777	1241.613	316.519	574.642	974.079	233.719	590.171	770.549	213.167	537.776	611.968	352.569	497.789	840.700	307.593	506.212	362.289	598.597	490.592	152.464	561.780	422.349	141.000	527.237	450.784	2.384
285	1.18333	143.850	312.219	1378.379	382.527	351.427	1276.896	0.000	0.000	0.000	363.923	181.753	1255.470	374.191	131.268	979.859	314.918	68.900	779.324	289.168	102.460	614.204	304.584	179.128	831.474	222.488	240.501	380.358	292.253	261.555	37.637	276.724	333.560	53.474	127.221	303.519	-0.547	315.243	513.202	1241.594	314.474	574.145	974.217	231.642	590.331	770.920	210.483	537.789	612.118	350.145	497.120	840.594	300.753	507.263	362.511	592.075	490.520	155.128	556.311	421.780	142.431	525.586	451.256	1.821
286	1.18750	141.268	311.841	1378.501	379.789	350.449	1277.175	0.000	0.000	0.000	360.798	180.924	1255.615	370.432	129.941	979.839	310.437	67.466	779.662	284.582	100.658	614.745	301.897	178.559	831.749	221.136	240.403	380.617	292.077	261.565	37.765	276.669	333.592	53.355	127.227	303.593	-0.547	313.041	512.334	1241.427	312.299	573.708	974.276	229.502	590.378	771.116	207.921	538.036	612.480	348.341	496.385	840.472	293.850	506.795	362.228	587.038	490.156	157.269	551.264	421.704	143.736	523.859	451.751	1.605
287	1.19167	138.364	311.125	1378.509	377.057	349.522	1277.312	0.000	0.000	0.000	357.511	180.232	1255.611	367.092	128.713	980.071	306.123	65.807	780.130	279.089	98.667	614.740	299.214	177.973	832.054	219.973	240.268	380.696	292.076	261.741	37.675	276.654	333.631	53.367	127.302	303.399	-0.720	310.680	511.678	1241.552	310.371	573.074	974.399	227.219	590.414	771.474	204.987	538.349	612.493	346.147	495.786	840.122	286.874	506.372	362.781	580.707	489.933	160.061	545.148	421.453	147.114	521.513	452.718	1.602
288	1.19583	135.398	310.706	1378.505	374.386	348.740	1277.530	0.000	0.000	0.000	354.306	179.367	1255.584	363.081	127.351	979.815	301.614	64.091	781.318	274.282	96.679	614.655	296.626	177.467	832.075	218.721	240.028	380.520	292.051	261.792	37.514	276.566	333.714	53.470	127.025	303.583	-0.672	308.394	511.026	1241.635	308.323	572.607	974.638	225.173	590.490	771.767	202.336	538.537	612.394	344.420	494.953	839.960	280.938	508.000	363.591	574.807	489.681	161.439	540.146	421.064	147.247	518.686	454.376	1.869
289	1.20000	132.826	310.178	1378.589	371.733	347.830	1277.505	0.000	0.000	0.000	351.371	178.569	1255.562	357.814	126.118	979.883	297.378	62.952	781.471	270.027	95.432	614.109	294.012	176.735	832.417	217.936	239.862	380.209	291.869	261.799	37.415	276.410	333.728	53.272	127.186	303.829	-0.725	306.398	510.303	1241.713	306.237	572.142	974.552	222.986	590.524	772.227	199.659	538.997	612.494	342.222	494.390	839.935	274.321	507.978	364.085	568.797	489.502	163.789	533.839	420.495	150.681	515.262	456.571	3.586
290	1.20417	129.802	309.646	1378.456	369.151	347.032	1277.515	0.000	0.000	0.000	348.233	177.610	1255.546	354.445	124.848	980.017	293.036	61.587	781.539	266.012	93.869	614.519	291.499	176.112	832.336	217.103	239.830	380.184	291.759	261.767	37.620	276.431	333.944	53.391	127.086	303.803	-0.713	304.197	509.751	1241.824	304.251	571.597	974.648	220.904	590.532	772.407	196.862	539.009	612.682	340.325	493.693	839.722	267.492	507.736	364.801	562.403	489.134	166.117	528.791	420.215	151.435	511.012	459.096	5.051
291	1.20833	126.994	308.808	1378.164	366.477	346.257	1277.593	0.000	0.000	0.000	345.220	177.061	1255.409	350.645	123.303	979.986	288.944	60.095	781.535	260.890	91.880	615.448	289.084	175.639	832.250	216.090	239.582	379.828	291.734	261.888	37.535	276.321	334.590	53.763	127.063	303.559	-0.987	302.048	509.148	1241.958	302.274	571.122	974.542	218.741	590.488	772.695	194.213	539.072	613.038	339.130	492.782	839.681	261.156	508.460	366.165	555.858	488.423	168.668	522.683	419.434	153.563	506.294	461.677	6.420
292	1.21250	124.261	308.315	1377.728	363.816	345.392	1277.533	0.000	0.000	0.000	342.173	176.317	1255.341	347.413	122.184	980.137	284.912	58.769	782.135	255.607	89.588	616.223	286.904	175.198	832.022	214.109	238.845	380.737	291.428	261.922	37.738	276.248	334.786	53.656	127.027	303.723	-1.118	299.967	508.516	1242.056	300.382	570.685	974.892	216.812	590.648	772.738	191.537	539.104	613.458	336.006	492.748	839.444	254.347	508.401	365.061	550.944	487.170	170.082	517.257	418.780	155.927	500.465	463.285	8.838
293	1.21667	121.716	308.027	1377.426	361.337	344.644	1277.654	0.000	0.000	0.000	339.079	175.541	1255.315	344.232	121.050	979.973	280.590	57.388	782.365	250.995	87.662	616.198	284.408	174.674	832.107	212.873	238.224	381.806	291.393	261.952	37.740	276.191	334.865	53.679	127.026	303.541	-0.997	297.905	507.972	1242.232	298.469	570.171	974.795	214.691	590.727	772.778	188.784	539.119	613.522	334.339	492.075	839.056	247.316	507.192	364.829	543.622	487.099	172.840	511.428	417.986	157.985	494.125	464.452	11.339
294	1.22083	118.717	306.583	1377.118	358.707	344.003	1277.857	0.000	0.000	0.000	336.197	174.913	1255.210	342.545	119.768	980.514	276.000	55.812	782.841	246.554	85.824	617.013	281.853	174.112	831.862	212.783	238.661	380.527	291.495	262.103	37.557	276.267	334.825	53.548	126.914	303.685	-0.956	295.885	507.447	1242.422	296.550	569.889	975.141	212.705	590.605	772.881	186.081	539.035	613.797	332.356	491.324	839.241	240.451	507.017	365.618	539.217	485.889	174.271	505.256	417.330	159.182	487.317	465.609	13.088
295	1.22500	115.993	306.488	1376.827	356.245	343.336	1277.886	0.000	0.000	0.000	333.112	174.155	1255.347	337.019	118.956	980.565	271.786	54.640	782.902	241.904	84.215	618.046	279.558	173.646	831.744	212.055	238.710	380.202	291.337	262.152	37.615	276.058	334.854	53.409	126.852	303.754	-1.056	293.745	506.844	1242.554	294.787	569.491	975.400	210.535	590.362	772.962	183.467	539.320	614.168	330.267	490.908	839.205	233.641	506.363	365.869	531.523	485.288	177.389	499.156	416.282	161.587	480.371	467.779	14.998
296	1.22917	113.491	306.204	1376.828	353.756	342.601	1278.085	0.000	0.000	0.000	330.009	173.547	1255.426	333.585	117.691	980.638	267.583	53.243	783.234	237.313	82.648	618.164	277.018	173.319	831.797	210.271	238.104	380.312	291.087	262.101	37.744	276.063	334.933	53.368	126.906	303.747	-1.140	291.841	506.213	1242.720	292.961	569.116	975.461	208.557	590.185	773.381	180.959	539.263	614.260	328.813	490.284	839.818	227.183	506.342	365.764	526.861	483.862	178.088	493.224	415.736	162.347	473.036	469.205	17.265
297	1.23333	110.739	305.713	1376.504	351.401	341.843	1278.273	0.000	0.000	0.000	327.105	172.812	1255.333	329.882	116.332	980.624	263.056	51.740	784.030	232.054	79.971	618.688	274.698	173.002	831.628	210.356	238.992	379.052	291.035	262.264	37.773	275.970	334.995	53.421	126.873	303.691	-1.108	289.740	505.783	1242.889	291.058	568.782	975.569	206.408	590.179	773.756	178.522	539.361	614.359	327.846	489.754	840.246	220.851	505.799	367.615	520.268	483.092	180.540	486.727	414.669	163.765	465.448	470.896	18.756
298	1.23750	107.861	305.454	1376.549	348.783	341.084	1278.767	0.000	0.000	0.000	324.168	172.207	1255.441	326.206	115.121	980.697	258.508	50.275	784.760	227.467	78.593	618.220	271.993	172.748	831.340	209.530	238.812	378.901	291.010	262.298	37.733	275.945	335.140	53.493	126.886	303.760	-1.187	287.793	505.228	1243.110	289.366	568.429	975.779	204.446	589.987	774.123	176.066	539.797	614.598	325.655	489.387	840.140	214.849	506.295	368.895	514.100	481.529	181.803	480.064	414.027	165.922	457.771	473.405	19.909
299	1.24167	105.512	305.018	1376.224	346.388	340.393	1279.026	0.000	0.000	0.000	321.044	171.352	1255.601	322.740	113.924	980.666	254.369	48.982	785.746	222.774	76.733	618.951	269.416	172.335	831.296	207.660	237.994	379.983	290.875	262.207	37.827	275.864	335.196	53.411	126.817	303.775	-1.189	285.747	504.796	1243.175	287.660	568.134	976.024	202.471	589.940	774.474	173.609	539.903	614.845	323.077	489.262	839.833	208.331	505.869	368.810	507.190	480.808	183.423	474.468	413.688	165.797	450.097	474.731	21.956
300	1.24583	102.670	304.686	1376.354	343.898	339.792	1279.344	0.000	0.000	0.000	318.195	170.701	1255.674	319.263	112.911	980.809	249.947	47.738	785.663	217.702	75.124	620.028	266.768	171.968	831.076	208.033	239.382	377.478	290.827	262.264	37.923	275.804	335.138	53.651	126.832	303.891	-1.198	283.752	504.308	1243.251	285.902	567.731	976.506	200.575	589.658	775.035	171.029	539.940	614.963	321.332	488.793	839.912	202.552	506.263	370.896	502.167	479.497	183.722	467.130	412.758	167.216	442.084	475.685	23.961
301	1.25000	100.163	304.281	1375.960	341.468	339.159	1279.635	0.000	0.000	0.000	315.372	170.098	1255.864	316.005	111.976	980.761	246.194	46.812	785.536	212.784	73.464	621.042	264.333	171.672	831.016	205.886	237.684	379.626	290.890	262.335	37.812	275.727	335.094	53.615	126.893	303.918	-1.215	281.793	503.815	1243.274	284.194	567.301	976.939	198.428	589.709	775.359	168.590	539.898	615.528	319.263	488.419	840.037	196.369	506.183	371.853	495.079	478.384	184.905	459.937	412.411	167.143	434.009	477.085	24.640
302	1.25417	97.483	304.178	1375.944	339.016	338.467	1279.601	0.000	0.000	0.000	312.427	169.504	1256.141	312.861	111.056	980.811	241.998	45.347	785.696	208.274	71.984	621.564	261.867	171.393	831.005	205.070	237.823	379.235	290.886	262.318	37.781	275.483	335.095	53.536	126.920	303.988	-1.223	279.936	503.342	1243.400	282.457	567.007	977.247	196.656	589.637	775.585	166.254	539.493	615.977	317.564	488.111	840.273	189.996	505.266	372.575	488.940	477.478	186.166	452.432	411.294	167.029	425.309	477.716	24.793
303	1.25833	94.575	303.953	1375.415	336.669	337.860	1279.711	0.000	0.000	0.000	309.417	169.002	1256.218	309.516	110.285	981.063	237.949	44.190	786.159	204.000	70.764	621.250	259.226	171.049	830.916	204.211	237.504	379.238	290.670	262.271	37.905	275.538	335.160	53.933	126.921	304.142	-1.287	278.000	502.854	1243.634	280.747	566.642	977.398	194.834	589.611	775.610	163.817	539.400	616.425	315.630	487.740	840.351	184.304	505.600	374.078	483.626	476.488	185.781	444.954	410.698	166.761	417.229	479.094	26.785
304	1.26250	92.059	303.764	1374.543	334.206	337.340	1279.837	0.000	0.000	0.000	306.627	168.387	1256.433	305.746	108.837	981.308	233.467	42.804	786.899	198.788	68.612	621.384	256.925	170.687	830.749	203.637	237.468	379.419	290.759	262.296	37.905	275.607	335.240	53.727	126.880	303.892	-1.231	276.044	502.283	1243.900	279.175	566.213	977.634	193.188	589.656	775.832	161.319	539.110	616.941	313.905	487.458	840.840	177.860	505.090	375.020	476.942	475.819	186.289	438.622	410.791	166.030	408.916	481.001	28.257
305	1.26667	89.457	302.965	1374.106	331.833	336.725	1279.848	0.000	0.000	0.000	303.810	167.948	1256.539	302.583	108.166	981.648	228.902	41.770	788.183	193.260	66.816	623.018	255.373	170.468	830.960	202.957	237.016	379.385	290.662	262.353	37.977	275.378	335.085	54.003	126.847	303.952	-1.249	274.223	501.926	1244.219	277.359	565.899	977.651	191.495	589.788	776.235	159.171	539.113	617.455	311.955	487.219	841.070	171.961	504.725	375.899	468.943	475.349	185.684	431.477	409.986	165.201	400.087	482.327	27.852
306	1.27083	86.894	302.623	1373.895	329.552	336.142	1279.969	0.000	0.000	0.000	300.828	167.355	1256.760	299.091	107.015	982.029	224.596	40.673	788.856	188.901	65.734	623.881	254.212	170.159	831.374	202.396	237.019	379.249	290.583	262.232	37.954	275.494	334.979	54.090	126.875	304.118	-1.182	272.068	501.480	1244.516	275.733	565.482	977.958	189.682	589.664	776.364	156.938	539.099	618.049	310.171	486.930	841.570	166.745	505.565	377.434	460.126	475.345	182.896	423.220	409.249	164.874	390.362	480.989	27.469
307	1.27500	84.293	302.290	1373.614	327.150	335.587	1280.044	0.000	0.000	0.000	298.234	166.851	1257.032	295.823	106.107	982.208	220.484	39.683	789.000	184.349	63.985	624.583	254.564	169.494	831.785	201.411	236.587	378.969	290.530	262.230	38.039	275.248	334.988	54.049	126.784	304.020	-1.219	270.383	501.056	1244.787	274.080	565.000	978.036	187.706	589.283	776.905	154.399	539.132	618.273	308.236	486.628	841.802	160.859	504.725	378.242	453.483	474.364	182.704	416.102	408.781	165.094	381.061	480.958	27.614
308	1.27917	81.803	301.836	1373.444	324.731	334.841	1280.206	0.000	0.000	0.000	295.496	166.540	1257.058	292.332	105.275	982.665	216.631	38.579	789.747	179.765	63.056	625.358	252.610	169.274	831.749	200.730	236.313	378.964	290.360	262.263	38.165	275.289	334.967	54.516	126.871	304.020	-1.264	268.330	500.720	1244.953	272.596	564.624	978.143	185.942	589.186	777.433	152.498	539.147	618.416	306.531	486.344	842.150	154.937	504.293	379.122	447.398	473.554	182.513	410.375	408.506	165.232	371.644	481.639	27.931
309	1.28333	79.409	301.493	1373.504	322.333	334.242	1280.556	0.000	0.000	0.000	292.724	166.045	1257.297	288.956	104.259	982.838	212.633	37.552	790.750	175.111	62.027	626.113	250.621	169.051	831.855	200.484	236.626	379.039	290.379	262.217	38.131	275.299	334.884	54.493	126.862	304.098	-1.193	266.507	500.276	1245.188	271.010	564.222	978.245	184.099	589.137	777.814	150.017	538.668	618.709	304.567	486.152	842.700	149.595	504.484	380.592	439.768	473.265	181.573	402.908	408.074	162.965	362.292	483.009	28.606
310	1.28750	76.660	301.255	1373.280	320.005	333.789	1280.776	0.000	0.000	0.000	290.033	165.470	1257.571	285.730	103.566	982.625	208.181	36.516	791.501	170.101	60.474	627.288	248.443	168.792	831.777	199.567	236.119	379.015	290.381	262.204	38.197	275.205	334.855	54.549	126.831	304.013	-1.316	264.588	499.799	1245.482	269.556	564.002	978.577	182.363	588.916	778.278	147.731	538.399	619.170	302.647	485.778	842.783	144.109	503.912	382.008	430.440	473.572	178.368	394.454	407.609	162.224	352.019	481.364	27.602
311	1.29167	74.158	301.542	1373.436	317.813	333.149	1281.001	0.000	0.000	0.000	287.413	165.189	1257.751	282.678	102.731	982.511	204.279	35.717	791.607	164.933	59.308	627.322	245.985	168.791	831.939	199.328	236.294	378.881	290.288	262.278	38.226	274.749	334.868	54.736	126.765	303.913	-1.180	262.749	499.360	1245.647	267.835	563.495	979.071	180.542	588.765	778.534	145.569	538.127	619.987	300.662	485.551	843.168	138.760	503.835	383.053	424.215	472.949	176.743	387.297	407.334	160.199	341.938	482.076	27.856
312	1.29583	71.824	300.747	1373.255	315.516	332.763	1281.212	0.000	0.000	0.000	284.749	164.619	1258.090	279.851	102.041	982.875	200.366	35.035	792.286	160.037	57.839	628.022	243.888	168.669	831.574	198.800	236.169	378.980	290.389	262.321	38.274	274.780	334.973	54.860	126.855	303.987	-1.283	260.935	499.065	1245.859	266.180	563.223	979.511	178.944	588.709	779.072	143.612	537.901	620.744	299.016	485.494	843.859	133.876	504.303	384.943	418.673	472.092	176.137	379.454	406.962	158.841	331.643	482.171	26.012
313	1.30000	69.272	300.170	1373.107	313.264	332.219	1281.540	0.000	0.000	0.000	281.906	164.183	1258.296	276.676	101.322	983.172	195.814	33.781	793.268	154.829	56.936	629.256	242.072	168.545	831.708	197.806	235.583	378.701	290.177	262.276	38.400	274.671	335.102	55.069	126.900	303.959	-1.225	258.922	498.678	1246.071	264.731	563.004	979.814	177.084	588.464	779.348	141.671	537.714	621.109	297.113	485.412	844.404	128.876	503.953	385.769	409.156	472.459	173.016	371.112	407.014	156.212	321.296	482.132	26.290
314	1.30417	66.631	300.053	1373.129	310.737	331.727	1281.875	0.000	0.000	0.000	279.435	163.837	1258.515	273.517	100.679	983.647	191.978	33.220	793.926	150.318	55.818	630.321	240.385	168.446	831.878	197.396	235.606	378.640	290.223	262.318	38.363	274.618	335.087	55.210	126.755	303.868	-1.258	257.163	498.280	1246.194	263.179	562.695	979.856	175.257	588.225	779.441	139.524	537.454	621.020	295.362	485.367	844.621	123.507	503.346	386.606	400.219	472.617	171.019	362.809	406.890	154.257	310.873	482.322	26.538
315	1.30833	64.295	299.888	1372.707	308.674	331.372	1282.136	0.000	0.000	0.000	276.536	163.412	1258.697	270.548	100.023	984.164	187.684	32.233	794.752	146.090	55.260	630.007	238.088	168.302	832.130	197.032	235.304	379.018	290.089	262.455	38.477	274.331	335.129	55.113	126.622	303.781	-1.151	255.208	497.943	1246.223	261.697	562.474	980.320	173.659	588.124	779.674	137.541	537.672	621.497	293.496	485.156	845.031	118.436	502.958	388.248	394.534	471.957	169.602	356.486	405.962	154.893	299.711	481.598	25.259
316	1.31250	61.830	299.347	1372.384	306.311	330.811	1282.369	0.000	0.000	0.000	273.684	163.195	1258.704	267.364	99.246	984.522	183.697	31.549	795.250	141.436	54.147	630.851	235.817	168.324	832.248	196.534	235.337	378.777	290.034	262.481	38.526	273.201	336.209	54.785	126.798	304.021	-1.157	253.385	497.607	1246.485	260.113	562.261	980.203	172.037	588.311	780.118	135.558	537.368	621.565	291.732	485.111	845.537	114.166	503.553	390.076	383.343	473.131	164.498	347.468	406.463	152.251	289.528	482.339	24.380
317	1.31667	59.401	298.798	1372.164	303.906	330.444	1282.468	0.000	0.000	0.000	271.076	162.870	1258.718	263.909	98.438	984.853	179.746	30.806	795.413	136.492	53.702	632.358	234.223	168.270	832.184	196.048	235.386	378.698	289.976	262.396	38.666	275.889	334.373	56.304	126.725	303.922	-1.116	251.490	497.276	1246.727	258.650	561.930	980.609	170.382	588.146	780.463	133.768	537.396	621.669	289.746	485.050	845.561	109.202	503.077	390.663	377.156	472.512	162.499	338.059	406.558	149.082	278.003	481.238	23.678
318	1.32083	56.953	298.441	1371.961	301.696	329.962	1282.598	0.000	0.000	0.000	268.304	162.595	1258.807	260.936	97.946	985.178	176.045	30.309	795.623	131.526	52.631	633.745	231.697	168.068	832.240	195.374	235.440	378.641	289.858	262.475	38.643	275.429	334.409	56.521	126.681	303.837	-1.247	249.618	496.955	1247.027	257.103	561.803	980.705	168.816	587.903	780.661	131.479	537.178	622.319	288.019	484.729	845.642	104.132	502.311	391.695	370.746	472.159	160.153	331.459	406.229	148.010	266.217	480.475	23.112
319	1.32500	54.585	298.182	1371.866	299.259	329.731	1282.567	0.000	0.000	0.000	266.046	162.370	1258.936	258.084	97.495	984.952	171.585	29.576	796.675	126.907	52.266	634.828	229.585	168.095	832.298	194.822	235.496	378.718	289.733	262.516	38.724	274.743	334.872	56.849	126.599	303.814	-1.234	247.762	496.638	1247.141	255.555	561.592	980.860	167.199	588.039	781.221	129.659	536.889	622.900	286.070	484.539	845.847	99.760	502.815	392.957	359.907	473.025	155.355	320.249	406.768	143.435	256.019	482.397	22.742
320	1.32917	52.346	298.024	1371.511	297.160	329.138	1282.680	0.000	0.000	0.000	263.285	161.991	1259.037	254.947	96.906	984.652	167.171	28.697	798.204	122.531	51.860	634.689	227.506	168.015	832.133	194.264	235.624	378.543	289.808	262.558	38.683	274.713	334.980	57.049	126.788	303.921	-1.538	245.846	496.360	1247.448	254.052	561.264	981.087	165.425	587.743	781.429	127.608	536.746	623.333	284.101	484.522	846.009	95.806	502.675	394.251	353.861	472.413	153.321	313.470	406.362	141.993	244.921	482.099	21.075
321	1.33333	49.740	297.666	1371.340	294.888	328.802	1282.964	0.000	0.000	0.000	260.851	161.701	1259.138	252.163	96.223	984.738	162.954	28.332	798.877	117.901	51.325	635.519	225.426	167.972	832.159	193.613	235.743	378.502	289.714	262.666	38.904	274.741	335.005	57.051	126.590	303.754	-1.195	243.772	496.084	1247.571	252.560	561.098	981.025	163.712	587.579	781.925	125.738	536.634	623.734	282.517	484.350	846.300	91.393	502.114	395.095	342.730	473.213	148.222	307.697	405.776	141.934	233.197	481.292	20.096
322	1.33750	47.413	297.614	1371.263	292.543	328.478	1283.110	0.000	0.000	0.000	258.443	161.547	1259.313	249.138	96.013	984.750	159.647	27.813	798.864	112.491	50.093	637.113	223.683	167.769	832.315	193.195	235.742	378.519	289.719	262.676	39.122	274.449	334.945	57.169	126.565	303.692	-1.269	242.005	495.836	1248.023	251.025	560.852	981.333	161.920	587.436	782.062	123.694	536.350	624.252	280.692	484.397	846.466	86.682	501.402	396.065	336.844	472.723	145.932	294.014	406.631	136.773	221.656	480.703	19.856
323	1.34167	45.087	297.448	1371.255	290.394	328.397	1283.391	0.000	0.000	0.000	255.754	161.253	1259.289	246.200	95.075	984.940	156.001	27.293	799.053	107.640	49.286	637.623	221.816	167.679	832.241	192.774	235.609	378.644	289.639	262.749	39.270	274.453	335.005	57.168	126.524	303.762	-1.237	240.048	495.588	1248.121	249.640	560.777	981.676	160.396	587.364	782.328	121.726	536.247	624.711	278.656	484.226	846.568	82.948	501.732	397.313	327.677	472.862	141.859	286.255	406.405	134.863	209.868	480.595	18.306
324	1.34583	42.751	297.447	1371.092	288.091	328.159	1283.515	0.000	0.000	0.000	253.340	160.947	1259.378	242.982	94.420	985.219	152.206	26.940	799.275	102.762	48.672	638.263	220.227	167.574	832.346	192.338	235.615	378.721	289.513	262.734	39.631	274.383	334.994	57.164	126.531	303.786	-1.248	238.217	495.421	1248.312	247.995	560.478	981.693	158.567	587.154	782.293	119.723	536.041	624.934	276.525	484.053	846.594	78.738	501.265	398.340	319.635	473.126	138.121	277.251	406.460	130.978	198.622	481.003	18.128
325	1.35000	40.245	297.178	1371.015	285.871	327.710	1283.909	0.000	0.000	0.000	250.926	160.727	1259.418	240.445	93.884	985.432	148.097	26.461	799.825	98.690	48.677	638.645	217.887	167.571	832.081	191.824	235.716	378.538	289.366	262.888	39.779	274.439	335.044	57.166	126.499	303.652	-1.173	236.137	495.262	1248.625	246.433	560.216	981.994	156.860	587.063	782.523	118.026	536.277	625.290	275.071	484.082	846.465	74.815	500.737	399.077	310.235	473.406	133.997	269.122	406.252	128.519	187.186	480.707	17.901
326	1.35417	37.963	297.052	1370.747	283.640	327.374	1283.918	0.000	0.000	0.000	248.366	160.641	1259.457	237.702	93.330	985.812	143.980	25.916	800.575	93.968	48.242	639.472	215.994	167.560	832.347	191.330	235.620	378.832	289.244	262.995	40.046	274.470	335.179	57.161	126.409	303.601	-1.212	234.310	495.027	1248.670	244.861	559.905	982.392	155.280	586.889	782.542	115.993	536.298	625.487	273.051	483.958	846.680	70.896	500.394	400.413	300.810	473.754	130.594	261.958	406.539	127.135	174.621	480.095	16.069
327	1.35833	35.650	297.049	1370.653	281.565	327.044	1283.957	0.000	0.000	0.000	245.962	160.289	1259.625	234.882	92.885	986.083	139.878	25.553	801.633	89.113	47.738	640.329	213.986	167.510	832.370	190.834	235.925	378.581	289.307	263.062	40.096	274.245	335.148	57.155	126.386	303.490	-1.019	232.377	494.990	1248.964	243.244	559.697	982.528	153.792	586.689	782.481	114.069	536.238	625.758	270.960	483.997	846.618	67.266	500.864	401.271	292.648	474.017	127.666	251.297	406.868	122.102	163.697	480.903	14.973
328	1.36250	33.189	296.825	1370.471	279.411	326.713	1284.084	0.000	0.000	0.000	243.483	160.036	1259.600	231.972	92.604	986.010	136.195	25.373	802.622	84.977	47.417	641.340	212.045	167.557	832.238	190.155	235.800	378.616	289.301	263.153	40.587	275.289	334.600	57.593	126.316	303.547	-1.129	230.384	494.623	1249.024	241.668	559.606	982.745	152.195	586.624	782.571	112.201	536.028	625.993	268.630	484.058	847.059	63.903	500.688	401.859	282.082	474.659	123.094	243.435	406.913	120.451	151.471	479.927	14.835
