NO_OF_FRAMES	960
NO_OF_CAMERAS	7
NO_OF_MARKERS	21
FREQUENCY	240
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2022-10-29, 11:10:21	2461.84570916
DATA_INCLUDED	3D
MARKER_NAMES	head	C7	L5	AcrL	EllL	HaL	FingerL	TrochL	KnL	MalLatL	MalMedL	ToeL	AcrR	EllR	HaR	FingerR	TrochR	KnR	MalLatR	MalMedR	ToeR
Frame	Time	head X	head Y	head Z	C7 X	C7 Y	C7 Z	L5 X	L5 Y	L5 Z	AcrL X	AcrL Y	AcrL Z	EllL X	EllL Y	EllL Z	HaL X	HaL Y	HaL Z	FingerL X	FingerL Y	FingerL Z	TrochL X	TrochL Y	TrochL Z	KnL X	KnL Y	KnL Z	MalLatL X	MalLatL Y	MalLatL Z	MalMedL X	MalMedL Y	MalMedL Z	ToeL X	ToeL Y	ToeL Z	AcrR X	AcrR Y	AcrR Z	EllR X	EllR Y	EllR Z	HaR X	HaR Y	HaR Z	FingerR X	FingerR Y	FingerR Z	TrochR X	TrochR Y	TrochR Z	KnR X	KnR Y	KnR Z	MalLatR X	MalLatR Y	MalLatR Z	MalMedR X	MalMedR Y	MalMedR Z	ToeR X	ToeR Y	ToeR Z	
415	1.72500	-126.209	346.515	1348.728	125.910	356.757	1275.199	164.664	364.415	858.904	86.926	190.562	1250.911	86.905	137.930	972.925	1.160	93.043	778.482	-35.953	121.578	615.046	57.522	197.739	823.919	123.767	245.827	375.097	306.636	248.490	71.737	290.906	320.998	81.128	161.737	303.857	-1.950	82.878	525.868	1237.376	110.423	588.251	972.763	48.036	634.647	768.743	-2.904	624.156	609.130	109.241	516.156	835.677	-61.369	504.024	391.355	-95.690	507.164	37.497	-118.107	436.167	59.316	-270.365	483.313	26.854
416	1.72917	-128.566	346.609	1349.159	123.002	358.011	1275.634	161.766	365.637	859.526	84.170	191.739	1251.508	84.638	139.136	973.593	-0.019	94.196	778.395	-36.115	122.664	615.149	54.829	198.822	824.262	120.231	245.679	376.605	306.272	248.316	73.409	289.796	320.535	82.345	161.625	303.657	-1.867	79.816	527.081	1237.743	107.235	589.379	973.415	45.386	635.842	769.215	-5.384	625.250	609.144	106.320	517.235	836.062	-63.881	504.365	391.120	-96.205	507.007	37.636	-118.041	436.034	59.313	-270.637	482.843	26.530
417	1.73333	-131.432	347.476	1349.689	120.033	359.416	1275.893	158.712	366.516	859.876	81.440	192.944	1252.012	82.294	140.264	974.061	-1.179	95.626	778.448	-36.516	123.779	615.495	51.827	200.014	824.525	116.972	246.117	377.414	304.996	247.677	75.109	288.546	320.071	83.796	161.612	303.703	-1.924	76.523	528.229	1238.220	104.071	590.424	973.698	42.471	637.126	769.516	-7.903	626.243	609.315	103.265	518.412	836.903	-65.740	505.181	391.099	-95.786	506.837	37.136	-118.125	435.850	59.292	-270.919	482.569	25.934
418	1.73750	-134.388	348.084	1350.067	117.154	360.495	1276.326	155.776	367.711	860.640	78.738	194.160	1252.579	79.796	141.804	974.504	-2.276	96.740	778.628	-36.800	125.120	615.526	49.339	200.998	824.810	115.238	246.342	377.247	303.612	247.070	76.510	287.460	319.714	84.521	161.598	303.898	-1.900	73.456	529.489	1238.586	100.843	591.443	974.259	39.699	638.086	769.909	-10.213	627.682	609.669	100.173	519.575	837.705	-67.889	505.288	390.896	-96.149	506.854	37.240	-118.264	435.859	59.279	-271.443	481.997	24.926
419	1.74167	-137.392	349.026	1350.446	114.179	361.606	1276.854	152.735	368.686	861.338	75.889	195.344	1253.051	77.395	143.087	974.894	-3.527	97.957	778.551	-37.128	126.212	615.896	46.120	202.288	825.471	112.440	246.859	377.060	302.959	246.931	77.429	286.348	319.387	84.839	161.507	303.835	-1.961	70.310	530.422	1238.875	97.790	592.772	974.762	36.765	639.374	770.467	-12.724	628.812	610.169	96.971	520.660	838.247	-69.676	505.832	390.861	-96.607	506.879	37.411	-118.402	435.996	59.277	-271.605	481.727	24.195
420	1.74583	-140.302	349.263	1350.858	111.080	362.693	1277.598	149.552	369.640	861.938	73.062	196.365	1253.428	75.467	144.573	975.823	-4.743	99.279	778.984	-37.180	127.239	615.872	43.173	203.227	826.289	109.708	247.139	377.023	301.921	246.436	78.418	285.241	319.549	86.229	161.395	304.060	-1.268	67.170	531.645	1239.540	94.642	593.963	975.086	33.969	640.620	771.039	-15.266	629.781	610.508	94.015	521.830	839.159	-72.032	505.894	390.235	-97.623	506.973	37.914	-118.787	435.806	58.969	-271.741	481.560	23.210
421	1.75000	-143.324	350.060	1351.264	108.115	364.083	1278.367	146.441	370.705	862.650	70.333	197.742	1254.060	73.131	145.888	976.171	-5.819	100.370	779.222	-37.454	128.085	616.080	39.528	204.546	827.110	107.239	247.767	376.706	300.358	246.174	80.536	283.870	319.125	87.711	161.286	304.040	-1.335	63.976	532.891	1240.014	91.428	594.903	975.632	31.160	641.630	771.383	-17.713	631.227	611.017	90.851	522.895	840.213	-74.074	506.270	390.227	-97.415	506.818	37.936	-118.996	436.066	59.046	-271.776	481.685	21.705
422	1.75417	-146.265	351.040	1351.814	105.059	365.142	1278.866	143.279	371.941	863.098	67.524	199.076	1254.629	70.831	147.453	976.989	-7.006	101.645	779.326	-37.688	129.281	616.055	37.196	205.320	827.667	104.040	248.303	376.369	299.013	245.671	81.970	282.691	318.687	89.128	161.135	303.791	-1.395	60.795	533.912	1240.569	88.178	596.089	976.284	28.110	642.862	771.870	-20.411	632.374	611.289	87.733	524.120	840.818	-75.925	506.777	389.939	-96.989	506.854	37.549	-119.143	436.014	59.001	-271.890	481.678	20.738
423	1.75833	-149.237	352.016	1352.344	101.996	366.341	1279.305	140.252	373.370	864.397	64.686	200.404	1255.302	68.380	148.493	978.275	-8.298	102.645	779.885	-38.236	130.302	616.229	34.207	206.814	827.855	101.295	248.816	376.671	297.930	245.389	83.437	281.381	318.457	90.873	161.033	303.685	-1.577	57.537	535.162	1241.097	84.987	597.346	976.812	25.320	643.984	772.242	-22.896	633.722	612.083	84.628	525.208	841.376	-77.925	507.251	389.938	-97.609	507.048	37.710	-119.584	436.195	58.694	-272.380	481.397	19.045
424	1.76250	-152.212	352.834	1352.748	98.919	367.707	1279.825	137.288	374.707	865.067	61.905	201.607	1256.011	66.106	149.748	979.178	-9.977	103.651	780.624	-38.532	131.421	615.940	31.157	208.099	828.418	98.482	249.446	376.147	297.144	245.401	84.185	280.035	318.514	92.598	160.928	303.672	-1.636	54.414	536.419	1241.678	81.834	598.479	977.785	22.359	645.182	772.772	-25.438	634.794	612.674	81.554	526.304	841.988	-79.454	507.948	390.191	-98.044	507.101	38.063	-119.911	436.164	58.493	-272.516	481.465	18.044
425	1.76667	-155.072	353.691	1353.125	96.004	368.949	1280.453	134.211	376.049	865.534	59.042	202.874	1256.620	63.569	150.948	980.194	-11.332	104.778	781.354	-38.903	132.303	616.012	28.424	209.128	828.734	94.581	249.420	377.457	296.149	245.311	85.428	278.976	318.479	92.906	160.620	303.406	-1.474	51.107	537.610	1242.516	78.439	599.587	978.333	19.154	646.236	773.522	-27.952	635.915	613.103	78.344	527.508	842.843	-81.257	509.064	390.317	-97.072	506.936	37.413	-119.932	436.298	58.460	-273.005	481.345	17.258
426	1.77083	-157.919	354.745	1353.593	92.963	370.289	1280.944	131.106	377.128	866.056	55.877	204.095	1257.246	61.307	152.595	980.662	-12.696	105.886	781.783	-39.190	133.388	616.244	25.577	210.441	829.315	90.299	248.805	379.091	294.699	245.044	87.585	277.113	317.713	94.316	160.606	303.476	-1.740	48.003	538.808	1243.212	75.160	600.747	978.961	16.172	647.413	773.994	-30.527	636.888	613.309	75.145	528.472	843.474	-82.680	509.675	390.612	-97.675	507.229	37.675	-120.512	436.245	58.145	-273.403	481.266	16.747
427	1.77500	-161.245	354.905	1354.192	89.921	371.736	1281.408	127.907	378.353	866.478	52.983	205.499	1258.297	58.931	154.211	981.114	-14.181	107.019	782.126	-39.855	134.491	616.325	22.953	211.575	829.956	87.045	249.114	379.339	292.849	244.780	89.452	275.333	317.261	95.990	160.262	303.164	-1.787	44.808	539.962	1243.657	72.029	602.403	979.632	13.113	648.755	774.412	-33.432	637.999	613.910	71.953	529.614	844.223	-84.545	510.529	390.829	-97.994	507.316	37.926	-120.891	436.339	57.947	-273.676	480.957	16.317
428	1.77917	-163.914	355.696	1354.790	87.035	372.888	1281.659	124.812	379.437	866.859	50.324	206.760	1258.834	57.124	155.115	981.491	-15.545	107.937	782.742	-40.329	135.556	616.407	19.513	212.741	830.553	83.739	249.224	379.436	291.213	244.598	91.006	273.716	317.157	97.889	160.306	303.627	-1.385	41.660	541.558	1244.253	68.639	603.278	979.879	10.126	649.803	774.875	-36.083	638.930	614.175	68.812	530.964	845.135	-85.897	511.372	391.057	-97.879	507.113	37.881	-120.948	436.501	57.953	-273.973	480.968	15.782
429	1.78333	-166.595	356.480	1355.197	84.041	374.203	1282.345	121.607	380.577	867.308	47.504	207.976	1259.191	54.609	156.440	982.129	-17.008	108.841	783.092	-40.630	136.730	616.853	15.914	214.264	831.456	80.680	249.367	379.644	290.142	244.275	91.688	271.851	317.454	98.527	160.309	303.893	-1.678	38.423	542.605	1244.679	65.318	604.680	980.536	6.945	650.878	774.942	-39.109	639.812	614.656	65.553	532.189	845.364	-88.183	512.445	391.188	-97.835	507.380	37.619	-121.077	436.631	57.946	-274.231	480.644	15.557
430	1.78750	-169.516	357.501	1355.899	81.109	375.511	1282.797	118.551	381.585	868.004	44.684	209.280	1259.605	52.663	157.785	982.991	-18.475	109.984	783.579	-40.625	138.011	617.099	12.647	215.314	832.044	77.255	249.402	379.590	288.738	244.094	92.832	270.342	317.469	99.155	160.118	303.876	-1.592	35.218	543.830	1245.113	61.978	605.977	981.112	3.718	651.886	775.377	-42.225	640.763	615.088	62.482	533.267	845.551	-89.209	513.058	391.453	-98.299	507.497	38.017	-120.986	436.690	58.030	-274.484	480.307	15.275
431	1.79167	-172.431	358.336	1356.333	78.174	376.819	1283.239	115.559	383.044	868.565	41.936	210.673	1260.139	50.267	158.885	983.622	-19.988	110.930	784.117	-41.109	138.894	617.626	10.291	216.435	832.222	73.576	249.479	379.460	286.821	243.772	94.995	268.351	316.596	99.833	159.940	303.745	-1.376	31.999	545.067	1245.630	58.719	607.350	981.604	0.629	653.023	775.870	-45.071	641.546	615.277	59.278	534.515	845.913	-91.151	514.036	391.682	-97.651	507.453	37.448	-120.744	436.720	58.210	-274.788	480.271	14.713
432	1.79583	-175.324	359.061	1356.982	75.182	378.114	1283.572	112.533	384.312	869.253	39.190	212.015	1260.455	47.752	160.148	984.828	-21.441	111.987	784.162	-41.757	140.342	617.909	7.789	217.688	832.614	70.042	249.653	378.890	284.428	243.423	97.388	266.043	315.749	100.562	159.644	303.692	-1.389	28.778	546.346	1246.101	55.432	608.732	982.043	-2.574	654.117	776.295	-48.351	642.728	616.140	56.131	535.710	846.508	-92.570	514.679	391.992	-99.279	507.476	38.600	-121.242	436.812	57.937	-275.362	479.708	13.984
433	1.80000	-178.093	359.966	1357.437	72.332	379.550	1284.142	109.565	385.651	869.873	36.446	213.364	1260.927	45.470	161.145	985.370	-22.826	113.039	784.600	-42.443	141.451	618.150	4.894	218.821	832.865	66.223	249.766	379.006	283.311	243.471	98.245	264.228	315.853	102.497	159.394	303.392	-1.288	25.619	547.551	1246.612	52.199	610.149	982.670	-5.854	655.340	777.175	-51.325	643.797	616.751	52.919	536.958	846.994	-94.461	515.627	392.178	-98.523	507.687	38.656	-121.205	436.889	58.007	-275.548	479.429	13.376
434	1.80417	-180.995	360.739	1357.984	69.376	380.837	1284.484	106.553	387.032	870.539	33.697	214.595	1261.341	43.044	162.230	986.461	-24.314	113.957	784.615	-42.977	142.420	618.265	1.755	219.907	833.348	62.461	250.076	378.863	281.966	243.592	99.330	261.993	315.933	104.295	159.244	303.569	-1.314	22.297	548.694	1247.061	48.882	611.683	983.177	-9.236	656.505	777.789	-54.669	644.643	616.877	49.687	537.982	847.330	-95.928	516.355	392.554	-99.481	507.736	39.539	-121.765	436.816	57.651	-275.883	479.371	12.384
435	1.80833	-183.854	361.608	1358.486	66.456	382.147	1285.037	103.449	388.229	870.903	30.911	215.971	1261.726	40.793	163.417	987.006	-25.806	114.962	784.935	-43.824	143.468	618.466	-1.076	221.298	833.481	57.762	249.538	379.399	280.198	243.559	100.740	260.283	316.332	105.268	158.864	303.261	-1.108	19.164	550.033	1247.567	45.610	612.870	983.535	-12.469	657.668	778.532	-57.552	645.558	617.133	46.527	539.221	847.753	-97.466	517.347	392.688	-98.761	507.681	38.757	-122.097	436.896	57.468	-276.154	479.197	11.636
436	1.81250	-186.682	362.687	1358.964	63.510	383.560	1285.454	100.375	389.313	871.135	28.327	217.294	1262.161	38.489	164.637	987.323	-27.370	115.845	785.435	-44.509	144.620	618.486	-3.982	222.448	833.672	52.866	249.279	380.093	277.811	243.477	103.211	257.838	315.680	106.012	158.543	303.208	-1.076	15.971	551.247	1248.084	42.195	614.180	984.021	-15.870	659.068	778.891	-60.834	646.514	617.325	43.095	540.222	848.060	-98.997	517.973	392.869	-98.993	507.504	38.697	-121.962	436.825	57.573	-276.181	479.239	10.695
437	1.81667	-189.381	363.318	1359.307	60.704	384.887	1285.906	97.313	390.510	871.463	25.604	218.478	1262.515	36.471	166.012	987.704	-29.171	116.650	786.392	-45.396	145.630	618.615	-6.730	223.590	833.915	48.685	249.681	379.878	277.237	242.740	106.054	255.308	315.145	107.026	158.355	303.317	-1.174	13.093	552.611	1248.543	38.893	615.721	984.518	-19.253	659.985	778.994	-63.917	647.293	617.977	39.973	541.357	848.361	-100.913	518.555	392.659	-99.948	507.459	38.693	-122.013	436.819	57.631	-276.432	479.140	9.805
438	1.82083	-192.282	364.416	1359.799	57.902	386.419	1286.059	94.262	391.648	871.811	23.011	219.888	1262.844	34.255	167.472	988.012	-30.880	117.431	787.006	-46.284	146.670	618.852	-10.116	224.790	834.110	44.943	250.228	379.077	276.564	242.613	107.710	252.917	315.047	108.770	157.862	302.750	-0.832	9.848	553.860	1249.013	35.584	616.987	985.065	-22.983	661.059	778.934	-67.213	648.277	618.386	36.816	542.327	848.544	-102.720	518.891	392.548	-100.333	507.242	38.852	-122.259	436.738	57.397	-276.539	479.327	9.008
439	1.82500	-194.975	365.051	1360.175	55.050	387.811	1286.489	91.109	392.678	872.059	20.536	221.368	1263.449	31.789	168.204	988.852	-33.010	118.333	787.739	-47.434	147.992	618.867	-12.890	226.067	834.408	40.885	250.231	378.773	274.535	242.764	108.658	250.328	315.506	109.923	157.533	302.690	-0.803	6.616	555.081	1249.102	32.170	618.356	985.139	-26.446	662.062	779.162	-70.571	649.032	618.653	33.663	543.532	848.942	-104.963	519.002	391.745	-100.672	507.098	38.937	-122.119	436.710	57.582	-276.819	479.141	8.012
440	1.82917	-197.714	365.798	1360.378	52.273	389.045	1286.647	88.014	393.640	872.333	17.874	222.642	1263.888	29.319	168.868	989.535	-34.531	119.260	788.355	-48.745	148.631	619.350	-16.071	227.175	834.645	36.991	250.147	378.406	271.813	242.601	110.477	248.667	316.007	110.793	157.151	302.471	-0.790	3.591	556.172	1249.661	28.855	619.799	985.442	-29.883	663.279	779.561	-74.223	649.899	619.091	30.720	544.993	849.480	-106.914	519.034	391.645	-100.425	506.787	38.444	-122.716	436.473	57.066	-277.150	479.010	7.153
441	1.83333	-200.608	366.693	1360.952	49.432	390.461	1287.041	84.893	395.257	872.372	15.259	223.744	1264.443	27.246	170.361	989.810	-36.360	120.074	788.911	-49.409	149.562	619.675	-18.470	228.328	834.766	33.081	250.024	378.491	269.966	242.405	113.203	245.353	315.241	111.255	156.847	302.404	-0.657	0.449	557.462	1250.094	25.457	621.318	986.064	-33.575	664.276	780.090	-77.425	651.049	619.394	27.598	546.168	849.814	-108.663	519.512	391.475	-101.197	506.869	38.777	-123.991	436.268	56.263	-277.320	479.113	6.297
442	1.83750	-203.209	367.202	1361.178	46.559	391.693	1287.385	82.000	396.238	872.626	12.684	225.289	1264.816	24.556	171.432	990.079	-38.170	120.730	789.388	-50.462	150.495	620.126	-22.115	229.386	835.120	29.140	250.394	378.291	267.556	242.304	114.375	242.675	315.374	112.910	156.615	302.592	-0.686	-2.606	558.771	1250.300	21.997	622.772	986.377	-36.893	665.798	780.815	-81.127	651.917	619.169	24.477	547.334	850.081	-110.785	519.604	391.168	-101.099	506.626	38.534	-124.460	436.321	56.030	-277.398	479.200	5.621
443	1.84167	-205.887	368.196	1361.537	43.765	393.061	1287.697	79.208	397.501	872.929	10.229	226.612	1265.136	22.343	172.412	990.949	-39.860	121.883	789.609	-51.511	151.423	620.148	-27.424	230.764	835.185	24.568	250.304	377.188	265.152	242.583	115.146	239.373	314.492	114.114	156.280	302.699	-0.688	-5.790	559.882	1250.617	18.638	624.389	986.507	-40.409	667.231	781.268	-84.630	652.699	619.515	21.399	548.379	850.476	-112.443	520.246	390.707	-101.625	506.534	38.816	-124.470	436.195	56.021	-277.484	479.235	4.868
444	1.84583	-208.649	369.062	1361.801	40.974	394.290	1288.072	76.273	398.736	873.342	7.768	227.867	1265.506	20.135	173.343	991.589	-41.487	122.789	789.803	-52.945	152.343	620.453	-31.534	232.030	835.252	20.242	250.564	375.952	262.027	242.605	116.665	236.822	314.951	115.362	155.993	302.948	-0.690	-8.779	561.063	1250.777	15.356	625.901	986.813	-44.119	668.259	781.196	-88.112	653.638	619.965	18.428	549.484	850.758	-114.490	520.208	390.030	-102.149	506.370	39.180	-125.148	435.884	55.793	-277.738	478.951	4.430
445	1.85000	-211.291	369.818	1362.218	38.182	395.662	1288.255	73.565	400.081	873.833	5.250	229.252	1265.728	17.821	174.810	991.820	-43.097	123.711	789.875	-54.128	153.161	620.846	-34.229	232.971	835.483	15.600	250.769	375.089	259.323	242.754	119.106	234.100	315.320	115.747	155.484	302.830	-0.529	-11.961	562.277	1251.214	11.919	627.385	987.095	-47.842	669.436	781.496	-91.561	654.596	620.529	15.369	550.576	850.973	-116.109	520.986	390.043	-102.261	506.531	39.124	-125.149	435.917	55.796	-277.820	478.888	3.994
446	1.85417	-213.948	370.513	1362.476	35.440	396.935	1288.305	70.688	401.154	873.849	2.715	230.442	1266.028	15.923	176.099	992.088	-45.142	124.488	790.100	-55.746	154.161	620.991	-37.042	234.268	835.490	10.503	250.538	376.397	256.894	243.232	120.191	231.023	315.646	116.780	155.029	303.055	-0.466	-15.043	563.501	1251.420	8.449	628.689	987.320	-51.646	670.428	781.479	-95.210	655.437	620.839	12.404	551.556	851.090	-117.750	521.589	390.200	-102.368	506.346	38.998	-125.303	435.789	55.757	-278.038	478.870	3.771
447	1.85833	-216.445	371.365	1362.790	32.723	398.180	1288.501	67.912	402.297	874.147	0.206	231.708	1266.197	15.542	177.068	992.109	-46.843	125.378	790.223	-56.899	155.061	621.174	-39.607	235.112	835.690	4.689	249.593	377.982	254.411	243.462	121.184	227.843	315.463	118.555	154.594	303.225	-0.341	-17.966	564.663	1251.530	5.023	630.053	987.466	-55.357	671.593	781.450	-98.764	656.326	621.264	9.436	552.735	851.051	-119.650	521.637	389.779	-102.168	505.855	39.113	-124.883	435.692	55.949	-278.264	478.746	3.687
448	1.86250	-219.297	372.015	1363.150	29.820	399.503	1288.712	65.078	403.232	874.067	-2.240	232.940	1266.420	11.660	178.383	992.321	-48.515	126.136	790.344	-58.530	155.559	621.620	-42.503	236.038	835.742	-0.030	249.754	378.038	251.016	243.177	123.558	225.151	315.801	120.011	154.114	303.276	-0.205	-20.980	565.808	1251.698	1.659	631.607	987.900	-58.893	672.808	781.778	-102.301	657.380	621.540	6.495	553.635	851.034	-121.161	522.266	389.471	-102.558	505.866	39.195	-125.476	435.594	55.695	-278.535	478.652	3.421
449	1.86667	-221.884	372.992	1363.126	27.104	400.866	1288.604	62.342	404.266	874.218	-4.541	234.199	1266.588	11.293	179.302	992.434	-50.308	127.023	790.615	-60.256	156.302	621.570	-44.848	237.005	835.593	-4.553	249.958	377.626	247.588	243.363	124.959	221.987	315.930	120.771	153.489	303.311	-0.179	-24.119	567.130	1251.880	-1.731	633.003	988.227	-62.709	673.841	782.009	-106.077	658.294	621.584	3.652	554.491	851.113	-122.778	523.023	389.811	-102.470	505.716	39.174	-125.459	435.533	55.708	-278.656	478.574	3.321
450	1.87083	-224.440	373.572	1363.364	24.594	401.905	1288.691	59.367	405.001	874.344	-6.972	235.421	1266.755	9.012	180.296	992.863	-52.176	127.743	790.739	-62.015	157.430	621.927	-47.409	237.775	835.786	-9.228	250.544	377.570	245.112	243.943	126.606	218.875	316.009	120.547	152.936	303.351	-0.146	-26.980	568.181	1252.016	-5.280	634.414	988.327	-66.627	674.909	782.320	-109.877	658.851	621.319	0.985	555.515	851.355	-124.270	523.777	389.885	-102.999	506.013	38.907	-125.533	435.441	55.696	-278.785	478.490	3.151
451	1.87500	-226.991	374.360	1363.507	21.745	403.301	1288.880	56.622	405.883	874.253	-9.480	236.607	1267.023	6.993	181.417	992.872	-54.326	128.527	791.286	-64.099	157.469	622.500	-49.867	238.675	835.725	-14.068	251.232	376.695	242.127	244.073	127.674	216.026	316.116	122.024	152.289	303.201	-0.038	-30.055	569.455	1252.220	-8.550	635.974	988.346	-70.491	675.805	782.585	-113.498	659.991	621.366	-1.772	556.534	851.622	-125.962	524.323	390.060	-103.573	505.634	39.240	-125.482	435.512	55.707	-278.905	478.368	3.085
452	1.87917	-229.687	375.200	1363.721	19.071	404.435	1288.911	54.179	407.211	874.399	-11.823	237.685	1267.164	4.803	182.479	993.378	-56.118	129.334	791.632	-66.261	158.351	622.474	-52.463	239.369	835.752	-19.456	252.149	374.988	237.473	243.217	129.814	212.871	316.476	124.387	151.459	303.091	0.363	-33.084	570.465	1252.264	-12.078	637.314	988.273	-74.359	677.099	782.761	-117.479	660.743	621.260	-4.478	557.478	852.009	-127.405	525.123	390.091	-103.665	505.570	39.005	-125.593	435.415	55.658	-278.910	478.283	3.143
453	1.88333	-232.291	375.976	1363.963	16.414	405.623	1288.862	51.543	408.195	874.232	-14.189	238.881	1267.401	2.414	183.494	994.063	-56.538	130.067	791.949	-68.112	159.155	622.378	-54.759	240.202	835.394	-24.243	252.474	373.693	234.761	244.192	131.647	210.291	317.869	126.811	150.869	303.190	0.410	-35.823	571.588	1252.391	-15.391	638.760	988.655	-78.016	678.191	782.794	-121.445	661.387	621.614	-7.182	558.435	852.175	-129.109	525.591	390.321	-103.552	505.598	39.165	-125.937	435.419	55.481	-279.016	478.192	3.084
454	1.88750	-234.859	376.530	1364.110	13.772	406.688	1289.289	48.933	408.842	874.131	-16.583	239.766	1267.433	0.314	184.363	994.272	-58.625	130.844	792.377	-70.188	159.934	622.538	-56.984	241.375	835.213	-28.680	253.481	373.648	231.710	244.161	133.133	206.499	316.467	126.974	150.201	303.294	0.512	-38.811	572.728	1252.421	-18.705	640.080	988.821	-82.052	678.942	782.722	-125.304	662.259	621.810	-10.009	559.178	852.469	-130.802	526.175	389.965	-103.863	505.886	38.979	-126.274	435.478	55.341	-279.110	478.172	3.049
455	1.89167	-237.319	377.310	1364.107	11.184	408.079	1289.434	46.276	409.811	874.059	-18.840	241.269	1267.586	-2.180	185.030	994.653	-59.463	131.691	792.156	-72.344	160.509	623.042	-59.454	242.236	834.959	-34.609	254.143	373.306	228.242	245.062	134.727	204.635	318.522	128.841	149.242	303.340	0.810	-41.788	573.811	1252.361	-22.051	641.287	988.722	-85.764	680.015	782.988	-129.459	662.868	621.766	-12.789	560.086	852.734	-132.530	526.423	390.048	-103.780	505.613	39.188	-126.061	435.551	55.478	-279.124	478.175	3.092
456	1.89583	-239.990	378.093	1364.322	8.538	409.408	1289.583	43.648	410.703	874.250	-21.097	242.384	1267.698	-2.943	186.481	994.937	-61.705	132.538	792.600	-74.902	160.899	623.694	-61.498	243.130	835.015	-40.721	254.053	374.495	224.917	245.043	137.145	200.289	317.609	130.444	148.489	303.346	0.750	-44.578	574.846	1252.556	-25.401	642.517	988.548	-89.429	681.112	783.224	-133.525	663.839	622.010	-15.462	561.020	852.842	-134.337	526.972	389.607	-103.969	505.717	39.492	-127.340	435.283	54.880	-279.153	478.107	3.018
457	1.90000	-242.552	378.744	1364.517	5.956	410.479	1289.562	41.313	411.620	874.286	-23.492	243.339	1267.781	-5.083	187.366	995.129	-63.622	133.411	792.720	-77.257	161.832	624.323	-63.716	243.927	834.854	-46.999	253.884	375.939	221.136	245.307	139.963	196.251	317.075	131.728	147.647	303.454	0.924	-47.622	575.987	1252.554	-28.613	643.726	988.563	-93.366	682.251	783.233	-137.431	664.778	621.886	-17.994	561.788	853.119	-135.642	527.367	389.678	-104.401	506.378	38.792	-126.002	435.458	55.524	-279.209	478.034	2.968
458	1.90417	-244.974	379.457	1364.781	3.411	411.718	1289.786	38.841	412.478	874.209	-25.834	244.384	1267.845	-7.222	188.438	994.948	-65.834	134.294	792.895	-79.463	162.426	624.375	-66.160	244.810	834.565	-53.062	254.772	374.886	218.146	246.550	141.531	192.846	317.705	133.204	146.810	303.538	0.998	-50.558	576.985	1252.521	-31.918	644.842	988.374	-97.440	683.561	783.910	-141.306	665.586	621.802	-20.461	562.769	853.477	-137.488	527.965	389.588	-104.035	505.900	39.074	-126.452	435.472	55.194	-279.243	477.938	2.955
459	1.90833	-247.594	380.231	1364.918	0.772	412.749	1289.787	36.359	413.209	874.291	-27.983	245.545	1268.003	-9.392	189.329	995.484	-67.952	135.104	792.967	-81.993	162.878	624.646	-68.197	245.471	834.747	-58.284	255.774	373.043	214.349	247.003	143.616	189.176	318.824	133.687	146.058	303.824	0.883	-53.419	577.989	1252.698	-35.304	645.978	988.253	-101.251	684.517	784.267	-145.030	666.320	622.005	-23.055	563.469	853.426	-139.126	528.245	389.587	-104.433	506.089	39.077	-127.726	435.521	54.752	-279.215	478.011	2.907
460	1.91250	-250.498	380.829	1364.767	-1.913	413.696	1290.079	33.814	414.025	874.373	-30.323	246.334	1268.156	-11.543	190.326	995.882	-69.865	135.904	792.971	-84.430	163.614	624.820	-70.539	246.043	834.603	-64.128	256.378	372.134	210.168	247.832	146.630	185.071	318.679	135.433	145.143	303.834	0.698	-56.210	578.991	1252.656	-38.709	647.162	988.127	-104.986	685.473	784.413	-149.130	667.325	622.361	-26.134	564.154	853.200	-140.594	528.715	389.479	-104.339	506.118	39.099	-126.618	435.625	55.188	-279.298	477.899	2.820
461	1.91667	-252.639	381.789	1364.788	-4.201	414.747	1290.386	31.374	414.898	874.452	-32.653	247.334	1268.250	-13.587	191.468	996.066	-72.004	136.687	793.255	-86.784	164.144	625.162	-72.928	246.808	834.835	-69.855	257.182	371.916	206.312	248.666	147.895	180.932	319.407	137.455	143.890	303.722	0.559	-59.085	579.976	1252.657	-41.922	648.429	988.188	-108.478	686.262	784.293	-153.081	668.309	622.934	-28.607	564.922	853.162	-141.886	529.229	389.397	-103.789	505.761	39.423	-127.566	435.364	54.785	-279.284	477.871	2.817
462	1.92083	-255.188	382.409	1364.802	-6.912	415.681	1290.461	29.187	415.693	874.630	-34.805	248.404	1268.471	-15.595	192.441	996.109	-73.985	137.451	793.339	-89.441	164.704	625.482	-75.113	247.403	835.106	-75.055	258.353	371.679	202.332	249.609	149.162	176.216	318.384	138.776	142.738	303.775	0.722	-61.898	580.956	1252.616	-45.220	649.629	988.497	-112.473	687.351	784.374	-157.216	669.051	623.383	-31.215	565.670	853.160	-143.906	528.920	389.098	-104.673	506.103	38.829	-127.474	435.464	54.867	-279.273	477.920	2.887
