NO_OF_FRAMES	960
NO_OF_CAMERAS	7
NO_OF_MARKERS	21
FREQUENCY	240
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2022-10-29, 11:12:54	2615.30190401
DATA_INCLUDED	3D
MARKER_NAMES	head	C7	L5	AcrL	EllL	HaL	FingerL	TrochL	KnL	MalLatL	MalMedL	ToeL	AcrR	EllR	HaR	FingerR	TrochR	KnR	MalLatR	MalMedR	ToeR
Frame	Time	head X	head Y	head Z	C7 X	C7 Y	C7 Z	L5 X	L5 Y	L5 Z	AcrL X	AcrL Y	AcrL Z	EllL X	EllL Y	EllL Z	HaL X	HaL Y	HaL Z	FingerL X	FingerL Y	FingerL Z	TrochL X	TrochL Y	TrochL Z	KnL X	KnL Y	KnL Z	MalLatL X	MalLatL Y	MalLatL Z	MalMedL X	MalMedL Y	MalMedL Z	ToeL X	ToeL Y	ToeL Z	AcrR X	AcrR Y	AcrR Z	EllR X	EllR Y	EllR Z	HaR X	HaR Y	HaR Z	FingerR X	FingerR Y	FingerR Z	TrochR X	TrochR Y	TrochR Z	KnR X	KnR Y	KnR Z	MalLatR X	MalLatR Y	MalLatR Z	MalMedR X	MalMedR Y	MalMedR Z	ToeR X	ToeR Y	ToeR Z	
422	1.75417	860.134	465.714	1389.640	630.046	408.555	1276.536	612.617	413.259	864.144	652.091	581.694	1256.259	659.338	648.750	984.836	738.491	721.883	794.681	780.828	704.219	630.192	708.108	588.564	834.369	762.244	522.970	379.691	680.853	493.467	40.272	702.287	421.597	55.138	846.857	456.442	1.792	702.891	247.562	1239.658	717.335	191.772	971.373	815.038	186.381	773.339	847.906	243.550	622.929	683.638	266.751	840.103	878.255	272.773	391.789	591.096	277.597	188.219	622.369	348.001	173.724	672.650	287.564	37.617
423	1.75833	862.495	466.189	1389.470	632.008	409.134	1276.889	614.711	413.705	864.120	654.388	582.202	1256.415	662.127	649.693	984.422	742.197	722.714	795.081	785.333	705.173	630.671	710.004	588.983	834.308	762.585	523.218	379.523	680.683	493.212	40.084	702.171	421.551	55.081	846.908	456.419	1.698	704.795	248.073	1239.748	719.138	192.104	971.329	816.577	186.586	773.355	849.676	243.461	623.228	685.390	266.990	840.263	883.100	273.454	392.360	598.697	278.443	185.618	627.901	349.201	173.154	685.337	288.650	36.870
424	1.76250	864.882	466.642	1389.219	634.194	409.865	1277.080	616.524	413.941	864.106	656.521	582.682	1256.503	664.867	650.246	984.684	746.046	723.240	795.765	790.006	705.952	631.283	711.330	589.584	834.306	763.337	523.391	379.695	680.825	493.345	40.189	702.440	421.609	55.285	846.902	456.480	1.751	706.712	248.587	1239.985	720.891	192.963	971.408	817.993	186.877	773.564	851.808	243.414	623.052	687.678	267.685	840.373	887.731	274.251	393.484	606.271	279.654	183.903	635.862	350.610	169.680	693.634	290.098	37.635
425	1.76667	867.156	467.107	1388.853	636.299	410.543	1277.325	618.212	413.764	864.289	658.851	583.142	1256.651	667.266	650.967	984.545	749.771	724.118	796.196	794.704	706.854	631.960	713.605	589.594	834.526	763.859	523.569	379.831	680.732	493.268	40.129	702.994	420.842	55.271	846.914	456.552	1.562	708.474	249.049	1240.106	722.148	193.320	971.498	819.751	187.111	773.613	853.479	243.490	622.908	689.550	267.877	840.647	892.724	275.065	394.390	613.103	280.953	182.035	644.108	351.512	171.573	703.071	290.298	36.510
426	1.77083	869.435	467.472	1388.554	638.466	411.005	1277.631	620.108	413.880	864.042	661.044	583.703	1256.715	670.129	651.650	984.286	753.480	725.101	796.544	799.177	707.530	632.627	715.694	589.881	834.184	764.321	523.855	379.662	680.776	493.244	40.141	702.593	421.641	55.130	847.010	456.642	1.487	710.410	249.544	1240.105	723.752	193.904	971.412	821.213	187.398	773.693	855.038	243.539	622.485	691.635	268.161	840.684	897.987	276.057	395.415	620.476	282.407	179.098	650.595	352.817	165.528	713.012	291.358	35.329
427	1.77500	871.825	467.907	1387.919	640.755	411.736	1277.962	622.255	414.491	863.929	663.339	584.211	1256.846	673.158	652.391	984.173	757.232	725.943	797.154	803.358	708.312	633.631	718.354	590.228	834.267	764.837	523.901	379.658	680.801	493.322	40.237	702.983	420.851	55.267	846.922	456.571	1.606	712.271	250.056	1240.172	725.451	194.414	971.521	822.630	187.646	773.735	856.465	243.641	622.514	693.398	268.401	841.063	902.343	277.121	396.069	627.828	283.475	177.809	659.000	353.687	167.198	723.145	292.798	35.136
428	1.77917	874.227	468.304	1387.408	642.811	412.249	1278.099	624.241	414.621	864.030	665.531	584.657	1256.751	675.662	653.104	984.515	760.936	726.754	797.905	807.802	708.992	634.303	719.989	590.622	834.288	765.210	524.020	379.901	680.857	493.400	40.263	702.855	420.955	55.240	846.956	456.607	1.591	714.251	250.543	1240.085	727.202	194.950	971.562	824.239	187.663	773.704	857.353	243.924	621.802	695.693	268.825	841.053	907.495	277.848	397.906	635.537	284.647	173.826	665.983	354.836	163.985	733.315	293.702	34.647
429	1.78333	876.559	468.728	1387.050	644.987	412.762	1278.294	626.185	414.879	863.913	667.729	585.124	1256.981	678.174	653.869	984.635	764.416	727.286	798.408	811.954	709.893	635.155	721.260	591.087	833.993	765.778	524.294	379.857	680.926	493.062	40.022	702.301	421.015	54.916	846.928	456.521	1.648	716.185	251.008	1240.333	728.475	195.404	971.718	825.816	187.980	773.541	858.940	243.987	622.134	698.006	269.173	841.415	912.020	278.476	399.605	642.522	284.743	170.867	675.049	356.237	160.878	743.479	294.552	33.168
430	1.78750	878.855	469.159	1386.838	647.216	413.036	1278.212	628.257	415.292	864.182	669.929	585.471	1257.005	680.619	654.786	984.542	768.177	727.837	798.865	816.425	710.235	635.965	723.470	591.480	833.993	766.144	524.299	379.959	680.813	493.158	40.145	702.290	421.543	55.350	846.907	456.549	1.625	718.010	251.441	1240.400	730.398	195.834	971.707	827.513	188.281	773.436	860.472	243.992	622.017	700.262	269.596	841.466	915.960	279.105	400.890	651.223	285.410	167.699	681.182	357.017	159.001	754.053	295.742	32.793
431	1.79167	881.175	469.632	1386.730	649.368	413.456	1278.211	630.087	415.431	864.506	672.144	586.030	1257.117	683.295	655.728	984.325	771.782	728.497	799.375	821.240	710.808	637.188	725.395	591.828	834.097	766.573	524.396	380.114	680.913	493.241	40.271	702.745	421.069	55.282	846.847	456.623	1.498	719.983	251.779	1240.333	731.954	196.232	971.641	829.043	188.545	773.341	862.301	244.183	622.104	702.088	269.790	841.621	919.938	279.862	402.083	658.818	286.146	163.904	690.077	358.053	157.420	765.075	298.918	32.643
432	1.79583	883.454	470.038	1386.536	651.577	413.930	1278.287	632.199	415.828	864.594	674.309	586.451	1257.180	685.667	656.328	984.423	775.885	729.041	800.162	825.661	711.158	637.873	727.031	591.981	833.724	767.170	524.475	380.097	681.057	493.325	40.370	702.378	421.584	55.202	846.932	456.623	1.596	722.031	252.229	1240.350	733.589	196.702	971.362	830.201	188.777	773.155	863.801	244.217	622.412	704.066	269.969	841.692	924.715	280.522	403.366	666.449	287.020	161.886	697.972	359.277	153.267	774.902	297.285	31.158
433	1.80000	885.723	470.498	1386.466	653.709	414.208	1278.475	633.986	415.678	864.712	676.550	586.915	1257.176	688.257	657.110	984.278	779.504	729.552	800.592	830.200	711.632	638.593	728.936	592.269	833.505	767.564	524.643	380.106	681.017	493.074	40.036	703.323	420.962	55.299	846.988	456.644	1.608	723.918	252.696	1240.321	735.078	197.217	971.350	831.615	188.845	773.111	864.946	244.033	622.442	706.304	270.164	841.676	928.891	281.355	404.290	674.783	288.409	157.760	706.179	360.007	153.171	785.805	297.982	28.868
434	1.80417	888.030	470.915	1386.290	655.864	414.636	1278.266	636.041	415.794	864.943	678.819	587.329	1257.287	690.849	657.534	984.289	783.058	730.130	801.031	834.494	712.189	638.552	730.924	592.586	833.156	767.541	524.814	380.105	680.949	493.245	40.309	703.090	420.895	55.377	846.936	456.435	1.457	726.112	252.980	1240.099	736.720	197.632	971.206	832.937	189.053	772.926	866.960	244.011	622.417	708.563	270.644	841.850	933.443	282.361	405.290	682.522	288.559	155.497	716.303	361.172	149.683	796.689	300.275	28.998
435	1.80833	890.290	471.344	1386.339	658.080	414.894	1278.406	637.852	416.054	864.983	681.118	587.609	1257.128	693.258	658.254	984.282	786.528	730.635	801.146	838.755	712.708	639.130	733.005	592.875	832.753	768.258	524.774	379.890	681.022	493.126	40.128	702.567	421.518	55.344	847.185	456.343	1.453	728.391	253.401	1240.050	738.308	198.281	971.161	834.463	189.110	772.777	868.532	243.958	622.452	710.262	270.677	841.875	937.747	282.961	406.140	691.718	289.705	152.056	722.538	362.502	146.791	808.090	302.783	28.710
436	1.81250	892.493	471.747	1386.019	660.336	415.235	1278.278	640.018	416.402	864.929	683.381	588.027	1257.195	695.427	658.991	984.273	789.975	731.132	801.683	842.909	713.218	639.883	735.183	592.984	832.663	768.729	524.897	379.926	681.052	493.315	40.629	702.825	420.973	55.469	847.188	456.732	1.778	730.107	253.793	1239.932	739.848	198.620	971.160	835.873	189.238	772.587	870.024	243.800	622.635	712.275	270.863	841.980	941.950	283.810	406.960	700.866	290.697	148.393	730.828	362.995	143.521	818.109	301.496	26.940
437	1.81667	894.852	472.175	1385.667	662.333	415.751	1278.626	642.199	416.602	864.861	685.566	588.380	1257.155	698.326	659.514	983.813	793.420	731.242	801.885	847.204	713.642	640.484	737.142	593.265	832.314	769.405	525.108	379.864	681.090	493.089	40.316	702.447	421.503	55.498	847.266	456.911	2.184	732.341	254.000	1239.859	741.481	198.926	970.984	837.208	189.237	772.466	871.883	243.539	622.187	714.258	271.101	841.948	945.680	284.585	407.934	711.034	290.704	146.928	739.092	364.020	140.675	829.920	304.604	27.089
438	1.82083	897.103	472.658	1385.043	664.558	415.997	1278.352	644.025	416.846	864.752	687.819	588.807	1257.043	700.620	659.826	983.925	796.857	731.644	802.072	851.549	713.768	641.137	738.925	593.602	832.341	769.925	525.031	379.807	681.086	493.233	40.454	701.518	421.508	55.207	847.237	456.938	1.762	734.449	254.437	1239.537	743.276	199.579	970.857	838.015	189.557	772.133	873.921	243.628	621.666	716.561	271.426	841.935	949.817	285.602	408.943	720.099	291.762	143.539	747.340	364.707	138.436	841.424	306.753	27.009
439	1.82500	899.460	473.118	1384.522	666.660	416.028	1278.286	646.219	417.338	864.744	690.080	589.226	1256.900	703.367	660.272	983.708	800.108	732.026	802.384	855.761	713.959	641.489	740.635	593.892	832.267	770.322	525.354	379.388	681.206	493.413	40.684	701.543	421.595	55.135	847.380	457.079	2.118	736.619	254.814	1239.294	744.888	199.952	970.595	839.367	189.584	772.035	875.561	243.545	621.225	718.986	271.794	841.511	952.771	285.752	409.847	728.496	292.544	140.460	756.428	365.385	135.475	852.057	305.845	24.457
440	1.82917	901.737	473.500	1384.300	668.909	416.585	1278.219	648.331	417.695	864.689	692.306	589.557	1256.820	705.629	660.932	983.259	803.534	732.364	802.741	859.968	714.179	641.900	742.787	593.990	832.057	771.113	525.481	379.452	681.160	493.206	40.564	701.496	421.499	55.035	847.228	456.920	1.785	738.777	255.130	1239.075	746.522	200.313	970.340	840.925	189.667	771.609	877.465	243.582	621.092	721.163	272.201	841.547	956.426	286.537	410.437	737.980	293.208	137.429	765.082	366.717	132.776	863.227	307.329	24.231
441	1.83333	903.857	474.029	1383.853	671.147	416.878	1278.115	650.549	418.046	864.704	694.355	589.868	1256.717	708.171	661.225	982.949	806.923	732.586	803.349	864.260	714.393	642.563	744.468	594.299	832.015	771.901	525.658	379.661	681.239	493.166	40.422	701.401	421.512	55.272	847.212	456.806	1.786	740.754	255.400	1239.030	748.306	200.705	970.156	842.570	189.896	771.187	878.972	243.302	620.984	723.189	272.386	841.424	959.930	287.108	411.410	747.848	294.163	133.696	773.602	366.016	128.758	874.583	308.859	24.223
442	1.83750	906.140	474.319	1383.892	673.404	417.324	1278.007	652.692	418.377	864.704	696.672	590.168	1256.472	710.390	661.744	982.584	810.452	732.678	803.958	868.534	714.087	643.131	746.322	594.510	831.953	772.956	526.011	379.388	681.258	493.172	40.704	701.592	421.372	55.147	847.279	456.905	1.747	742.959	255.655	1239.066	750.003	201.112	969.808	844.025	189.966	770.834	880.329	243.166	620.844	725.247	272.548	841.404	963.724	287.664	412.000	755.907	294.996	129.530	782.484	367.796	128.062	885.795	309.915	22.949
443	1.84167	908.350	474.709	1383.759	675.638	417.761	1277.835	654.665	418.450	864.666	698.901	590.534	1256.483	712.826	661.880	982.588	813.840	732.915	804.257	872.654	714.645	644.394	747.690	594.836	831.828	773.388	525.915	378.495	681.249	493.085	40.583	702.095	421.828	55.302	847.254	456.934	1.725	744.953	255.869	1238.973	751.739	201.424	969.737	844.505	190.042	770.342	881.919	242.946	620.815	727.025	272.658	841.558	967.080	288.394	412.731	763.193	295.874	124.826	791.532	369.138	123.798	897.348	311.670	23.076
444	1.84583	910.619	475.156	1383.731	677.935	418.037	1277.478	656.640	418.539	864.551	701.097	590.862	1256.412	715.532	662.548	982.489	817.056	733.122	804.362	876.620	714.589	645.166	749.762	595.351	831.555	774.021	526.046	378.215	681.321	493.246	40.812	701.703	421.605	55.525	847.435	456.991	1.781	747.120	256.189	1239.008	753.687	201.836	969.675	846.230	190.272	770.098	883.307	242.636	620.605	729.108	272.888	841.447	970.691	289.243	413.335	770.027	296.796	120.357	800.547	368.895	121.409	909.074	313.926	23.950
445	1.85000	912.894	475.544	1383.333	680.075	418.105	1277.470	658.592	418.506	864.250	703.146	591.144	1256.376	717.177	662.756	982.063	820.260	733.034	804.249	880.504	714.986	645.950	752.016	595.575	831.478	774.967	526.285	377.752	681.295	493.105	40.725	700.833	420.767	56.317	847.414	456.952	1.652	749.363	256.487	1238.929	755.337	202.189	969.447	847.628	190.261	769.765	884.564	242.308	620.326	731.375	273.200	841.507	973.172	289.970	413.535	779.247	297.650	116.177	809.753	369.887	119.201	919.837	312.979	21.842
446	1.85417	915.016	475.991	1383.328	681.845	418.428	1277.320	660.609	418.603	864.048	705.351	591.407	1256.238	720.110	663.089	981.791	823.583	732.991	804.279	884.340	714.711	646.224	754.233	595.745	831.284	775.680	526.252	377.760	681.374	493.133	40.726	702.232	421.563	55.715	847.443	457.268	2.053	751.277	256.735	1238.843	757.188	202.523	969.315	847.932	190.518	769.117	886.153	242.109	620.106	733.516	273.478	841.506	976.345	290.551	414.431	788.841	299.031	111.879	818.688	370.832	116.181	930.895	313.779	21.004
447	1.85833	917.253	476.345	1383.112	684.044	419.066	1277.506	662.925	418.779	863.798	707.413	591.613	1256.223	722.401	663.071	981.839	826.904	733.354	804.516	888.216	714.579	646.461	755.679	596.003	831.503	776.637	526.623	377.225	681.430	493.220	40.978	701.870	421.480	56.007	847.424	457.213	2.055	753.549	257.037	1238.627	758.881	202.807	969.092	849.313	190.718	768.844	888.051	241.809	619.344	735.636	273.691	841.492	979.252	291.239	415.252	797.820	299.556	109.465	827.812	370.967	113.411	942.779	316.947	22.085
448	1.86250	919.643	476.674	1382.797	686.331	419.138	1277.206	665.064	419.046	863.629	709.564	591.743	1256.257	724.696	663.621	981.818	830.002	733.474	804.763	892.031	714.390	646.586	757.901	596.024	831.150	777.243	526.715	376.872	681.452	492.981	40.908	701.019	420.596	56.438	847.491	457.281	2.067	755.725	257.211	1238.584	760.745	203.019	968.871	850.947	190.653	768.577	889.716	241.630	618.807	737.597	273.758	841.529	982.106	291.605	416.137	807.292	299.482	106.804	836.929	372.077	111.723	953.693	315.952	21.877
449	1.86667	921.860	476.998	1382.060	688.615	419.399	1277.340	667.138	419.068	863.392	711.704	592.024	1256.248	726.955	663.758	981.789	833.109	733.426	805.002	895.920	714.180	647.163	759.521	596.262	831.152	777.543	526.821	377.018	681.573	493.102	41.097	701.333	420.833	56.374	847.493	457.021	1.873	758.036	257.431	1238.395	762.621	203.346	969.024	852.090	190.646	768.655	891.630	241.630	617.776	740.334	274.070	841.713	984.536	292.313	416.856	817.048	300.014	102.976	846.244	371.982	107.152	965.274	317.988	21.768
450	1.87083	924.206	477.318	1381.406	690.800	419.514	1277.276	669.099	419.127	863.131	713.776	592.205	1256.146	729.355	663.996	981.438	836.140	733.490	805.079	899.739	714.153	647.638	761.615	596.477	831.351	777.926	526.791	376.994	681.597	493.197	41.298	701.333	420.625	56.743	847.194	456.716	1.464	760.209	257.623	1238.234	764.469	203.728	968.831	853.449	190.693	768.612	892.881	241.303	617.672	742.321	274.342	841.590	987.461	292.586	417.204	826.911	301.241	99.417	855.105	371.523	104.353	976.418	318.703	22.326
451	1.87500	926.441	477.788	1380.908	692.965	419.659	1277.352	671.118	419.237	863.073	715.956	592.334	1256.071	731.147	664.512	981.211	839.080	733.376	805.356	903.449	714.157	648.355	763.181	596.818	831.502	778.110	526.909	377.028	681.681	493.066	41.462	701.463	420.663	56.384	847.217	456.896	1.357	762.535	257.895	1238.110	766.306	203.963	968.749	854.520	190.626	768.560	893.857	241.111	617.579	744.860	274.739	841.649	990.259	293.239	417.205	835.834	301.716	97.578	864.605	373.399	103.132	987.226	318.115	20.306
452	1.87917	928.654	478.185	1380.656	695.192	419.809	1277.347	673.412	419.409	862.737	718.030	592.505	1255.719	733.961	664.588	981.135	842.148	733.223	805.542	906.980	713.782	648.973	765.502	596.903	831.351	778.595	526.995	377.141	681.688	493.120	41.446	701.346	420.379	56.993	847.241	456.813	1.477	764.734	258.030	1237.830	768.294	204.170	968.619	856.167	190.452	768.726	895.273	240.825	617.394	746.885	274.750	841.647	992.335	293.778	417.011	845.576	301.901	94.064	873.889	374.035	100.071	998.592	319.469	21.442
453	1.88333	930.813	478.477	1380.538	697.488	420.110	1277.369	675.528	419.409	862.734	720.278	592.627	1255.605	736.087	664.541	980.565	845.166	733.015	805.632	910.567	713.612	649.206	766.811	597.358	831.311	779.014	527.070	377.090	681.725	492.986	41.496	701.515	419.909	56.267	847.184	456.738	1.312	766.981	258.112	1237.604	769.856	204.305	968.459	857.887	190.554	768.005	896.560	240.527	617.219	749.389	274.959	841.478	994.514	294.198	416.815	855.734	302.521	90.534	882.837	374.126	98.692	1009.849	321.823	23.014
454	1.88750	932.980	478.930	1380.188	699.643	420.443	1277.348	677.859	419.337	862.586	722.311	592.768	1255.449	738.592	664.673	980.760	848.090	733.006	805.759	914.046	713.036	648.840	769.052	597.302	830.968	779.677	527.186	377.157	681.940	492.920	41.807	702.516	420.959	55.595	847.212	456.965	1.473	769.458	258.414	1237.233	772.029	204.634	968.131	859.604	190.535	767.510	897.786	240.183	617.035	751.824	275.031	841.138	996.679	294.689	416.416	864.759	302.782	87.872	892.292	374.571	94.915	1020.405	321.329	21.033
455	1.89167	935.234	479.271	1380.120	701.742	420.308	1277.048	679.795	419.538	862.412	724.362	592.935	1255.305	741.537	664.407	980.281	850.896	732.632	805.711	917.309	712.744	649.064	770.822	597.238	830.855	780.386	527.229	377.387	681.906	492.955	41.821	702.538	420.943	56.494	847.318	457.136	1.249	771.531	258.560	1237.249	774.222	204.865	967.752	861.293	190.570	767.042	898.938	239.775	616.943	753.567	274.954	841.171	998.845	295.259	416.451	874.314	303.242	85.301	901.542	375.320	93.444	1031.549	323.828	23.824
456	1.89583	937.474	479.715	1379.856	703.760	420.197	1277.127	681.779	419.145	862.565	726.479	592.982	1255.154	743.157	664.582	980.173	853.776	732.374	805.573	920.622	712.312	649.251	769.100	598.576	829.881	780.797	527.308	377.470	681.862	492.824	41.891	702.851	420.820	56.957	847.197	456.811	1.311	773.657	258.691	1237.228	776.132	205.118	967.297	862.866	190.619	766.438	900.459	239.339	616.067	756.014	275.067	841.068	1000.859	295.696	416.397	883.468	303.378	82.729	910.750	376.242	91.574	1042.268	324.255	23.021
457	1.90000	939.717	480.048	1379.397	706.199	420.470	1276.671	683.786	418.954	862.368	728.608	593.199	1254.934	746.382	664.145	979.411	856.562	732.103	805.485	924.245	711.632	649.456	770.221	598.845	829.497	781.234	527.532	377.456	681.998	492.857	42.153	702.908	420.972	56.927	847.326	457.075	1.202	775.917	258.857	1237.087	778.308	205.269	967.021	864.302	190.542	765.825	902.044	239.106	615.024	758.197	275.121	840.924	1002.838	296.205	416.492	893.184	303.748	79.764	919.855	375.421	88.705	1052.734	325.125	23.410
458	1.90417	941.932	480.387	1378.767	708.346	420.302	1276.442	685.764	418.853	862.538	730.737	593.287	1254.721	748.262	664.422	979.692	859.187	731.884	805.416	927.403	711.525	649.348	772.138	598.749	828.799	781.836	527.437	377.630	682.000	492.698	42.151	702.888	420.838	56.695	847.410	457.101	1.387	778.048	258.911	1236.882	780.413	205.474	966.637	865.871	190.351	765.158	904.044	239.230	614.162	760.646	275.233	840.657	1004.848	296.677	416.015	902.160	303.690	77.151	928.887	375.182	86.608	1063.200	325.657	24.259
459	1.90833	944.213	480.629	1377.970	710.528	420.521	1276.066	689.218	420.107	861.569	732.786	593.372	1254.567	750.801	664.175	979.292	861.989	731.592	805.219	930.310	710.956	649.570	773.943	598.773	828.656	782.384	527.521	377.540	682.145	493.088	42.337	703.283	420.744	57.092	847.282	457.099	1.319	780.365	258.962	1236.695	782.121	205.573	966.528	867.474	190.364	765.054	904.744	238.813	613.818	763.043	275.431	840.320	1006.760	297.171	415.501	911.898	304.200	74.134	937.840	375.401	85.116	1073.665	326.399	23.405
460	1.91250	946.462	481.015	1377.518	712.905	420.631	1275.912	691.116	419.892	861.612	734.728	593.374	1254.202	752.743	664.490	979.415	864.767	731.395	804.869	933.157	710.517	649.879	776.601	598.639	828.386	782.905	527.604	377.485	681.967	492.578	42.166	703.293	420.684	57.225	847.465	457.267	1.220	782.507	259.021	1236.524	784.327	205.527	966.520	868.908	190.202	765.003	905.960	238.629	613.327	765.703	275.654	839.778	1008.464	297.594	415.153	921.104	304.110	72.064	946.707	375.954	84.065	1083.949	328.157	25.671
461	1.91667	948.593	481.161	1376.947	715.065	420.557	1275.584	692.952	419.184	861.554	736.835	593.342	1253.928	755.064	664.123	978.682	867.550	731.095	804.580	936.120	709.807	649.692	778.445	598.865	828.058	783.430	528.045	377.520	682.061	492.846	42.454	703.519	420.860	57.221	847.443	457.111	1.331	784.875	259.079	1236.235	786.042	205.559	966.366	870.625	189.995	764.733	907.249	238.220	612.912	768.195	275.699	839.116	1009.911	298.485	415.079	930.469	304.724	69.415	955.481	376.717	83.289	1094.335	330.127	26.668
462	1.92083	950.836	481.732	1376.687	717.360	420.726	1275.370	695.330	419.009	861.174	738.825	593.403	1253.753	757.680	663.855	978.487	870.329	730.644	804.006	939.138	709.124	649.261	780.551	599.065	828.202	784.971	528.068	377.230	682.105	492.557	42.527	703.776	420.859	57.066	847.481	457.076	1.104	787.197	259.096	1235.782	788.389	205.715	966.389	872.758	190.023	764.437	908.056	237.774	612.394	770.657	275.845	839.075	1011.466	298.991	414.780	939.965	304.996	67.406	964.156	377.569	82.623	1104.177	329.309	25.147
463	1.92500	952.948	482.054	1376.242	719.552	420.616	1275.068	697.228	418.751	861.028	740.862	593.321	1253.440	759.202	664.168	977.914	872.911	730.301	803.645	941.923	708.583	649.165	782.630	599.142	828.079	785.883	528.036	376.679	682.097	492.316	42.740	703.756	420.521	57.348	847.557	457.384	1.151	789.692	259.124	1235.349	790.635	205.814	966.064	874.303	189.964	764.040	909.014	237.439	612.039	773.016	275.831	838.627	1012.981	299.263	414.355	947.832	303.865	67.113	972.725	378.384	81.900	1114.170	331.193	27.214
464	1.92917	955.181	482.366	1375.767	721.851	420.558	1274.601	699.507	418.532	860.730	742.910	593.378	1253.230	762.091	663.616	977.725	875.382	729.891	803.468	944.778	707.841	648.974	784.536	599.035	828.049	787.110	528.090	375.768	682.092	491.915	42.785	703.999	420.425	57.716	847.522	457.339	1.243	792.016	259.287	1234.818	792.510	205.920	965.771	875.996	189.818	763.670	910.912	237.138	611.127	775.455	276.018	838.395	1014.394	299.353	414.413	956.619	303.359	65.186	981.181	379.040	80.956	1123.475	331.235	29.008
465	1.93333	957.452	482.686	1375.322	723.787	420.796	1274.234	701.749	418.649	860.382	745.034	593.420	1252.713	763.758	663.537	977.545	877.924	729.411	803.275	947.483	707.201	648.519	786.461	598.769	827.988	787.883	528.073	375.571	682.152	491.728	42.941	704.149	420.267	57.691	847.627	457.389	0.876	794.280	259.346	1234.393	794.378	205.688	965.729	877.852	189.680	763.149	912.912	236.822	610.395	778.011	275.986	837.937	1016.130	300.292	413.273	965.849	304.302	63.148	989.517	379.414	79.625	1132.944	333.305	30.554
466	1.93750	959.574	482.952	1374.662	726.065	420.774	1274.074	704.543	418.697	859.895	747.125	593.301	1252.340	766.802	663.242	976.703	880.282	728.979	803.192	950.050	706.636	648.454	788.648	598.768	827.911	788.932	528.140	374.997	682.082	491.192	43.156	704.331	420.206	57.796	847.687	457.568	1.112	796.607	259.241	1234.020	796.437	205.962	965.288	879.693	189.563	762.532	914.408	236.691	609.430	780.587	276.108	837.459	1017.881	300.910	411.924	974.585	304.024	61.272	997.727	379.381	77.742	1142.150	334.452	31.849
467	1.94167	961.853	483.177	1374.191	728.271	420.750	1273.859	706.630	418.622	859.604	749.111	593.311	1251.988	768.414	663.257	976.677	882.775	728.528	802.958	952.488	705.890	648.261	790.842	598.763	828.130	789.906	528.375	374.321	682.082	490.910	43.231	704.592	420.065	57.963	847.742	457.495	0.952	798.821	259.257	1233.928	798.664	205.896	965.024	881.276	189.191	762.173	915.974	236.377	609.303	783.096	276.066	837.113	1019.880	301.606	411.243	984.426	305.346	58.975	1005.544	379.299	76.681	1150.564	333.236	31.061
468	1.94583	964.032	483.282	1373.448	730.520	420.579	1273.627	709.312	418.448	859.171	751.169	593.290	1251.658	770.717	662.599	976.261	885.113	727.990	802.519	955.203	705.086	648.039	793.220	598.712	828.072	790.681	528.439	374.460	682.203	490.625	43.251	704.779	419.871	58.033	847.797	457.559	0.863	801.182	259.170	1233.645	800.622	206.126	964.609	882.733	188.932	761.728	917.820	235.950	609.041	785.134	275.820	836.564	1021.380	302.542	410.570	993.208	306.195	57.533	1013.041	378.866	75.524	1158.935	335.270	34.364
469	1.95000	966.201	483.639	1372.813	732.687	420.234	1273.607	711.517	418.318	858.865	753.119	593.177	1251.391	773.096	662.384	975.675	887.496	727.238	802.188	957.709	704.296	647.675	795.346	598.561	827.821	791.635	528.434	374.847	682.141	490.338	43.438	704.948	419.797	58.262	847.849	457.769	1.291	803.396	259.155	1233.303	802.388	205.994	964.343	884.102	188.285	761.554	918.819	235.366	608.658	787.982	276.076	835.988	1022.577	303.210	410.559	1001.570	306.240	55.647	1020.291	377.779	73.351	1167.922	337.076	35.523
470	1.95417	968.483	484.011	1372.394	734.841	420.063	1273.529	714.039	417.870	858.340	755.103	593.117	1251.101	775.499	661.683	975.289	889.936	726.901	801.756	960.301	703.388	647.245	797.564	598.669	827.583	792.429	528.400	374.571	682.085	489.918	43.714	705.092	419.621	58.263	847.838	457.885	1.165	805.734	259.104	1232.964	804.716	205.975	963.712	885.916	188.125	761.113	920.045	234.803	608.260	790.603	276.068	835.349	1024.612	303.840	409.913	1010.059	307.305	54.764	1027.501	377.508	72.140	1176.321	338.729	35.954
471	1.95833	970.661	484.392	1372.056	737.046	419.884	1272.875	716.071	417.720	858.129	757.141	593.041	1250.836	777.441	661.703	974.901	892.232	726.282	801.151	962.705	702.618	646.718	799.601	598.657	827.462	793.168	528.660	374.422	682.155	489.834	43.707	705.253	419.618	58.494	847.890	457.995	1.151	808.160	258.986	1232.575	806.501	206.024	963.095	887.939	187.763	760.789	921.640	234.117	607.922	793.250	276.043	835.042	1026.381	304.664	409.596	1030.181	329.892	37.259	1034.192	377.508	72.285	1186.248	342.229	37.319
