NO_OF_FRAMES	960
NO_OF_CAMERAS	7
NO_OF_MARKERS	21
FREQUENCY	240
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2022-10-29, 11:11:25	2526.34771626
DATA_INCLUDED	3D
MARKER_NAMES	head	C7	L5	AcrL	EllL	HaL	FingerL	TrochL	KnL	MalLatL	MalMedL	ToeL	AcrR	EllR	HaR	FingerR	TrochR	KnR	MalLatR	MalMedR	ToeR
Frame	Time	head X	head Y	head Z	C7 X	C7 Y	C7 Z	L5 X	L5 Y	L5 Z	AcrL X	AcrL Y	AcrL Z	EllL X	EllL Y	EllL Z	HaL X	HaL Y	HaL Z	FingerL X	FingerL Y	FingerL Z	TrochL X	TrochL Y	TrochL Z	KnL X	KnL Y	KnL Z	MalLatL X	MalLatL Y	MalLatL Z	MalMedL X	MalMedL Y	MalMedL Z	ToeL X	ToeL Y	ToeL Z	AcrR X	AcrR Y	AcrR Z	EllR X	EllR Y	EllR Z	HaR X	HaR Y	HaR Z	FingerR X	FingerR Y	FingerR Z	TrochR X	TrochR Y	TrochR Z	KnR X	KnR Y	KnR Z	MalLatR X	MalLatR Y	MalLatR Z	MalMedR X	MalMedR Y	MalMedR Z	ToeR X	ToeR Y	ToeR Z	
114	0.47083	-132.495	416.393	1381.739	-363.972	375.034	1267.409	-381.933	404.169	857.251	-338.961	547.938	1253.183	-344.114	609.547	981.259	-289.926	678.408	782.772	-266.625	656.552	615.028	-266.691	562.918	822.917	-126.561	513.069	391.240	-139.724	508.941	39.597	-129.247	435.943	55.031	21.726	449.577	15.591	-293.423	213.610	1222.544	-288.775	172.746	950.605	-210.938	169.739	745.179	-195.916	230.013	589.860	-333.291	250.671	835.890	-352.133	281.051	365.966	-566.675	304.373	78.567	-539.559	378.775	89.756	-420.311	341.609	1.903
115	0.47500	-129.641	417.289	1382.028	-361.132	376.026	1267.843	-378.936	404.692	857.549	-336.127	548.868	1253.606	-341.176	610.416	981.634	-287.066	679.259	783.223	-264.361	657.282	614.756	-264.018	563.861	823.607	-125.210	513.612	391.381	-139.528	509.208	39.846	-129.170	436.103	54.475	21.707	449.656	15.374	-290.465	214.706	1223.030	-286.614	173.322	950.624	-208.319	170.561	746.112	-193.644	230.961	590.000	-330.343	251.147	836.691	-348.833	280.459	365.800	-565.442	304.074	79.911	-538.231	378.197	90.705	-420.301	341.603	1.902
116	0.47917	-126.745	418.059	1382.357	-358.099	376.726	1268.244	-376.017	405.468	858.003	-333.123	549.806	1254.112	-338.180	611.297	981.986	-284.190	680.076	783.554	-262.153	657.301	614.673	-261.222	564.574	824.108	-124.120	514.113	391.047	-139.659	509.072	39.708	-129.186	436.469	54.873	21.874	449.837	15.232	-288.014	215.668	1223.661	-283.949	174.083	951.366	-205.885	171.213	746.567	-191.369	231.536	590.428	-326.954	251.703	837.005	-345.411	280.196	365.260	-563.806	303.284	81.974	-537.171	377.205	91.497	-420.087	341.616	1.772
117	0.48333	-123.584	419.076	1382.672	-355.909	377.581	1268.590	-373.077	405.777	858.487	-330.193	550.906	1254.481	-334.933	612.224	982.713	-281.306	680.839	783.867	-259.972	657.518	614.513	-258.703	565.426	824.455	-122.881	514.927	390.861	-139.548	509.229	39.782	-129.132	436.602	54.773	21.974	449.919	15.065	-284.934	216.615	1223.946	-281.460	174.767	951.916	-203.642	171.744	746.855	-188.926	232.382	590.886	-323.578	252.557	837.161	-341.761	280.059	364.973	-563.153	303.082	83.674	-536.257	376.058	92.416	-420.100	341.697	1.920
118	0.48750	-120.762	419.902	1383.009	-352.849	378.651	1269.161	-370.050	406.027	859.878	-327.189	551.821	1254.997	-332.129	612.984	982.924	-278.337	681.565	784.009	-257.245	658.049	614.720	-255.819	566.272	825.128	-121.798	515.445	390.738	-139.653	509.208	39.716	-129.048	436.796	54.664	21.957	449.980	14.942	-282.748	217.472	1224.259	-278.921	175.543	952.946	-201.218	172.456	747.520	-186.613	232.834	591.337	-320.511	253.080	837.517	-337.961	279.603	366.334	-561.199	302.996	86.795	-533.972	375.164	95.150	-419.811	341.926	1.876
119	0.49167	-117.758	420.671	1383.520	-349.963	379.814	1269.242	-367.114	406.767	860.446	-324.275	552.751	1255.590	-328.986	614.136	983.150	-275.320	682.338	784.449	-253.948	659.069	616.105	-253.337	567.136	825.526	-120.760	515.977	390.620	-139.515	509.371	39.573	-128.561	436.542	55.192	22.050	450.134	14.640	-280.060	218.282	1224.560	-276.256	176.188	953.915	-198.941	172.830	748.054	-183.793	233.751	592.122	-317.569	253.804	837.681	-334.109	278.959	367.178	-560.553	302.580	88.018	-531.454	375.401	97.036	-419.746	341.806	1.906
120	0.49583	-115.005	421.537	1383.668	-347.280	380.681	1269.877	-364.282	406.983	861.307	-321.462	553.596	1256.077	-325.983	614.892	983.614	-272.277	683.068	784.764	-251.091	659.703	616.552	-250.588	568.199	826.006	-119.853	516.376	390.649	-139.383	509.569	39.676	-128.424	436.660	55.223	22.262	450.178	14.524	-277.406	219.120	1224.933	-273.821	176.986	954.456	-196.465	173.588	748.663	-181.348	234.529	593.001	-314.253	254.577	837.973	-330.288	278.383	367.293	-558.719	301.849	90.917	-529.118	374.901	98.241	-419.587	341.855	1.836
121	0.50000	-112.135	422.638	1383.995	-344.221	381.995	1270.231	-361.623	407.852	861.399	-318.386	554.533	1256.564	-322.887	615.702	984.281	-269.114	683.995	785.200	-248.141	660.626	617.259	-247.963	568.986	826.470	-118.798	516.981	390.673	-139.389	509.392	39.460	-128.218	436.814	55.365	22.253	450.132	14.455	-274.762	220.094	1225.475	-271.584	177.421	954.909	-194.069	174.045	749.237	-178.753	234.978	593.560	-311.435	255.009	838.349	-326.030	277.635	368.054	-557.114	301.227	93.476	-527.465	374.232	98.395	-419.548	341.745	1.909
122	0.50417	-109.137	423.419	1384.239	-341.384	382.940	1270.519	-358.605	408.277	861.438	-315.538	555.573	1257.036	-319.901	616.589	984.868	-266.151	684.720	785.436	-245.160	661.557	617.825	-245.468	569.694	826.885	-117.786	517.468	390.560	-139.230	509.583	39.508	-128.305	436.771	55.398	22.139	450.150	14.199	-272.214	221.107	1226.135	-269.417	177.937	955.522	-191.457	174.855	749.824	-176.313	235.445	594.337	-308.045	255.805	839.088	-321.783	277.360	367.649	-555.146	301.240	94.509	-525.818	373.551	98.851	-419.530	341.714	1.898
123	0.50833	-106.386	424.271	1384.422	-338.953	383.622	1270.709	-355.767	408.618	861.225	-312.539	556.553	1257.477	-316.704	617.499	985.381	-262.896	685.542	785.697	-242.293	662.048	618.137	-242.850	570.234	827.214	-116.720	518.009	390.409	-139.254	509.637	39.524	-127.941	436.877	55.535	22.132	449.881	14.253	-269.668	221.828	1226.661	-266.906	178.757	955.945	-189.146	175.364	750.558	-173.578	236.013	594.678	-304.933	256.402	839.395	-317.733	276.784	366.838	-552.987	300.897	95.449	-523.654	372.496	99.667	-419.252	341.730	1.584
124	0.51250	-103.493	425.207	1384.683	-336.257	385.053	1270.878	-353.105	409.374	861.370	-309.788	557.514	1257.634	-313.534	618.612	985.594	-259.771	686.225	786.123	-239.179	662.379	618.192	-240.309	571.056	827.931	-115.578	518.582	390.295	-139.217	509.791	39.369	-127.992	436.874	55.629	22.222	450.053	14.187	-267.603	222.888	1227.037	-264.331	179.775	956.828	-186.658	175.654	751.169	-171.116	236.224	595.095	-302.055	257.003	839.668	-313.636	276.421	366.435	-550.744	300.376	96.673	-520.684	371.819	102.900	-419.212	341.931	1.983
125	0.51667	-100.638	426.134	1384.868	-333.407	386.074	1271.249	-350.213	409.934	861.616	-306.764	558.362	1257.787	-310.592	619.342	985.846	-256.382	686.969	786.862	-236.071	662.927	618.616	-237.475	571.973	828.568	-114.532	518.860	390.235	-139.150	509.914	39.211	-128.015	437.014	55.294	22.229	449.900	14.117	-264.860	223.818	1227.796	-262.029	180.535	957.384	-184.281	176.452	751.613	-168.556	236.747	595.718	-298.846	257.369	840.346	-309.594	275.728	366.174	-547.679	299.604	98.332	-518.188	371.172	105.170	-419.146	341.686	1.902
126	0.52083	-97.765	426.970	1384.988	-330.653	387.148	1271.711	-347.563	410.531	861.901	-304.091	559.208	1258.096	-307.298	620.405	986.220	-253.000	687.898	787.321	-233.090	663.367	618.953	-235.178	572.758	829.157	-113.476	519.357	390.012	-139.170	509.875	39.248	-127.769	437.148	55.636	22.099	449.758	14.076	-262.438	224.573	1228.386	-259.317	181.313	957.845	-181.613	177.126	752.423	-165.801	237.312	596.309	-295.970	257.813	841.111	-305.251	275.111	365.719	-545.079	298.754	100.395	-515.468	370.996	106.658	-419.017	341.735	1.949
127	0.52500	-94.972	427.818	1385.178	-327.874	388.189	1272.047	-344.895	411.335	862.456	-301.132	560.054	1258.308	-304.361	621.357	985.990	-249.686	688.741	787.693	-229.955	663.900	619.164	-232.502	573.545	829.686	-112.464	519.726	389.872	-139.066	510.048	39.487	-127.643	437.249	55.606	22.185	449.892	14.042	-260.449	225.848	1229.446	-257.227	182.000	958.361	-179.256	177.631	753.243	-163.077	237.757	596.989	-292.873	258.401	841.527	-300.912	274.592	365.985	-543.422	298.758	102.493	-513.514	370.080	106.966	-418.759	341.927	1.928
128	0.52917	-92.212	428.718	1385.449	-324.990	389.404	1272.546	-342.078	411.603	863.417	-298.149	561.219	1258.567	-301.325	622.421	986.527	-246.525	689.446	787.780	-226.687	664.305	619.212	-230.352	574.251	830.010	-111.514	520.098	390.176	-139.069	510.121	39.395	-127.349	437.165	55.933	22.098	449.810	14.022	-257.766	226.757	1230.343	-254.910	182.615	958.999	-176.861	177.965	753.612	-159.913	238.393	598.104	-289.807	258.880	842.002	-296.196	274.401	366.740	-540.979	297.832	105.199	-510.270	369.393	108.569	-418.438	341.785	2.079
129	0.53333	-89.334	429.588	1385.458	-322.472	390.008	1273.033	-339.485	412.193	864.293	-295.215	562.066	1258.882	-298.216	623.533	986.860	-243.078	689.984	788.253	-223.426	664.883	619.595	-227.771	574.896	830.493	-110.389	520.344	390.346	-139.106	510.238	39.298	-127.593	437.553	55.611	22.082	449.732	13.950	-256.421	228.021	1230.817	-252.788	183.271	960.026	-174.500	178.461	754.069	-157.833	238.309	598.475	-287.001	259.397	842.343	-291.232	273.357	367.127	-539.080	297.300	108.314	-506.648	369.558	111.274	-418.189	341.754	1.732
130	0.53750	-86.517	430.626	1385.736	-320.307	390.841	1273.805	-336.901	412.145	865.215	-292.331	563.022	1259.263	-295.102	624.302	987.015	-239.797	690.714	788.429	-220.076	665.635	620.186	-225.756	575.525	830.953	-109.658	520.563	390.463	-139.300	510.227	38.988	-127.244	437.401	56.293	22.101	449.785	14.026	-254.067	228.961	1231.179	-250.029	183.906	961.299	-172.276	178.777	754.715	-154.775	238.587	599.467	-284.064	260.100	842.471	-285.763	273.248	366.440	-536.721	296.753	111.201	-503.769	368.612	112.682	-418.240	341.688	1.797
131	0.54167	-83.727	431.638	1385.821	-317.468	391.697	1274.939	-334.354	412.645	865.313	-289.417	564.153	1259.531	-292.071	625.236	987.237	-236.326	691.461	788.551	-216.462	666.725	621.031	-223.250	576.287	831.244	-108.749	520.889	390.492	-139.051	510.394	39.189	-127.485	437.533	56.227	22.068	449.705	13.841	-251.792	229.848	1231.291	-248.052	184.410	961.950	-169.825	179.226	755.327	-151.945	239.210	600.375	-281.301	260.515	842.674	-279.849	272.916	365.869	-534.780	295.808	111.914	-501.319	367.361	114.381	-417.794	341.627	1.731
132	0.54583	-80.928	432.280	1385.844	-314.592	392.451	1275.448	-331.865	413.035	865.765	-286.313	565.029	1259.896	-288.990	625.929	987.193	-232.899	692.183	788.688	-212.953	667.290	621.079	-220.871	576.776	831.529	-108.094	521.392	390.662	-139.000	510.561	39.241	-127.410	437.625	56.222	21.984	449.803	13.700	-249.382	230.795	1231.661	-245.960	184.924	962.194	-167.341	179.648	755.922	-149.398	239.303	600.747	-278.535	261.047	842.819	-274.353	272.805	365.463	-531.808	295.165	114.051	-498.975	365.877	115.532	-417.961	341.471	1.673
133	0.55000	-78.279	433.087	1385.915	-311.776	393.563	1275.908	-329.211	413.672	865.963	-283.564	565.925	1260.057	-285.902	626.999	987.476	-229.347	692.988	788.806	-209.246	668.167	621.554	-218.796	577.336	831.798	-106.884	521.600	390.565	-139.141	510.602	38.957	-127.395	437.681	56.241	21.936	449.684	13.666	-247.064	231.658	1232.115	-244.163	185.348	962.871	-164.926	180.107	756.581	-146.759	239.348	601.143	-276.053	261.554	842.958	-269.417	272.148	365.401	-527.947	294.298	116.045	-495.679	365.479	118.906	-417.822	341.578	1.644
134	0.55417	-75.483	433.867	1386.004	-309.117	394.678	1276.169	-326.812	414.326	866.096	-280.700	566.689	1260.203	-282.929	627.723	987.691	-225.959	693.732	789.054	-205.818	668.687	621.836	-216.394	577.980	832.166	-105.927	521.995	390.764	-139.132	510.632	38.884	-127.316	437.824	56.108	21.910	449.635	13.739	-244.523	232.778	1232.778	-241.926	185.922	962.990	-162.520	180.484	757.336	-144.194	239.529	601.884	-273.400	261.906	843.156	-264.688	271.328	365.602	-523.916	293.650	118.188	-491.497	365.194	120.919	-417.250	341.843	1.843
135	0.55833	-72.626	434.776	1386.053	-306.340	395.637	1276.652	-324.533	414.721	866.286	-277.992	567.670	1260.349	-279.806	628.725	988.150	-222.482	694.562	789.183	-202.081	669.244	622.342	-214.162	578.560	832.274	-104.945	522.391	390.509	-138.950	510.795	39.192	-127.791	438.106	55.880	21.962	449.659	13.764	-242.109	233.490	1232.998	-239.893	186.610	963.419	-160.037	180.866	758.069	-141.251	239.765	602.288	-270.998	262.055	843.678	-258.961	271.058	364.652	-520.214	292.586	119.806	-489.010	364.106	121.506	-416.693	341.684	1.957
136	0.56250	-69.940	435.755	1386.282	-303.790	396.698	1276.756	-322.074	415.407	866.470	-275.022	568.611	1260.559	-276.883	629.587	988.744	-218.773	695.429	789.648	-198.521	669.454	622.139	-211.955	578.937	832.608	-104.138	522.741	390.228	-138.994	510.848	39.038	-127.347	437.911	56.178	21.993	449.647	13.597	-239.777	234.486	1233.261	-237.661	187.302	964.196	-157.711	181.147	759.030	-138.027	240.271	603.454	-268.519	262.627	844.138	-252.860	271.221	363.499	-515.830	291.447	122.129	-486.166	363.202	121.919	-416.083	341.526	1.692
137	0.56667	-67.139	436.457	1386.183	-301.205	397.637	1277.054	-319.719	415.845	866.414	-272.059	569.449	1260.807	-273.515	630.395	989.140	-215.161	696.078	789.960	-194.636	669.930	622.302	-209.527	579.524	832.794	-103.335	523.160	390.284	-139.043	510.872	38.688	-127.706	437.976	55.731	21.902	449.565	13.421	-237.551	235.226	1233.652	-235.516	188.040	964.726	-155.374	181.571	759.372	-135.147	240.741	604.107	-265.824	263.069	844.252	-246.225	271.869	362.695	-512.698	290.351	125.189	-482.578	362.137	125.082	-415.436	341.346	1.584
138	0.57083	-64.506	437.370	1386.263	-299.026	398.541	1276.946	-317.338	416.061	866.444	-269.251	570.560	1261.081	-270.717	631.282	989.057	-211.472	697.027	790.311	-190.709	670.383	622.370	-207.131	580.122	833.403	-102.558	523.566	390.072	-138.874	510.969	39.106	-127.598	438.169	56.163	21.822	449.445	13.470	-235.229	235.978	1233.931	-233.328	188.507	964.888	-153.115	181.716	760.219	-132.478	240.961	605.092	-263.088	263.610	844.159	-240.155	271.102	363.271	-509.523	289.891	126.145	-479.040	361.171	128.208	-414.585	341.214	1.763
139	0.57500	-61.805	438.253	1386.302	-296.266	399.706	1277.243	-315.156	416.634	866.248	-266.264	571.378	1261.329	-267.554	631.963	989.327	-208.021	697.598	790.654	-186.937	670.809	622.332	-204.622	580.702	833.705	-101.968	523.360	389.355	-138.945	511.009	38.922	-127.613	438.258	56.128	21.876	449.552	13.409	-232.662	236.823	1234.382	-231.524	189.124	965.067	-150.648	181.977	760.633	-129.596	241.088	605.774	-261.010	264.124	844.061	-234.646	270.271	364.212	-506.491	289.431	129.858	-475.964	360.292	128.890	-413.666	341.182	1.897
140	0.57917	-58.989	439.030	1386.332	-293.522	400.451	1277.371	-312.865	417.063	866.431	-263.495	572.228	1261.574	-264.375	632.707	989.150	-204.392	698.524	791.023	-183.027	671.661	622.330	-202.338	581.204	834.076	-101.277	523.690	388.660	-139.060	511.029	38.652	-127.397	438.405	56.345	21.907	449.425	13.500	-230.297	237.668	1235.262	-229.306	189.688	965.183	-148.234	182.262	761.108	-126.676	241.449	606.270	-258.626	264.558	843.838	-228.123	269.861	364.539	-502.644	288.755	132.707	-472.691	359.339	129.487	-412.698	341.034	2.059
141	0.58333	-56.314	439.780	1386.362	-290.764	401.483	1277.681	-310.832	417.597	866.865	-260.661	573.106	1261.708	-261.338	633.832	989.124	-200.793	699.130	791.190	-179.004	672.632	622.404	-199.936	581.811	834.129	-99.961	524.275	389.313	-138.755	511.212	38.906	-127.500	438.549	56.407	21.941	449.397	13.287	-227.846	238.321	1236.062	-227.324	190.264	965.531	-146.178	182.362	761.462	-124.310	241.183	606.353	-256.375	264.882	844.243	-221.985	269.986	363.657	-499.262	288.211	134.683	-467.486	360.037	133.068	-411.869	340.854	1.963
142	0.58750	-53.515	440.696	1386.438	-288.075	402.480	1278.020	-308.547	417.885	867.557	-257.809	573.731	1261.613	-258.276	634.585	988.900	-197.241	699.450	791.303	-174.820	673.761	622.784	-197.781	582.244	834.286	-99.292	524.362	389.212	-138.879	511.358	38.710	-127.585	438.528	56.555	21.893	449.455	13.115	-225.511	239.063	1236.930	-225.094	190.529	966.483	-143.742	182.547	762.155	-121.440	241.436	606.895	-254.261	265.386	843.896	-215.938	269.901	362.396	-494.310	287.102	138.444	-463.254	359.377	134.929	-410.816	340.773	2.158
143	0.59167	-51.021	441.378	1386.393	-285.543	403.278	1278.105	-306.498	418.524	867.849	-254.981	574.575	1261.597	-255.150	635.614	988.747	-193.300	700.137	791.335	-170.515	674.772	623.596	-195.500	582.610	834.451	-98.684	524.373	388.633	-138.710	511.339	38.890	-127.505	438.637	56.398	21.902	449.456	13.119	-223.110	239.676	1237.110	-222.984	191.190	967.008	-141.499	182.791	762.729	-118.736	241.618	607.104	-252.457	266.001	843.761	-209.820	269.922	362.360	-489.535	286.187	140.507	-459.610	358.301	136.324	-409.554	340.624	2.454
144	0.59583	-48.151	442.123	1386.507	-282.956	404.247	1278.547	-304.445	419.254	868.143	-252.125	575.206	1261.499	-252.156	636.539	988.890	-189.745	700.837	791.203	-166.433	675.330	623.796	-193.306	582.991	834.616	-97.767	524.987	388.692	-138.957	511.211	38.479	-127.422	438.555	56.357	21.962	449.587	12.950	-220.973	240.252	1237.442	-220.640	191.702	967.683	-139.038	183.025	763.355	-116.114	241.649	607.740	-250.650	266.439	843.629	-203.448	270.031	361.473	-486.146	286.174	141.655	-454.910	357.774	139.268	-408.407	340.409	2.582
145	0.60000	-45.315	442.924	1386.490	-280.351	404.844	1278.440	-302.299	419.327	868.499	-249.321	575.831	1261.548	-249.054	637.206	988.859	-185.960	701.449	791.051	-161.985	676.053	624.211	-191.078	583.430	834.583	-97.188	525.109	388.439	-138.993	511.278	38.341	-127.473	438.699	56.505	21.904	449.415	12.784	-218.540	241.093	1237.612	-218.877	191.937	968.039	-136.687	183.276	763.450	-113.131	242.022	608.441	-248.453	266.582	843.611	-197.292	270.009	360.848	-480.240	285.678	143.952	-449.943	357.143	142.465	-407.141	340.253	2.839
146	0.60417	-42.854	443.843	1386.387	-277.788	405.732	1278.402	-300.264	419.660	868.924	-246.458	576.741	1261.458	-246.022	637.988	988.774	-182.139	702.017	791.221	-157.761	676.765	624.511	-188.945	583.917	834.603	-96.264	525.012	388.379	-138.753	511.286	38.520	-127.561	438.693	56.602	21.961	449.469	12.731	-216.435	241.767	1237.643	-216.584	192.395	968.385	-134.352	183.440	763.994	-110.169	242.376	609.138	-246.740	266.959	843.403	-190.628	270.096	360.891	-476.432	285.205	146.795	-446.078	356.171	143.477	-405.374	340.349	3.009
147	0.60833	-39.983	444.291	1386.345	-275.365	406.578	1278.416	-298.352	420.284	868.974	-243.748	577.308	1261.450	-242.973	638.921	988.798	-178.359	702.681	791.125	-153.480	676.950	624.583	-186.646	584.278	834.902	-96.155	525.392	388.196	-138.830	511.297	38.338	-127.417	438.722	56.467	22.017	449.523	12.645	-214.219	242.387	1237.964	-214.507	192.810	968.556	-132.248	183.525	764.468	-107.476	242.462	609.711	-244.888	267.356	843.249	-184.696	269.464	362.082	-471.482	284.676	148.255	-441.518	355.877	144.231	-403.919	340.078	2.987
148	0.61250	-37.301	445.221	1386.071	-272.858	407.371	1278.904	-296.402	420.883	868.875	-240.988	578.071	1261.510	-239.891	639.616	988.880	-174.672	703.356	791.363	-149.336	677.518	624.552	-184.727	584.706	834.925	-95.391	525.586	388.461	-138.676	511.311	38.485	-127.587	438.785	56.487	22.046	449.512	12.482	-212.002	242.931	1238.299	-212.547	193.049	968.920	-129.897	183.776	764.776	-104.689	242.331	610.093	-243.130	267.673	843.097	-178.706	269.547	363.836	-465.882	285.137	150.780	-435.924	355.939	146.808	-402.139	340.027	2.731
149	0.61667	-34.488	445.883	1385.868	-270.374	407.723	1279.698	-294.412	421.167	869.009	-238.114	578.921	1261.551	-236.821	640.388	988.998	-170.901	703.926	791.371	-145.146	678.021	624.246	-182.461	585.028	835.067	-94.665	525.683	388.511	-138.801	511.379	38.334	-127.380	438.533	56.989	22.092	449.564	12.303	-209.615	243.414	1239.286	-210.575	193.279	969.106	-127.539	184.111	765.358	-101.623	242.820	610.891	-241.229	268.073	843.136	-171.616	269.819	363.300	-460.635	283.835	153.052	-430.463	356.161	148.824	-400.546	339.663	2.560
150	0.62083	-32.013	446.470	1385.551	-267.705	408.539	1279.939	-292.588	421.564	869.005	-235.380	579.623	1261.525	-233.780	641.125	988.775	-167.121	704.615	791.570	-140.950	678.628	623.804	-180.495	585.559	835.203	-93.826	526.160	388.966	-138.575	511.373	38.483	-127.385	438.611	56.594	22.097	449.543	12.130	-207.383	244.072	1239.569	-208.636	193.616	969.166	-125.167	184.294	765.678	-98.954	242.670	611.368	-239.573	268.474	843.023	-165.017	270.028	362.296	-455.603	284.202	155.137	-426.203	355.561	149.479	-399.258	338.376	1.741
151	0.62500	-29.347	447.376	1385.575	-265.253	408.951	1280.117	-290.442	421.892	868.965	-232.510	580.254	1261.492	-230.475	641.565	988.606	-163.366	705.276	791.969	-136.575	679.456	624.295	-178.229	586.174	835.098	-93.176	526.204	388.853	-138.615	511.416	38.414	-127.460	438.750	56.429	22.140	449.460	12.121	-205.426	244.664	1239.638	-206.484	194.197	969.357	-122.908	184.309	766.242	-96.311	242.651	611.686	-237.943	268.723	842.890	-158.558	270.063	361.531	-449.972	284.683	157.774	-420.960	355.419	151.147	-397.026	337.472	0.964
152	0.62917	-26.727	448.178	1385.521	-262.628	409.729	1280.446	-288.840	422.424	869.105	-229.798	580.948	1261.444	-227.494	642.411	988.199	-159.422	705.821	792.342	-132.108	680.295	624.887	-176.238	586.394	835.458	-92.236	526.624	388.778	-138.561	511.378	38.300	-127.095	438.483	56.720	22.227	449.617	11.950	-203.220	245.170	1239.817	-204.314	194.624	969.647	-120.778	184.355	766.533	-93.655	242.614	612.074	-235.925	269.335	842.811	-151.799	270.095	362.574	-444.725	283.408	159.653	-414.819	355.789	153.689	-394.128	336.161	1.292
153	0.63333	-24.040	449.014	1385.562	-260.079	410.713	1280.557	-286.876	423.063	869.086	-226.998	581.561	1261.534	-224.463	643.125	987.909	-155.672	706.251	792.243	-127.771	681.123	625.655	-173.820	586.761	835.425	-91.694	526.641	388.467	-138.635	511.312	38.410	-127.303	438.747	56.495	22.124	449.583	11.914	-201.173	245.721	1239.831	-202.564	194.893	969.928	-118.479	184.633	766.894	-90.914	242.506	612.428	-234.165	269.960	842.557	-145.301	269.893	364.845	-438.940	284.121	162.974	-409.810	355.413	155.215	-390.286	334.462	2.757
154	0.63750	-21.356	449.876	1385.300	-257.676	411.396	1280.541	-285.025	423.613	869.062	-224.203	582.193	1261.478	-221.409	643.746	987.803	-151.790	706.788	792.175	-123.239	681.531	626.018	-171.474	586.954	835.787	-91.085	526.724	388.086	-138.472	511.431	38.339	-127.518	438.768	56.298	22.101	449.472	11.833	-199.268	246.197	1240.004	-200.462	195.258	970.285	-116.115	184.820	767.157	-88.361	242.322	612.931	-232.068	270.395	842.374	-139.408	269.604	365.284	-433.776	283.892	164.207	-405.047	355.031	156.411	-386.120	332.132	4.549
155	0.64167	-18.837	450.337	1385.357	-255.538	412.484	1280.661	-283.203	424.146	869.170	-221.481	582.974	1261.472	-218.392	644.595	987.821	-147.872	707.221	792.035	-118.557	682.047	626.726	-169.086	587.019	835.991	-90.244	527.274	388.098	-138.556	511.272	38.296	-127.350	438.714	56.565	22.330	449.781	11.756	-197.003	246.785	1239.932	-198.623	195.584	970.360	-113.881	184.809	767.677	-85.679	242.240	613.078	-230.326	270.853	842.150	-133.415	269.806	364.777	-428.104	283.875	167.215	-398.839	355.490	159.449	-380.559	330.529	7.429
156	0.64583	-16.239	451.031	1385.217	-252.850	412.762	1280.749	-281.271	424.684	869.006	-218.728	583.475	1261.387	-215.429	645.014	987.563	-143.866	707.602	792.133	-114.281	682.302	626.660	-167.380	586.875	835.805	-89.699	527.280	387.678	-138.423	511.345	38.505	-127.068	438.535	56.861	22.383	450.001	11.585	-194.942	247.160	1240.119	-196.423	195.917	970.375	-111.626	184.912	768.024	-83.210	241.988	613.503	-228.577	271.230	842.088	-127.333	269.894	364.734	-422.635	284.335	169.913	-393.103	355.658	161.928	-374.399	329.625	9.733
157	0.65000	-13.572	451.727	1384.973	-250.479	413.448	1280.722	-279.502	425.244	868.970	-215.988	584.052	1261.104	-212.314	645.709	987.662	-140.016	707.987	792.153	-110.041	682.524	626.627	-165.160	586.800	835.777	-88.839	527.602	387.674	-138.333	511.353	38.461	-127.219	438.482	56.949	22.365	449.910	11.409	-193.062	247.592	1240.109	-194.581	196.098	970.508	-109.657	184.774	768.310	-80.280	242.160	614.084	-224.926	271.714	841.334	-120.523	270.518	366.237	-417.568	285.172	170.677	-388.019	355.600	163.017	-367.828	328.297	11.165
158	0.65417	-11.121	452.319	1384.805	-248.303	413.891	1280.932	-277.638	425.640	869.065	-213.402	584.611	1261.035	-209.329	646.420	987.616	-136.321	708.440	792.137	-105.482	683.236	625.918	-162.960	586.948	835.804	-88.258	527.662	387.421	-138.456	511.282	38.198	-127.105	438.477	56.718	22.430	449.936	11.222	-190.896	248.102	1240.223	-192.629	196.278	970.611	-107.388	184.896	768.668	-77.596	242.006	614.488	-223.110	272.143	841.399	-113.543	270.826	367.730	-411.545	285.566	173.297	-381.950	355.952	165.564	-360.976	327.144	12.649
159	0.65833	-8.696	452.937	1384.566	-245.933	414.599	1280.911	-275.844	426.113	869.149	-210.642	584.992	1260.912	-206.212	646.930	987.579	-132.478	708.895	792.184	-101.181	683.577	625.861	-160.533	587.193	835.722	-87.468	527.893	387.454	-138.481	511.496	38.155	-127.121	438.587	56.735	22.543	450.001	11.159	-188.967	248.603	1240.415	-190.616	196.347	970.897	-105.302	184.951	769.158	-75.066	242.001	614.976	-221.355	272.722	841.019	-107.799	270.548	367.772	-406.153	285.204	174.670	-375.575	356.610	168.098	-353.597	326.266	13.987
160	0.66250	-5.926	453.481	1384.496	-243.490	415.013	1281.057	-274.060	426.511	869.177	-208.014	585.473	1261.059	-203.033	647.344	987.366	-128.803	709.274	792.012	-96.894	683.897	625.991	-158.224	587.278	835.656	-86.693	528.162	387.175	-138.509	511.269	38.025	-127.007	438.454	56.671	22.581	450.013	10.926	-186.795	248.957	1240.763	-188.784	196.668	971.179	-103.077	184.834	769.409	-72.526	241.868	615.329	-219.787	272.879	841.331	-101.911	270.654	368.433	-400.491	286.899	176.756	-370.244	356.643	168.909	-346.099	325.144	15.212
