NO_OF_FRAMES	960
NO_OF_CAMERAS	7
NO_OF_MARKERS	21
FREQUENCY	240
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2022-10-29, 11:12:33	2593.97280045
DATA_INCLUDED	3D
MARKER_NAMES	head	C7	L5	AcrL	EllL	HaL	FingerL	TrochL	KnL	MalLatL	MalMedL	ToeL	AcrR	EllR	HaR	FingerR	TrochR	KnR	MalLatR	MalMedR	ToeR
Frame	Time	head X	head Y	head Z	C7 X	C7 Y	C7 Z	L5 X	L5 Y	L5 Z	AcrL X	AcrL Y	AcrL Z	EllL X	EllL Y	EllL Z	HaL X	HaL Y	HaL Z	FingerL X	FingerL Y	FingerL Z	TrochL X	TrochL Y	TrochL Z	KnL X	KnL Y	KnL Z	MalLatL X	MalLatL Y	MalLatL Z	MalMedL X	MalMedL Y	MalMedL Z	ToeL X	ToeL Y	ToeL Z	AcrR X	AcrR Y	AcrR Z	EllR X	EllR Y	EllR Z	HaR X	HaR Y	HaR Z	FingerR X	FingerR Y	FingerR Z	TrochR X	TrochR Y	TrochR Z	KnR X	KnR Y	KnR Z	MalLatR X	MalLatR Y	MalLatR Z	MalMedR X	MalMedR Y	MalMedR Z	ToeR X	ToeR Y	ToeR Z	
98	0.40417	645.251	363.926	1408.254	872.392	399.998	1282.303	896.762	394.953	872.021	837.387	228.220	1264.355	838.058	170.699	989.843	768.514	120.695	789.932	751.084	157.009	624.117	797.734	223.902	830.219	748.653	245.019	367.779	1044.538	270.024	170.855	1009.819	338.842	156.178	1007.659	311.976	7.286	810.988	565.687	1244.097	812.777	625.653	975.591	738.107	645.476	770.911	718.340	595.580	614.997	830.041	543.055	854.155	713.887	498.197	389.466	759.741	475.956	39.972	738.866	402.409	55.339	586.201	440.060	4.603
99	0.40833	642.887	364.507	1408.170	870.030	400.692	1282.545	894.624	395.752	872.069	835.569	228.773	1264.501	835.798	171.419	989.909	765.841	121.250	790.044	747.262	157.891	624.173	796.282	224.279	830.431	742.250	244.860	368.230	1038.239	270.367	173.886	1004.111	340.040	157.788	1001.811	310.123	8.345	808.188	566.192	1244.040	809.270	626.174	975.634	734.313	646.080	771.261	714.389	596.109	615.455	827.731	543.478	854.073	712.937	498.618	389.394	759.751	476.211	40.169	738.696	402.416	55.319	586.213	440.095	4.527
100	0.41250	640.458	364.845	1408.578	867.572	401.445	1282.483	892.384	396.387	872.334	833.553	229.322	1264.354	833.413	171.981	989.779	762.909	121.766	790.149	743.327	158.502	624.546	793.992	224.817	830.370	735.521	245.641	368.271	1032.079	271.528	175.928	998.319	341.552	159.047	995.785	307.523	9.528	805.285	566.818	1244.125	805.778	626.915	975.812	730.381	646.482	771.401	710.381	596.179	615.076	825.458	544.140	854.200	712.079	499.046	389.386	759.684	476.117	40.212	738.635	402.340	55.344	586.161	440.038	4.565
101	0.41667	638.183	365.514	1408.494	865.034	402.093	1282.587	890.117	396.991	872.349	831.587	229.742	1264.435	831.398	172.503	989.906	760.083	122.360	790.257	739.456	158.929	624.968	791.870	225.368	830.657	728.894	245.748	368.742	1026.842	274.214	177.211	992.485	343.479	161.239	989.672	306.980	10.014	802.476	567.439	1244.155	802.345	627.631	975.974	726.519	646.814	771.620	706.543	596.867	614.938	823.200	544.709	854.158	711.230	499.304	389.618	759.648	476.261	40.356	738.725	402.358	54.948	586.200	440.128	4.564
102	0.42083	635.780	365.775	1408.707	862.668	402.722	1282.691	888.055	397.705	872.582	829.614	230.351	1264.596	828.870	173.197	989.527	757.164	122.917	790.501	735.750	159.600	624.881	789.677	225.944	830.871	722.475	245.921	369.252	1020.664	275.904	178.945	985.890	342.632	161.005	982.553	304.996	10.345	799.603	568.014	1244.189	798.734	628.132	976.052	722.640	647.201	771.947	702.966	597.387	614.827	820.976	545.179	854.115	710.322	499.429	389.383	759.479	475.744	40.067	738.561	402.117	55.181	586.159	440.057	4.495
103	0.42500	633.518	366.347	1408.936	860.248	403.297	1282.882	885.864	398.275	872.531	827.659	230.923	1264.775	826.999	173.744	989.690	754.403	123.631	790.323	731.894	160.223	625.239	787.694	226.343	830.627	715.851	245.997	370.762	1014.776	276.866	180.394	979.436	342.204	161.049	975.170	302.619	10.982	796.763	568.468	1244.227	795.359	628.621	975.967	718.962	647.696	771.941	698.995	598.172	615.328	818.653	545.711	854.249	709.460	499.809	389.346	759.517	475.722	40.018	738.813	402.046	55.495	586.606	439.812	4.460
104	0.42917	631.079	366.625	1408.885	857.966	403.922	1283.169	883.742	399.059	872.410	825.659	231.395	1264.938	824.758	174.172	989.725	751.631	124.197	790.570	728.025	160.894	625.792	785.281	226.818	830.664	710.461	246.192	369.674	1008.767	278.035	181.509	972.915	343.168	161.705	967.862	302.918	12.183	794.034	569.083	1244.321	791.946	629.323	976.125	715.024	647.982	772.004	694.846	599.053	615.548	816.297	546.043	854.173	708.637	499.757	389.120	759.409	475.598	39.994	738.640	402.051	55.081	586.393	440.035	4.429
105	0.43333	628.783	366.990	1409.177	855.505	404.575	1283.367	881.707	399.446	872.368	823.604	231.881	1265.162	822.546	174.654	989.603	748.537	124.881	791.244	723.725	161.528	626.375	783.520	227.218	830.633	703.995	246.765	371.121	1002.240	279.727	182.377	966.205	343.008	161.846	960.371	302.307	14.747	791.276	569.539	1244.516	788.475	629.959	976.306	711.321	648.492	772.348	691.381	599.266	615.918	814.047	546.633	854.452	707.886	499.863	389.087	759.396	475.888	40.210	738.526	401.696	55.141	586.538	439.769	4.439
106	0.43750	626.411	367.205	1409.166	853.365	405.206	1283.457	879.313	399.866	872.159	821.689	232.412	1265.269	820.491	175.223	989.629	745.605	125.614	791.666	720.196	162.158	626.625	781.909	227.599	830.679	697.891	246.804	372.595	995.780	281.062	183.053	959.749	344.637	163.490	952.520	302.280	14.690	788.535	570.017	1244.731	785.021	630.439	976.316	707.479	648.940	772.628	687.586	599.463	616.332	811.890	547.299	854.691	707.324	500.207	389.010	759.237	475.421	40.092	738.502	401.690	55.153	585.993	439.992	4.506
107	0.44167	624.076	367.461	1409.198	851.008	405.888	1283.551	877.287	400.330	872.209	819.749	233.051	1265.561	818.153	175.726	989.783	742.858	126.212	792.050	716.689	162.578	626.642	779.280	228.265	830.700	692.072	247.227	373.525	989.411	281.259	182.878	952.980	344.697	163.876	944.159	300.536	15.902	785.776	570.467	1244.717	781.638	630.809	976.602	703.762	649.044	773.036	683.779	599.752	616.486	809.623	547.848	854.687	706.614	500.318	388.764	759.139	475.250	39.916	738.565	401.638	54.947	585.922	439.923	4.461
108	0.44583	621.687	367.649	1409.273	848.650	406.500	1283.637	875.108	400.769	872.197	817.790	233.542	1265.737	816.193	176.195	989.709	739.906	126.915	792.621	713.123	163.588	627.498	776.854	228.792	830.742	686.146	247.426	374.842	982.589	281.911	183.312	946.366	346.526	164.014	935.450	298.657	15.986	782.984	570.757	1244.956	778.179	631.073	977.071	699.894	649.133	773.619	680.065	600.357	617.270	807.485	548.359	854.851	705.900	500.381	388.776	758.813	474.470	39.165	738.550	401.375	54.931	585.929	440.020	4.447
109	0.45000	619.318	367.739	1409.467	846.454	407.024	1283.808	872.934	401.175	872.079	815.801	234.047	1265.949	813.942	176.796	989.876	736.754	127.635	793.016	709.044	164.228	628.196	774.492	229.206	830.694	680.226	247.699	376.207	976.164	283.011	183.316	939.390	346.365	163.235	926.815	299.177	17.459	780.292	571.311	1245.233	774.723	631.461	977.451	696.064	649.325	773.814	676.169	600.671	618.147	805.188	548.967	855.082	705.203	500.243	388.432	759.047	475.135	40.022	738.417	401.261	54.732	585.949	439.890	4.496
110	0.45417	617.113	368.308	1409.517	844.112	407.537	1283.823	870.791	401.738	872.273	813.907	234.430	1266.027	811.765	177.510	989.751	734.159	128.300	792.849	705.184	165.060	628.850	772.766	229.545	831.091	674.195	248.018	377.621	969.454	283.756	183.390	932.555	348.200	164.530	917.429	298.206	18.457	777.635	571.763	1245.451	771.369	631.695	977.614	692.229	649.600	773.949	672.242	600.956	618.329	802.795	549.392	855.117	704.630	500.256	388.253	759.023	474.909	39.990	738.576	400.603	54.976	585.926	439.964	4.465
111	0.45833	614.574	368.390	1409.330	841.929	408.198	1284.157	868.570	402.109	872.490	811.860	234.931	1266.219	809.635	178.061	989.716	731.364	128.859	792.624	701.075	166.466	629.396	770.767	229.945	831.692	668.748	248.568	377.402	962.730	284.849	183.284	925.658	349.499	165.035	907.916	297.329	16.147	775.013	572.250	1245.590	768.074	632.091	977.860	688.551	650.000	774.501	668.585	601.377	618.306	800.497	549.761	855.144	704.142	500.362	388.236	758.980	474.925	40.076	738.384	400.690	54.494	585.856	439.726	4.313
112	0.46250	612.091	368.664	1409.207	839.625	408.615	1284.221	866.392	402.689	872.685	809.834	235.454	1266.444	807.617	178.340	989.721	728.372	129.642	792.969	697.928	166.434	629.414	768.701	230.524	832.012	662.919	249.021	379.413	955.730	285.800	182.591	918.837	351.651	165.802	898.428	295.446	16.862	772.351	572.551	1245.759	764.752	632.450	978.060	684.878	650.197	774.904	664.652	601.598	618.024	798.349	550.259	855.139	703.522	500.536	387.948	758.867	474.645	40.030	738.514	400.351	54.939	585.806	439.811	4.369
113	0.46667	610.359	368.679	1409.311	837.349	409.097	1284.198	864.304	403.261	873.073	807.721	235.781	1266.716	805.423	178.972	990.038	725.358	130.335	793.488	694.173	167.445	629.765	766.668	230.892	832.412	656.829	249.015	381.408	948.934	286.445	181.655	911.700	352.940	166.041	889.429	295.920	18.594	769.760	573.065	1246.111	761.596	632.782	978.096	681.171	650.500	775.362	660.751	601.994	619.468	796.098	550.514	854.983	703.096	500.567	387.775	758.875	474.556	40.099	738.500	400.638	54.243	585.763	439.785	4.245
114	0.47083	607.929	369.223	1409.086	835.075	409.626	1284.486	862.145	403.774	873.354	805.715	236.325	1266.941	803.332	179.535	990.127	722.374	130.777	793.935	690.607	168.326	630.539	764.675	231.179	832.931	652.063	249.734	381.066	941.707	286.745	180.404	903.229	347.935	161.341	879.510	297.925	19.222	767.063	573.413	1246.382	758.351	633.012	978.018	677.510	650.735	775.408	657.005	602.100	619.945	793.828	550.898	854.876	702.563	500.754	387.836	758.866	474.519	40.072	738.453	400.156	54.665	585.811	439.848	4.366
115	0.47500	605.508	369.488	1409.041	832.787	410.216	1284.457	859.842	404.382	873.530	803.721	236.719	1267.194	800.996	180.029	990.594	719.550	131.461	794.273	686.757	169.198	631.319	762.149	231.661	833.352	646.253	249.804	383.185	934.748	287.400	179.790	896.149	349.961	161.719	869.353	296.288	19.333	764.430	573.634	1246.833	754.963	633.383	978.415	673.898	650.713	775.790	653.318	602.323	620.186	791.461	551.319	854.756	701.901	500.322	387.215	758.827	474.345	39.986	738.238	400.010	54.318	585.841	439.823	4.439
116	0.47917	602.975	369.540	1409.137	830.917	410.663	1284.583	857.695	404.851	873.607	801.902	237.160	1267.333	799.108	180.520	990.605	716.480	132.155	794.935	683.164	169.891	631.866	760.334	231.945	833.564	640.536	250.063	384.860	927.531	288.006	178.192	889.078	352.029	162.130	858.650	295.078	18.277	761.840	573.866	1247.250	751.867	633.998	978.910	670.280	650.849	776.200	649.517	602.207	620.415	789.174	551.770	854.713	701.377	500.295	386.946	758.833	474.496	39.920	738.577	398.874	53.566	585.776	439.724	4.368
117	0.48333	600.690	369.533	1408.931	828.520	411.106	1284.658	855.631	405.216	873.828	799.914	237.536	1267.528	797.090	181.059	990.743	713.576	132.918	795.492	679.776	171.103	631.787	758.269	232.221	833.532	635.448	250.584	385.291	919.858	287.835	175.984	881.817	354.059	161.924	848.497	296.715	17.704	759.207	574.268	1247.691	748.751	634.260	979.032	666.722	651.118	776.572	645.622	602.425	620.200	786.948	552.235	854.652	700.935	500.294	386.751	758.818	474.345	40.070	0.000	0.000	0.000	585.734	439.752	4.394
118	0.48750	598.494	369.813	1408.889	826.465	411.500	1284.778	853.450	405.682	873.931	798.004	237.960	1267.604	794.999	181.577	990.873	710.716	133.260	795.521	676.002	171.777	632.565	755.713	232.646	833.832	630.228	250.794	386.400	912.396	288.624	175.194	873.979	353.146	159.187	837.957	295.793	17.987	756.620	574.673	1247.980	745.596	634.355	979.113	663.214	651.205	776.892	642.138	602.930	620.742	784.742	552.618	854.785	700.497	500.494	386.395	758.830	474.212	39.982	0.000	0.000	0.000	585.774	439.626	4.317
119	0.49167	596.084	369.532	1408.859	824.212	411.983	1284.686	851.212	406.093	874.116	796.016	238.445	1267.655	792.876	181.979	991.068	707.972	133.940	795.639	672.447	172.838	632.895	753.663	233.068	834.337	624.740	251.334	388.013	905.118	289.067	173.300	865.974	351.881	156.486	827.212	294.838	18.124	754.069	574.999	1248.164	742.489	634.554	979.398	659.490	651.221	777.357	637.995	602.673	621.608	782.505	553.017	854.573	700.143	500.628	386.249	758.750	474.210	39.962	0.000	0.000	0.000	585.747	439.713	4.296
120	0.49583	593.874	369.992	1408.874	822.040	412.448	1284.733	849.041	406.434	874.147	794.041	238.604	1267.746	790.811	182.571	991.101	705.041	134.643	795.833	668.258	173.471	634.214	751.376	233.456	834.476	619.391	251.611	389.576	897.165	288.783	170.943	858.213	352.853	156.389	816.652	296.750	18.300	751.545	575.230	1248.236	739.462	634.883	979.784	655.990	651.102	777.621	634.208	602.333	622.061	780.109	553.210	854.433	699.848	501.203	386.594	758.650	473.410	39.459	0.000	0.000	0.000	585.748	439.747	4.164
121	0.50000	591.593	369.998	1408.781	819.932	412.757	1284.709	846.965	406.895	874.222	792.238	239.089	1267.885	788.945	182.937	990.936	702.169	135.390	795.938	665.127	174.396	634.765	749.813	233.693	834.578	614.729	252.054	389.595	889.804	289.389	168.609	850.464	353.727	154.664	805.415	295.635	16.668	749.105	575.554	1248.427	736.341	635.201	979.926	652.465	651.178	778.399	630.487	602.149	622.666	777.740	553.744	854.556	699.356	501.050	386.310	758.681	473.197	39.151	0.000	0.000	0.000	585.822	439.753	4.389
122	0.50417	589.355	370.126	1408.686	817.723	412.998	1284.976	844.643	407.300	874.444	790.243	239.426	1267.852	786.869	183.521	990.690	699.297	135.844	796.193	661.787	175.771	634.787	747.276	234.046	834.867	609.420	252.135	391.713	881.927	289.520	166.252	842.257	352.470	151.492	794.306	294.790	16.527	746.568	575.772	1248.363	733.460	635.529	980.177	648.868	651.308	778.935	626.523	601.934	623.169	775.605	554.186	854.601	698.934	501.499	386.435	758.538	472.394	38.470	0.000	0.000	0.000	585.734	439.750	4.318
123	0.50833	587.093	370.141	1408.672	815.531	413.530	1284.883	842.332	407.598	874.295	788.323	239.790	1268.053	784.830	183.948	990.770	696.272	136.526	796.502	658.399	176.391	635.155	744.863	234.438	835.148	604.178	252.434	393.404	874.038	289.686	163.737	834.393	353.849	150.620	783.374	296.565	17.448	744.147	576.053	1248.511	730.458	635.893	980.350	645.384	651.357	779.453	622.816	602.351	623.823	773.445	554.484	854.418	698.534	501.725	386.338	758.314	471.828	38.220	0.000	0.000	0.000	585.737	439.763	4.291
124	0.51250	584.981	370.320	1408.630	813.232	413.854	1284.827	840.118	407.938	874.431	786.389	240.177	1268.092	782.586	184.481	990.755	693.457	137.146	796.750	654.223	177.336	636.039	742.813	234.739	835.644	599.842	252.983	393.593	866.093	289.480	160.917	826.442	353.966	149.098	771.917	296.287	15.926	741.663	576.410	1248.701	727.538	636.235	980.499	641.884	651.377	779.862	618.769	601.962	623.875	771.223	554.823	854.341	698.245	502.111	386.376	758.236	472.098	38.571	0.000	0.000	0.000	585.727	439.707	4.347
125	0.51667	582.661	370.357	1408.746	810.969	414.242	1284.889	837.962	408.258	874.465	784.351	240.495	1268.000	780.586	184.928	990.613	690.786	137.869	796.974	650.895	178.120	636.109	740.529	235.045	836.161	595.742	253.288	393.589	858.174	289.806	158.104	817.941	352.748	145.357	760.846	295.172	14.733	739.268	576.736	1248.973	724.715	636.540	980.540	638.504	651.379	780.078	615.086	601.220	624.594	768.895	555.068	854.224	697.736	502.172	386.126	758.213	472.036	38.536	0.000	0.000	0.000	585.743	439.796	4.225
126	0.52083	580.492	370.434	1408.480	808.874	414.493	1285.088	835.793	408.593	874.285	782.412	241.010	1268.069	778.244	185.521	990.572	688.158	138.436	797.080	647.019	178.798	636.707	738.153	235.485	836.626	590.554	253.767	395.622	849.996	289.924	155.149	809.864	353.572	143.529	748.501	296.338	16.271	736.827	576.921	1249.008	721.727	636.858	980.530	635.048	651.003	780.292	611.349	600.509	625.005	766.733	555.402	854.225	697.375	502.415	386.113	758.262	471.950	38.547	0.000	0.000	0.000	585.704	439.564	4.228
127	0.52500	578.466	370.565	1408.519	806.709	414.881	1285.198	833.564	408.978	874.195	780.600	241.345	1267.911	776.304	185.910	990.409	685.356	139.052	797.190	643.829	180.004	636.790	736.046	235.694	836.899	585.496	253.645	397.675	841.553	289.837	151.882	801.467	355.392	142.716	735.856	294.835	17.526	734.367	577.041	1249.229	718.767	637.084	980.652	631.494	651.040	780.641	607.564	600.191	625.087	764.506	555.678	854.095	697.016	502.680	386.111	758.204	472.036	38.438	0.000	0.000	0.000	585.806	440.040	4.665
128	0.52917	576.096	370.725	1408.548	804.484	415.157	1285.142	831.304	409.140	874.075	778.629	241.623	1267.989	774.184	186.375	990.220	682.569	139.758	797.432	640.565	180.570	636.837	733.764	236.008	837.099	581.737	254.639	397.624	833.443	290.378	149.347	793.061	355.110	140.035	725.886	297.103	13.167	731.851	577.297	1249.273	715.891	637.257	980.504	628.034	650.946	780.962	603.942	600.491	625.958	762.497	556.016	854.016	696.707	502.918	385.968	758.243	472.035	38.455	0.000	0.000	0.000	585.804	440.131	4.734
129	0.53333	573.898	370.706	1408.490	802.250	415.696	1285.097	829.167	409.704	874.076	776.674	241.953	1267.859	771.864	186.732	990.022	679.625	140.407	797.510	636.751	181.406	637.302	731.740	236.328	837.163	577.055	254.937	398.346	824.842	289.972	145.854	784.167	353.930	136.689	714.105	296.079	12.369	729.450	577.657	1249.530	712.972	637.586	980.712	624.611	650.849	781.185	600.163	600.177	626.263	760.234	556.327	854.237	696.139	503.135	385.763	758.179	471.667	38.233	0.000	0.000	0.000	585.813	440.146	4.796
130	0.53750	571.698	370.738	1408.202	799.921	415.969	1285.263	826.881	409.864	873.916	774.770	242.293	1267.778	769.846	187.166	989.767	677.033	140.922	797.299	632.925	182.391	638.138	729.124	236.707	837.024	572.580	255.240	399.810	816.771	290.312	143.416	779.135	355.286	135.680	700.940	294.108	13.854	726.896	577.689	1249.673	710.145	637.921	980.609	621.164	650.660	781.682	596.385	599.267	627.015	758.018	556.521	853.991	695.703	503.241	385.465	758.251	471.813	38.358	0.000	0.000	0.000	585.744	439.924	4.527
131	0.54167	569.397	370.460	1408.228	797.795	416.180	1285.440	824.747	410.128	873.891	772.615	242.538	1267.606	767.601	187.635	989.490	674.116	141.580	797.067	629.552	183.194	638.258	727.034	237.041	837.139	568.004	255.568	401.307	807.891	289.321	139.367	762.498	353.872	128.964	690.741	294.109	14.932	724.433	578.048	1249.962	707.412	638.254	980.878	617.754	650.370	781.686	592.767	598.591	627.363	755.922	556.762	853.803	695.301	503.504	385.445	758.206	471.888	38.498	0.000	0.000	0.000	585.831	440.181	4.693
132	0.54583	567.290	370.836	1408.282	795.549	416.431	1285.207	822.506	410.313	873.965	770.692	242.682	1267.484	765.776	188.024	989.360	671.346	142.105	797.270	626.021	183.684	638.831	725.165	237.189	837.104	563.668	256.129	401.754	799.075	290.133	136.113	759.444	354.341	128.149	677.802	294.170	12.236	722.070	578.248	1250.216	704.617	638.596	981.372	614.459	650.161	781.944	589.010	598.182	628.253	753.861	556.976	853.657	694.786	503.637	385.297	758.315	471.875	38.435	0.000	0.000	0.000	585.806	440.229	4.676
133	0.55000	564.944	370.925	1408.032	793.331	416.658	1285.223	820.152	410.686	873.852	768.727	243.013	1267.317	763.601	188.574	988.967	668.580	142.813	797.092	622.882	184.580	638.778	723.156	237.276	837.225	561.470	256.004	401.548	790.487	290.079	133.092	751.011	353.927	130.419	666.062	293.538	12.288	719.734	578.522	1250.384	701.801	638.839	981.591	611.050	650.155	782.375	585.476	598.122	628.519	751.648	557.327	853.624	694.178	503.536	384.955	760.357	469.867	39.867	0.000	0.000	0.000	585.863	440.275	4.723
134	0.55417	562.928	370.985	1407.928	791.073	416.879	1285.194	817.979	410.994	873.994	766.653	243.306	1267.210	761.308	188.897	988.924	665.511	143.253	797.086	619.574	185.010	638.876	720.341	237.671	837.212	557.063	256.327	402.638	781.263	288.948	128.615	735.786	353.587	121.701	656.151	292.380	12.743	717.381	578.665	1250.506	699.136	639.040	981.756	607.738	649.902	782.970	581.727	597.563	628.940	749.468	557.476	853.549	693.678	503.875	384.714	760.477	469.778	39.819	0.000	0.000	0.000	585.698	440.047	4.645
135	0.55833	560.676	370.999	1407.799	788.857	417.223	1285.285	815.713	411.313	874.018	764.470	243.355	1267.095	759.173	189.211	988.478	663.487	143.727	797.300	616.460	185.814	638.877	717.951	237.883	837.238	552.781	256.718	403.907	772.878	289.865	125.813	731.391	353.918	121.788	644.250	290.988	12.053	714.937	578.814	1250.513	696.368	639.500	981.810	604.371	649.604	783.217	578.215	596.642	629.509	747.202	557.656	853.571	693.053	504.030	384.440	759.983	469.924	39.565	0.000	0.000	0.000	585.722	440.120	4.649
136	0.56250	558.404	370.991	1407.679	786.717	417.477	1285.109	813.504	411.526	873.747	762.563	243.710	1266.791	757.031	189.597	988.129	660.878	144.313	797.438	612.595	186.357	639.540	715.924	238.103	837.592	548.474	257.068	405.169	764.989	289.501	121.958	724.782	353.561	119.997	632.948	291.307	10.674	712.640	579.092	1250.636	693.584	639.765	981.767	601.105	649.564	783.903	574.711	595.959	630.034	745.271	557.966	853.431	692.578	504.251	383.935	760.532	469.742	39.882	740.180	401.512	51.966	585.699	440.190	4.755
137	0.56667	556.177	370.933	1407.383	784.468	417.727	1285.258	811.302	411.619	873.724	760.432	243.914	1266.754	754.795	189.990	987.741	658.199	144.921	797.537	609.077	187.051	640.305	713.704	238.120	837.993	545.107	257.274	405.614	752.729	289.874	117.526	709.927	353.066	114.728	621.310	290.240	11.084	710.200	579.176	1250.554	690.922	639.980	982.091	597.840	649.295	783.828	571.167	595.442	630.025	743.067	558.133	853.285	692.038	504.269	383.899	758.211	471.560	38.342	737.598	399.663	54.883	585.677	440.089	4.624
138	0.57083	554.025	370.871	1407.356	782.180	417.888	1285.119	808.986	411.854	873.572	758.285	244.175	1266.439	753.063	190.280	987.659	655.514	145.353	797.756	605.775	187.294	640.939	711.561	238.462	838.272	542.286	257.580	405.378	743.352	289.496	113.748	705.231	353.668	115.014	609.787	289.675	11.926	707.688	579.351	1250.407	688.233	640.178	982.021	594.504	648.602	783.790	567.831	595.481	630.642	740.978	558.428	853.264	691.350	504.297	383.452	758.237	471.540	38.378	734.676	402.079	53.624	585.925	440.390	4.492
139	0.57500	551.841	370.715	1407.208	779.993	418.020	1284.936	806.776	412.134	873.395	756.009	244.086	1266.243	750.841	190.713	987.372	652.827	145.912	797.681	603.115	188.275	640.709	708.773	238.648	838.390	538.767	258.100	405.573	734.335	288.919	110.855	694.460	353.667	104.513	598.202	289.182	10.606	705.431	579.536	1250.385	685.545	640.436	981.908	591.209	648.208	783.968	563.978	594.720	631.029	738.812	558.553	852.920	690.572	504.453	382.962	758.295	471.501	38.321	734.530	402.117	53.671	585.714	440.262	4.749
140	0.57917	549.434	370.720	1407.080	777.868	418.250	1284.848	804.559	412.113	873.170	753.943	244.290	1266.044	748.734	191.148	987.033	650.172	146.332	797.677	600.097	189.117	640.607	706.237	238.877	838.480	535.016	258.138	406.776	725.302	288.791	107.711	684.483	352.715	106.764	586.411	287.873	10.768	703.045	579.625	1250.309	682.868	640.662	981.914	587.863	647.755	784.175	560.641	593.844	631.449	736.737	558.727	852.802	690.067	504.607	382.980	758.253	471.395	38.344	734.620	402.005	53.610	585.941	440.464	4.634
141	0.58333	547.276	370.434	1406.856	775.667	418.429	1284.578	802.348	412.207	872.872	751.719	244.517	1265.852	746.620	191.448	987.004	647.545	146.983	797.678	597.273	189.849	640.442	704.008	239.226	838.505	531.679	258.197	407.371	715.400	288.270	103.732	672.587	355.365	105.301	575.047	288.288	10.728	700.719	579.758	1250.265	680.177	640.925	981.961	584.697	647.538	784.223	557.388	592.941	632.069	734.567	558.829	852.550	689.438	504.745	382.698	758.253	471.473	38.354	734.738	401.837	53.530	585.938	440.416	4.477
142	0.58750	545.066	370.359	1406.770	773.387	418.652	1284.409	800.077	412.330	872.757	749.586	244.821	1265.706	744.609	191.810	986.672	644.732	147.424	797.442	594.342	190.154	640.591	701.698	239.382	838.517	528.363	258.206	408.194	705.654	288.185	100.358	665.104	350.392	100.642	563.713	287.538	10.703	698.323	579.938	1250.299	677.480	641.240	981.809	581.502	647.104	784.171	553.850	592.073	632.623	732.393	558.988	852.464	688.764	504.848	382.238	758.311	471.398	38.305	734.674	401.707	53.515	585.943	440.471	4.508
143	0.59167	542.848	370.177	1406.319	771.153	418.811	1284.246	797.706	412.383	872.622	747.554	244.946	1265.430	742.386	192.176	986.501	642.489	148.101	797.688	590.989	190.972	640.820	699.279	239.576	838.487	525.175	258.489	409.077	696.953	287.181	97.324	656.608	351.050	99.311	551.924	286.232	11.362	696.027	580.064	1250.163	674.828	641.206	981.591	578.279	646.661	784.260	550.449	591.518	632.364	730.345	559.000	852.137	687.979	504.629	381.883	758.316	471.481	38.481	735.262	401.071	53.850	585.633	440.445	4.691
144	0.59583	540.545	370.416	1406.174	769.048	418.895	1284.093	795.463	412.415	872.182	745.165	245.001	1265.154	740.386	192.498	986.265	639.528	148.393	797.717	587.877	191.733	640.294	696.872	239.722	838.423	522.409	258.793	408.691	687.539	286.270	94.402	647.298	351.340	97.518	540.793	286.081	10.835	693.717	580.273	1250.100	672.133	641.443	981.566	575.244	646.532	784.663	546.633	590.960	632.263	728.144	558.989	851.936	687.309	505.224	381.927	758.372	471.422	38.469	736.182	400.210	54.334	585.842	441.182	5.494
145	0.60000	538.313	370.120	1405.878	766.834	419.016	1283.842	793.238	412.455	872.003	742.954	245.175	1264.930	738.263	192.803	986.127	637.230	148.971	797.406	584.566	192.574	640.673	694.753	239.840	838.322	519.869	259.138	408.413	677.769	286.195	90.586	637.394	348.522	93.191	529.277	285.084	11.585	691.574	580.417	1249.971	669.547	641.749	981.491	572.117	646.037	784.747	543.560	589.810	633.300	725.973	559.164	851.686	686.601	505.533	381.900	758.298	471.346	38.430	737.110	399.408	54.767	586.106	439.775	4.223
146	0.60417	536.064	369.998	1405.560	764.640	419.127	1283.513	790.766	412.427	871.729	740.874	245.311	1264.669	735.837	193.139	985.810	634.648	149.637	797.112	581.169	193.135	639.924	692.013	240.081	837.972	517.422	259.454	407.916	668.663	285.475	87.980	628.141	349.249	92.244	518.086	285.103	11.944	689.330	580.333	1249.830	666.979	641.887	981.297	568.956	645.594	784.826	540.349	588.853	633.468	723.834	559.169	851.540	686.110	505.553	381.855	758.316	471.406	38.508	737.726	398.950	54.950	585.842	440.106	4.102
147	0.60833	533.801	369.882	1405.221	762.286	419.111	1283.342	788.481	412.585	871.255	738.620	245.349	1264.374	733.466	193.443	985.415	632.040	150.216	796.709	578.157	193.340	640.281	689.501	240.283	837.648	514.966	259.643	407.341	658.369	284.953	83.492	619.883	351.370	92.745	507.068	285.030	12.835	687.060	580.385	1249.774	664.382	641.930	981.138	565.979	645.390	784.865	536.974	588.000	633.370	721.719	559.225	851.540	685.326	505.862	381.873	758.400	471.359	38.466	737.706	399.117	54.682	585.715	440.226	4.114
